grain_size,T1-A_interpolated,T1-B_interpolated,T1-C_interpolated,T1-D_interpolated,T2-A_interpolated,T2-B_interpolated,T3-C_interpolated,T3-D_interpolated,T5-A_interpolated,T5-B_interpolated,T5-C_interpolated,T5-D_interpolated,T6-A_interpolated,T6-B_interpolated,T6-C_interpolated,T6-D_interpolated,T7-A_interpolated,T7-B_interpolated,T7-C_interpolated,T7-D_interpolated,T8-A_interpolated,T8-C_interpolated,T8-D_interpolated,T1-A_interpolated_kde,T1-B_interpolated_kde,T1-C_interpolated_kde,T1-D_interpolated_kde,T2-A_interpolated_kde,T2-B_interpolated_kde,T3-C_interpolated_kde,T3-D_interpolated_kde,T5-A_interpolated_kde,T5-B_interpolated_kde,T5-C_interpolated_kde,T5-D_interpolated_kde,T6-A_interpolated_kde,T6-B_interpolated_kde,T6-C_interpolated_kde,T6-D_interpolated_kde,T7-A_interpolated_kde,T7-B_interpolated_kde,T7-C_interpolated_kde,T7-D_interpolated_kde,T8-A_interpolated_kde,T8-C_interpolated_kde,T8-D_interpolated_kde
2318.304869,0.027709609,0,0.011128923,0,0.019727084,0.029371001,0,0.043418261,0.01510151,0.031025011,0.019020839,0,0.04579392,0.04591117,0,0.03866929,0.051435498,0.032807346,0.006944829,0.012158899,0.001365271,0,0,0.028288401,4.73E-08,0.011764813,2.28E-06,0.019954061,0.029596247,8.07E-05,0.043432326,0.015921588,0.031579162,0.019656146,3.80E-05,0.04598158,0.046068348,0.000852517,0.038964927,0.051323824,0.033063076,0.008656817,0.012807684,0.005239113,8.58E-06,0.002881409
2552.087025,0.022192941,0,0.004350713,0,0.013492424,0.023998541,0,0.039395644,0.008640802,0.025851287,0.01282776,0,0.042029209,0.042140084,0,0.034198496,0.04816625,0.027787872,5.64E-05,0.005475308,0,0,0,0.022663674,4.26E-10,0.005807939,4.70E-08,0.013699643,0.024170461,4.80E-06,0.039402985,0.009711506,0.026253979,0.013377057,2.76E-06,0.0421691,0.042154632,0.000126312,0.034478927,0.048092585,0.027941019,0.003824569,0.006623472,0.001847702,1.22E-07,0.000530719
2809.444206,0.016965053,0,0,0,0.007918509,0.018838495,0,0.034913765,0.003018885,0.020803025,0.007307742,0,0.037685796,0.037788177,0,0.029493921,0.044057766,0.022812015,0,0,0,0,0,0.017354609,1.66E-12,0.002009427,4.25E-10,0.008298193,0.019070845,1.39E-07,0.034888771,0.004914547,0.021146644,0.007921705,1.19E-07,0.037717718,0.037640377,1.06E-05,0.029700524,0.043949492,0.022921198,0.00125718,0.002457176,0.000465767,5.38E-10,4.55E-05
3092.753761,0.012174837,0,0,0,0.003213361,0.014027668,0,0.030001587,0,0.01600258,0.002669322,0,0.0327731,0.032864743,0,0.024620618,0.039078209,0.017989189,0,0,0,0,0,0.012501912,2.79E-15,0.000424131,1.66E-12,0.004155291,0.014400965,1.90E-09,0.029924569,0.001921235,0.016363156,0.003787044,2.98E-09,0.032667937,0.032576653,4.78E-07,0.024699803,0.038820087,0.018133413,0.000290286,0.000571829,8.09E-05,7.20E-13,1.66E-06
3404.632777,0.007971183,0,0,0,0,0.009702866,0,0.024688076,0,0.011572305,0,0,0.027300538,0.027379078,0,0.019643639,0.03319574,0.013428807,0,0,0,0,0,0.008250287,2.00E-18,4.84E-05,2.78E-15,0.001562218,0.010231189,1.21E-11,0.024520095,0.000535475,0.01193272,0.001325328,4.30E-11,0.027065369,0.02698458,1.14E-08,0.019598342,0.032691297,0.013673657,4.50E-05,7.47E-05,9.46E-06,2.90E-16,2.45E-08
3747.96225,0.004502981,0,0,0,0,0.006000893,0,0.019002197,0,0.007634555,0,0,0.021277529,0.021340476,0,0.014628036,0.026378523,0.009240284,0,0,0,0,0,0.004788505,6.13E-22,2.75E-06,1.99E-18,0.000392053,0.006691395,3.57E-14,0.018738666,9.86E-05,0.007989747,0.000307801,3.56E-13,0.020950086,0.020886335,1.40E-10,0.014524917,0.025651747,0.009590306,4.54E-06,5.07E-06,7.27E-07,3.52E-20,1.44E-10
4125.913703,0.001919123,0,0,0,0,0.003058554,0,0.012972915,0,0.004311685,0,0,0.014713491,0.014758232,0,0.00963886,0.018594719,0.005533033,0,0,0,0,0,0.002305666,8.02E-26,7.41E-08,6.08E-22,5.91E-05,0.003897358,4.86E-17,0.01287123,1.13E-05,0.004736893,4.35E-05,1.68E-15,0.014587915,0.014540979,8.85E-13,0.009696198,0.018070978,0.00601125,2.92E-07,1.72E-07,3.60E-08,1.28E-24,3.36E-13
4541.97848,0.000368499,0,0,0,0,0.001012655,0,0.006629194,0,0.001726049,0,0,0.007617842,0.007641642,0,0.004741164,0.009812491,0.002416467,0,0,0,0,0,0.00085609,4.48E-30,9.22E-10,7.94E-26,4.97E-06,0.001918121,3.05E-20,0.007557777,7.76E-07,0.002353811,3.51E-06,4.56E-18,0.008683207,0.008650667,2.87E-15,0.005532955,0.010845101,0.003195465,1.18E-08,2.83E-09,1.13E-09,1.41E-29,3.09E-16
5000,0,0,0,0,2.61E-17,0,0,0,0,0,0,0,0,8.62E-18,0,0,0,0,0,0,0,0,3.04E-17,0.000227934,1.07E-34,5.24E-12,4.42E-30,2.23E-07,0.00074667,8.79E-24,0.003577361,3.10E-08,0.000916814,1.53E-07,7.02E-21,0.004164936,0.004144336,4.75E-18,0.002535961,0.005213285,0.00135484,2.96E-10,2.24E-11,2.18E-11,4.64E-35,1.12E-19
12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
