grain_size,T1-A_interpolated,T1-B_interpolated,T1-C_interpolated,T1-D_interpolated,T2-A_interpolated,T2-B_interpolated,T3-C_interpolated,T3-D_interpolated,T5-A_interpolated,T5-B_interpolated,T5-C_interpolated,T5-D_interpolated,T6-A_interpolated,T6-B_interpolated,T6-C_interpolated,T6-D_interpolated,T7-A_interpolated,T7-B_interpolated,T7-C_interpolated,T7-D_interpolated,T8-A_interpolated,T8-C_interpolated,T8-D_interpolated,T1-A_interpolated_kde,T1-B_interpolated_kde,T1-C_interpolated_kde,T1-D_interpolated_kde,T2-A_interpolated_kde,T2-B_interpolated_kde,T3-C_interpolated_kde,T3-D_interpolated_kde,T5-A_interpolated_kde,T5-B_interpolated_kde,T5-C_interpolated_kde,T5-D_interpolated_kde,T6-A_interpolated_kde,T6-B_interpolated_kde,T6-C_interpolated_kde,T6-D_interpolated_kde,T7-A_interpolated_kde,T7-B_interpolated_kde,T7-C_interpolated_kde,T7-D_interpolated_kde,T8-A_interpolated_kde,T8-C_interpolated_kde,T8-D_interpolated_kde
844.7163717,0.000658659,0.000997632,0.000590301,0.00091302,0.000643951,0.00066648,0.000815962,0.000507456,0.000626445,0.000608317,0.000555552,0.000764467,0.000408063,0.000395069,0.000756286,0.000425169,0.000348276,0.000478162,0.000729375,0.000694685,0.000788966,0.000892494,0.000832501,0.001289487,0.001700853,0.001387414,0.001605381,0.001355349,0.001289487,0.001523054,0.001212745,0.001375115,0.001286719,0.001333821,0.001548824,0.001134775,0.001130951,0.001448188,0.001237276,0.001131691,0.001269803,0.001422751,0.001394845,0.001443754,0.001530893,0.001451942
878.7639344,0.001451418,0.001595965,0.001352996,0.001562236,0.001419944,0.001464752,0.001505598,0.001355078,0.001398407,0.001414527,0.001338744,0.001436779,0.001271208,0.001257829,0.001474317,0.00126006,0.001232612,0.001295852,0.001478315,0.001453435,0.001528354,0.001568726,0.001561053,0.001927183,0.002302902,0.002026465,0.00222618,0.001992995,0.001927183,0.002147317,0.001848735,0.002013024,0.001923181,0.001970644,0.002171539,0.001768133,0.001762937,0.00207106,0.001872906,0.001784566,0.001906153,0.002063206,0.002034217,0.0020886,0.002153603,0.002092449
914.1838354,0.002384524,0.002343452,0.002258806,0.002358639,0.002337605,0.002402835,0.002340908,0.002340225,0.002312339,0.002360477,0.002263764,0.002256214,0.002271407,0.00225783,0.002336736,0.002234214,0.002252856,0.002253577,0.002369954,0.002354587,0.00241038,0.002390848,0.002432716,0.002731258,0.003033584,0.002823991,0.002983706,0.002791084,0.002731258,0.002911811,0.002658624,0.002809907,0.002725723,0.002769298,0.002933103,0.002580639,0.002573794,0.002838391,0.002678325,0.002625857,0.002709916,0.002859976,0.002831624,0.002889854,0.002916147,0.002885022
951.0313886,0.003445637,0.003227732,0.003295299,0.00328985,0.003384558,0.003468408,0.003309499,0.003450589,0.003355859,0.003433834,0.003318207,0.003210336,0.003396344,0.003382746,0.003331155,0.003335253,0.003396709,0.003338955,0.003391923,0.003385766,0.003422707,0.003346488,0.00343515,0.003697085,0.003889027,0.003776082,0.003875198,0.003745287,0.003697085,0.003813899,0.003638396,0.003761731,0.003689719,0.003725138,0.003830969,0.003566033,0.003557228,0.003747324,0.003647804,0.003642757,0.0036761,0.003809568,0.003783243,0.003843832,0.003815802,0.003825395
989.3641379,0.004622405,0.004236432,0.004450029,0.004343477,0.004548412,0.004649138,0.004398964,0.004673854,0.004516568,0.004622246,0.004489655,0.004286693,0.004633692,0.004620237,0.004445167,0.004550781,0.00465186,0.004539588,0.004531839,0.004534581,0.004552982,0.00442326,0.004556001,0.004812532,0.004862524,0.004871117,0.004893206,0.004843447,0.004812532,0.004845809,0.004777079,0.004856736,0.004803056,0.004825593,0.004857659,0.004711747,0.004700664,0.004790043,0.004768059,0.004812153,0.00479219,0.004900962,0.004877582,0.00493911,0.00484485,0.004902761
1029.241946,0.005902476,0.005357177,0.00571055,0.005507127,0.005816774,0.005932691,0.005596892,0.005997698,0.005782069,0.005913364,0.00576569,0.005472835,0.00597112,0.005957963,0.005666368,0.005868404,0.006005998,0.005843078,0.00577732,0.005788639,0.005788853,0.005608777,0.005782915,0.006061309,0.005945534,0.006092441,0.006026824,0.00606846,0.006061309,0.005996415,0.00605978,0.006078204,0.006049471,0.006053178,0.006002348,0.00600264,0.005988992,0.00595603,0.006022039,0.006108996,0.006041636,0.006118079,0.006098107,0.00615885,0.005992256,0.006102571
1070.727089,0.007273495,0.006577591,0.007064416,0.006768407,0.007177256,0.007306734,0.006890874,0.007409802,0.007139963,0.007294838,0.007133892,0.006756309,0.007396301,0.007383585,0.006982354,0.007275728,0.007446809,0.007237027,0.007115981,0.007135551,0.007117965,0.006890651,0.007103536,0.007425437,0.007128537,0.007420982,0.007262968,0.007401041,0.007425437,0.007252759,0.007468692,0.007407173,0.007411015,0.007388298,0.007252298,0.00742128,0.007404829,0.007233606,0.007391436,0.007511968,0.007406332,0.00744229,0.00742585,0.007483317,0.007245145,0.00740894
1113.884354,0.00872311,0.0078853,0.008499182,0.008114924,0.008617465,0.008758934,0.008268503,0.008897848,0.008577852,0.008754319,0.008581843,0.008124665,0.008896906,0.008884764,0.008380718,0.008760356,0.008961983,0.008709038,0.00853544,0.008562925,0.008527967,0.008256497,0.00850551,0.008886581,0.008401495,0.008837419,0.008587468,0.008822018,0.008886581,0.008601089,0.008983005,0.008824717,0.008869389,0.008811551,0.008593871,0.008946711,0.008927263,0.008610516,0.008857919,0.009004456,0.008867907,0.008854504,0.008841563,0.008892207,0.00858983,0.008806069
1158.781137,0.010238967,0.009267928,0.0100024,0.009534284,0.01012501,0.010276956,0.009717368,0.010449514,0.010083338,0.010279455,0.010097124,0.00956545,0.010460605,0.010449159,0.009849056,0.010309895,0.010539207,0.010246713,0.010023313,0.010058369,0.010006505,0.009693927,0.009976483,0.010426638,0.009753928,0.010323758,0.009985935,0.010314052,0.010426638,0.010027458,0.010579495,0.01031364,0.010406524,0.010305494,0.010013134,0.010554635,0.010532025,0.010073852,0.01040373,0.010571979,0.010408257,0.010336634,0.01032729,0.010366645,0.010012414,0.010278742
1205.487552,0.011808715,0.010713102,0.011561626,0.011014096,0.0116875,0.011848467,0.011225062,0.012052484,0.011644022,0.011857898,0.011667316,0.011066215,0.01207507,0.01206443,0.011374963,0.01191195,0.01216617,0.011837655,0.011567218,0.011609493,0.011541227,0.011190555,0.0115041,0.012027923,0.011174746,0.011864208,0.011444435,0.011862592,0.012027923,0.011518077,0.012234487,0.011859389,0.012004768,0.01185567,0.011496178,0.01221997,0.012194053,0.011609793,0.012012066,0.012199365,0.012009718,0.011872353,0.011867246,0.011890628,0.011499148,0.011812335
1254.076539,0.013419999,0.012208446,0.013164413,0.012541965,0.013292545,0.013461133,0.012779174,0.013694435,0.013247507,0.013477297,0.01328,0.012614506,0.013727973,0.013718238,0.012946035,0.013554127,0.013830559,0.013469465,0.013154771,0.013203905,0.013119779,0.012733994,0.013076006,0.013673199,0.012652033,0.013445308,0.012949921,0.013455774,0.013673199,0.013059515,0.013926361,0.013449955,0.013646918,0.013450591,0.013029258,0.013920244,0.013890908,0.013203486,0.013667364,0.013870267,0.013655069,0.01344712,0.013447944,0.013451586,0.01303663,0.013392777
1304.623978,0.015060466,0.013741585,0.014798315,0.014105499,0.014927753,0.015102621,0.014367297,0.01536305,0.014881395,0.015125303,0.014922757,0.014197874,0.015406983,0.015398244,0.014549865,0.01522403,0.015520064,0.015129746,0.014773589,0.014829214,0.014729808,0.014311858,0.014679847,0.015345727,0.014172927,0.015055449,0.014490317,0.015083295,0.015345727,0.014638735,0.015637142,0.01507482,0.015316266,0.015080646,0.014598786,0.015637625,0.015604796,0.014839142,0.015355449,0.015568968,0.01532756,0.015047731,0.01505774,0.015039845,0.014611842,0.015006581
1357.208808,0.016717764,0.015300145,0.016450887,0.015692304,0.016580734,0.016760597,0.015977021,0.017046009,0.016533286,0.016789566,0.016583169,0.015803867,0.017099773,0.017092106,0.016174049,0.016909265,0.017222371,0.0168061,0.016411288,0.016473028,0.016358962,0.015911758,0.016303268,0.017029549,0.015723636,0.016684169,0.016054187,0.01673475,0.017029549,0.016243003,0.017352404,0.016723395,0.016996885,0.016736464,0.016191241,0.017358605,0.017322257,0.016500276,0.01706345,0.017282359,0.017011182,0.016661829,0.01668614,0.016647148,0.016212064,0.016640761
1411.913149,0.01837954,0.01687175,0.018109681,0.017289988,0.018239095,0.018422727,0.017595938,0.018730993,0.018190784,0.018457735,0.018248817,0.017420032,0.018794014,0.018787487,0.017806182,0.018597438,0.01892517,0.018486131,0.018055486,0.018122957,0.017994888,0.017521309,0.017933915,0.018710074,0.017289615,0.018321539,0.017630114,0.018398216,0.018710074,0.017859722,0.019059857,0.018383696,0.018674209,0.018407469,0.017793141,0.019072121,0.019032265,0.01817,0.018779266,0.01900023,0.018691285,0.018277742,0.018323187,0.018264822,0.01782471,0.018282474
1468.82243,0.020033441,0.018444025,0.019762253,0.018886158,0.019890447,0.020076678,0.019211638,0.020405682,0.019841489,0.02011746,0.019907282,0.01903392,0.020477377,0.020472045,0.019433859,0.020276153,0.020616148,0.020157438,0.0196938,0.019766609,0.019625233,0.019128124,0.019559433,0.02037472,0.018855891,0.019957689,0.01920607,0.020059739,0.02037472,0.01947629,0.020747639,0.020041861,0.02033568,0.020081175,0.019391171,0.020767713,0.020724387,0.019831347,0.020490402,0.020713598,0.020355284,0.019884699,0.019958972,0.019882349,0.0194372,0.019918436
1528.025525,0.021667113,0.020004597,0.021396155,0.020468421,0.021522398,0.021710117,0.020811713,0.022057756,0.021473004,0.021756393,0.021546146,0.020633079,0.022137532,0.022133442,0.021044675,0.021933015,0.022282993,0.021807627,0.021313845,0.021391594,0.021237643,0.020719816,0.021167467,0.022013119,0.020407484,0.021582291,0.020769114,0.021703936,0.022013119,0.021080012,0.022403182,0.021682707,0.021970951,0.021743265,0.020972485,0.022434914,0.022388174,0.02146764,0.022182458,0.022412202,0.021992957,0.021473084,0.021583089,0.021486902,0.021036853,0.021534467
1589.61489,0.023268203,0.02154109,0.022998943,0.022024383,0.023122557,0.023310709,0.022383753,0.023674896,0.023072931,0.023362183,0.023152988,0.022205056,0.023762152,0.023759337,0.022626225,0.023555631,0.023913395,0.023424297,0.02290324,0.022985518,0.022819766,0.022283999,0.022745663,0.023616449,0.021929851,0.023183898,0.022305582,0.023315369,0.023616449,0.022657978,0.024012981,0.023290998,0.023571222,0.023378133,0.022524998,0.024063895,0.024013814,0.023062934,0.023838152,0.024082747,0.023595833,0.023034267,0.023183951,0.023063906,0.022610773,0.023115548
1653.686707,0.024824359,0.023041128,0.02455817,0.023541652,0.024678533,0.02486612,0.023915351,0.025244783,0.024628871,0.024922479,0.024715392,0.023737402,0.025338907,0.025337391,0.024166104,0.025131606,0.02549504,0.024995053,0.0244496,0.024535993,0.024359249,0.023808285,0.024281667,0.0251759,0.023409208,0.024749362,0.023801632,0.024879964,0.0251759,0.024196888,0.025563129,0.024852762,0.025127703,0.024969514,0.024037424,0.025646325,0.025593011,0.024602531,0.025437871,0.025709008,0.0251557,0.024559817,0.02474815,0.02459822,0.024145673,0.024646516
1720.341035,0.026323228,0.024492338,0.02606139,0.025007834,0.026177936,0.026364018,0.025394096,0.026755098,0.026128426,0.026424933,0.026220937,0.025217664,0.026855468,0.026855263,0.025651907,0.026648544,0.027015617,0.026507495,0.025940542,0.026030626,0.025843739,0.025280287,0.025763124,0.026680973,0.024832632,0.026263663,0.025243815,0.026385669,0.026680973,0.025682872,0.02704048,0.026355884,0.026629923,0.026501013,0.025498912,0.027175139,0.027118802,0.026073504,0.026962136,0.027273524,0.026662958,0.02604026,0.02626019,0.026075315,0.025627705,0.026113162
1789.681966,0.027752455,0.025882345,0.027496157,0.026410537,0.027608373,0.027792069,0.02680758,0.028193521,0.027559197,0.027857194,0.027657206,0.026633392,0.028299508,0.028300615,0.02707123,0.028094051,0.028462814,0.027949227,0.027363684,0.027457026,0.027260883,0.02668762,0.027177679,0.028118586,0.026187903,0.027710356,0.026619303,0.027821915,0.028118586,0.027101451,0.028434199,0.027789597,0.028064844,0.027956573,0.026898327,0.028642534,0.028583644,0.027465024,0.02839506,0.028759227,0.028105816,0.027463852,0.027702825,0.027481915,0.027042437,0.027503213
1861.817787,0.02909969,0.027198773,0.028850025,0.027737368,0.028957454,0.029137939,0.028143394,0.029547732,0.028908788,0.029206912,0.029011779,0.027972133,0.029658696,0.029661107,0.028411666,0.029455733,0.02982432,0.029307851,0.028706643,0.028802801,0.028598328,0.028017895,0.028512977,0.029473552,0.027463153,0.029072526,0.027915708,0.029178105,0.029473552,0.02843777,0.02973695,0.029143092,0.029417369,0.029320947,0.028223491,0.030036713,0.029976357,0.028768168,0.029726816,0.030149509,0.029470772,0.028815924,0.029057992,0.028805905,0.028375074,0.028806623
1936.86115,0.030352577,0.028429247,0.030110548,0.028975933,0.030212788,0.030389294,0.02938913,0.030805412,0.030164799,0.030461738,0.030272237,0.029221437,0.030920704,0.030924398,0.029660811,0.030721195,0.031087822,0.030570969,0.029957034,0.030055562,0.029843722,0.029258727,0.029756665,0.030730038,0.028646469,0.030333947,0.029120649,0.030442008,0.030730038,0.029677034,0.030944478,0.030404042,0.030671864,0.030580087,0.02946071,0.031339171,0.031279711,0.029975021,0.0309532,0.031427339,0.03074371,0.030079233,0.030308176,0.030035653,0.029610885,0.030014828
2014.92925,0.031498765,0.029561394,0.03126528,0.03011384,0.031361984,0.0315338,0.030532378,0.031954242,0.031314833,0.031609321,0.031426162,0.030368853,0.032073204,0.032078149,0.03080626,0.031878041,0.032241008,0.031726183,0.031102475,0.031202915,0.03098471,0.030397729,0.030896387,0.031872978,0.029725591,0.031480061,0.030221424,0.031598991,0.031872978,0.030804974,0.032052835,0.031557874,0.031813686,0.031721224,0.030594843,0.032525042,0.032471008,0.031077193,0.032071938,0.032575892,0.03191043,0.031235376,0.031437912,0.031159183,0.030735646,0.031119148
2096.144001,0.0325259,0.030582837,0.032301775,0.031138695,0.032392651,0.032559125,0.031560729,0.032981902,0.032346491,0.032637312,0.032461134,0.031401928,0.033103866,0.033110021,0.031835608,0.032913878,0.033271568,0.032761095,0.032130582,0.032232471,0.032008941,0.031422514,0.031919789,0.032888572,0.030687797,0.032498348,0.031204988,0.032632485,0.032888572,0.031808102,0.033054224,0.032588173,0.032829854,0.032732479,0.031609885,0.033567724,0.033526447,0.032064348,0.033077537,0.033581804,0.03295606,0.03226678,0.032434937,0.032163655,0.031735894,0.032109078
2180.632235,0.033421629,0.031481202,0.033207588,0.032038105,0.033292398,0.033452935,0.032461775,0.033876074,0.033247375,0.03353336,0.033364736,0.032308211,0.034000362,0.034007673,0.03273645,0.033816311,0.034167188,0.033663309,0.033028973,0.033131838,0.032904062,0.032320694,0.032814516,0.033763833,0.031519964,0.033377804,0.03205818,0.033525315,0.033763833,0.032673654,0.033934115,0.033477875,0.033708718,0.033602182,0.032489781,0.034445786,0.034426821,0.032923521,0.033957815,0.03443843,0.03386415,0.033158333,0.033290329,0.033035403,0.032598864,0.032971399
2268.525894,0.0341736,0.032244115,0.033970271,0.032799678,0.034048834,0.034202895,0.033223106,0.034624436,0.034005087,0.034285116,0.034124548,0.033075252,0.034750362,0.034758766,0.033496381,0.034572944,0.034915557,0.034420426,0.033785264,0.033888625,0.033657719,0.033079884,0.033568214,0.034485854,0.032208766,0.034107628,0.032767954,0.034261165,0.034485854,0.03338926,0.03467202,0.03421057,0.034439128,0.034318303,0.033219115,0.035147528,0.035160065,0.033639681,0.03469434,0.035144827,0.034616873,0.03389773,0.033997243,0.033760468,0.033312179,0.033690724
2359.962239,0.034769459,0.0328592,0.034577379,0.033411021,0.034649567,0.034796673,0.033832315,0.035214671,0.034607228,0.03488023,0.034728152,0.033690599,0.035341539,0.03535096,0.034102996,0.035171384,0.035504364,0.035020048,0.034387072,0.03449044,0.034257559,0.033687697,0.034168529,0.035041555,0.032740927,0.034675778,0.033321402,0.034825563,0.035041555,0.033942508,0.035245781,0.034771364,0.035009618,0.034868419,0.033783421,0.035669644,0.035718482,0.0341973,0.035266425,0.03569925,0.035196818,0.03447433,0.034548545,0.034325294,0.033863425,0.03425118
2455.084063,0.035196853,0.033314083,0.035016467,0.03385974,0.035082207,0.035221934,0.03427699,0.035634459,0.035041402,0.035306352,0.035163128,0.0341418,0.035761562,0.035771915,0.03454389,0.035599236,0.035921296,0.035449779,0.034822014,0.034924892,0.03469123,0.034131745,0.034603105,0.035418154,0.033103483,0.035068309,0.033705555,0.035206241,0.035418154,0.034320596,0.035636498,0.035147137,0.035407816,0.035240246,0.034169082,0.036010886,0.036093463,0.034582015,0.035655813,0.036091345,0.035589232,0.034877209,0.034934434,0.034717212,0.034239816,0.034638241
2554.039916,0.035443429,0.033596388,0.035275087,0.034133442,0.035334363,0.035466345,0.034544725,0.035871479,0.035295208,0.035551132,0.035417058,0.034416404,0.035998104,0.036009292,0.034806658,0.035844104,0.036154041,0.035697219,0.035077706,0.03517959,0.034946379,0.034399642,0.034859588,0.035603994,0.033283996,0.035269938,0.033907152,0.035392975,0.035603994,0.034510216,0.035830716,0.035326363,0.035620105,0.035422375,0.034363027,0.036165583,0.036272794,0.034781408,0.03584894,0.036299411,0.035782897,0.035093646,0.035141304,0.034924453,0.034428086,0.034839574
2656.984333,0.035496834,0.033693741,0.035340794,0.034219735,0.035393644,0.035517573,0.03462311,0.035913414,0.03535625,0.035602219,0.035477524,0.03450196,0.036038836,0.036050751,0.034878896,0.035893595,0.036190288,0.035749972,0.035141766,0.035242143,0.035010652,0.034479002,0.034925624,0.035588984,0.033270681,0.035265485,0.033912605,0.035376958,0.035588984,0.034497747,0.035818864,0.035298693,0.035631653,0.035404609,0.034352498,0.036121641,0.03624249,0.034784527,0.035835777,0.036295558,0.035768909,0.035108898,0.035152433,0.034935634,0.034414673,0.034844473
2764.078079,0.035344715,0.033593767,0.035201143,0.034106225,0.035247658,0.035363283,0.034499736,0.035747943,0.035212129,0.035447266,0.035332105,0.034386016,0.035871428,0.035883952,0.034748197,0.035735313,0.036017725,0.03559564,0.03500181,0.03510016,0.034871698,0.034357436,0.034788857,0.03536401,0.033052383,0.035041212,0.033708215,0.03514969,0.03536401,0.034269721,0.035591903,0.035054411,0.035426928,0.035177419,0.034125077,0.03586372,0.03599012,0.034580525,0.035606943,0.03605514,0.035538382,0.034907256,0.034949987,0.034738864,0.034186179,0.034642338
2875.4884,0.034974719,0.033284091,0.034843686,0.033780519,0.034884014,0.034991142,0.034162194,0.035362746,0.034850447,0.03507392,0.034968384,0.034056122,0.035483552,0.035496555,0.034402157,0.035356864,0.03562404,0.035221825,0.034645455,0.034741249,0.034517162,0.03402256,0.034436934,0.034919306,0.032618377,0.03458529,0.033280565,0.034701482,0.034919306,0.033813408,0.035138954,0.034583843,0.034990571,0.034730586,0.033668959,0.035378077,0.035505576,0.034157293,0.035151511,0.035563478,0.035080745,0.034473521,0.034517167,0.03432078,0.033729935,0.034221165
2991.389281,0.034374494,0.032752338,0.034255978,0.033230224,0.034290323,0.034388817,0.033598075,0.034745506,0.034258805,0.034469833,0.034373942,0.033499825,0.034862879,0.034876221,0.033828371,0.034745853,0.034996921,0.034616129,0.034060318,0.034153019,0.033934692,0.033461985,0.0338575,0.0342425,0.031958063,0.033887253,0.032616911,0.034020067,0.0342425,0.03311731,0.03444702,0.033876793,0.034308142,0.034051691,0.032973294,0.034654807,0.034778989,0.03350079,0.0344566,0.034815873,0.034383449,0.033793981,0.033839422,0.033666006,0.033034481,0.033566852
3111.961721,0.033531685,0.031986133,0.033425573,0.032442948,0.033454191,0.033543974,0.032794971,0.033883901,0.033424806,0.033622654,0.03353636,0.032704675,0.033997081,0.03401061,0.033014435,0.033889886,0.034124056,0.033766155,0.033234015,0.033323079,0.033111935,0.032663325,0.033038199,0.033317583,0.031060789,0.032936949,0.031705539,0.033090065,0.033317583,0.032171391,0.033501898,0.032922162,0.033366323,0.033125467,0.03202844,0.033686136,0.033799008,0.032595334,0.033508124,0.033812818,0.03343267,0.032856449,0.032904415,0.032757476,0.032089802,0.03266351
3237.394014,0.03243394,0.030973102,0.032340026,0.031406297,0.03236323,0.032444279,0.031740472,0.032765614,0.032336052,0.032520034,0.032443218,0.03165822,0.032873828,0.032887382,0.031947942,0.032776567,0.032993134,0.032659505,0.032154164,0.032239037,0.032036538,0.031614194,0.031966679,0.032125695,0.029916209,0.031723732,0.030536226,0.031893932,0.032125695,0.030967096,0.032289121,0.031707912,0.032152752,0.031934758,0.030826105,0.032463129,0.032553807,0.031424727,0.032291734,0.032555067,0.032214308,0.031649677,0.031701218,0.031577841,0.03088737,0.031494625
3367.882045,0.031068906,0.02970087,0.030986889,0.030107879,0.031005046,0.031077399,0.03042217,0.031378323,0.030980143,0.031149622,0.031082099,0.030348008,0.031480791,0.031494197,0.030616488,0.031393502,0.031591842,0.031283782,0.030808381,0.030888503,0.030696148,0.030302204,0.030630583,0.030647837,0.02851563,0.030236566,0.029101145,0.030414474,0.030647837,0.029497542,0.030794928,0.030221683,0.030656232,0.030463099,0.029359747,0.030974153,0.031033655,0.029974116,0.030793903,0.031040788,0.030715216,0.030163074,0.030219794,0.030111855,0.029420387,0.030044882
3503.629592,0.02942423,0.028157061,0.029353717,0.028535299,0.02936725,0.029430999,0.028827655,0.029709711,0.029344683,0.029499069,0.029440584,0.028761589,0.029805642,0.029818717,0.029007669,0.029728297,0.029907869,0.029626587,0.029184283,0.029259085,0.029078413,0.028714969,0.029017558,0.02886882,0.026854679,0.028465687,0.027396677,0.028638538,0.02886882,0.027758553,0.029008007,0.028452627,0.028868091,0.028698276,0.027625816,0.029206191,0.029232107,0.028232718,0.029003724,0.029263735,0.028925081,0.02838786,0.028451891,0.028349452,0.027684878,0.028302838
3644.848648,0.027487559,0.026329301,0.027428064,0.026676166,0.027437451,0.027492747,0.026944519,0.027747457,0.027417272,0.027556025,0.027506253,0.026886511,0.027836053,0.0278486,0.027109078,0.027768557,0.027928903,0.027675523,0.027269487,0.027338393,0.027170979,0.026840102,0.027115249,0.026781737,0.024937271,0.026406321,0.025426489,0.026561463,0.026781737,0.02575135,0.026922399,0.026395078,0.026785002,0.026636199,0.025626554,0.027147688,0.02714503,0.026197774,0.026915799,0.027211885,0.02683933,0.026320577,0.026394224,0.026289447,0.025682402,0.026264819
3791.759749,0.02524654,0.024205216,0.025197484,0.024518086,0.025203257,0.025250309,0.024760353,0.025479242,0.025185513,0.02530814,0.025266688,0.024710322,0.025559693,0.025571507,0.024908312,0.025501886,0.025642632,0.025418192,0.025051609,0.025114033,0.024961493,0.024665216,0.024911301,0.024392903,0.022780331,0.024064666,0.023205968,0.024192189,0.024392903,0.023487313,0.024541457,0.02405444,0.024413255,0.024285036,0.023374667,0.024791926,0.024770127,0.023879927,0.024534265,0.024869469,0.024463228,0.023969253,0.024054204,0.023944139,0.023424786,0.023940359
3944.592324,0.022688819,0.021772429,0.02264953,0.022048666,0.022652277,0.022691351,0.022262748,0.022892747,0.022637007,0.022743064,0.02270947,0.022220572,0.022964235,0.022975099,0.022392964,0.022915891,0.023036744,0.022842196,0.022518267,0.022573617,0.022437603,0.022177925,0.02239336,0.021727816,0.020418248,0.02146558,0.020767362,0.021559198,0.021727816,0.020994411,0.02188325,0.021454877,0.021774713,0.021670266,0.020899383,0.022142699,0.022111496,0.021309648,0.021878361,0.022226816,0.021817615,0.021361448,0.021457568,0.021344991,0.020940408,0.02135886
4103.585045,0.019802044,0.019018567,0.019771758,0.019255513,0.01977212,0.019803539,0.019439296,0.019975651,0.019759357,0.019848446,0.019822181,0.019404809,0.020037349,0.020047036,0.019550631,0.019998177,0.020098927,0.019935139,0.019657077,0.019704751,0.019586955,0.019365841,0.019549072,0.018838317,0.017905588,0.018660397,0.018164183,0.018716863,0.018838317,0.018323561,0.018988525,0.018647237,0.018914609,0.018841087,0.018252207,0.019225606,0.019192314,0.018543297,0.018990386,0.019299088,0.018946713,0.01855208,0.01865616,0.018548618,0.01828035,0.0185761
4268.986207,0.016573862,0.015931254,0.016551721,0.016126234,0.016550396,0.01657454,0.016277586,0.016715637,0.016540164,0.016611938,0.016592401,0.016250581,0.016766707,0.016774978,0.016368907,0.016736348,0.01681687,0.016684622,0.016455656,0.016495046,0.016397196,0.016216578,0.01636608,0.015809278,0.015316657,0.015732053,0.015472734,0.01575029,0.015809278,0.015552126,0.01593103,0.015714395,0.015909873,0.015876834,0.015509779,0.016105068,0.016073924,0.01566626,0.015945383,0.016148763,0.015926887,0.015627805,0.015732993,0.015640662,0.015521657,0.015677935
4441.054111,0.01299192,0.012498116,0.012976972,0.012648437,0.012974713,0.01299202,0.01276521,0.013100384,0.01296703,0.01302119,0.013007712,0.012745438,0.01313998,0.013146585,0.012835386,0.013118011,0.013178261,0.013078247,0.012901622,0.012932109,0.012855975,0.01271775,0.012832032,0.012760493,0.012740903,0.012794,0.012788728,0.012775027,0.012760493,0.012781541,0.01282569,0.012770369,0.012873618,0.012889389,0.012771175,0.012899652,0.012872482,0.012790111,0.01285803,0.012901169,0.012871905,0.012704413,0.012801085,0.01273401,0.012764854,0.012777862
4620.057471,0.009043864,0.008706777,0.009035067,0.008809727,0.00903268,0.009043646,0.00888976,0.009117573,0.009027557,0.00906385,0.009055694,0.008876927,0.009144839,0.009149517,0.008937665,0.00913077,0.009170787,0.009103617,0.008982589,0.00900355,0.008950937,0.008856968,0.008934572,0.009838332,0.01027419,0.00997997,0.010218116,0.009927753,0.009838332,0.010127449,0.009825708,0.009950122,0.009949309,0.010016239,0.010148292,0.009781808,0.009759065,0.010041749,0.009878618,0.009740278,0.009927654,0.00991503,0.009993259,0.009958427,0.010124176,0.01000605
4806.27583,0.004717342,0.004544864,0.004713558,0.004597713,0.004711906,0.004717084,0.004638826,0.004754885,0.004709346,0.00472757,0.00472393,0.004632599,0.004768955,0.004771436,0.004663338,0.004762232,0.004782138,0.004748334,0.004686177,0.004696978,0.004669729,0.004621847,0.004661347,0.007194394,0.008007209,0.007424462,0.007863246,0.007346769,0.007194394,0.007703406,0.007100986,0.007389763,0.007290409,0.007401323,0.007750443,0.006950814,0.006932396,0.007545216,0.007171767,0.006876622,0.007251425,0.007390064,0.007442836,0.00744181,0.007711592,0.007490393
5000,0,1.85E-17,0,0,0,0,0,0,0,2.93E-17,2.99E-17,1.71E-17,0,0,3.27E-17,2.72E-17,0,2.83E-17,0,0,1.62E-17,0,0,0.004955116,0.006013488,0.005238163,0.005807577,0.005146221,0.004955116,0.005602174,0.004800147,0.005201426,0.005028779,0.005167079,0.005666897,0.004582412,0.004568083,0.005400497,0.004880588,0.004492977,0.00497889,0.005233827,0.005259465,0.0052875,0.00561856,0.005334083
12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
