Time,T3,T4
2023-03-26 07:00:00,,2.1479569604468363e-06
2023-03-26 07:15:00,,2.1609951370122254e-06
2023-03-26 07:30:00,,2.1746793359987956e-06
2023-03-26 07:45:00,,2.1890639251287404e-06
2023-03-26 08:00:00,,2.204364276552509e-06
2023-03-26 08:15:00,,2.2200255626981217e-06
2023-03-26 08:30:00,,2.236326479805495e-06
2023-03-26 08:45:00,,2.253285582362249e-06
2023-03-26 09:00:00,,2.2708514933952898e-06
2023-03-26 09:15:00,,2.289041117147656e-06
2023-03-26 09:30:00,,2.3078363474476416e-06
2023-03-26 09:45:00,,2.327437037592658e-06
2023-03-26 10:00:00,,2.3475669918398137e-06
2023-03-26 10:15:00,,2.3681866012026882e-06
2023-03-26 10:30:00,,2.3892565514905737e-06
2023-03-26 10:45:00,,2.410741127404179e-06
2023-03-26 11:00:00,,2.4324539029939735e-06
2023-03-26 11:15:00,,2.4546843025445706e-06
2023-03-26 11:30:00,,2.4772415459687673e-06
2023-03-26 11:45:00,,2.5000879555554106e-06
2023-03-26 12:00:00,,2.5231934295242757e-06
2023-03-26 12:15:00,,2.5463931574300445e-06
2023-03-26 12:30:00,,2.5697622394533743e-06
2023-03-26 12:45:00,,2.5933427456984957e-06
2023-03-26 13:00:00,,2.6171166142659495e-06
2023-03-26 13:15:00,,2.640990698886562e-06
2023-03-26 13:30:00,,2.6647151666352415e-06
2023-03-26 13:45:00,,2.6883878681157902e-06
2023-03-26 14:00:00,,2.7120432421093744e-06
2023-03-26 14:15:00,,2.7356808209323573e-06
2023-03-26 14:30:00,,2.75942260992635e-06
2023-03-26 14:45:00,,2.7832877257837345e-06
2023-03-26 15:00:00,,2.8075648514847918e-06
2023-03-26 15:15:00,,2.832455262438243e-06
2023-03-26 15:30:00,,2.8579913336033198e-06
2023-03-26 15:45:00,,2.883885806545066e-06
2023-03-26 16:00:00,,2.9104243527230175e-06
2023-03-26 16:15:00,,2.9380484887727403e-06
2023-03-26 16:30:00,,2.966278552618537e-06
2023-03-26 16:45:00,,2.995558246673192e-06
2023-03-26 17:00:00,,3.0257228605089804e-06
2023-03-26 17:15:00,,3.056562592784907e-06
2023-03-26 17:30:00,,3.088637157149659e-06
2023-03-26 17:45:00,,3.1219694550876097e-06
2023-03-26 18:00:00,,3.1561946837817935e-06
2023-03-26 18:15:00,,3.1912908402944956e-06
2023-03-26 18:30:00,,3.2276354521126093e-06
2023-03-26 18:45:00,,3.2648050237283215e-06
2023-03-26 19:00:00,,3.302748625834731e-06
2023-03-26 19:15:00,,3.341427128953928e-06
2023-03-26 19:30:00,,3.380799557065816e-06
2023-03-26 19:45:00,,3.420824910848195e-06
2023-03-26 20:00:00,,3.4614617377178907e-06
2023-03-26 20:15:00,,3.5026224352122697e-06
2023-03-26 20:30:00,,3.544331782584584e-06
2023-03-26 20:45:00,,3.5864837533122897e-06
2023-03-26 21:00:00,,3.6290711264920416e-06
2023-03-26 21:15:00,,3.672018596165114e-06
2023-03-26 21:30:00,,3.7150541902311492e-06
2023-03-26 21:45:00,,3.7586110928947733e-06
2023-03-26 22:00:00,,3.8023716931579927e-06
2023-03-26 22:15:00,,3.8461237547522575e-06
2023-03-26 22:30:00,,3.890001856774933e-06
2023-03-26 22:45:00,,3.934035100165295e-06
2023-03-26 23:00:00,,3.978105885438816e-06
2023-03-26 23:15:00,,4.02212069734741e-06
2023-03-26 23:30:00,,4.066096988575368e-06
2023-03-26 23:45:00,,4.110282398597648e-06
2023-03-27 00:00:00,,4.154380901190282e-06
2023-03-27 00:15:00,,4.198526557346356e-06
2023-03-27 00:30:00,,4.24282792285182e-06
2023-03-27 00:45:00,,4.287304769564183e-06
2023-03-27 01:00:00,,4.331763391379257e-06
2023-03-27 01:15:00,,4.376394673719017e-06
2023-03-27 01:30:00,,4.421085134422092e-06
2023-03-27 01:45:00,,4.4659931528405335e-06
2023-03-27 02:00:00,,4.511147417185868e-06
2023-03-27 02:15:00,,4.55667317209889e-06
2023-03-27 02:30:00,,4.602269022482974e-06
2023-03-27 02:45:00,,4.648204171370049e-06
2023-03-27 03:00:00,,4.694740770841364e-06
2023-03-27 03:15:00,,4.741572209379837e-06
2023-03-27 03:30:00,,4.788721093546213e-06
2023-03-27 03:45:00,,4.836629487323888e-06
2023-03-27 04:00:00,,4.8847415072565535e-06
2023-03-27 04:15:00,,4.933543078718752e-06
2023-03-27 04:30:00,,4.983110636017853e-06
2023-03-27 04:45:00,,5.032933743717246e-06
2023-03-27 05:00:00,,5.08358462820981e-06
2023-03-27 05:15:00,,5.135221166287932e-06
