time,P2,P3,P4,P6,,,,
8/1/2021 10:45,0.047461806,0.05451129,0.128264568,0.051038039,4.7461806,5.451129,12.8264568,5.1038039
8/1/2021 11:00,0.047476478,0.054591276,0.128337728,0.051059609,4.7476478,5.4591276,12.8337728,5.1059609
8/1/2021 11:15,0.047417788,0.054271333,0.128045087,0.050973329,4.7417788,5.4271333,12.8045087,5.0973329
8/1/2021 11:30,0.047359098,0.053951391,0.127752446,0.050887048,4.7359098,5.3951391,12.7752446,5.0887048
8/1/2021 11:45,0.047307745,0.053671441,0.127496385,0.050811552,4.7307745,5.3671441,12.7496385,5.0811552
8/1/2021 12:00,0.047256391,0.053391492,0.127240324,0.050736057,4.7256391,5.3391492,12.7240324,5.0736057
8/1/2021 12:15,0.047227046,0.053231521,0.127094003,0.050692916,4.7227046,5.3231521,12.7094003,5.0692916
8/1/2021 12:30,0.047197701,0.05307155,0.126947683,0.050649776,4.7197701,5.307155,12.6947683,5.0649776
8/1/2021 12:45,0.047183029,0.062991564,0.126874522,0.050628206,4.7183029,6.2991564,12.6874522,5.0628206
8/1/2021 13:00,0.047168356,0.062911579,0.126801362,0.050606636,4.7168356,6.2911579,12.6801362,5.0606636
8/1/2021 13:15,0.047168356,0.062911579,0.126801362,0.050606636,4.7168356,6.2911579,12.6801362,5.0606636
8/1/2021 13:30,0.047168356,0.062911579,0.126801362,0.050606636,4.7168356,6.2911579,12.6801362,5.0606636
8/1/2021 13:45,0.04710233,0.062551644,0.126472141,0.05050957,4.710233,6.2551644,12.6472141,5.050957
8/1/2021 14:00,0.047036304,0.062191708,0.12614292,0.050412504,4.7036304,6.2191708,12.614292,5.0412504
8/1/2021 14:15,0.047050977,0.062271694,0.12621608,0.050434074,4.7050977,6.2271694,12.621608,5.0434074
8/1/2021 14:30,0.047065649,0.06235168,0.12628924,0.050455644,4.7065649,6.235168,12.628924,5.0455644
8/1/2021 14:45,0.046970278,0.061831773,0.125813698,0.050315438,4.6970278,6.1831773,12.5813698,5.0315438
8/1/2021 15:00,0.046874907,0.061311867,0.125338156,0.050175232,4.6874907,6.1311867,12.5338156,5.0175232
8/1/2021 15:15,0.046955606,0.061751788,0.125740538,0.050293868,4.6955606,6.1751788,12.5740538,5.0293868
8/1/2021 15:30,0.047036304,0.062191708,0.12614292,0.050412504,4.7036304,6.2191708,12.614292,5.0412504
8/1/2021 15:45,0.04698495,0.061911759,0.125886859,0.050337008,4.698495,6.1911759,12.5886859,5.0337008
8/1/2021 16:00,0.046933597,0.061631809,0.125630798,0.050261513,4.6933597,6.1631809,12.5630798,5.0261513
8/1/2021 16:15,0.046889579,0.061391853,0.125411317,0.050196802,4.6889579,6.1391853,12.5411317,5.0196802
8/1/2021 16:30,0.046845562,0.061151896,0.125191836,0.050132091,4.6845562,6.1151896,12.5191836,5.0132091
8/1/2021 16:45,0.046904252,0.061471838,0.125484477,0.050218372,4.6904252,6.1471838,12.5484477,5.0218372
8/1/2021 17:00,0.046962942,0.061791781,0.125777118,0.050304653,4.6962942,6.1791781,12.5777118,5.0304653
8/1/2021 17:15,0.04698495,0.061911759,0.125886859,0.050337008,4.698495,6.1911759,12.5886859,5.0337008
8/1/2021 17:30,0.047006959,0.062031737,0.125996599,0.050369364,4.7006959,6.2031737,12.5996599,5.0369364
8/1/2021 17:45,0.047006959,0.062031737,0.125996599,0.050369364,4.7006959,6.2031737,12.5996599,5.0369364
8/1/2021 18:00,0.047006959,0.062031737,0.125996599,0.050369364,4.7006959,6.2031737,12.5996599,5.0369364
8/1/2021 18:15,0.046970278,0.061831773,0.125813698,0.050315438,4.6970278,6.1831773,12.5813698,5.0315438
8/1/2021 18:30,0.046933597,0.061631809,0.125630798,0.050261513,4.6933597,6.1631809,12.5630798,5.0261513
8/1/2021 18:45,0.046918924,0.061551824,0.125557637,0.050239942,4.6918924,6.1551824,12.5557637,5.0239942
8/1/2021 19:00,0.046904252,0.061471838,0.125484477,0.050218372,4.6904252,6.1471838,12.5484477,5.0218372
8/1/2021 19:15,0.046955606,0.061751788,0.125740538,0.050293868,4.6955606,6.1751788,12.5740538,5.0293868
8/1/2021 19:30,0.047006959,0.062031737,0.125996599,0.050369364,4.7006959,6.2031737,12.5996599,5.0369364
8/1/2021 19:45,0.047036304,0.062191708,0.12614292,0.050412504,4.7036304,6.2191708,12.614292,5.0412504
8/1/2021 20:00,0.047065649,0.06235168,0.12628924,0.050455644,4.7065649,6.235168,12.628924,5.0455644
8/1/2021 20:15,0.047065649,0.06235168,0.12628924,0.050455644,4.7065649,6.235168,12.628924,5.0455644
8/1/2021 20:30,0.047065649,0.06235168,0.12628924,0.050455644,4.7065649,6.235168,12.628924,5.0455644
8/1/2021 20:45,0.047014295,0.06207173,0.126033179,0.050380149,4.7014295,6.207173,12.6033179,5.0380149
8/1/2021 21:00,0.046962942,0.061791781,0.125777118,0.050304653,4.6962942,6.1791781,12.5777118,5.0304653
8/1/2021 21:15,0.047014295,0.06207173,0.126033179,0.050380149,4.7014295,6.207173,12.6033179,5.0380149
8/1/2021 21:30,0.047065649,0.06235168,0.12628924,0.050455644,4.7065649,6.235168,12.628924,5.0455644
8/1/2021 21:45,0.047050977,0.062271694,0.12621608,0.050434074,4.7050977,6.2271694,12.621608,5.0434074
8/1/2021 22:00,0.047036304,0.062191708,0.12614292,0.050412504,4.7036304,6.2191708,12.614292,5.0412504
8/1/2021 22:15,0.047080321,0.062431665,0.1263624,0.050477214,4.7080321,6.2431665,12.63624,5.0477214
8/1/2021 22:30,0.047124339,0.062671622,0.126581881,0.050541925,4.7124339,6.2671622,12.6581881,5.0541925
8/1/2021 22:45,0.047131675,0.062711615,0.126618461,0.05055271,4.7131675,6.2711615,12.6618461,5.055271
8/1/2021 23:00,0.047139011,0.062751607,0.126655042,0.050563495,4.7139011,6.2751607,12.6655042,5.0563495
8/1/2021 23:15,0.047153684,0.062831593,0.126728202,0.050585065,4.7153684,6.2831593,12.6728202,5.0585065
8/1/2021 23:30,0.047168356,0.062911579,0.126801362,0.050606636,4.7168356,6.2911579,12.6801362,5.0606636
8/1/2021 23:45,0.047168356,0.062911579,0.126801362,0.050606636,4.7168356,6.2911579,12.6801362,5.0606636
8/2/2021 0:00,0.047168356,0.062911579,0.126801362,0.050606636,4.7168356,6.2911579,12.6801362,5.0606636
8/2/2021 0:15,0.047153684,0.062831593,0.126728202,0.050585065,4.7153684,6.2831593,12.6728202,5.0585065
8/2/2021 0:30,0.047139011,0.062751607,0.126655042,0.050563495,4.7139011,6.2751607,12.6655042,5.0563495
8/2/2021 0:45,0.047183029,0.062991564,0.126874522,0.050628206,4.7183029,6.2991564,12.6874522,5.0628206
8/2/2021 1:00,0.047227046,0.053231521,0.127094003,0.050692916,4.7227046,5.3231521,12.7094003,5.0692916
8/2/2021 1:15,0.047175693,0.062951571,0.126837942,0.050617421,4.7175693,6.2951571,12.6837942,5.0617421
8/2/2021 1:30,0.047124339,0.062671622,0.126581881,0.050541925,4.7124339,6.2671622,12.6581881,5.0541925
8/2/2021 1:45,0.047227046,0.053231521,0.127094003,0.050692916,4.7227046,5.3231521,12.7094003,5.0692916
8/2/2021 2:00,0.047329753,0.05379142,0.127606125,0.050843908,4.7329753,5.379142,12.7606125,5.0843908
8/2/2021 2:15,0.047307745,0.053671441,0.127496385,0.050811552,4.7307745,5.3671441,12.7496385,5.0811552
8/2/2021 2:30,0.047285736,0.053551463,0.127386644,0.050779197,4.7285736,5.3551463,12.7386644,5.0779197
8/2/2021 2:45,0.047300408,0.053631449,0.127459805,0.050800767,4.7300408,5.3631449,12.7459805,5.0800767
8/2/2021 3:00,0.047315081,0.053711434,0.127532965,0.050822337,4.7315081,5.3711434,12.7532965,5.0822337
8/2/2021 3:15,0.047315081,0.053711434,0.127532965,0.050822337,4.7315081,5.3711434,12.7532965,5.0822337
8/2/2021 3:30,0.047315081,0.053711434,0.127532965,0.050822337,4.7315081,5.3711434,12.7532965,5.0822337
8/2/2021 3:45,0.047300408,0.053631449,0.127459805,0.050800767,4.7300408,5.3631449,12.7459805,5.0800767
8/2/2021 4:00,0.047285736,0.053551463,0.127386644,0.050779197,4.7285736,5.3551463,12.7386644,5.0779197
8/2/2021 4:15,0.047307745,0.053671441,0.127496385,0.050811552,4.7307745,5.3671441,12.7496385,5.0811552
8/2/2021 4:30,0.047329753,0.05379142,0.127606125,0.050843908,4.7329753,5.379142,12.7606125,5.0843908
8/2/2021 4:45,0.047344426,0.053871405,0.127679286,0.050865478,4.7344426,5.3871405,12.7679286,5.0865478
8/2/2021 5:00,0.047359098,0.053951391,0.127752446,0.050887048,4.7359098,5.3951391,12.7752446,5.0887048
8/2/2021 5:15,0.047359098,0.053951391,0.127752446,0.050887048,4.7359098,5.3951391,12.7752446,5.0887048
8/2/2021 5:30,0.047359098,0.053951391,0.127752446,0.050887048,4.7359098,5.3951391,12.7752446,5.0887048
8/2/2021 5:45,0.047359098,0.053951391,0.127752446,0.050887048,4.7359098,5.3951391,12.7752446,5.0887048
8/2/2021 6:00,0.047359098,0.053951391,0.127752446,0.050887048,4.7359098,5.3951391,12.7752446,5.0887048
8/2/2021 6:15,0.047344426,0.053871405,0.127679286,0.050865478,4.7344426,5.3871405,12.7679286,5.0865478
8/2/2021 6:30,0.047329753,0.05379142,0.127606125,0.050843908,4.7329753,5.379142,12.7606125,5.0843908
8/2/2021 6:45,0.047322417,0.053751427,0.127569545,0.050833122,4.7322417,5.3751427,12.7569545,5.0833122
8/2/2021 7:00,0.047315081,0.053711434,0.127532965,0.050822337,4.7315081,5.3711434,12.7532965,5.0822337
8/2/2021 7:15,0.047381107,0.054071369,0.127862186,0.050919403,4.7381107,5.4071369,12.7862186,5.0919403
8/2/2021 7:30,0.047447133,0.054431304,0.128191408,0.051016469,4.7447133,5.4431304,12.8191408,5.1016469
8/2/2021 7:45,0.047417788,0.054271333,0.128045087,0.050973329,4.7417788,5.4271333,12.8045087,5.0973329
8/2/2021 8:00,0.047388443,0.054111362,0.127898766,0.050930188,4.7388443,5.4111362,12.7898766,5.0930188
8/2/2021 8:15,0.047403116,0.054191348,0.127971927,0.050951758,4.7403116,5.4191348,12.7971927,5.0951758
8/2/2021 8:30,0.047417788,0.054271333,0.128045087,0.050973329,4.7417788,5.4271333,12.8045087,5.0973329
8/2/2021 8:45,0.047373771,0.054031377,0.127825606,0.050908618,4.7373771,5.4031377,12.7825606,5.0908618
8/2/2021 9:00,0.047329753,0.05379142,0.127606125,0.050843908,4.7329753,5.379142,12.7606125,5.0843908
8/2/2021 9:15,0.047344426,0.053871405,0.127679286,0.050865478,4.7344426,5.3871405,12.7679286,5.0865478
8/2/2021 9:30,0.047359098,0.053951391,0.127752446,0.050887048,4.7359098,5.3951391,12.7752446,5.0887048
8/2/2021 9:45,0.047344426,0.053871405,0.127679286,0.050865478,4.7344426,5.3871405,12.7679286,5.0865478
8/2/2021 10:00,0.047329753,0.05379142,0.127606125,0.050843908,4.7329753,5.379142,12.7606125,5.0843908
8/2/2021 10:15,0.047322417,0.053751427,0.127569545,0.050833122,4.7322417,5.3751427,12.7569545,5.0833122
8/2/2021 10:30,0.047315081,0.053711434,0.127532965,0.050822337,4.7315081,5.3711434,12.7532965,5.0822337
8/2/2021 10:45,0.047315081,0.053711434,0.127532965,0.050822337,4.7315081,5.3711434,12.7532965,5.0822337
8/2/2021 11:00,0.047315081,0.053711434,0.127532965,0.050822337,4.7315081,5.3711434,12.7532965,5.0822337
8/2/2021 11:15,0.047285736,0.053551463,0.127386644,0.050779197,4.7285736,5.3551463,12.7386644,5.0779197
8/2/2021 11:30,0.047256391,0.053391492,0.127240324,0.050736057,4.7256391,5.3391492,12.7240324,5.0736057
8/2/2021 11:45,0.047212374,0.053151535,0.127020843,0.050671346,4.7212374,5.3151535,12.7020843,5.0671346
8/2/2021 12:00,0.047168356,0.062911579,0.126801362,0.050606636,4.7168356,6.2911579,12.6801362,5.0606636
8/2/2021 12:15,0.047168356,0.062911579,0.126801362,0.050606636,4.7168356,6.2911579,12.6801362,5.0606636
8/2/2021 12:30,0.047168356,0.062911579,0.126801362,0.050606636,4.7168356,6.2911579,12.6801362,5.0606636
8/2/2021 12:45,0.047087658,0.062471658,0.126398981,0.050488,4.7087658,6.2471658,12.6398981,5.0488
8/2/2021 13:00,0.047006959,0.062031737,0.125996599,0.050369364,4.7006959,6.2031737,12.5996599,5.0369364
8/2/2021 13:15,0.047146348,0.0627916,0.126691622,0.05057428,4.7146348,6.27916,12.6691622,5.057428
8/2/2021 13:30,0.047285736,0.053551463,0.127386644,0.050779197,4.7285736,5.3551463,12.7386644,5.0779197
8/2/2021 13:45,0.047205037,0.053111543,0.126984263,0.050660561,4.7205037,5.3111543,12.6984263,5.0660561
8/2/2021 14:00,0.047124339,0.062671622,0.126581881,0.050541925,4.7124339,6.2671622,12.6581881,5.0541925
8/2/2021 14:15,0.047094994,0.062511651,0.126435561,0.050498785,4.7094994,6.2511651,12.6435561,5.0498785
8/2/2021 14:30,0.047065649,0.06235168,0.12628924,0.050455644,4.7065649,6.235168,12.628924,5.0455644
8/2/2021 14:45,0.047050977,0.062271694,0.12621608,0.050434074,4.7050977,6.2271694,12.621608,5.0434074
8/2/2021 15:00,0.047036304,0.062191708,0.12614292,0.050412504,4.7036304,6.2191708,12.614292,5.0412504
8/2/2021 15:15,0.047050977,0.062271694,0.12621608,0.050434074,4.7050977,6.2271694,12.621608,5.0434074
8/2/2021 15:30,0.047065649,0.06235168,0.12628924,0.050455644,4.7065649,6.235168,12.628924,5.0455644
8/2/2021 15:45,0.046999623,0.061991745,0.125960019,0.050358578,4.6999623,6.1991745,12.5960019,5.0358578
8/2/2021 16:00,0.046933597,0.061631809,0.125630798,0.050261513,4.6933597,6.1631809,12.5630798,5.0261513
8/2/2021 16:15,0.046918924,0.061551824,0.125557637,0.050239942,4.6918924,6.1551824,12.5557637,5.0239942
8/2/2021 16:30,0.046904252,0.061471838,0.125484477,0.050218372,4.6904252,6.1471838,12.5484477,5.0218372
8/2/2021 16:45,0.046933597,0.061631809,0.125630798,0.050261513,4.6933597,6.1631809,12.5630798,5.0261513
8/2/2021 17:00,0.046962942,0.061791781,0.125777118,0.050304653,4.6962942,6.1791781,12.5777118,5.0304653
8/2/2021 17:15,0.046962942,0.061791781,0.125777118,0.050304653,4.6962942,6.1791781,12.5777118,5.0304653
8/2/2021 17:30,0.046962942,0.061791781,0.125777118,0.050304653,4.6962942,6.1791781,12.5777118,5.0304653
8/2/2021 17:45,0.046962942,0.061791781,0.125777118,0.050304653,4.6962942,6.1791781,12.5777118,5.0304653
8/2/2021 18:00,0.046962942,0.061791781,0.125777118,0.050304653,4.6962942,6.1791781,12.5777118,5.0304653
8/2/2021 18:15,0.047028968,0.062151716,0.126106339,0.050401719,4.7028968,6.2151716,12.6106339,5.0401719
8/2/2021 18:30,0.047094994,0.062511651,0.126435561,0.050498785,4.7094994,6.2511651,12.6435561,5.0498785
8/2/2021 18:45,0.047227046,0.053231521,0.127094003,0.050692916,4.7227046,5.3231521,12.7094003,5.0692916
8/2/2021 19:00,0.047359098,0.053951391,0.127752446,0.050887048,4.7359098,5.3951391,12.7752446,5.0887048
8/2/2021 19:15,0.048899707,0.062349876,0.135434276,0.050151917,4.8899707,6.2349876,13.5434276,5.0151917
8/2/2021 19:30,0.050440317,0.059248361,0.143116107,0.052416786,5.0440317,5.9248361,14.3116107,5.2416786
8/2/2021 19:45,0.050117522,0.057488678,0.14150658,0.051942242,5.0117522,5.7488678,14.150658,5.1942242
8/2/2021 20:00,0.049794728,0.055728996,0.139897054,0.051467698,4.9794728,5.5728996,13.9897054,5.1467698
8/2/2021 20:15,0.049325209,0.054669457,0.137555925,0.050777452,4.9325209,5.4669457,13.7555925,5.0777452
8/2/2021 20:30,0.04885569,0.062109919,0.135214795,0.050087206,4.885569,6.2109919,13.5214795,5.0087206
8/2/2021 20:45,0.049039096,0.063109739,0.136129299,0.050356834,4.9039096,6.3109739,13.6129299,5.0356834
8/2/2021 21:00,0.049222502,0.054109558,0.137043803,0.050626461,4.9222502,5.4109558,13.7043803,5.0626461
8/2/2021 21:15,0.050110186,0.057448685,0.14147,0.051931457,5.0110186,5.7448685,14.147,5.1931457
8/2/2021 21:30,0.05099787,0.062287813,0.145896198,0.053236453,5.099787,6.2287813,14.5896198,5.3236453
8/2/2021 21:45,0.051548088,0.065287271,0.148639708,0.054045335,5.1548088,6.5287271,14.8639708,5.4045335
8/2/2021 22:00,0.052098305,0.06678673,0.151383219,0.054854217,5.2098305,6.678673,15.1383219,5.4854217
8/2/2021 22:15,0.05179752,0.066647026,0.149883433,0.054412028,5.179752,6.6647026,14.9883433,5.4412028
8/2/2021 22:30,0.051496734,0.065007322,0.148383647,0.053969839,5.1496734,6.5007322,14.8383647,5.3969839
8/2/2021 22:45,0.051269311,0.063767546,0.147249663,0.053635501,5.1269311,6.3767546,14.7249663,5.3635501
8/2/2021 23:00,0.051041888,0.062527769,0.146115678,0.053301164,5.1041888,6.2527769,14.6115678,5.3301164
8/2/2021 23:15,0.050763111,0.061008043,0.144725633,0.05289133,5.0763111,6.1008043,14.4725633,5.289133
8/2/2021 23:30,0.050484334,0.059488318,0.143335587,0.052481497,5.0484334,5.9488318,14.3335587,5.2481497
8/2/2021 23:45,0.05043298,0.059208368,0.143079526,0.052406001,5.043298,5.9208368,14.3079526,5.2406001
8/3/2021 0:00,0.050381627,0.058928419,0.142823465,0.052330505,5.0381627,5.8928419,14.2823465,5.2330505
8/3/2021 0:15,0.050190885,0.057888606,0.141872382,0.052050093,5.0190885,5.7888606,14.1872382,5.2050093
8/3/2021 0:30,0.050000143,0.056848794,0.140921298,0.051769681,5.0000143,5.6848794,14.0921298,5.1769681
8/3/2021 0:45,0.0498094,0.055808981,0.139970214,0.051489268,4.98094,5.5808981,13.9970214,5.1489268
8/3/2021 1:00,0.049618658,0.056269169,0.13901913,0.051208856,4.9618658,5.6269169,13.901913,5.1208856
8/3/2021 1:15,0.049567305,0.055989219,0.138763069,0.05113336,4.9567305,5.5989219,13.8763069,5.113336
8/3/2021 1:30,0.049515951,0.05570927,0.138507008,0.051057865,4.9515951,5.570927,13.8507008,5.1057865
8/3/2021 1:45,0.049354554,0.054829429,0.137702245,0.050820593,4.9354554,5.4829429,13.7702245,5.0820593
8/3/2021 2:00,0.049193157,0.063949587,0.136897482,0.050583321,4.9193157,6.3949587,13.6897482,5.0583321
8/3/2021 2:15,0.049097786,0.063429681,0.13642194,0.050443114,4.9097786,6.3429681,13.642194,5.0443114
8/3/2021 2:30,0.049002415,0.062909775,0.135946398,0.050302908,4.9002415,6.2909775,13.5946398,5.0302908
8/3/2021 2:45,0.048899707,0.062349876,0.135434276,0.050151917,4.8899707,6.2349876,13.5434276,5.0151917
8/3/2021 3:00,0.048797,0.061789977,0.134922154,0.050000926,4.8797,6.1789977,13.4922154,5.0000926
8/3/2021 3:15,0.048745647,0.061510027,0.134666093,0.04992543,4.8745647,6.1510027,13.4666093,4.992543
8/3/2021 3:30,0.048694293,0.061230078,0.134410032,0.049849934,4.8694293,6.1230078,13.4410032,4.9849934
8/3/2021 3:45,0.048694293,0.061230078,0.134410032,0.049849934,4.8694293,6.1230078,13.4410032,4.9849934
8/3/2021 4:00,0.048694293,0.061230078,0.134410032,0.049849934,4.8694293,6.1230078,13.4410032,4.9849934
8/3/2021 4:15,0.048591586,0.060670179,0.13389791,0.049698943,4.8591586,6.0670179,13.389791,4.9698943
8/3/2021 4:30,0.048488878,0.06011028,0.133385788,0.049547952,4.8488878,6.011028,13.3385788,4.9547952
8/3/2021 4:45,0.048422852,0.059750345,0.133056567,0.049450886,4.8422852,5.9750345,13.3056567,4.9450886
8/3/2021 5:00,0.048356826,0.05939041,0.132727346,0.04935382,4.8356826,5.939041,13.2727346,4.935382
8/3/2021 5:15,0.048327481,0.059230439,0.132581025,0.04931068,4.8327481,5.9230439,13.2581025,4.931068
8/3/2021 5:30,0.048298136,0.059070468,0.132434704,0.04926754,4.8298136,5.9070468,13.2434704,4.926754
8/3/2021 5:45,0.048224774,0.05867054,0.132068903,0.049159689,4.8224774,5.867054,13.2068903,4.9159689
8/3/2021 6:00,0.048151412,0.058270612,0.131703102,0.049051838,4.8151412,5.8270612,13.1703102,4.9051838
8/3/2021 6:15,0.048129403,0.058150633,0.131593361,0.049019482,4.8129403,5.8150633,13.1593361,4.9019482
8/3/2021 6:30,0.048107394,0.058030655,0.131483621,0.051987127,4.8107394,5.8030655,13.1483621,5.1987127
8/3/2021 6:45,0.048078049,0.057870684,0.1313373,0.051943987,4.8078049,5.7870684,13.13373,5.1943987
8/3/2021 7:00,0.048048704,0.057710713,0.131190979,0.051900846,4.8048704,5.7710713,13.1190979,5.1900846
8/3/2021 7:15,0.048019359,0.057550742,0.131044659,0.051857706,4.8019359,5.7550742,13.1044659,5.1857706
8/3/2021 7:30,0.047990014,0.057390771,0.130898338,0.051814566,4.7990014,5.7390771,13.0898338,5.1814566
8/3/2021 7:45,0.04796067,0.057230799,0.130752018,0.051771425,4.796067,5.7230799,13.0752018,5.1771425
8/3/2021 8:00,0.047931325,0.057070828,0.130605697,0.051728285,4.7931325,5.7070828,13.0605697,5.1728285
8/3/2021 8:15,0.04796067,0.057230799,0.130752018,0.051771425,4.796067,5.7230799,13.0752018,5.1771425
8/3/2021 8:30,0.047990014,0.057390771,0.130898338,0.051814566,4.7990014,5.7390771,13.0898338,5.1814566
8/3/2021 8:45,0.047975342,0.057310785,0.130825178,0.051792996,4.7975342,5.7310785,13.0825178,5.1792996
8/3/2021 9:00,0.04796067,0.057230799,0.130752018,0.051771425,4.796067,5.7230799,13.0752018,5.1771425
8/3/2021 9:15,0.047938661,0.057110821,0.130642277,0.05173907,4.7938661,5.7110821,13.0642277,5.173907
8/3/2021 9:30,0.047916652,0.056990843,0.130532537,0.051706715,4.7916652,5.6990843,13.0532537,5.1706715
8/3/2021 9:45,0.047813945,0.056430944,0.130020415,0.051555724,4.7813945,5.6430944,13.0020415,5.1555724
8/3/2021 10:00,0.047711238,0.055871045,0.129508293,0.051404732,4.7711238,5.5871045,12.9508293,5.1404732
8/3/2021 10:15,0.047689229,0.055751066,0.129398552,0.051372377,4.7689229,5.5751066,12.9398552,5.1372377
8/3/2021 10:30,0.04766722,0.055631088,0.129288812,0.051340022,4.766722,5.5631088,12.9288812,5.1340022
8/3/2021 10:45,0.047637875,0.055471117,0.129142491,0.051296881,4.7637875,5.5471117,12.9142491,5.1296881
8/3/2021 11:00,0.04760853,0.055311146,0.128996171,0.051253741,4.760853,5.5311146,12.8996171,5.1253741
8/3/2021 11:15,0.047623203,0.055391131,0.129069331,0.051275311,4.7623203,5.5391131,12.9069331,5.1275311
8/3/2021 11:30,0.047637875,0.055471117,0.129142491,0.051296881,4.7637875,5.5471117,12.9142491,5.1296881
8/3/2021 11:45,0.047527832,0.054871225,0.128593789,0.051135105,4.7527832,5.4871225,12.8593789,5.1135105
8/3/2021 12:00,0.047417788,0.054271333,0.128045087,0.050973329,4.7417788,5.4271333,12.8045087,5.0973329
8/3/2021 12:15,0.047366435,0.053991384,0.127789026,0.050897833,4.7366435,5.3991384,12.7789026,5.0897833
8/3/2021 12:30,0.047315081,0.053711434,0.127532965,0.050822337,4.7315081,5.3711434,12.7532965,5.0822337
8/3/2021 12:45,0.047241719,0.053311506,0.127167164,0.050714486,4.7241719,5.3311506,12.7167164,5.0714486
8/3/2021 13:00,0.047168356,0.062911579,0.126801362,0.050606636,4.7168356,6.2911579,12.6801362,5.0606636
8/3/2021 13:15,0.047146348,0.0627916,0.126691622,0.05057428,4.7146348,6.27916,12.6691622,5.057428
8/3/2021 13:30,0.047124339,0.062671622,0.126581881,0.050541925,4.7124339,6.2671622,12.6581881,5.0541925
8/3/2021 13:45,0.047175693,0.062951571,0.126837942,0.050617421,4.7175693,6.2951571,12.6837942,5.0617421
8/3/2021 14:00,0.047227046,0.053231521,0.127094003,0.050692916,4.7227046,5.3231521,12.7094003,5.0692916
8/3/2021 14:15,0.047197701,0.05307155,0.126947683,0.050649776,4.7197701,5.307155,12.6947683,5.0649776
8/3/2021 14:30,0.047168356,0.062911579,0.126801362,0.050606636,4.7168356,6.2911579,12.6801362,5.0606636
8/3/2021 14:45,0.047117003,0.062631629,0.126545301,0.05053114,4.7117003,6.2631629,12.6545301,5.053114
8/3/2021 15:00,0.047065649,0.06235168,0.12628924,0.050455644,4.7065649,6.235168,12.628924,5.0455644
8/3/2021 15:15,0.047014295,0.06207173,0.126033179,0.050380149,4.7014295,6.207173,12.6033179,5.0380149
8/3/2021 15:30,0.046962942,0.061791781,0.125777118,0.050304653,4.6962942,6.1791781,12.5777118,5.0304653
8/3/2021 15:45,0.046933597,0.061631809,0.125630798,0.050261513,4.6933597,6.1631809,12.5630798,5.0261513
8/3/2021 16:00,0.046904252,0.061471838,0.125484477,0.050218372,4.6904252,6.1471838,12.5484477,5.0218372
8/3/2021 16:15,0.046874907,0.061311867,0.125338156,0.050175232,4.6874907,6.1311867,12.5338156,5.0175232
8/3/2021 16:30,0.046845562,0.061151896,0.125191836,0.050132091,4.6845562,6.1151896,12.5191836,5.0132091
8/3/2021 16:45,0.04683089,0.06107191,0.125118676,0.050110521,4.683089,6.107191,12.5118676,5.0110521
8/3/2021 17:00,0.046816217,0.075991925,0.125045515,0.050088951,4.6816217,7.5991925,12.5045515,5.0088951
8/3/2021 17:15,0.046874907,0.061311867,0.125338156,0.050175232,4.6874907,6.1311867,12.5338156,5.0175232
8/3/2021 17:30,0.046933597,0.061631809,0.125630798,0.050261513,4.6933597,6.1631809,12.5630798,5.0261513
8/3/2021 17:45,0.046838226,0.061111903,0.125155256,0.050121306,4.6838226,6.1111903,12.5155256,5.0121306
8/3/2021 18:00,0.046742855,0.075591997,0.137179714,0.0499811,4.6742855,7.5591997,13.7179714,4.99811
8/3/2021 18:15,0.046728182,0.075512011,0.137106553,0.04995953,4.6728182,7.5512011,13.7106553,4.995953
8/3/2021 18:30,0.04671351,0.075432026,0.137033393,0.04993796,4.671351,7.5432026,13.7033393,4.993796
8/3/2021 18:45,0.046757527,0.075671983,0.137252874,0.05000267,4.6757527,7.5671983,13.7252874,5.000267
8/3/2021 19:00,0.046801545,0.075911939,0.137472355,0.050067381,4.6801545,7.5911939,13.7472355,5.0067381
8/3/2021 19:15,0.046786872,0.075831954,0.137399195,0.050045811,4.6786872,7.5831954,13.7399195,5.0045811
8/3/2021 19:30,0.0467722,0.075751968,0.137326034,0.050024241,4.67722,7.5751968,13.7326034,5.0024241
8/3/2021 19:45,0.046742855,0.075591997,0.137179714,0.0499811,4.6742855,7.5591997,13.7179714,4.99811
8/3/2021 20:00,0.04671351,0.075432026,0.137033393,0.04993796,4.671351,7.5432026,13.7033393,4.993796
8/3/2021 20:15,0.046742855,0.075591997,0.137179714,0.0499811,4.6742855,7.5591997,13.7179714,4.99811
8/3/2021 20:30,0.0467722,0.075751968,0.137326034,0.050024241,4.67722,7.5751968,13.7326034,5.0024241
8/3/2021 20:45,0.046794208,0.075871947,0.137435775,0.050056596,4.6794208,7.5871947,13.7435775,5.0056596
8/3/2021 21:00,0.046816217,0.075991925,0.125045515,0.050088951,4.6816217,7.5991925,12.5045515,5.0088951
8/3/2021 21:15,0.046845562,0.061151896,0.125191836,0.050132091,4.6845562,6.1151896,12.5191836,5.0132091
8/3/2021 21:30,0.046874907,0.061311867,0.125338156,0.050175232,4.6874907,6.1311867,12.5338156,5.0175232
8/3/2021 21:45,0.046874907,0.061311867,0.125338156,0.050175232,4.6874907,6.1311867,12.5338156,5.0175232
8/3/2021 22:00,0.046874907,0.061311867,0.125338156,0.050175232,4.6874907,6.1311867,12.5338156,5.0175232
