time,P2,P3,P4,P6,avg 
6/20/2023 1:45,0.071200712,0.073341614,0.116243689,0.044488401,0.072271163
6/20/2023 2:00,0.068895151,0.071331569,0.114825508,0.043566971,0.07011336
6/20/2023 2:15,0.068565643,0.071057288,0.113116536,0.04217795,0.069811466
6/20/2023 2:30,0.068565643,0.071057288,0.113971474,0.043566971,0.069811466
6/20/2023 2:45,0.070547412,0.072756784,0.112260677,0.043566971,0.071652098
6/20/2023 3:00,0.067899699,0.070623812,0.114825508,0.043566971,0.069261756
6/20/2023 3:15,0.069558052,0.071893668,0.114825508,0.043566971,0.07072586
6/20/2023 3:30,0.069558052,0.071893668,0.113971474,0.044957341,0.07072586
6/20/2023 3:45,0.067899699,0.070623812,0.113971474,0.04217795,0.069261756
6/20/2023 4:00,0.070547412,0.072756784,0.114825508,0.044957341,0.071652098
6/20/2023 4:15,0.069558052,0.071893668,0.113971474,0.043566971,0.07072586
6/20/2023 4:30,0.066901022,0.070695218,0.112260677,0.04217795,0.06879812
6/20/2023 4:45,0.069558052,0.071893668,0.113116536,0.043566971,0.07072586
6/20/2023 5:00,0.067568945,0.070679021,0.113116536,0.04217795,0.069123983
6/20/2023 5:15,0.067899699,0.070623812,0.113971474,0.043566971,0.069261756
6/20/2023 5:30,0.065897864,0.0695574,0.115678655,0.043566971,0.067727632
6/20/2023 5:45,0.067568945,0.070679021,0.113116536,0.04217795,0.069123983
6/20/2023 6:00,0.067568945,0.070679021,0.113116536,0.043566971,0.069123983
6/20/2023 6:15,0.066901022,0.070695218,0.114254624,0.042639045,0.06879812
6/20/2023 6:30,0.068895151,0.071331569,0.113399988,0.042639045,0.07011336
6/20/2023 6:45,0.064891252,0.068428015,0.113971474,0.041246378,0.066659633
6/20/2023 7:00,0.069558052,0.071893668,0.113971474,0.047723218,0.07072586
6/20/2023 7:15,0.06988635,0.072176951,0.113399988,0.044027479,0.07103165
6/20/2023 7:30,0.06988635,0.072176951,0.111687953,0.044027479,0.07103165
6/20/2023 7:45,0.068559959,0.071052587,0.112544436,0.042639045,0.069806273
6/20/2023 8:00,0.070541769,0.072751783,0.113399988,0.044027479,0.071646776
6/20/2023 8:15,0.066895301,0.070688696,0.113399988,0.043099412,0.068791999
6/20/2023 8:30,0.067899699,0.070623812,0.114542555,0.040783068,0.069261756
6/20/2023 8:45,0.06988635,0.072176951,0.115395995,0.043566971,0.07103165
6/20/2023 9:00,0.06988635,0.072176951,0.114542555,0.040783068,0.07103165
6/20/2023 9:15,0.069552388,0.071888809,0.113399988,0.043099412,0.070720598
6/20/2023 9:30,0.068889473,0.071326814,0.114254624,0.041708951,0.070108143
6/20/2023 9:45,0.067894,0.070624641,0.114254624,0.043099412,0.06925932
6/20/2023 10:00,0.069880693,0.072172043,0.113399988,0.043099412,0.071026368
6/20/2023 10:15,0.068559959,0.071052587,0.114825508,0.045417608,0.069806273
6/20/2023 10:30,0.068889473,0.071326814,0.115108363,0.038907106,0.070108143
6/20/2023 10:45,0.068889473,0.071326814,0.113399988,0.041708951,0.070108143
6/20/2023 11:00,0.069880693,0.072172043,0.113399988,0.038907106,0.071026368
6/20/2023 11:15,0.067232629,0.070750442,0.112828093,0.04031101,0.068991535
6/20/2023 11:30,0.070541769,0.072751783,0.113399988,0.044027479,0.071646776
6/20/2023 11:45,0.068895151,0.071331569,0.114254624,0.041246378,0.07011336
6/20/2023 12:00,0.068559959,0.071052587,0.113399988,0.041246378,0.069806273
6/20/2023 12:15,0.065897864,0.0695574,0.114254624,0.039846203,0.067727632
6/20/2023 12:30,0.066901022,0.070695218,0.113399988,0.037027004,0.06879812
6/20/2023 12:45,0.066901022,0.070695218,0.114825508,0.041246378,0.06879812
6/20/2023 13:00,0.067899699,0.070623812,0.112544436,0.039846203,0.069261756
6/20/2023 13:15,0.067568945,0.070679021,0.113116536,0.040783068,0.069123983
6/20/2023 13:30,0.066568986,0.07031731,0.113971474,0.039381453,0.068443148
6/20/2023 13:45,0.069558052,0.071893668,0.113971474,0.04217795,0.07072586
6/20/2023 14:00,0.067568945,0.070679021,0.112260677,0.039381453,0.069123983
6/20/2023 14:15,0.067568945,0.070679021,0.113116536,0.04217795,0.069123983
6/20/2023 14:30,0.065897864,0.0695574,0.112260677,0.040783068,0.067727632
6/20/2023 14:45,0.066901022,0.070695218,0.113971474,0.040783068,0.06879812
6/20/2023 15:00,0.068565643,0.071057288,0.112260677,0.040783068,0.069811466
6/20/2023 15:15,0.067899699,0.070623812,0.113116536,0.041246378,0.069261756
6/20/2023 15:30,0.067563239,0.070680103,0.116243689,0.044488401,0.069121671
6/20/2023 15:45,0.068559959,0.071052587,0.112828093,0.040775073,0.069806273
6/20/2023 16:00,0.066563257,0.070310802,0.112260677,0.041708951,0.068437029
6/20/2023 16:15,0.062708167,0.065431317,0.113677737,0.03937342,0.064069742
6/20/2023 16:30,0.066563257,0.070310802,0.112094507,0.040775073,0.068437029
6/20/2023 16:45,0.0638747,0.067301099,0.112094507,0.040775073,0.065587899
6/20/2023 17:00,0.068559959,0.071052587,0.113683339,0.042169993,0.069806273
6/20/2023 17:15,0.064215567,0.067677377,0.113128722,0.041246378,0.065946472
6/20/2023 17:30,0.066895301,0.070688696,0.112260677,0.043559053,0.068791999
6/20/2023 17:45,0.064885485,0.068421582,0.112094507,0.042169993,0.066653533
6/20/2023 18:00,0.0638747,0.067301099,0.112260677,0.043559053,0.065587899
6/20/2023 18:15,0.068559959,0.071052587,0.111971921,0.043099412,0.069806273
6/20/2023 18:30,0.0638747,0.067301099,0.113683339,0.042169993,0.065587899
6/20/2023 18:45,0.067563239,0.070680103,0.111971921,0.043099412,0.069121671
6/20/2023 19:00,0.065897864,0.0695574,0.112260677,0.041246378,0.067727632
6/20/2023 19:15,0.067899699,0.070623812,0.112260677,0.043566971,0.069261756
6/20/2023 19:30,0.066901022,0.070695218,0.113116536,0.043566971,0.06879812
6/20/2023 19:45,0.066901022,0.070695218,0.112094507,0.04217795,0.06879812
6/20/2023 20:00,0.065897864,0.0695574,0.112260677,0.04217795,0.067727632
6/20/2023 20:15,0.067568945,0.070679021,0.112094507,0.04217795,0.069123983
6/20/2023 20:30,0.067568945,0.070679021,0.113116536,0.043566971,0.069123983
6/20/2023 20:45,0.065225516,0.068801614,0.112544436,0.044027479,0.067013565
6/20/2023 21:00,0.065897864,0.0695574,0.111687953,0.042639045,0.067727632
6/20/2023 21:15,0.067899699,0.070623812,0.113399988,0.044027479,0.069261756
6/20/2023 21:30,0.066901022,0.070695218,0.115678655,0.046801232,0.06879812
6/20/2023 21:45,0.066901022,0.070695218,0.113399988,0.044027479,0.06879812
6/20/2023 22:00,0.067232629,0.070750442,0.113399988,0.043099412,0.068991535
6/20/2023 22:15,0.067894,0.070624641,0.114254624,0.04587716,0.06925932
6/20/2023 22:30,0.06623078,0.069933691,0.114254624,0.044488401,0.068082235
6/20/2023 22:45,0.067894,0.070624641,0.113399988,0.044488401,0.06925932
6/20/2023 23:00,0.067894,0.070624641,0.113399988,0.044488401,0.06925932
6/20/2023 23:15,0.067899699,0.070623812,0.114825508,0.045417608,0.069261756
6/20/2023 23:30,0.068559959,0.071052587,0.114825508,0.044027479,0.069806273
6/20/2023 23:45,0.067899699,0.070623812,0.113971474,0.046801232,0.069261756
6/21/2023 0:00,0.069880693,0.072172043,0.114254624,0.044488401,0.071026368
6/21/2023 0:15,0.067894,0.070624641,0.113399988,0.04587716,0.06925932
6/21/2023 0:30,0.067894,0.070624641,0.112544436,0.04587716,0.06925932
6/21/2023 0:45,0.06623078,0.069933691,0.112544436,0.044488401,0.068082235
6/21/2023 1:00,0.067232629,0.070750442,0.112828093,0.04587716,0.068991535
6/21/2023 1:15,0.067894,0.070624641,0.113399988,0.04587716,0.06925932
6/21/2023 1:30,0.068889473,0.071326814,0.115108363,0.044488401,0.070108143
6/21/2023 1:45,0.067232629,0.070750442,0.114254624,0.04587716,0.068991535
6/21/2023 2:00,0.06623078,0.069933691,0.113399988,0.04587716,0.068082235
6/21/2023 2:15,0.067894,0.070624641,0.111971921,0.044488401,0.06925932
6/21/2023 2:30,0.067232629,0.070750442,0.111971921,0.04587716,0.068991535
6/21/2023 2:45,0.069552388,0.071888809,0.113971474,0.045417608,0.070720598
6/21/2023 3:00,0.067232629,0.070750442,0.114254624,0.047258643,0.068991535
6/21/2023 3:15,0.069880693,0.072172043,0.112828093,0.044488401,0.071026368
6/21/2023 3:30,0.067232629,0.070750442,0.113399988,0.047258643,0.068991535
6/21/2023 3:45,0.067894,0.070624641,0.114254624,0.044488401,0.06925932
6/21/2023 4:00,0.069552388,0.071888809,0.113399988,0.04817921,0.070720598
6/21/2023 4:15,0.069552388,0.071888809,0.113399988,0.045417608,0.070720598
6/21/2023 4:30,0.069552388,0.071888809,0.113971474,0.046801232,0.070720598
6/21/2023 4:45,0.068889473,0.071326814,0.114254624,0.044488401,0.070108143
6/21/2023 5:00,0.068889473,0.071326814,0.114254624,0.04587716,0.070108143
6/21/2023 5:15,0.069552388,0.071888809,0.113971474,0.044027479,0.070720598
6/21/2023 5:30,0.068895151,0.071331569,0.114254624,0.046801232,0.07011336
6/21/2023 5:45,0.070541769,0.072751783,0.115678655,0.046801232,0.071646776
6/21/2023 6:00,0.068895151,0.071331569,0.113971474,0.046801232,0.07011336
6/21/2023 6:15,0.069552388,0.071888809,0.113971474,0.046801232,0.070720598
6/21/2023 6:30,0.071622194,0.073637973,0.114825508,0.04817921,0.072630084
6/21/2023 6:45,0.069552388,0.071888809,0.113399988,0.04817921,0.070720598
6/21/2023 7:00,0.067899699,0.070623812,0.113971474,0.045417608,0.069261756
6/21/2023 7:15,0.067894,0.070624641,0.113399988,0.04587716,0.06925932
6/21/2023 7:30,0.068889473,0.071326814,0.114254624,0.04587716,0.070108143
6/21/2023 7:45,0.068889473,0.071326814,0.113399988,0.04587716,0.070108143
6/21/2023 8:00,0.068889473,0.071326814,0.114254624,0.041708951,0.070108143
6/21/2023 8:15,0.068889473,0.071326814,0.114254624,0.04587716,0.070108143
6/21/2023 8:30,0.067894,0.070624641,0.115108363,0.044488401,0.06925932
6/21/2023 8:45,0.068889473,0.071326814,0.115108363,0.041708951,0.070108143
6/21/2023 9:00,0.066895301,0.070688696,0.112544436,0.043099412,0.068791999
6/21/2023 9:15,0.067894,0.070624641,0.115108363,0.043099412,0.06925932
6/21/2023 9:30,0.067894,0.070624641,0.111971921,0.043099412,0.06925932
6/21/2023 9:45,0.067894,0.070624641,0.113399988,0.043099412,0.06925932
6/21/2023 10:00,0.068889473,0.071326814,0.113399988,0.044488401,0.070108143
6/21/2023 10:15,0.067899699,0.070623812,0.113399988,0.044027479,0.069261756
6/21/2023 10:30,0.067894,0.070624641,0.112613179,0.041708951,0.06925932
6/21/2023 10:45,0.067894,0.070624641,0.112828093,0.041708951,0.06925932
6/21/2023 11:00,0.065897864,0.0695574,0.112544436,0.041246378,0.067727632
6/21/2023 11:15,0.067894,0.070624641,0.114242844,0.041708951,0.06925932
6/21/2023 11:30,0.067563239,0.070680103,0.111687953,0.039846203,0.069121671
6/21/2023 11:45,0.068559959,0.071052587,0.111687953,0.042639045,0.069806273
6/21/2023 12:00,0.068559959,0.071052587,0.111687953,0.041246378,0.069806273
6/21/2023 12:15,0.065897864,0.0695574,0.113399988,0.042639045,0.067727632
6/21/2023 12:30,0.068559959,0.071052587,0.112544436,0.042639045,0.069806273
6/21/2023 12:45,0.065225516,0.068801614,0.116018313,0.03749555,0.067013565
6/21/2023 13:00,0.065897864,0.0695574,0.113137896,0.041246378,0.067727632
6/21/2023 13:15,0.067568945,0.070679021,0.112094507,0.043566971,0.069123983
6/21/2023 13:30,0.068565643,0.071057288,0.113677737,0.039381453,0.069811466
6/21/2023 13:45,0.067899699,0.070623812,0.111687953,0.039846203,0.069261756
6/21/2023 14:00,0.066568986,0.07031731,0.113677737,0.039381453,0.068443148
6/21/2023 14:15,0.068565643,0.071057288,0.113677737,0.04217795,0.069811466
6/21/2023 14:30,0.068559959,0.071052587,0.111971921,0.043099412,0.069806273
6/21/2023 14:45,0.068565643,0.071057288,0.112094507,0.040783068,0.069811466
6/21/2023 15:00,0.065897864,0.0695574,0.112260677,0.040783068,0.067727632
6/21/2023 15:15,0.067568945,0.070679021,0.112094507,0.037972217,0.069123983
6/21/2023 15:30,0.065897864,0.0695574,0.113677737,0.039381453,0.067727632
6/21/2023 15:45,0.065897864,0.0695574,0.116336355,0.037972217,0.067727632
6/21/2023 16:00,0.066901022,0.070695218,0.11169285,0.04217795,0.06879812
6/21/2023 16:15,0.067563239,0.070680103,0.112828093,0.043099412,0.069121671
6/21/2023 16:30,0.066563257,0.070310802,0.115965285,0.03937342,0.068437029
6/21/2023 16:45,0.069223686,0.071608459,0.112832983,0.04031101,0.070416072
6/21/2023 17:00,0.067563239,0.070680103,0.116007728,0.038907106,0.069121671
6/21/2023 17:15,0.068559959,0.071052587,0.111976815,0.043099412,0.069806273
6/21/2023 17:30,0.069223686,0.071608459,0.114804519,0.042639045,0.070416072
6/21/2023 17:45,0.067568945,0.070679021,0.113128722,0.042639045,0.069123983
6/21/2023 18:00,0.068565643,0.071057288,0.11169285,0.045417608,0.069811466
6/21/2023 18:15,0.066568986,0.07031731,0.113128722,0.041246378,0.068443148
6/21/2023 18:30,0.066568986,0.07031731,0.114804519,0.041246378,0.068443148
6/21/2023 18:45,0.066568986,0.07031731,0.113128722,0.041246378,0.068443148
6/21/2023 19:00,0.066568986,0.07031731,0.11169285,0.042639045,0.068443148
6/21/2023 19:15,0.069223686,0.071608459,0.113128722,0.041246378,0.070416072
6/21/2023 19:30,0.067568945,0.070679021,0.114804519,0.041246378,0.069123983
6/21/2023 19:45,0.069552388,0.071888809,0.112604262,0.04031101,0.070720598
6/21/2023 20:00,0.069552388,0.071888809,0.11423313,0.041708951,0.070720598
6/21/2023 20:15,0.068559959,0.071052587,0.112604262,0.041708951,0.069806273
6/21/2023 20:30,0.069552388,0.071888809,0.112832983,0.041708951,0.070720598
6/21/2023 20:45,0.067563239,0.070680103,0.112832983,0.04031101,0.069121671
6/21/2023 21:00,0.068559959,0.071052587,0.112094507,0.042169993,0.069806273
6/21/2023 21:15,0.064885485,0.068421582,0.112094507,0.040775073,0.066653533
6/21/2023 21:30,0.0638747,0.067301099,0.112094507,0.042169993,0.065587899
6/21/2023 21:45,0.065225516,0.068801614,0.113128722,0.043566971,0.067013565
6/21/2023 22:00,0.066901022,0.070695218,0.112094507,0.04217795,0.06879812
6/21/2023 22:15,0.066901022,0.070695218,0.112260677,0.043566971,0.06879812
6/21/2023 22:30,0.067899699,0.070623812,0.113116536,0.043566971,0.069261756
6/21/2023 22:45,0.066901022,0.070695218,0.112260677,0.043566971,0.06879812
6/21/2023 23:00,0.065897864,0.0695574,0.112260677,0.043566971,0.067727632
6/21/2023 23:15,0.066901022,0.070695218,0.113971474,0.043566971,0.06879812
6/21/2023 23:30,0.068895151,0.071331569,0.112260677,0.044957341,0.07011336
6/21/2023 23:45,0.065897864,0.0695574,0.113116536,0.043566971,0.067727632
6/22/2023 0:00,0.066563257,0.070310802,0.112828093,0.043099412,0.068437029
6/22/2023 0:15,0.066563257,0.070310802,0.112094507,0.043099412,0.068437029
6/22/2023 0:30,0.067894,0.070624641,0.113683339,0.044949399,0.06925932
6/22/2023 0:45,0.066563257,0.070310802,0.11423313,0.04587716,0.068437029
6/22/2023 1:00,0.067563239,0.070680103,0.112832983,0.044488401,0.069121671
6/22/2023 1:15,0.066563257,0.070310802,0.112832983,0.043099412,0.068437029
6/22/2023 1:30,0.067563239,0.070680103,0.113688224,0.043099412,0.069121671
6/22/2023 1:45,0.066563257,0.070310802,0.116007728,0.043099412,0.068437029
6/22/2023 2:00,0.067563239,0.070680103,0.112832983,0.043099412,0.069121671
6/22/2023 2:15,0.068559959,0.071052587,0.112604262,0.044488401,0.069806273
6/22/2023 2:30,0.067563239,0.070680103,0.111976815,0.04587716,0.069121671
6/22/2023 2:45,0.068559959,0.071052587,0.112832983,0.047258643,0.069806273
6/22/2023 3:00,0.068559959,0.071052587,0.111976815,0.044488401,0.069806273
6/22/2023 3:15,0.065897864,0.0695574,0.111976815,0.04587716,0.067727632
6/22/2023 3:30,0.068559959,0.071052587,0.113688224,0.047258643,0.069806273
6/22/2023 3:45,0.066901022,0.070695218,0.112604262,0.044488401,0.06879812
6/22/2023 4:00,0.067568945,0.070679021,0.113404874,0.045417608,0.069123983
6/22/2023 4:15,0.068230035,0.07078156,0.112549328,0.044027479,0.069505798
6/22/2023 4:30,0.068559959,0.071052587,0.112604262,0.044488401,0.069806273
6/22/2023 4:45,0.066563257,0.070310802,0.112832983,0.043099412,0.068437029
6/22/2023 5:00,0.066895301,0.070688696,0.113677737,0.043559053,0.068791999
6/22/2023 5:15,0.066895301,0.070688696,0.112260677,0.042169993,0.068791999
6/22/2023 5:30,0.066895301,0.070688696,0.112094507,0.043559053,0.068791999
6/22/2023 5:45,0.067563239,0.070680103,0.111976815,0.04587716,0.069121671
6/22/2023 6:00,0.066895301,0.070688696,0.112260677,0.044488401,0.068791999
6/22/2023 6:15,0.067563239,0.070680103,0.112094507,0.043099412,0.069121671
6/22/2023 6:30,0.067899699,0.070623812,0.113116536,0.043566971,0.069261756
6/22/2023 6:45,0.06589212,0.069550919,0.111971921,0.044488401,0.06772152
6/22/2023 7:00,0.065897864,0.0695574,0.112260677,0.043566971,0.067727632
6/22/2023 7:15,0.066901022,0.070695218,0.112260677,0.043566971,0.06879812
6/22/2023 7:30,0.067899699,0.070623812,0.112260677,0.044957341,0.069261756
6/22/2023 7:45,0.066901022,0.070695218,0.112260677,0.04217795,0.06879812
6/22/2023 8:00,0.069558052,0.071893668,0.112260677,0.043566971,0.07072586
6/22/2023 8:15,0.069558052,0.071893668,0.112260677,0.043566971,0.07072586
6/22/2023 8:30,0.068565643,0.071057288,0.113116536,0.044957341,0.069811466
6/22/2023 8:45,0.067568945,0.070679021,0.113116536,0.04217795,0.069123983
6/22/2023 9:00,0.067899699,0.070623812,0.112544436,0.044027479,0.069261756
6/22/2023 9:15,0.067899699,0.070623812,0.112544436,0.044027479,0.069261756
6/22/2023 9:30,0.06988635,0.072176951,0.113399988,0.042639045,0.07103165
6/22/2023 9:45,0.06623078,0.069933691,0.113399988,0.044027479,0.068082235
6/22/2023 10:00,0.065225516,0.068801614,0.112544436,0.041246378,0.067013565
6/22/2023 10:15,0.065225516,0.068801614,0.111687953,0.041246378,0.067013565
6/22/2023 10:30,0.065897864,0.0695574,0.111687953,0.041246378,0.067727632
6/22/2023 10:45,0.067568945,0.070679021,0.113116536,0.043566971,0.069123983
6/22/2023 11:00,0.068565643,0.071057288,0.112260677,0.04217795,0.069811466
6/22/2023 11:15,0.065897864,0.0695574,0.113677737,0.037972217,0.067727632
6/22/2023 11:30,0.068559959,0.071052587,0.113683339,0.044488401,0.069806273
6/22/2023 11:45,0.068565643,0.071057288,0.113128722,0.04217795,0.069811466
6/22/2023 12:00,0.067899699,0.070623812,0.112260677,0.040783068,0.069261756
6/22/2023 12:15,0.064891252,0.068428015,0.112094507,0.039381453,0.066659633
6/22/2023 12:30,0.065897864,0.0695574,0.113677737,0.039381453,0.067727632
6/22/2023 12:45,0.067563239,0.070680103,0.112613179,0.041708951,0.069121671
6/22/2023 13:00,0.068559959,0.071052587,0.111971921,0.043099412,0.069806273
6/22/2023 13:15,0.066895301,0.070688696,0.112260677,0.043099412,0.068791999
6/22/2023 13:30,0.068559959,0.071052587,0.112260677,0.042169993,0.069806273
6/22/2023 13:45,0.068230035,0.07078156,0.111976815,0.043099412,0.069505798
6/22/2023 14:00,0.067563239,0.070680103,0.112604262,0.043099412,0.069121671
6/22/2023 14:15,0.066563257,0.070310802,0.111976815,0.04031101,0.068437029
6/22/2023 14:30,0.066563257,0.070310802,0.116007728,0.04031101,0.068437029
6/22/2023 14:45,0.067563239,0.070680103,0.11423313,0.04031101,0.069121671
6/22/2023 15:00,0.0638747,0.067301099,0.115402648,0.036548773,0.065587899
6/22/2023 15:15,0.064891252,0.068428015,0.11423313,0.04031101,0.066659633
6/22/2023 15:30,0.064891252,0.068428015,0.11423313,0.043099412,0.066659633
6/22/2023 15:45,0.065897864,0.0695574,0.111976815,0.041708951,0.067727632
6/22/2023 16:00,0.066568986,0.07031731,0.113128722,0.044027479,0.068443148
6/22/2023 16:15,0.063880491,0.067307478,0.116007728,0.039846203,0.065593985
6/22/2023 16:30,0.063880491,0.067307478,0.11423313,0.039846203,0.065593985
6/22/2023 16:45,0.064550756,0.068048972,0.111687953,0.042169993,0.066299864
6/22/2023 17:00,0.06556508,0.06918261,0.11423313,0.038440039,0.067373845
6/22/2023 17:15,0.066563257,0.070310802,0.113137896,0.03937342,0.068437029
6/22/2023 17:30,0.064550756,0.068048972,0.111687953,0.042169993,0.066299864
6/22/2023 17:45,0.064891252,0.068428015,0.11423313,0.039846203,0.066659633
6/22/2023 18:00,0.066563257,0.070310802,0.112544436,0.040775073,0.068437029
6/22/2023 18:15,0.065897864,0.0695574,0.11169285,0.041246378,0.067727632
6/22/2023 18:30,0.066563257,0.070310802,0.113137896,0.040775073,0.068437029
6/22/2023 18:45,0.064891252,0.068428015,0.116007728,0.039846203,0.066659633
6/22/2023 19:00,0.063880491,0.067307478,0.11423313,0.04031101,0.065593985
6/22/2023 19:15,0.066568986,0.07031731,0.113128722,0.042639045,0.068443148
6/22/2023 19:30,0.064885485,0.068421582,0.111971921,0.043099412,0.066653533
6/22/2023 19:45,0.067568945,0.070679021,0.113128722,0.041246378,0.069123983
6/22/2023 20:00,0.06556508,0.06918261,0.113128722,0.041246378,0.067373845
6/22/2023 20:15,0.067568945,0.070679021,0.116007728,0.044027479,0.069123983
6/22/2023 20:30,0.068565643,0.071057288,0.11423313,0.041246378,0.069811466
6/22/2023 20:45,0.064891252,0.068428015,0.112549328,0.042639045,0.066659633
6/22/2023 21:00,0.067568945,0.070679021,0.11169285,0.044027479,0.069123983
6/22/2023 21:15,0.066568986,0.07031731,0.113128722,0.042639045,0.068443148
6/22/2023 21:30,0.065897864,0.0695574,0.112604262,0.041708951,0.067727632
6/22/2023 21:45,0.068559959,0.071052587,0.112832983,0.043099412,0.069806273
6/22/2023 22:00,0.066563257,0.070310802,0.112832983,0.041708951,0.068437029
6/22/2023 22:15,0.067563239,0.070680103,0.112832983,0.043099412,0.069121671
6/22/2023 22:30,0.066563257,0.070310802,0.111976815,0.043099412,0.068437029
6/22/2023 22:45,0.066895301,0.070688696,0.113116536,0.043559053,0.068791999
6/22/2023 23:00,0.068559959,0.071052587,0.113116536,0.044949399,0.069806273
6/22/2023 23:15,0.068559959,0.071052587,0.112828093,0.043559053,0.069806273
6/22/2023 23:30,0.069552388,0.071888809,0.113683339,0.043559053,0.070720598
6/22/2023 23:45,0.06589212,0.069550919,0.112094507,0.042169993,0.06772152
6/23/2023 0:00,0.067894,0.070624641,0.112260677,0.043559053,0.06925932
6/23/2023 0:15,0.068559959,0.071052587,0.113116536,0.044949399,0.069806273
6/23/2023 0:30,0.067894,0.070624641,0.112260677,0.043559053,0.06925932
6/23/2023 0:45,0.066895301,0.070688696,0.112828093,0.044488401,0.068791999
6/23/2023 1:00,0.067563239,0.070680103,0.112094507,0.043099412,0.069121671
6/23/2023 1:15,0.066895301,0.070688696,0.113116536,0.044949399,0.068791999
6/23/2023 1:30,0.066895301,0.070688696,0.114537676,0.04587716,0.068791999
6/23/2023 1:45,0.069223686,0.071608459,0.114254624,0.04587716,0.070416072
6/23/2023 2:00,0.069552388,0.071888809,0.113116536,0.04587716,0.070720598
6/23/2023 2:15,0.066895301,0.070688696,0.113683339,0.044488401,0.068791999
6/23/2023 2:30,0.067563239,0.070680103,0.112260677,0.044488401,0.069121671
6/23/2023 2:45,0.069223686,0.071608459,0.114254624,0.04587716,0.070416072
6/23/2023 3:00,0.068559959,0.071052587,0.112260677,0.044949399,0.069806273
6/23/2023 3:15,0.067894,0.070624641,0.113116536,0.044949399,0.06925932
6/23/2023 3:30,0.068559959,0.071052587,0.112832983,0.04587716,0.069806273
6/23/2023 3:45,0.067563239,0.070680103,0.112604262,0.044488401,0.069121671
6/23/2023 4:00,0.068559959,0.071052587,0.114542555,0.047258643,0.069806273
6/23/2023 4:15,0.070214254,0.07246302,0.113688224,0.04587716,0.071338637
6/23/2023 4:30,0.067563239,0.070680103,0.112832983,0.044488401,0.069121671
6/23/2023 4:45,0.070214254,0.07246302,0.115108363,0.04587716,0.071338637
6/23/2023 5:00,0.068559959,0.071052587,0.112832983,0.04587716,0.069806273
6/23/2023 5:15,0.069552388,0.071888809,0.112832983,0.048634502,0.070720598
6/23/2023 5:30,0.068559959,0.071052587,0.113688224,0.047258643,0.069806273
6/23/2023 5:45,0.070541769,0.072751783,0.113688224,0.048634502,0.071646776
6/23/2023 6:00,0.070214254,0.07246302,0.112832983,0.047258643,0.071338637
6/23/2023 6:15,0.070214254,0.07246302,0.114254624,0.047258643,0.071338637
6/23/2023 6:30,0.068559959,0.071052587,0.112832983,0.047258643,0.069806273
6/23/2023 6:45,0.066895301,0.070688696,0.112260677,0.044488401,0.068791999
6/23/2023 7:00,0.069552388,0.071888809,0.112828093,0.044488401,0.070720598
6/23/2023 7:15,0.068559959,0.071052587,0.113683339,0.04587716,0.069806273
6/23/2023 7:30,0.069552388,0.071888809,0.111971921,0.04587716,0.070720598
6/23/2023 7:45,0.067563239,0.070680103,0.111971921,0.043099412,0.069121671
6/23/2023 8:00,0.069558052,0.071893668,0.113128722,0.043566971,0.07072586
6/23/2023 8:15,0.066901022,0.070695218,0.113677737,0.04217795,0.06879812
6/23/2023 8:30,0.066901022,0.070695218,0.112094507,0.043566971,0.06879812
6/23/2023 8:45,0.068895151,0.071331569,0.113116536,0.043566971,0.07011336
6/23/2023 9:00,0.069558052,0.071893668,0.112094507,0.043566971,0.07072586
6/23/2023 9:15,0.067563239,0.070680103,0.112828093,0.043099412,0.069121671
6/23/2023 9:30,0.072624913,0.074354239,0.112828093,0.043559053,0.073489576
6/23/2023 9:45,0.069552388,0.071888809,0.113683339,0.044488401,0.070720598
6/23/2023 10:00,0.066563257,0.070310802,0.112094507,0.043099412,0.068437029
6/23/2023 10:15,0.069552388,0.071888809,0.112094507,0.044488401,0.070720598
6/23/2023 10:30,0.069552388,0.071888809,0.112828093,0.044488401,0.070720598
6/23/2023 10:45,0.068559959,0.071052587,0.111971921,0.044488401,0.069806273
6/23/2023 11:00,0.067563239,0.070680103,0.112094507,0.043099412,0.069121671
6/23/2023 11:15,0.066563257,0.070310802,0.113677737,0.042169993,0.068437029
6/23/2023 11:30,0.069552388,0.071888809,0.113683339,0.043559053,0.070720598
6/23/2023 11:45,0.067563239,0.070680103,0.112094507,0.042169993,0.069121671
6/23/2023 12:00,0.069552388,0.071888809,0.111976815,0.043099412,0.070720598
6/23/2023 12:15,0.068559959,0.071052587,0.112832983,0.044488401,0.069806273
6/23/2023 12:30,0.067232629,0.070750442,0.113128722,0.044027479,0.068991535
6/23/2023 12:45,0.064891252,0.068428015,0.11423313,0.04031101,0.066659633
6/23/2023 13:00,0.066563257,0.070310802,0.114495651,0.038907106,0.068437029
6/23/2023 13:15,0.068230035,0.07078156,0.113128722,0.042639045,0.069505798
6/23/2023 13:30,0.066568986,0.07031731,0.116336355,0.039846203,0.068443148
6/23/2023 13:45,0.063080836,0.06613096,0.113128722,0.039846203,0.064605898
6/23/2023 14:00,0.064556531,0.068055388,0.116007728,0.042639045,0.06630596
6/23/2023 14:15,0.063544366,0.066938043,0.114495651,0.039846203,0.065241205
6/23/2023 14:30,0.06556508,0.06918261,0.114495651,0.042639045,0.067373845
6/23/2023 14:45,0.063544366,0.066938043,0.114495651,0.037027004,0.065241205
