Date_Time,P2C,P3C,
7/22/2021 4:45,2723.12482,2724.197286,
7/22/2021 5:00,2723.12484,2724.197336,
7/22/2021 5:15,2723.124811,2724.197261,
7/22/2021 5:30,2723.124782,2724.197186,
7/22/2021 5:45,2723.124725,2724.197036,
7/22/2021 6:00,2723.124668,2724.196885,
7/22/2021 6:15,2723.124668,2724.196885,
7/22/2021 6:30,2723.124668,2724.196885,
7/22/2021 6:45,2723.124687,2724.196935,
7/22/2021 7:00,2723.124706,2724.196985,
7/22/2021 7:15,2723.124687,2724.196935,
7/22/2021 7:30,2723.124668,2724.196885,
7/22/2021 7:45,2723.124648,2724.196834,
7/22/2021 8:00,2723.124629,2724.196784,
7/22/2021 8:15,2723.124601,2724.196708,
7/22/2021 8:30,2723.124572,2724.196633,
7/22/2021 8:45,2723.124582,2724.196658,
7/22/2021 9:00,2723.124591,2724.196683,
7/22/2021 9:15,2723.12461,2724.196734,
7/22/2021 9:30,2723.124629,2724.196784,
7/22/2021 9:45,2723.124524,2724.196506,
7/22/2021 10:00,2723.124419,2724.196226,
7/22/2021 10:15,2723.124438,2724.196277,
7/22/2021 10:30,2723.124457,2724.196328,
7/22/2021 10:45,2723.124438,2724.196277,
7/22/2021 11:00,2723.124419,2724.196226,
7/22/2021 11:15,2723.124352,2724.196047,
7/22/2021 11:30,2723.124285,2724.195867,
7/22/2021 11:45,2723.124247,2724.195765,
7/22/2021 12:00,2723.124209,2724.195661,
7/22/2021 12:15,2723.124075,2724.195298,
7/22/2021 12:30,2723.123941,2724.194933,
7/22/2021 12:45,2723.123836,2724.194643,
7/22/2021 13:00,2723.123731,2724.194352,
7/22/2021 13:15,2723.123779,2724.194485,
7/22/2021 13:30,2723.123826,2724.194617,
7/22/2021 13:45,2723.123779,2724.194485,
7/22/2021 14:00,2723.123731,2724.194352,
7/22/2021 14:15,2723.123712,2724.194299,
7/22/2021 14:30,2723.123693,2724.194246,
7/22/2021 14:45,2723.123693,2724.194246,
7/22/2021 15:00,2723.123693,2724.194246,
7/22/2021 15:15,2723.123846,2724.19467,
7/22/2021 15:30,2723.123999,2724.19509,
7/22/2021 15:45,2723.123999,2724.19509,
7/22/2021 16:00,2723.123999,2724.19509,
7/22/2021 16:15,2723.123951,2724.194959,
7/22/2021 16:30,2723.123903,2724.194828,
7/22/2021 16:45,2723.123903,2724.194828,
7/22/2021 17:00,2723.123903,2724.194828,
7/22/2021 17:15,2723.123922,2724.19488,
7/22/2021 17:30,2723.123941,2724.194933,
7/22/2021 17:45,2723.123903,2724.194828,
7/22/2021 18:00,2723.123865,2724.194722,
7/22/2021 18:15,2723.123903,2724.194828,
7/22/2021 18:30,2723.123941,2724.194933,
7/22/2021 18:45,2723.124065,2724.195272,
7/22/2021 19:00,2723.12419,2724.19561,
7/22/2021 19:15,2723.124323,2724.19597,
7/22/2021 19:30,2723.124457,2724.196328,
7/22/2021 19:45,2723.124419,2724.196226,
7/22/2021 20:00,2723.124381,2724.196124,
7/22/2021 20:15,2723.124371,2724.196098,
7/22/2021 20:30,2723.124362,2724.196073,
7/22/2021 20:45,2723.124371,2724.196098,
7/22/2021 21:00,2723.124381,2724.196124,
7/22/2021 21:15,2723.124285,2724.195867,
7/22/2021 21:30,2723.12419,2724.19561,
7/22/2021 21:45,2723.124218,2724.195687,
7/22/2021 22:00,2723.124247,2724.195765,
7/22/2021 22:15,2723.124266,2724.195816,
7/22/2021 22:30,2723.124285,2724.195867,
7/22/2021 22:45,2723.124266,2724.195816,
7/22/2021 23:00,2723.124247,2724.195765,
7/22/2021 23:15,2723.124228,2724.195713,
7/22/2021 23:30,2723.124209,2724.195661,
7/22/2021 23:45,2723.124209,2724.195661,
7/23/2021 0:00,2723.124209,2724.195661,
7/23/2021 0:15,2723.12418,2724.195584,
7/23/2021 0:30,2723.124151,2724.195506,
7/23/2021 0:45,2723.124171,2724.195558,
7/23/2021 1:00,2723.12419,2724.19561,
7/23/2021 1:15,2723.124171,2724.195558,
7/23/2021 1:30,2723.124151,2724.195506,
7/23/2021 1:45,2723.124171,2724.195558,
7/23/2021 2:00,2723.12419,2724.19561,
7/23/2021 2:15,2723.124171,2724.195558,
7/23/2021 2:30,2723.124151,2724.195506,
7/23/2021 2:45,2723.12418,2724.195584,
7/23/2021 3:00,2723.124209,2724.195661,
7/23/2021 3:15,2723.124199,2724.195636,
7/23/2021 3:30,2723.12419,2724.19561,
7/23/2021 3:45,2723.12419,2724.19561,
7/23/2021 4:00,2723.12419,2724.19561,
7/23/2021 4:15,2723.124199,2724.195636,
7/23/2021 4:30,2723.124209,2724.195661,
7/23/2021 4:45,2723.124247,2724.195765,
7/23/2021 5:00,2723.124285,2724.195867,
7/23/2021 5:15,2723.124266,2724.195816,
7/23/2021 5:30,2723.124247,2724.195765,
7/23/2021 5:45,2723.124218,2724.195687,
7/23/2021 6:00,2723.12419,2724.19561,
7/23/2021 6:15,2723.124199,2724.195636,
7/23/2021 6:30,2723.124209,2724.195661,
7/23/2021 6:45,2723.124161,2724.195532,
7/23/2021 7:00,2723.124113,2724.195402,
7/23/2021 7:15,2723.124151,2724.195506,
7/23/2021 7:30,2723.12419,2724.19561,
7/23/2021 7:45,2723.124199,2724.195636,
7/23/2021 8:00,2723.124209,2724.195661,
7/23/2021 8:15,2723.124209,2724.195661,
7/23/2021 8:30,2723.124209,2724.195661,
7/23/2021 8:45,2723.124209,2724.195661,
7/23/2021 9:00,2723.124209,2724.195661,
7/23/2021 9:15,2723.124199,2724.195636,
7/23/2021 9:30,2723.12419,2724.19561,
7/23/2021 9:45,2723.12419,2724.19561,
7/23/2021 10:00,2723.12419,2724.19561,
7/23/2021 10:15,2723.124132,2724.195454,
7/23/2021 10:30,2723.124075,2724.195298,
7/23/2021 10:45,2723.124075,2724.195298,
7/23/2021 11:00,2723.124075,2724.195298,
7/23/2021 11:15,2723.124027,2724.195168,
7/23/2021 11:30,2723.123979,2724.195038,
7/23/2021 11:45,2723.123903,2724.194828,
7/23/2021 12:00,2723.123826,2724.194617,
7/23/2021 12:15,2723.123826,2724.194617,
7/23/2021 12:30,2723.123826,2724.194617,
7/23/2021 12:45,2723.124658,2724.19686,
7/23/2021 13:00,2723.125489,2724.199,
7/23/2021 13:15,2723.126799,2724.202186,
7/23/2021 13:30,2723.128108,2724.205169,
7/23/2021 13:45,2723.127516,2724.203842,
7/23/2021 14:00,2723.126923,2724.202477,
7/23/2021 14:15,2723.127946,2724.204809,
7/23/2021 14:30,2723.128968,2724.207031,
7/23/2021 14:45,2723.137217,2724.221916,
7/23/2021 15:00,2723.145465,2724.233209,
7/23/2021 15:15,2723.151429,2724.239962,
7/23/2021 15:30,2723.157392,2724.245866,
7/23/2021 15:45,2723.166873,2724.253953,
7/23/2021 16:00,2723.176354,2724.260852,
7/23/2021 16:15,2723.181363,2724.264126,
7/23/2021 16:30,2723.186371,2724.267187,
7/23/2021 16:45,2723.184421,2724.266019,
7/23/2021 17:00,2723.182471,2724.264821,
7/23/2021 17:15,2723.178228,2724.262104,
7/23/2021 17:30,2723.173984,2724.25922,
7/23/2021 17:45,2723.170295,2724.256561,
7/23/2021 18:00,2723.166606,2724.253743,
7/23/2021 18:15,2723.163901,2724.251564,
7/23/2021 18:30,2723.161196,2724.249279,
7/23/2021 18:45,2723.158941,2724.247285,
7/23/2021 19:00,2723.156685,2724.245203,
7/23/2021 19:15,2723.154936,2724.243523,
7/23/2021 19:30,2723.153187,2724.241781,
7/23/2021 19:45,2723.151457,2724.239992,
7/23/2021 20:00,2723.149727,2724.238132,
7/23/2021 20:15,2723.148542,2724.236814,
7/23/2021 20:30,2723.147357,2724.235458,
7/23/2021 20:45,2723.146363,2724.23429,
7/23/2021 21:00,2723.145369,2724.233093,
7/23/2021 21:15,2723.144614,2724.232162,
7/23/2021 21:30,2723.143859,2724.231213,
7/23/2021 21:45,2723.143314,2724.230516,
7/23/2021 22:00,2723.142769,2724.229808,
7/23/2021 22:15,2723.14232,2724.229216,
7/23/2021 22:30,2723.141871,2724.228617,
7/23/2021 22:45,2723.14147,2724.228076,
7/23/2021 23:00,2723.141068,2724.227527,
7/23/2021 23:15,2723.140648,2724.226946,
7/23/2021 23:30,2723.140227,2724.226358,
7/23/2021 23:45,2723.139883,2724.225871,
7/24/2021 0:00,2723.139539,2724.225379,
7/24/2021 0:15,2723.139233,2724.224937,
7/24/2021 0:30,2723.138927,2724.224491,
7/24/2021 0:45,2723.138736,2724.22421,
7/24/2021 1:00,2723.138545,2724.223928,
7/24/2021 1:15,2723.138459,2724.2238,
7/24/2021 1:30,2723.138373,2724.223672,
7/24/2021 1:45,2723.138268,2724.223515,
7/24/2021 2:00,2723.138163,2724.223358,
7/24/2021 2:15,2723.138115,2724.223286,
7/24/2021 2:30,2723.138067,2724.223214,
7/24/2021 2:45,2723.138029,2724.223156,
7/24/2021 3:00,2723.137991,2724.223099,
7/24/2021 3:15,2723.137924,2724.222998,
7/24/2021 3:30,2723.137857,2724.222896,
7/24/2021 3:45,2723.137723,2724.222693,
7/24/2021 4:00,2723.137589,2724.222489,
7/24/2021 4:15,2723.137742,2724.222722,
7/24/2021 4:30,2723.137895,2724.222954,
7/24/2021 4:45,2723.137857,2724.222896,
7/24/2021 5:00,2723.137819,2724.222838,
7/24/2021 5:15,2723.137771,2724.222766,
7/24/2021 5:30,2723.137723,2724.222693,
7/24/2021 5:45,2723.137771,2724.222766,
7/24/2021 6:00,2723.137819,2724.222838,
7/24/2021 6:15,2723.137704,2724.222664,
7/24/2021 6:30,2723.137589,2724.222489,
7/24/2021 6:45,2723.137465,2724.222299,
7/24/2021 7:00,2723.137341,2724.222108,
7/24/2021 7:15,2723.137255,2724.221975,
7/24/2021 7:30,2723.137169,2724.221842,
7/24/2021 7:45,2723.137111,2724.221753,
7/24/2021 8:00,2723.137054,2724.221664,
7/24/2021 8:15,2723.136949,2724.2215,
7/24/2021 8:30,2723.136844,2724.221336,
7/24/2021 8:45,2723.13671,2724.221126,
7/24/2021 9:00,2723.136576,2724.220915,
7/24/2021 9:15,2723.136538,2724.220854,
7/24/2021 9:30,2723.1365,2724.220793,
7/24/2021 9:45,2723.136395,2724.220627,
7/24/2021 10:00,2723.136289,2724.220459,
7/24/2021 10:15,2723.136203,2724.220322,
7/24/2021 10:30,2723.136117,2724.220184,
7/24/2021 10:45,2723.136012,2724.220015,
7/24/2021 11:00,2723.135907,2724.219845,
7/24/2021 11:15,2723.135831,2724.219721,
7/24/2021 11:30,2723.135754,2724.219597,
7/24/2021 11:45,2723.135668,2724.219457,
7/24/2021 12:00,2723.135582,2724.219317,
7/24/2021 12:15,2723.135477,2724.219144,
7/24/2021 12:30,2723.135372,2724.218972,
7/24/2021 12:45,2723.135209,2724.218703,
7/24/2021 13:00,2723.135047,2724.218433,
7/24/2021 13:15,2723.134923,2724.218226,
7/24/2021 13:30,2723.134798,2724.218018,
7/24/2021 13:45,2723.134751,2724.217937,
7/24/2021 14:00,2723.134703,2724.217857,
7/24/2021 14:15,2723.134665,2724.217792,
7/24/2021 14:30,2723.134626,2724.217727,
7/24/2021 14:45,2723.134569,2724.21763,
7/24/2021 15:00,2723.134512,2724.217533,
7/24/2021 15:15,2723.134512,2724.217533,
7/24/2021 15:30,2723.134512,2724.217533,
7/24/2021 15:45,2723.134349,2724.217256,
7/24/2021 16:00,2723.134187,2724.216978,
7/24/2021 16:15,2723.134158,2724.216929,
7/24/2021 16:30,2723.134129,2724.216879,
7/24/2021 16:45,2723.134091,2724.216814,
7/24/2021 17:00,2723.134053,2724.216748,
7/24/2021 17:15,2723.133929,2724.216533,
7/24/2021 17:30,2723.133804,2724.216317,
7/24/2021 17:45,2723.133766,2724.21625,
7/24/2021 18:00,2723.133728,2724.216183,
7/24/2021 18:15,2723.133709,2724.21615,
7/24/2021 18:30,2723.13369,2724.216116,
7/24/2021 18:45,2723.133632,2724.216016,
7/24/2021 19:00,2723.133575,2724.215915,
7/24/2021 19:15,2723.13347,2724.21573,
7/24/2021 19:30,2723.133365,2724.215544,
7/24/2021 19:45,2723.133327,2724.215476,
7/24/2021 20:00,2723.133288,2724.215408,
7/24/2021 20:15,2723.133269,2724.215374,
7/24/2021 20:30,2723.13325,2724.21534,
7/24/2021 20:45,2723.133231,2724.215306,
7/24/2021 21:00,2723.133212,2724.215272,
7/24/2021 21:15,2723.133145,2724.215153,
7/24/2021 21:30,2723.133078,2724.215033,
7/24/2021 21:45,2723.133021,2724.214931,
7/24/2021 22:00,2723.132963,2724.214828,
7/24/2021 22:15,2723.132983,2724.214862,
7/24/2021 22:30,2723.133002,2724.214896,
7/24/2021 22:45,2723.133002,2724.214896,
7/24/2021 23:00,2723.133002,2724.214896,
7/24/2021 23:15,2723.133059,2724.214999,
7/24/2021 23:30,2723.133116,2724.215102,
7/24/2021 23:45,2723.133059,2724.214999,
7/25/2021 0:00,2723.133002,2724.214896,
7/25/2021 0:15,2723.132983,2724.214862,
7/25/2021 0:30,2723.132963,2724.214828,
7/25/2021 0:45,2723.133002,2724.214896,
7/25/2021 1:00,2723.13304,2724.214965,
7/25/2021 1:15,2723.133021,2724.214931,
7/25/2021 1:30,2723.133002,2724.214896,
7/25/2021 1:45,2723.132963,2724.214828,
7/25/2021 2:00,2723.132925,2724.214759,
7/25/2021 2:15,2723.132925,2724.214759,
7/25/2021 2:30,2723.132925,2724.214759,
7/25/2021 2:45,2723.132906,2724.214724,
7/25/2021 3:00,2723.132887,2724.21469,
7/25/2021 3:15,2723.132887,2724.21469,
7/25/2021 3:30,2723.132887,2724.21469,
7/25/2021 3:45,2723.132906,2724.214724,
7/25/2021 4:00,2723.132925,2724.214759,
7/25/2021 4:15,2723.132906,2724.214724,
7/25/2021 4:30,2723.132887,2724.21469,
7/25/2021 4:45,2723.132801,2724.214534,
7/25/2021 5:00,2723.132715,2724.214379,
7/25/2021 5:15,2723.132715,2724.214379,
7/25/2021 5:30,2723.132715,2724.214379,
7/25/2021 5:45,2723.132696,2724.214344,
7/25/2021 6:00,2723.132677,2724.214309,
7/25/2021 6:15,2723.132638,2724.214239,
7/25/2021 6:30,2723.1326,2724.21417,
7/25/2021 6:45,2723.132562,2724.2141,
7/25/2021 7:00,2723.132524,2724.21403,
7/25/2021 7:15,2723.132486,2724.21396,
7/25/2021 7:30,2723.132447,2724.21389,
7/25/2021 7:45,2723.132428,2724.213855,
7/25/2021 8:00,2723.132409,2724.21382,
7/25/2021 8:15,2723.132409,2724.21382,
7/25/2021 8:30,2723.132409,2724.21382,
7/25/2021 8:45,2723.132361,2724.213732,
7/25/2021 9:00,2723.132314,2724.213644,
7/25/2021 9:15,2723.132294,2724.213609,
7/25/2021 9:30,2723.132275,2724.213573,
7/25/2021 9:45,2723.132237,2724.213503,
7/25/2021 10:00,2723.132199,2724.213432,
7/25/2021 10:15,2723.132046,2724.213148,
7/25/2021 10:30,2723.131893,2724.212862,
7/25/2021 10:45,2723.131893,2724.212862,
7/25/2021 11:00,2723.131893,2724.212862,
7/25/2021 11:15,2723.131845,2724.212772,
7/25/2021 11:30,2723.131797,2724.212682,
7/25/2021 11:45,2723.131645,2724.212394,
7/25/2021 12:00,2723.131492,2724.212103,
7/25/2021 12:15,2723.131396,2724.211921,
7/25/2021 12:30,2723.1313,2724.211737,
7/25/2021 12:45,2723.131176,2724.211498,
7/25/2021 13:00,2723.131052,2724.211258,
7/25/2021 13:15,2723.131014,2724.211183,
7/25/2021 13:30,2723.130975,2724.211109,
7/25/2021 13:45,2723.130899,2724.21096,
7/25/2021 14:00,2723.130823,2724.210811,
7/25/2021 14:15,2723.130803,2724.210773,
7/25/2021 14:30,2723.130784,2724.210736,
7/25/2021 14:45,2723.130727,2724.210623,
7/25/2021 15:00,2723.13067,2724.21051,
7/25/2021 15:15,2723.130689,2724.210548,
7/25/2021 15:30,2723.130708,2724.210585,
7/25/2021 15:45,2723.130651,2724.210472,
7/25/2021 16:00,2723.130593,2724.210359,
7/25/2021 16:15,2723.130574,2724.210321,
7/25/2021 16:30,2723.130555,2724.210283,
7/25/2021 16:45,2723.130593,2724.210359,
7/25/2021 17:00,2723.130631,2724.210435,
7/25/2021 17:15,2723.130574,2724.210321,
7/25/2021 17:30,2723.130517,2724.210208,
7/25/2021 17:45,2723.130555,2724.210283,
7/25/2021 18:00,2723.130593,2724.210359,
7/25/2021 18:15,2723.130631,2724.210435,
7/25/2021 18:30,2723.13067,2724.21051,
7/25/2021 18:45,2723.130631,2724.210435,
7/25/2021 19:00,2723.130593,2724.210359,
7/25/2021 19:15,2723.130631,2724.210435,
7/25/2021 19:30,2723.13067,2724.21051,
7/25/2021 19:45,2723.130746,2724.210661,
7/25/2021 20:00,2723.130823,2724.210811,
7/25/2021 20:15,2723.130784,2724.210736,
7/25/2021 20:30,2723.130746,2724.210661,
7/25/2021 20:45,2723.130746,2724.210661,
7/25/2021 21:00,2723.130746,2724.210661,
7/25/2021 21:15,2723.130746,2724.210661,
7/25/2021 21:30,2723.130746,2724.210661,
7/25/2021 21:45,2723.130727,2724.210623,
7/25/2021 22:00,2723.130708,2724.210585,
7/25/2021 22:15,2723.130689,2724.210548,
7/25/2021 22:30,2723.13067,2724.21051,
7/25/2021 22:45,2723.130689,2724.210548,
7/25/2021 23:00,2723.130708,2724.210585,
7/25/2021 23:15,2723.130708,2724.210585,
7/25/2021 23:30,2723.130708,2724.210585,
7/25/2021 23:45,2723.130784,2724.210736,
7/26/2021 0:00,2723.130861,2724.210885,
7/26/2021 0:15,2723.130823,2724.210811,
7/26/2021 0:30,2723.130784,2724.210736,
7/26/2021 0:45,2723.130765,2724.210698,
7/26/2021 1:00,2723.130746,2724.210661,
7/26/2021 1:15,2723.130708,2724.210585,
7/26/2021 1:30,2723.13067,2724.21051,
7/26/2021 1:45,2723.130593,2724.210359,
7/26/2021 2:00,2723.130517,2724.210208,
7/26/2021 2:15,2723.130517,2724.210208,
7/26/2021 2:30,2723.130517,2724.210208,
7/26/2021 2:45,2723.130517,2724.210208,
7/26/2021 3:00,2723.130517,2724.210208,
7/26/2021 3:15,2723.130517,2724.210208,
7/26/2021 3:30,2723.130517,2724.210208,
7/26/2021 3:45,2723.130517,2724.210208,
7/26/2021 4:00,2723.130517,2724.210208,
7/26/2021 4:15,2723.130478,2724.210132,
7/26/2021 4:30,2723.13044,2724.210056,
7/26/2021 4:45,2723.130478,2724.210132,
7/26/2021 5:00,2723.130517,2724.210208,
7/26/2021 5:15,2723.130517,2724.210208,
7/26/2021 5:30,2723.130517,2724.210208,
7/26/2021 5:45,2723.130459,2724.210094,
7/26/2021 6:00,2723.130402,2724.20998,
7/26/2021 6:15,2723.130383,2724.209941,
7/26/2021 6:30,2723.130364,2724.209903,
7/26/2021 6:45,2723.130345,2724.209865,
7/26/2021 7:00,2723.130326,2724.209827,
7/26/2021 7:15,2723.130345,2724.209865,
7/26/2021 7:30,2723.130364,2724.209903,
7/26/2021 7:45,2723.130326,2724.209827,
7/26/2021 8:00,2723.130287,2724.20975,
7/26/2021 8:15,2723.130287,2724.20975,
7/26/2021 8:30,2723.130287,2724.20975,
7/26/2021 8:45,2723.130268,2724.209712,
7/26/2021 9:00,2723.130249,2724.209674,
7/26/2021 9:15,2723.130268,2724.209712,
7/26/2021 9:30,2723.130287,2724.20975,
7/26/2021 9:45,2723.130326,2724.209827,
7/26/2021 10:00,2723.130364,2724.209903,
7/26/2021 10:15,2723.130268,2724.209712,
7/26/2021 10:30,2723.130173,2724.20952,
7/26/2021 10:45,2723.130211,2724.209597,
7/26/2021 11:00,2723.130249,2724.209674,
7/26/2021 11:15,2723.130268,2724.209712,
7/26/2021 11:30,2723.130287,2724.20975,
7/26/2021 11:45,2723.130326,2724.209827,
7/26/2021 12:00,2723.130364,2724.209903,
7/26/2021 12:15,2723.130249,2724.209674,
7/26/2021 12:30,2723.130134,2724.209443,
7/26/2021 12:45,2723.130134,2724.209443,
7/26/2021 13:00,2723.130134,2724.209443,
7/26/2021 13:15,2723.130115,2724.209404,
7/26/2021 13:30,2723.130096,2724.209366,
7/26/2021 13:45,2723.130154,2724.209482,
7/26/2021 14:00,2723.130211,2724.209597,
7/26/2021 14:15,2723.130211,2724.209597,
7/26/2021 14:30,2723.130211,2724.209597,
7/26/2021 14:45,2723.130173,2724.20952,
7/26/2021 15:00,2723.130134,2724.209443,
7/26/2021 15:15,2723.130048,2724.209269,
7/26/2021 15:30,2723.129962,2724.209095,
7/26/2021 15:45,2723.129991,2724.209153,
7/26/2021 16:00,2723.13002,2724.209211,
7/26/2021 16:15,2723.129953,2724.209075,
7/26/2021 16:30,2723.129886,2724.208939,
7/26/2021 16:45,2723.129829,2724.208822,
7/26/2021 17:00,2723.129771,2724.208705,
7/26/2021 17:15,2723.129714,2724.208587,
7/26/2021 17:30,2723.129657,2724.208469,
7/26/2021 17:45,2723.129599,2724.208351,
7/26/2021 18:00,2723.129542,2724.208233,
7/26/2021 18:15,2723.129542,2724.208233,
7/26/2021 18:30,2723.129542,2724.208233,
7/26/2021 18:45,2723.129504,2724.208154,
7/26/2021 19:00,2723.129465,2724.208074,
7/26/2021 19:15,2723.129408,2724.207955,
7/26/2021 19:30,2723.129351,2724.207836,
7/26/2021 19:45,2723.129293,2724.207716,
7/26/2021 20:00,2723.129236,2724.207596,
7/26/2021 20:15,2723.129198,2724.207515,
7/26/2021 20:30,2723.12916,2724.207435,
7/26/2021 20:45,2723.129217,2724.207556,
7/26/2021 21:00,2723.129274,2724.207676,
7/26/2021 21:15,2723.129255,2724.207636,
7/26/2021 21:30,2723.129236,2724.207596,
7/26/2021 21:45,2723.129255,2724.207636,
7/26/2021 22:00,2723.129274,2724.207676,
7/26/2021 22:15,2723.129217,2724.207556,
7/26/2021 22:30,2723.12916,2724.207435,
7/26/2021 22:45,2723.129198,2724.207515,
7/26/2021 23:00,2723.129236,2724.207596,
7/26/2021 23:15,2723.129217,2724.207556,
7/26/2021 23:30,2723.129198,2724.207515,
7/26/2021 23:45,2723.12916,2724.207435,
7/27/2021 0:00,2723.129121,2724.207355,
7/27/2021 0:15,2723.129217,2724.207556,
7/27/2021 0:30,2723.129312,2724.207756,
7/27/2021 0:45,2723.129332,2724.207796,
7/27/2021 1:00,2723.129351,2724.207836,
7/27/2021 1:15,2723.129408,2724.207955,
7/27/2021 1:30,2723.129465,2724.208074,
7/27/2021 1:45,2723.129465,2724.208074,
7/27/2021 2:00,2723.129465,2724.208074,
7/27/2021 2:15,2723.129446,2724.208035,
7/27/2021 2:30,2723.129427,2724.207995,
7/27/2021 2:45,2723.129465,2724.208074,
7/27/2021 3:00,2723.129504,2724.208154,
7/27/2021 3:15,2723.129561,2724.208272,
7/27/2021 3:30,2723.129618,2724.208391,
7/27/2021 3:45,2723.129561,2724.208272,
7/27/2021 4:00,2723.129504,2724.208154,
7/27/2021 4:15,2723.129485,2724.208114,
7/27/2021 4:30,2723.129465,2724.208074,
7/27/2021 4:45,2723.129504,2724.208154,
7/27/2021 5:00,2723.129542,2724.208233,
7/27/2021 5:15,2723.129561,2724.208272,
7/27/2021 5:30,2723.12958,2724.208312,
7/27/2021 5:45,2723.129523,2724.208193,
7/27/2021 6:00,2723.129465,2724.208074,
7/27/2021 6:15,2723.129504,2724.208154,
7/27/2021 6:30,2723.129542,2724.208233,
7/27/2021 6:45,2723.129485,2724.208114,
7/27/2021 7:00,2723.129427,2724.207995,
7/27/2021 7:15,2723.129446,2724.208035,
7/27/2021 7:30,2723.129465,2724.208074,
7/27/2021 7:45,2723.129389,2724.207915,
7/27/2021 8:00,2723.129312,2724.207756,
7/27/2021 8:15,2723.129351,2724.207836,
7/27/2021 8:30,2723.129389,2724.207915,
7/27/2021 8:45,2723.129427,2724.207995,
7/27/2021 9:00,2723.129465,2724.208074,
7/27/2021 9:15,2723.129408,2724.207955,
7/27/2021 9:30,2723.129351,2724.207836,
7/27/2021 9:45,2723.129332,2724.207796,
7/27/2021 10:00,2723.129312,2724.207756,
7/27/2021 10:15,2723.129255,2724.207636,
7/27/2021 10:30,2723.129198,2724.207515,
7/27/2021 10:45,2723.129179,2724.207475,
7/27/2021 11:00,2723.12916,2724.207435,
7/27/2021 11:15,2723.129236,2724.207596,
7/27/2021 11:30,2723.129312,2724.207756,
7/27/2021 11:45,2723.129312,2724.207756,
7/27/2021 12:00,2723.129312,2724.207756,
7/27/2021 12:15,2723.12937,2724.207875,
7/27/2021 12:30,2723.129427,2724.207995,
7/27/2021 12:45,2723.129389,2724.207915,
7/27/2021 13:00,2723.129351,2724.207836,
7/27/2021 13:15,2723.129618,2724.208391,
7/27/2021 13:30,2723.129886,2724.208939,
7/27/2021 13:45,2723.130068,2724.209308,
7/27/2021 14:00,2723.130249,2724.209674,
7/27/2021 14:15,2723.130402,2724.20998,
7/27/2021 14:30,2723.130555,2724.210283,
7/27/2021 14:45,2723.130478,2724.210132,
7/27/2021 15:00,2723.130402,2724.20998,
7/27/2021 15:15,2723.130306,2724.209789,
7/27/2021 15:30,2723.130211,2724.209597,
7/27/2021 15:45,2723.130115,2724.209404,
7/27/2021 16:00,2723.13002,2724.209211,
7/27/2021 16:15,2723.129991,2724.209153,
7/27/2021 16:30,2723.129962,2724.209095,
7/27/2021 16:45,2723.129886,2724.208939,
7/27/2021 17:00,2723.129809,2724.208783,
7/27/2021 17:15,2723.129733,2724.208627,
7/27/2021 17:30,2723.129657,2724.208469,
7/27/2021 17:45,2723.12958,2724.208312,
7/27/2021 18:00,2723.129504,2724.208154,
7/27/2021 18:15,2723.129389,2724.207915,
7/27/2021 18:30,2723.129274,2724.207676,
7/27/2021 18:45,2723.129255,2724.207636,
7/27/2021 19:00,2723.129236,2724.207596,
7/27/2021 19:15,2723.129217,2724.207556,
7/27/2021 19:30,2723.129198,2724.207515,
7/27/2021 19:45,2723.128452,2724.205923,
7/27/2021 20:00,2723.127707,2724.204275,
7/27/2021 20:15,2723.127669,2724.204188,
7/27/2021 20:30,2723.12763,2724.204102,
7/27/2021 20:45,2723.127592,2724.204016,
7/27/2021 21:00,2723.127554,2724.203929,
7/27/2021 21:15,2723.127554,2724.203929,
7/27/2021 21:30,2723.127554,2724.203929,
7/27/2021 21:45,2723.127497,2724.203799,
7/27/2021 22:00,2723.127439,2724.203668,
7/27/2021 22:15,2723.127477,2724.203756,
7/27/2021 22:30,2723.127516,2724.203842,
7/27/2021 22:45,2723.127497,2724.203799,
7/27/2021 23:00,2723.127477,2724.203756,
7/27/2021 23:15,2723.127477,2724.203756,
7/27/2021 23:30,2723.127477,2724.203756,
7/27/2021 23:45,2723.127458,2724.203712,
7/28/2021 0:00,2723.127439,2724.203668,
7/28/2021 0:15,2723.127458,2724.203712,
7/28/2021 0:30,2723.127477,2724.203756,
7/28/2021 0:45,2723.127516,2724.203842,
7/28/2021 1:00,2723.127554,2724.203929,
7/28/2021 1:15,2723.127477,2724.203756,
7/28/2021 1:30,2723.127401,2724.203581,
7/28/2021 1:45,2723.12742,2724.203625,
7/28/2021 2:00,2723.127439,2724.203668,
7/28/2021 2:15,2723.127401,2724.203581,
7/28/2021 2:30,2723.127363,2724.203494,
7/28/2021 2:45,2723.12742,2724.203625,
7/28/2021 3:00,2723.127477,2724.203756,
7/28/2021 3:15,2723.127439,2724.203668,
7/28/2021 3:30,2723.127401,2724.203581,
7/28/2021 3:45,2723.127363,2724.203494,
7/28/2021 4:00,2723.127325,2724.203406,
7/28/2021 4:15,2723.127344,2724.20345,
7/28/2021 4:30,2723.127363,2724.203494,
7/28/2021 4:45,2723.127401,2724.203581,
7/28/2021 5:00,2723.127439,2724.203668,
7/28/2021 5:15,2723.12742,2724.203625,
7/28/2021 5:30,2723.127401,2724.203581,
7/28/2021 5:45,2723.127382,2724.203538,
7/28/2021 6:00,2723.127363,2724.203494,
