,shear_stress,discharge,avg_U,R,depth,wet_area_P3,wet_area_P2
2023-09-20 14:29:00,0.4479862636348144,0.004644887327293022,0.04512539416271137,0.06485692402005312,0.158363333,0.08347558154491708,0.1342176677117095
2023-09-20 14:30:00,0.4495130968460737,0.004644887327293022,0.045202227260394315,0.064810625962763,0.158363333,0.08347558154491708,0.13362433485417569
2023-09-20 14:31:00,0.45710597274748804,0.004715640108071521,0.045582391573715075,0.06491326551210533,0.15875,0.0839297061029356,0.13481272057833849
2023-09-20 14:32:00,0.45866245675643735,0.004715640108071521,0.04565993154717708,0.06486683896816886,0.15875,0.0839297061029356,0.1342176677117095
2023-09-20 14:33:00,0.46250795149251117,0.004751353954713477,0.045850941870593076,0.06491853691626692,0.158943333,0.08415765254176222,0.13481272057833849
2023-09-20 14:34:00,0.47673691380338384,0.004823462704936542,0.04655089657389601,0.0648369750776509,0.15933,0.08461531612010731,0.13362433485417569
2023-09-20 14:35:00,0.48714843794699086,0.004933982837567,0.047056466947458256,0.06504131381607967,0.159913333,0.08531022041643155,0.13600797819162835
2023-09-20 14:36:00,0.4532962452855178,0.004680151676370771,0.04539204201807334,0.06486177632169574,0.158556667,0.08370234949325095,0.1342176677117095
2023-09-20 14:37:00,0.481916631995603,0.004878460383313144,0.04680309974173248,0.06493866053061437,0.159621667,0.08496209765507956,0.13481272057833849
2023-09-20 14:38:00,0.44990386052796505,0.004698173699994399,0.045221870238352446,0.0650507898504707,0.158655,0.08381791386636905,0.13660818497737637
2023-09-20 14:39:00,0.4667822013425157,0.004841946285489272,0.04606231951204386,0.06525622573894307,0.159428333,0.0847320805041818,0.138418651316897
2023-09-20 14:40:00,0.49295651032322524,0.0049717193457348725,0.047336153313932414,0.0650479220341044,0.16011,0.08554571332751948,0.13600797819162835
2023-09-20 14:41:00,0.49918733940884286,0.004990034488141528,0.04763437163382431,0.06495795416906831,0.160205,0.08565968680886726,0.13481272057833849
2023-09-20 14:42:00,0.5134688571525854,0.005103740890308279,0.04831096511863088,0.06507227614611322,0.160788333,0.08636264569213381,0.13600797819162835
2023-09-20 14:43:00,0.5170110348203196,0.005103740890308279,0.048477315914499435,0.0649790427382956,0.160788333,0.08636264569213381,0.13481272057833849
2023-09-20 14:44:00,0.49918733940884286,0.004990034488141528,0.04763437163382431,0.06495795416906831,0.160205,0.08565968680886726,0.13481272057833849
2023-09-20 14:45:00,0.5080290860379701,0.005046619208944603,0.048054376682612476,0.06496827664508777,0.160496667,0.08601049563912966,0.13481272057833849
2023-09-20 14:46:00,0.5097851728183873,0.005046619208944603,0.04813735899478356,0.06492185010115131,0.160496667,0.08601049563912966,0.1342176677117095
2023-09-20 14:47:00,0.4707657057634127,0.004805661864325212,0.046258449142901684,0.06492688100335109,0.159235,0.08450265438841598,0.13481272057833849
2023-09-20 14:48:00,0.5188026329790276,0.005103740890308279,0.048561237486994785,0.06493261619435915,0.160788333,0.08636264569213381,0.1342176677117095
2023-09-20 14:49:00,0.47007912479633446,0.004769605764054511,0.04622470437470415,0.06478240431721423,0.159041667,0.08427381810179213,0.13303271792756277
2023-09-20 14:50:00,0.47794333335108136,0.004841946285489272,0.04660975967595596,0.064886242586293,0.159428333,0.0847320805041818,0.1342176677117095
2023-09-20 14:51:00,0.4707657057634127,0.004805661864325212,0.046258449142901684,0.06492688100335109,0.159235,0.08450265438841598,0.13481272057833849
2023-09-20 14:52:00,0.4951013015538946,0.004952821045086943,0.047439018345752176,0.06490493229543412,0.160011667,0.08542789117564098,0.1342176677117095
2023-09-20 14:53:00,0.46956584395479734,0.004787294557769755,0.0461994610335936,0.06487758897519108,0.159136667,0.08438619000844483,0.1342176677117095
2023-09-20 14:54:00,0.4921708110907318,0.004933982837567,0.04729841488266195,0.06490165386432561,0.159913333,0.08531022041643155,0.1342176677117095
2023-09-20 14:55:00,0.4726941895591853,0.004751353954713477,0.04635310078669766,0.06462704583293291,0.158943333,0.08415765254176222,0.13107752878022438
2023-09-20 14:56:00,0.46063549556098715,0.004697561891440603,0.04575803434475083,0.06472573289117892,0.158651667,0.08381399431164027,0.13244281897823384
2023-09-20 14:57:00,0.47958731000387833,0.004841946285489272,0.04668985241141213,0.06483994452900288,0.159428333,0.0847320805041818,0.13362433485417569
2023-09-20 14:58:00,0.46956584395479734,0.004787294557769755,0.0461994610335936,0.06487758897519108,0.159136667,0.08438619000844483,0.1342176677117095
2023-09-20 14:59:00,0.47838234784750844,0.004823462704936542,0.046631161442630555,0.06479080632979203,0.15933,0.08461531612010731,0.13303271792756277
2023-09-20 15:00:00,0.47167711780166716,0.004778236434282827,0.046303206142755245,0.06477604314980884,0.159088056,0.08432867210285622,0.1329342824719788
2023-09-20 15:01:00,0.5021175397566076,0.004958206691645776,0.04777397255241734,0.06474134245910151,0.160039722,0.0854614909949305,0.1321093074457167
2023-09-20 15:02:00,0.4632607420772251,0.004735880999329645,0.04588824082273768,0.0648250482215123,0.158859722,0.08405899983335985,0.13364408452071075
2023-09-20 15:03:00,0.43076882915082737,0.0044865385848463285,0.04424974725920772,0.06463626061014266,0.157479722,0.08244667284998286,0.1316394032419339
2023-09-20 15:04:00,0.43671458136017915,0.0045519868914912,0.04455408262897919,0.06476332584268463,0.157848056,0.08287407680472825,0.1331706089549698
2023-09-20 15:05:00,0.4243396605684979,0.004445488027128092,0.04391829503689457,0.06464104380268926,0.157246389,0.08217702778529201,0.13175677723120316
2023-09-20 15:06:00,0.4454738688576617,0.004544840870041295,0.04499868022598308,0.06446708449906073,0.157808056,0.08282755835352873,0.12938591704005376
2023-09-20 15:07:00,0.4600384538929169,0.004628194989819538,0.0457283706393683,0.06442956921021133,0.158271389,0.08336794430215377,0.12877037168800598
2023-09-20 15:08:00,0.42392919664001083,0.004418102554844031,0.043897048805338054,0.06452299073808833,0.157089722,0.08199646183675213,0.13027957356825937
2023-09-20 15:09:00,0.5740115810170139,0.005411946916806676,0.051079776331512415,0.06486830339574876,0.162316389,0.08822952115951921,0.13258030914585106
2023-09-20 15:10:00,1.9954383578791772,0.014783514592769921,0.09523746297542926,0.07477778705752411,0.190881389,0.13209143189124006,0.1881904750043759
2023-09-20 15:11:00,0.3863923344513276,0.004225296504053494,0.04190857660384781,0.06482012685349284,0.155963056,0.08070933561612037,0.13428502155147726
2023-09-20 15:12:00,0.40347270756627285,0.004205741060447806,0.042824839200795224,0.06415031482123718,0.155846389,0.08057719737371372,0.12571525071871292
2023-09-20 15:13:00,0.39922202784343136,0.004186261579856254,0.04259865703407217,0.06419088023498387,0.155729722,0.08044527392667078,0.1262493154117692
2023-09-20 15:14:00,0.4122126029661457,0.004297463973837434,0.04328618312863952,0.06431370465656686,0.156389722,0.08119441101916891,0.12773234231281094
2023-09-20 15:15:00,0.41193536150641735,0.004310920056762395,0.043271624205624706,0.06438653585638171,0.156468611,0.08128441438930167,0.1286525576506392
2023-09-20 15:16:00,0.3844665855413149,0.0041346860259588525,0.04180401163553755,0.0644239101274021,0.155418611,0.0800945292776305,0.1292677308574639
2023-09-20 15:17:00,0.42948982380128886,0.00445172283918122,0.04418400696885741,0.06451089754331768,0.157281944,0.08221806048823055,0.13008100076694973
2023-09-20 15:18:00,0.4131909514586639,0.004337175144312247,0.043337520561846546,0.06447289858488701,0.156621944,0.08145963083916286,0.1297320439171017
2023-09-20 15:19:00,0.45296814637901417,0.004614113783091863,0.045375611509979784,0.06456638582074362,0.158193611,0.08327699509572994,0.1305472399599239
2023-09-20 15:20:00,0.45740310650690597,0.0046884426226349064,0.04559720418596786,0.064778162065449,0.158601944,0.08375554164740606,0.13313120110615273
2023-09-20 15:21:00,0.49084660866292956,0.004909858318867927,0.04723474302320128,0.064831195404911,0.159786944,0.08515920192257909,0.1333677566562983
2023-09-20 15:22:00,0.4626780593724431,0.0047313654126177685,0.045859372957516104,0.06482129928331407,0.158835278,0.08403017917044053,0.13360458505121642
2023-09-20 15:23:00,0.51066082864599,0.005067501199887553,0.04817868392509804,0.06498922786324035,0.160603611,0.08613946121477056,0.13503133591984806
2023-09-20 15:24:00,0.49948880760551256,0.005033368141046058,0.047648753088975454,0.065141833978093,0.160428611,0.08592851973116922,0.13706950620871794
2023-09-20 15:25:00,0.5255481882246197,0.005171067439064152,0.04887591841613821,0.06504648226456244,0.161128611,0.08677518531294481,0.13550911991296744
2023-09-20 15:26:00,0.5491360341444774,0.005311912289622962,0.049960713390372016,0.0650473453098448,0.161828611,0.08762958330589754,0.13515067986190843
2023-09-20 15:27:00,0.5665019069221227,0.005496666559320357,0.05074454323203462,0.06546664519066761,0.162723611,0.08873325563217804,0.13900434346214752
2023-09-20 15:28:00,0.5683322565730313,0.005500855905201588,0.050826454125468205,0.06541687080801954,0.162743611,0.08875806309333711,0.13864069988267147
2023-09-20 15:29:00,0.5283969379576393,0.005264611017299846,0.0490082060826941,0.06548397886136412,0.161595278,0.08734392522092094,0.13948976273240987
2023-09-20 15:30:00,0.5667711234162298,0.005508776467265964,0.05075659936564585,0.06554261105117179,0.162781389,0.08880493912693055,0.13953024217335042
