Date (MM/DD/YYYY),Time (HH:mm:ss),Cond uS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond uS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond uS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,Temp C,Vertical Position m,Battery V,Cable Pwr V
8/4/2023,15:00:00,44.8,-1.054,13.63,4.54,55.7,75.9,98.2,7.59,-1.493,0.02,54.9,36,3.37,0,1.197,15.377,-1.04,4.85,0
8/4/2023,15:15:00,44.7,-1.055,13.72,4.57,55.8,75.9,98.2,7.61,-1.495,0.02,55,36,3.46,0,1.196,15.237,-1.042,4.85,0
8/4/2023,15:30:00,44.5,-1.056,13.83,4.61,55.9,76,98.3,7.67,-1.497,0.02,55,36,3.41,0,1.196,14.943,-1.043,4.85,0
8/4/2023,15:45:00,44.4,-1.057,13.84,4.61,55.9,75.9,98.2,7.68,-1.498,0.02,55.1,36,3.45,0,1.191,14.852,-1.043,4.84,0
8/4/2023,16:00:00,44.2,-1.057,13.93,4.64,56,75.9,98.2,7.71,-1.499,0.02,55.1,36,3.27,0,1.197,14.626,-1.044,4.84,0
8/4/2023,16:15:00,44.1,-1.059,13.95,4.65,56,76,98.3,7.73,-1.501,0.02,55.1,36,3.57,0,1.191,14.569,-1.045,4.84,0
8/4/2023,16:30:00,44,-1.059,14.04,4.68,56.1,75.8,98.1,7.75,-1.501,0.03,55.3,36,3.48,0,1.193,14.349,-1.046,4.84,0
8/4/2023,16:45:00,43.7,-1.059,14.15,4.72,56.2,75.7,98,7.8,-1.501,0.03,55.4,36,3.35,0,1.19,14.013,-1.046,4.84,0
8/4/2023,17:00:00,43.5,-1.06,14.2,4.73,56.2,75.9,98.3,7.85,-1.503,0.03,55.3,36,3.97,0,1.197,13.813,-1.047,4.84,0
8/4/2023,17:15:00,43.4,-1.06,14.2,4.73,56.3,75.9,98.2,7.87,-1.503,0.03,55.4,36,3.69,0,1.194,13.698,-1.047,4.84,0
8/4/2023,17:30:00,43.2,-1.06,14.37,4.79,56.5,75.8,98.1,7.92,-1.502,0.03,55.5,36,3.41,0,1.197,13.386,-1.046,4.84,0
8/4/2023,17:45:00,43,-1.061,14.47,4.82,56.5,76,98.3,7.97,-1.504,0.03,55.6,36,3.18,0,1.193,13.174,-1.047,4.8,0
8/4/2023,18:00:00,42.8,-1.061,14.56,4.85,56.6,75.9,98.3,8.01,-1.504,0.03,55.7,36,3.2,0,1.197,12.94,-1.048,4.8,0
8/4/2023,18:15:00,42.7,-1.062,14.63,4.88,56.7,75.9,98.2,8.04,-1.505,0.03,55.7,36,3.19,0,1.196,12.758,-1.049,4.78,0
8/4/2023,18:30:00,42.6,-1.063,14.67,4.89,56.8,75.8,98.1,8.06,-1.507,0.03,55.8,36,3.17,0,1.197,12.592,-1.049,4.78,0
8/4/2023,18:45:00,42.5,-1.063,14.73,4.91,56.8,75.7,98,8.08,-1.508,0.03,55.9,36,3.13,0,1.193,12.435,-1.05,4.76,0
8/4/2023,19:00:00,42.4,-1.063,14.77,4.92,56.9,75.8,98.1,8.12,-1.507,0.03,56,36,3.24,0,1.197,12.259,-1.05,4.77,0
8/4/2023,19:15:00,42.2,-1.062,14.81,4.93,57,75.8,98.2,8.15,-1.506,0.03,56,36,3.22,0,1.195,12.111,-1.049,4.75,0
8/4/2023,19:30:00,42.1,-1.061,14.85,4.95,57,75.8,98.1,8.17,-1.505,0.03,56.1,36,3.16,0,1.197,11.992,-1.048,4.76,0
8/4/2023,19:45:00,42.1,-1.062,14.86,4.95,57.1,75.8,98.1,8.19,-1.506,0.03,56.1,36,3.11,0,1.192,11.899,-1.049,4.73,0
8/4/2023,20:00:00,42.1,-1.061,14.9,4.96,57.2,75.8,98.1,8.2,-1.505,0.03,56.2,37,3.09,0,1.197,11.817,-1.048,4.74,0
8/4/2023,20:15:00,42,-1.06,14.89,4.96,57.3,75.8,98.1,8.22,-1.503,0.03,56.3,37,3.12,0,1.196,11.725,-1.047,4.73,0
8/4/2023,20:30:00,41.9,-1.059,14.9,4.96,57.3,75.9,98.2,8.25,-1.502,0.03,56.4,37,3.27,0,1.196,11.606,-1.046,4.73,0
8/4/2023,20:45:00,41.9,-1.058,14.92,4.97,57.4,75.8,98.2,8.27,-1.501,0.03,56.4,37,3.37,0,1.192,11.479,-1.045,4.71,0
8/4/2023,21:00:00,41.7,-1.057,14.9,4.97,57.4,75.8,98.1,8.29,-1.499,0.03,56.4,37,3.44,0,1.197,11.35,-1.044,4.72,0
8/4/2023,21:15:00,41.6,-1.056,14.9,4.97,57.4,75.9,98.2,8.32,-1.497,0.03,56.4,37,3.44,0,1.194,11.222,-1.043,4.7,0
8/4/2023,21:30:00,41.4,-1.055,14.9,4.97,57.4,75.8,98.2,8.34,-1.496,0.03,56.4,37,3.42,0,1.197,11.102,-1.042,4.7,0
8/4/2023,21:45:00,41.3,-1.054,14.91,4.97,57.4,75.8,98.2,8.37,-1.494,0.03,56.4,37,3.42,0,1.195,10.984,-1.04,4.68,0
8/4/2023,22:00:00,41.1,-1.053,14.91,4.97,57.3,75.8,98.1,8.38,-1.494,0.03,56.4,37,3.36,0,1.197,10.871,-1.04,4.69,0
8/4/2023,22:15:00,41,-1.053,14.88,4.96,57.3,75.8,98.2,8.41,-1.493,0.03,56.3,37,3.68,0,1.193,10.76,-1.039,4.67,0
8/4/2023,22:30:00,40.9,-1.054,14.88,4.96,57.3,75.8,98.1,8.43,-1.494,0.03,56.3,37,3.4,0,1.195,10.652,-1.04,4.67,0
8/4/2023,22:45:00,40.8,-1.053,14.89,4.96,57.3,75.9,98.3,8.46,-1.494,0.03,56.3,37,3.34,0,1.195,10.556,-1.04,4.66,0
8/4/2023,23:00:00,40.7,-1.053,14.84,4.95,57.3,75.9,98.2,8.47,-1.494,0.03,56.3,37,3.31,0,1.197,10.465,-1.04,4.66,0
8/4/2023,23:15:00,40.6,-1.054,14.81,4.94,57.3,76,98.3,8.49,-1.494,0.03,56.3,37,3.32,0,1.192,10.4,-1.04,4.65,0
8/4/2023,23:30:00,40.5,-1.054,14.75,4.92,57.3,75.9,98.3,8.5,-1.495,0.03,56.3,37,3.25,0,1.196,10.356,-1.041,4.65,0
8/4/2023,23:45:00,40.5,-1.054,14.72,4.9,57.2,76,98.3,8.51,-1.494,0.03,56.2,37,3.33,0,1.194,10.311,-1.04,4.64,0
8/5/2023,0:00:00,40.4,-1.053,14.61,4.87,57.2,76,98.4,8.53,-1.494,0.03,56.2,37,3.4,0,1.196,10.254,-1.04,4.64,0
8/5/2023,0:15:00,40.3,-1.054,14.6,4.86,57.2,76,98.4,8.54,-1.495,0.03,56.2,37,3.29,0,1.194,10.2,-1.041,4.63,0
8/5/2023,0:30:00,40.2,-1.054,14.51,4.84,57.2,76,98.3,8.55,-1.495,0.03,56.2,37,3.23,0,1.197,10.132,-1.041,4.64,0
8/5/2023,0:45:00,40.1,-1.054,14.6,4.86,57.2,76,98.4,8.57,-1.495,0.03,56.2,37,3.29,0,1.191,10.058,-1.041,4.62,0
8/5/2023,1:00:00,40,-1.054,14.58,4.86,57.1,76.2,98.6,8.6,-1.495,0.03,56.1,36,3.19,0,1.196,9.983,-1.041,4.62,0
8/5/2023,1:15:00,39.9,-1.055,14.55,4.85,57.1,76.1,98.5,8.61,-1.496,0.03,56.1,36,3.15,0,1.193,9.907,-1.041,4.61,0
8/5/2023,1:30:00,39.8,-1.056,14.53,4.84,57.1,76.1,98.6,8.63,-1.497,0.03,56.1,36,3.11,0,1.194,9.83,-1.042,4.61,0
8/5/2023,1:45:00,39.7,-1.056,14.52,4.84,57,76.1,98.5,8.64,-1.497,0.03,56,36,3.11,0,1.192,9.752,-1.043,4.6,0
8/5/2023,2:00:00,39.6,-1.057,14.44,4.81,57,76.1,98.5,8.65,-1.499,0.03,56,36,3.19,0,1.197,9.674,-1.044,4.6,0
8/5/2023,2:15:00,39.5,-1.057,14.43,4.81,57,76.1,98.5,8.67,-1.499,0.03,56,36,3.1,0,1.194,9.609,-1.044,4.59,0
8/5/2023,2:30:00,39.4,-1.057,14.41,4.8,56.9,76.1,98.5,8.68,-1.499,0.03,55.9,36,3.11,0,1.196,9.544,-1.043,4.59,0
8/5/2023,2:45:00,39.3,-1.057,14.45,4.82,56.9,76.1,98.5,8.69,-1.499,0.03,55.9,36,3.05,0,1.191,9.48,-1.043,4.57,0
8/5/2023,3:00:00,39.2,-1.057,14.37,4.79,56.9,76,98.4,8.7,-1.499,0.03,55.9,36,3.07,0,1.197,9.413,-1.043,4.59,0
8/5/2023,3:15:00,39.2,-1.056,14.39,4.8,56.8,76.1,98.5,8.72,-1.497,0.03,55.9,36,3.03,0,1.194,9.347,-1.042,4.56,0
8/5/2023,3:30:00,39.1,-1.055,14.39,4.8,56.8,76,98.4,8.73,-1.496,0.03,55.8,36,2.98,0,1.196,9.285,-1.042,4.57,0
8/5/2023,3:45:00,39,-1.054,14.31,4.77,56.8,76,98.4,8.74,-1.495,0.03,55.8,36,2.89,0,1.195,9.226,-1.041,4.56,0
8/5/2023,4:00:00,38.9,-1.053,14.36,4.78,56.7,76,98.4,8.75,-1.494,0.03,55.7,36,2.91,0,1.192,9.166,-1.04,4.55,0
8/5/2023,4:15:00,38.8,-1.054,14.35,4.78,56.7,76,98.4,8.76,-1.495,0.03,55.7,36,2.89,0,1.191,9.105,-1.04,4.56,0
8/5/2023,4:30:00,38.7,-1.054,14.34,4.78,56.7,76,98.4,8.78,-1.495,0.03,55.7,36,2.82,0,1.197,9.045,-1.04,4.55,0
8/5/2023,4:45:00,38.6,-1.054,14.31,4.77,56.6,76.1,98.5,8.79,-1.494,0.03,55.7,36,2.84,0,1.193,8.987,-1.04,4.54,0
8/5/2023,5:00:00,38.6,-1.053,14.3,4.77,56.6,76,98.4,8.8,-1.494,0.03,55.6,36,2.8,0,1.196,8.931,-1.04,4.54,0
8/5/2023,5:15:00,38.5,-1.052,14.26,4.75,56.6,76.1,98.5,8.82,-1.493,0.03,55.6,36,2.92,0,1.193,8.876,-1.039,4.53,0
8/5/2023,5:30:00,38.4,-1.051,14.28,4.76,56.6,76.2,98.6,8.84,-1.491,0.03,55.6,36,2.71,0,1.197,8.822,-1.038,4.54,0
8/5/2023,5:45:00,38.3,-1.051,14.27,4.76,56.5,76.2,98.7,8.86,-1.491,0.03,55.6,36,2.69,0,1.193,8.772,-1.038,4.52,0
8/5/2023,6:00:00,38.3,-1.051,14.27,4.75,56.5,76.2,98.7,8.87,-1.491,0.03,55.5,36,2.72,0,1.197,8.724,-1.038,4.53,0
8/5/2023,6:15:00,38.2,-1.051,14.25,4.75,56.5,76.3,98.7,8.89,-1.49,0.03,55.5,36,2.72,0,1.193,8.677,-1.038,4.52,0
8/5/2023,6:30:00,38.1,-1.05,14.21,4.73,56.4,76.3,98.8,8.9,-1.489,0.03,55.5,36,2.77,0,1.196,8.632,-1.037,4.52,0
8/5/2023,6:45:00,38,-1.049,14.23,4.74,56.4,76.4,98.8,8.91,-1.487,0.03,55.4,36,2.74,0,1.194,8.601,-1.035,4.51,0
8/5/2023,7:00:00,38,-1.048,14.24,4.75,56.3,76.4,98.9,8.92,-1.487,0.03,55.3,36,2.67,0,1.192,8.592,-1.035,4.51,0
8/5/2023,7:15:00,37.9,-1.047,14.27,4.76,56.2,76.5,99,8.93,-1.486,0.03,55.2,36,2.69,0,1.19,8.592,-1.034,4.51,0
8/5/2023,7:30:00,37.9,-1.047,14.23,4.74,56.1,76.6,99.1,8.93,-1.485,0.03,55.1,36,2.7,0,1.186,8.608,-1.034,4.51,0
8/5/2023,7:45:00,37.8,-1.047,14.24,4.74,56,76.6,99.2,8.93,-1.485,0.03,55,36,2.64,0,1.191,8.645,-1.033,4.5,0
8/5/2023,8:00:00,37.9,-1.046,14.21,4.74,55.9,76.6,99.1,8.92,-1.483,0.03,55,36,2.58,0,1.191,8.697,-1.032,4.52,0
8/5/2023,8:15:00,37.9,-1.045,14.21,4.74,55.9,76.5,99.1,8.9,-1.483,0.02,54.9,36,2.63,0,1.204,8.756,-1.032,4.51,0
8/5/2023,8:30:00,38,-1.045,14.19,4.73,55.9,76.5,99,8.88,-1.482,0.02,54.9,36,2.6,0,1.19,8.838,-1.031,4.51,0
8/5/2023,8:45:00,38.1,-1.043,14.12,4.71,55.8,76.5,99.1,8.85,-1.48,0.02,54.9,36,2.64,0,1.201,8.965,-1.03,4.51,0
8/5/2023,9:00:00,38.2,-1.043,14.06,4.68,55.8,76.4,99,8.81,-1.48,0.02,54.8,36,2.57,0,1.193,9.106,-1.03,4.52,0
8/5/2023,9:15:00,38.4,-1.043,13.98,4.66,55.7,76.5,99.1,8.78,-1.48,0.02,54.8,36,2.58,0,1.205,9.303,-1.03,4.54,0
8/5/2023,9:30:00,38.5,-1.042,13.88,4.63,55.6,76.6,99.1,8.75,-1.478,0.02,54.7,36,2.55,0,1.193,9.497,-1.029,4.57,0
8/5/2023,9:45:00,38.6,-1.042,13.81,4.6,55.5,76.6,99.2,8.71,-1.478,0.02,54.5,35,2.58,0,1.186,9.701,-1.029,4.58,0
8/5/2023,10:00:00,38.8,-1.04,13.74,4.58,55.3,76.6,99.2,8.65,-1.476,0.02,54.4,35,2.67,0,1.203,9.99,-1.027,4.62,0
8/5/2023,10:15:00,39.1,-1.041,13.62,4.54,55.2,76.5,99,8.56,-1.476,0.02,54.2,35,2.69,0,1.199,10.378,-1.027,4.63,0
8/5/2023,10:30:00,39.5,-1.04,13.52,4.51,55.1,76.3,98.8,8.45,-1.475,0.02,54.1,35,2.8,0,1.197,10.826,-1.027,4.64,0
8/5/2023,10:45:00,39.9,-1.04,13.45,4.48,55.1,76.5,99,8.37,-1.474,0.02,54.1,35,2.79,0,1.194,11.291,-1.027,4.65,0
8/5/2023,11:00:00,40.5,-1.039,13.33,4.44,55,76.6,99.1,8.28,-1.474,0.02,54.1,35,2.88,0,1.2,11.831,-1.026,4.66,0
8/5/2023,11:15:00,41.1,-1.04,13.21,4.4,55,76.5,99.1,8.18,-1.474,0.02,54.1,35,2.91,0,1.19,12.384,-1.027,4.66,0
8/5/2023,11:30:00,41.6,-1.04,13.14,4.38,55,76.6,99.2,8.1,-1.474,0.02,54.1,35,2.91,0,1.188,12.885,-1.027,4.67,0
8/5/2023,11:45:00,42.1,-1.041,13.04,4.35,55,76.5,99.1,8,-1.475,0.02,54.1,35,2.94,0,1.198,13.373,-1.027,4.68,0
8/5/2023,12:00:00,42.5,-1.04,13,4.33,55,76.4,99,7.92,-1.475,0.02,54.1,35,3.12,0,1.195,13.778,-1.027,4.7,0
8/5/2023,12:15:00,43,-1.041,12.94,4.31,55,76.6,99.2,7.86,-1.475,0.02,54.2,35,3.08,0,1.203,14.17,-1.027,4.71,0
8/5/2023,12:30:00,43.4,-1.042,12.94,4.31,55.1,76.4,99,7.78,-1.477,0.02,54.2,35,3.19,0,1.193,14.57,-1.028,4.73,0
8/5/2023,12:45:00,43.9,-1.042,12.89,4.3,55.1,76.4,98.9,7.71,-1.477,0.02,54.3,35,3.28,0,1.202,14.98,-1.029,4.74,0
8/5/2023,13:00:00,44.2,-1.041,12.88,4.29,55.1,76.4,98.9,7.66,-1.476,0.02,54.3,35,3.34,0,1.189,15.284,-1.028,4.75,0
8/5/2023,13:15:00,44.6,-1.042,12.91,4.3,55.1,76.5,99,7.61,-1.477,0.02,54.4,35,3.22,0,1.186,15.572,-1.029,4.76,0
8/5/2023,13:30:00,44.9,-1.042,12.97,4.32,55.2,76.3,98.8,7.56,-1.477,0.02,54.4,35,3.4,0,1.192,15.821,-1.029,4.77,0
8/5/2023,13:45:00,45.1,-1.043,12.98,4.33,55.2,76.2,98.7,7.52,-1.478,0.02,54.5,35,3.42,0,1.196,16.026,-1.03,4.77,0
8/5/2023,14:00:00,45.3,-1.044,12.99,4.33,55.3,76.2,98.7,7.5,-1.479,0.02,54.6,35,3.32,0,1.198,16.159,-1.031,4.78,0
8/5/2023,14:15:00,45.5,-1.043,13.12,4.37,55.5,75.8,98.2,7.46,-1.479,0.02,54.7,36,3.41,0,1.191,16.145,-1.03,4.78,0
8/5/2023,14:30:00,45.5,-1.044,13.13,4.37,55.5,76,98.4,7.48,-1.48,0.02,54.8,36,3.72,0,1.204,16.139,-1.031,4.79,0
8/5/2023,14:45:00,45.5,-1.045,13.2,4.4,55.6,76,98.4,7.48,-1.48,0.02,54.9,36,3.5,0,1.189,16.097,-1.031,4.81,0
8/5/2023,15:00:00,45.3,-1.045,13.35,4.45,55.8,75.9,98.2,7.52,-1.481,0.02,55,36,3.42,0,1.2,15.814,-1.032,4.79,0
8/5/2023,15:15:00,45.3,-1.047,13.39,4.46,55.8,76,98.4,7.54,-1.484,0.02,55,36,3.44,0,1.189,15.72,-1.034,4.8,0
8/5/2023,15:30:00,45.2,-1.049,13.4,4.46,55.9,75.9,98.2,7.55,-1.487,0.02,55.1,36,3.49,0,1.195,15.65,-1.036,4.79,0
8/5/2023,15:45:00,45.2,-1.05,13.4,4.47,55.9,75.9,98.2,7.55,-1.488,0.02,55.1,36,3.45,0,1.194,15.578,-1.036,4.79,0
8/5/2023,16:00:00,45,-1.051,13.51,4.5,56,75.9,98.3,7.61,-1.49,0.02,55.2,36,3.43,0,1.197,15.286,-1.038,4.78,0
8/5/2023,16:15:00,44.8,-1.051,13.62,4.54,56.1,75.9,98.2,7.64,-1.49,0.03,55.3,36,3.4,0,1.193,15.036,-1.038,4.77,0
8/5/2023,16:30:00,44.5,-1.052,13.72,4.57,56.2,75.9,98.2,7.7,-1.491,0.03,55.3,36,3.54,0,1.197,14.714,-1.039,4.78,0
8/5/2023,16:45:00,44.2,-1.052,13.8,4.6,56.2,75.9,98.2,7.73,-1.491,0.03,55.3,36,3.39,0,1.193,14.511,-1.038,4.76,0
8/5/2023,17:00:00,43.9,-1.052,13.88,4.63,56.3,75.7,98.1,7.78,-1.491,0.03,55.4,36,3.35,0,1.196,14.152,-1.039,4.76,0
8/5/2023,17:15:00,43.8,-1.052,13.9,4.63,56.3,75.8,98.2,7.82,-1.491,0.03,55.5,36,3.33,0,1.193,13.973,-1.039,4.75,0
8/5/2023,17:30:00,43.6,-1.053,14,4.66,56.4,76,98.4,7.87,-1.492,0.03,55.5,36,3.51,0,1.197,13.76,-1.039,4.75,0
8/5/2023,17:45:00,43.4,-1.053,14.06,4.68,56.5,76,98.4,7.91,-1.493,0.03,55.6,36,3.43,0,1.194,13.544,-1.039,4.73,0
8/5/2023,18:00:00,43.2,-1.054,14.14,4.71,56.6,75.8,98.2,7.95,-1.494,0.03,55.7,36,3.46,0,1.197,13.25,-1.04,4.73,0
8/5/2023,18:15:00,43,-1.054,14.19,4.73,56.6,76,98.4,8,-1.495,0.03,55.7,36,3.26,0,1.194,13.046,-1.041,4.72,0
8/5/2023,18:30:00,42.8,-1.055,14.11,4.7,56.7,75.8,98.1,8.02,-1.495,0.03,55.8,36,3.22,0,1.197,12.819,-1.041,4.72,0
8/5/2023,18:45:00,42.6,-1.055,14.29,4.76,56.8,75.8,98.1,8.06,-1.496,0.03,55.9,36,3.44,0,1.194,12.57,-1.042,4.7,0
8/5/2023,19:00:00,42.5,-1.055,14.38,4.79,57,75.7,98,8.1,-1.496,0.03,56,36,3.21,0,1.197,12.342,-1.042,4.7,0
8/5/2023,19:15:00,42.3,-1.054,14.24,4.74,57,75.9,98.2,8.15,-1.495,0.03,56.1,36,3.28,0,1.192,12.148,-1.041,4.69,0
8/5/2023,19:30:00,42.2,-1.054,14.36,4.79,57.1,75.9,98.3,8.18,-1.494,0.03,56.1,36,3.32,0,1.196,11.977,-1.04,4.69,0
8/5/2023,19:45:00,42.1,-1.054,14.44,4.81,57.3,76,98.3,8.22,-1.494,0.03,56.3,37,3.19,0,1.195,11.822,-1.041,4.67,0
8/5/2023,20:00:00,42.1,-1.053,14.38,4.79,57.4,76,98.4,8.25,-1.494,0.03,56.4,37,3.22,0,1.194,11.671,-1.04,4.68,0
8/5/2023,20:15:00,42,-1.052,14.17,4.72,57.5,76,98.4,8.28,-1.492,0.03,56.5,37,3.38,0,1.191,11.531,-1.039,4.65,0
8/5/2023,20:30:00,41.9,-1.052,14.46,4.82,57.6,75.8,98.2,8.29,-1.492,0.03,56.6,37,3.36,0,1.197,11.387,-1.039,4.66,0
8/5/2023,20:45:00,41.7,-1.051,14.46,4.82,57.5,75.8,98.2,8.32,-1.491,0.03,56.5,37,3.45,0,1.194,11.247,-1.038,4.64,0
8/5/2023,21:00:00,41.5,-1.051,14.46,4.82,57.5,75.9,98.2,8.34,-1.49,0.03,56.5,37,3.34,0,1.196,11.109,-1.038,4.64,0
8/5/2023,21:15:00,41.4,-1.05,14.49,4.83,57.4,75.9,98.2,8.37,-1.489,0.03,56.5,37,3.42,0,1.193,10.994,-1.037,4.62,0
8/5/2023,21:30:00,41.2,-1.049,14.43,4.81,57.5,75.9,98.3,8.39,-1.487,0.03,56.5,37,3.46,0,1.196,10.884,-1.035,4.62,0
8/5/2023,21:45:00,41.1,-1.048,14.52,4.84,57.5,75.9,98.3,8.41,-1.486,0.03,56.5,37,3.38,0,1.194,10.779,-1.035,4.61,0
8/5/2023,22:00:00,41,-1.047,14.54,4.84,57.4,76,98.4,8.44,-1.485,0.03,56.4,37,3.35,0,1.197,10.682,-1.034,4.6,0
8/5/2023,22:15:00,40.9,-1.047,14.53,4.84,57.4,76.1,98.5,8.47,-1.484,0.03,56.4,37,3.45,0,1.193,10.58,-1.033,4.59,0
8/5/2023,22:30:00,40.8,-1.048,14.51,4.84,57.4,76.1,98.5,8.5,-1.486,0.03,56.4,37,3.28,0,1.196,10.478,-1.035,4.59,0
8/5/2023,22:45:00,40.6,-1.048,14.52,4.84,57.4,76.2,98.6,8.52,-1.487,0.03,56.4,37,3.25,0,1.195,10.383,-1.035,4.57,0
8/5/2023,23:00:00,40.5,-1.048,14.51,4.84,57.3,76.1,98.5,8.53,-1.486,0.03,56.4,37,3.32,0,1.197,10.291,-1.034,4.57,0
8/5/2023,23:15:00,40.4,-1.048,14.47,4.82,57.3,76.2,98.6,8.56,-1.486,0.03,56.3,37,3.34,0,1.191,10.207,-1.035,4.55,0
8/5/2023,23:30:00,40.3,-1.048,14.46,4.82,57.3,76.2,98.7,8.58,-1.486,0.03,56.3,37,3.21,0,1.196,10.127,-1.034,4.55,0
8/5/2023,23:45:00,40.2,-1.047,14.44,4.81,57.2,76.3,98.7,8.6,-1.485,0.03,56.3,37,3.18,0,1.194,10.053,-1.034,4.54,0
8/6/2023,0:00:00,40.1,-1.047,14.4,4.8,57.3,76.3,98.7,8.61,-1.484,0.03,56.3,37,3.23,0,1.197,9.984,-1.033,4.54,0
8/6/2023,0:15:00,40.1,-1.047,14.34,4.78,57.3,76.2,98.7,8.62,-1.484,0.03,56.3,37,3.24,0,1.192,9.916,-1.033,4.53,0
8/6/2023,0:30:00,40,-1.047,14.36,4.78,57.3,76.2,98.6,8.63,-1.485,0.03,56.3,37,3.17,0,1.196,9.85,-1.034,4.53,0
8/6/2023,0:45:00,40,-1.048,14.28,4.76,57.3,76.1,98.5,8.64,-1.486,0.03,56.3,37,3.2,0,1.196,9.786,-1.034,4.51,0
8/6/2023,1:00:00,39.9,-1.048,14.26,4.75,57.3,76.1,98.5,8.64,-1.487,0.03,56.3,37,3.17,0,1.196,9.723,-1.035,4.51,0
8/6/2023,1:15:00,39.8,-1.049,14.25,4.75,57.3,76,98.4,8.65,-1.488,0.03,56.3,37,3.14,0,1.192,9.662,-1.036,4.5,0
8/6/2023,1:30:00,39.7,-1.05,14.23,4.74,57.2,76.1,98.5,8.67,-1.489,0.03,56.2,37,3.13,0,1.196,9.603,-1.037,4.5,0
8/6/2023,1:45:00,39.6,-1.051,14.19,4.73,57.2,76.1,98.5,8.68,-1.49,0.03,56.2,37,3.23,0,1.195,9.547,-1.037,4.49,0
8/6/2023,2:00:00,39.5,-1.051,14.2,4.73,57.2,76.1,98.5,8.69,-1.49,0.03,56.2,37,3.06,0,1.197,9.491,-1.037,4.49,0
8/6/2023,2:15:00,39.4,-1.051,14.18,4.72,57.1,76.1,98.5,8.7,-1.49,0.03,56.1,36,3.16,0,1.193,9.436,-1.038,4.48,0
8/6/2023,2:30:00,39.4,-1.051,14.14,4.71,57.1,76.1,98.5,8.71,-1.49,0.03,56.1,36,3.04,0,1.19,9.384,-1.038,4.48,0
8/6/2023,2:45:00,39.3,-1.051,14.15,4.71,57.1,76.1,98.5,8.73,-1.491,0.03,56.1,36,3,0,1.193,9.333,-1.038,4.48,0
8/6/2023,3:00:00,39.2,-1.051,14.11,4.7,57,76.2,98.6,8.74,-1.49,0.03,56,36,2.95,0,1.192,9.283,-1.038,4.47,0
8/6/2023,3:15:00,39.1,-1.051,14.11,4.7,57,76.2,98.6,8.75,-1.491,0.03,56,36,2.96,0,1.204,9.235,-1.038,4.47,0
8/6/2023,3:30:00,39,-1.051,14.13,4.71,56.9,76.2,98.6,8.77,-1.491,0.03,55.9,36,2.93,0,1.19,9.189,-1.038,4.47,0
8/6/2023,3:45:00,39,-1.051,14.08,4.69,56.9,76.2,98.7,8.78,-1.49,0.03,55.9,36,2.96,0,1.201,9.15,-1.037,4.45,0
8/6/2023,4:00:00,38.9,-1.05,14.07,4.69,56.8,76.2,98.7,8.79,-1.49,0.03,55.8,36,2.9,0,1.189,9.11,-1.037,4.46,0
8/6/2023,4:15:00,38.8,-1.05,14.06,4.69,56.8,76.2,98.7,8.79,-1.489,0.03,55.8,36,2.87,0,1.193,9.071,-1.037,4.44,0
8/6/2023,4:30:00,38.7,-1.05,14.05,4.68,56.7,76.3,98.7,8.81,-1.489,0.03,55.7,36,2.81,0,1.194,9.03,-1.037,4.45,0
8/6/2023,4:45:00,38.6,-1.05,14.02,4.67,56.7,76.3,98.8,8.82,-1.489,0.03,55.7,36,2.85,0,1.196,8.989,-1.036,4.44,0
8/6/2023,5:00:00,38.6,-1.047,14.03,4.68,56.6,76.4,98.9,8.84,-1.486,0.03,55.6,36,2.76,0,1.191,8.95,-1.034,4.44,0
8/6/2023,5:15:00,38.5,-1.047,14.01,4.67,56.6,76.4,98.9,8.85,-1.485,0.03,55.6,36,2.72,0,1.195,8.91,-1.033,4.44,0
8/6/2023,5:30:00,38.4,-1.046,13.99,4.66,56.5,76.5,99,8.87,-1.483,0.03,55.6,36,2.73,0,1.192,8.865,-1.033,4.44,0
8/6/2023,5:45:00,38.4,-1.044,13.99,4.66,56.5,76.5,99,8.88,-1.481,0.03,55.5,36,2.71,0,1.197,8.815,-1.031,4.44,0
8/6/2023,6:00:00,38.3,-1.042,13.97,4.66,56.5,76.5,99.1,8.9,-1.478,0.03,55.5,36,2.75,0,1.195,8.764,-1.029,4.44,0
8/6/2023,6:15:00,38.3,-1.041,13.94,4.65,56.5,76.6,99.1,8.91,-1.476,0.03,55.6,36,2.79,0,1.197,8.708,-1.028,4.43,0
8/6/2023,6:30:00,38.2,-1.039,13.94,4.65,56.5,76.6,99.1,8.92,-1.474,0.03,55.5,36,2.76,0,1.192,8.656,-1.026,4.43,0
8/6/2023,6:45:00,38.1,-1.039,13.93,4.64,56.5,76.6,99.2,8.94,-1.474,0.03,55.5,36,2.75,0,1.196,8.62,-1.026,4.42,0
8/6/2023,7:00:00,38.1,-1.04,13.97,4.66,56.4,76.7,99.3,8.95,-1.474,0.03,55.4,36,2.72,0,1.194,8.6,-1.026,4.43,0
8/6/2023,7:15:00,38,-1.038,13.95,4.65,56.3,76.7,99.3,8.96,-1.473,0.03,55.3,36,2.72,0,1.197,8.592,-1.025,4.41,0
8/6/2023,7:30:00,37.9,-1.038,13.99,4.66,56.2,76.8,99.4,8.96,-1.472,0.03,55.2,36,2.78,0,1.192,8.623,-1.025,4.42,0
