Date/time,Pressure[cmH2O],Barometric[cmH2O],CompPressure[cmH2O],
4/3/2022 19:45,764.875,742.65,22.225,
4/3/2022 20:00,764.758,742.65,22.108,
4/3/2022 20:15,765.05,742.533,22.517,
4/3/2022 20:30,764.875,742.65,22.225,
4/3/2022 20:45,765.05,742.65,22.4,
4/3/2022 21:00,765.05,742.533,22.517,
4/3/2022 21:15,764.875,742.65,22.225,
4/3/2022 21:30,764.758,742.533,22.225,
4/3/2022 21:45,764.583,742.533,22.05,
4/3/2022 22:00,764.292,742.067,22.225,
4/3/2022 22:15,764.583,742.067,22.516,
4/3/2022 22:30,764.292,742.183,22.109,
4/3/2022 22:45,765.05,742.825,22.225,
4/3/2022 23:00,765.05,742.825,22.225,
4/3/2022 23:15,765.225,743,22.225,
4/3/2022 23:30,765.05,742.942,22.108,
4/3/2022 23:45,765.225,742.825,22.4,
4/4/2022 0:00,765.342,743.117,22.225,
4/4/2022 0:15,765.517,743.117,22.4,
4/4/2022 0:30,765.517,743.117,22.4,
4/4/2022 0:45,765.517,743.117,22.4,
4/4/2022 1:00,765.517,743.467,22.05,
4/4/2022 1:15,765.342,743.117,22.225,
4/4/2022 1:30,765.517,743,22.517,
4/4/2022 1:45,765.517,743.117,22.4,
4/4/2022 2:00,765.692,743.292,22.4,
4/4/2022 2:15,765.983,743.117,22.866,
4/4/2022 2:30,765.517,743.117,22.4,
4/4/2022 2:45,765.692,743.117,22.575,
4/4/2022 3:00,765.808,743.292,22.516,
4/4/2022 3:15,765.692,743.117,22.575,
4/4/2022 3:30,765.808,743.117,22.691,
4/4/2022 3:45,765.633,743,22.633,
4/4/2022 4:00,765.517,743,22.517,
4/4/2022 4:15,765.517,742.825,22.692,
4/4/2022 4:30,765.633,742.825,22.808,
4/4/2022 4:45,765.517,742.65,22.867,
4/4/2022 5:00,765.517,743,22.517,
4/4/2022 5:15,765.633,742.825,22.808,
4/4/2022 5:30,765.342,742.65,22.692,
4/4/2022 5:45,765.342,742.65,22.692,
4/4/2022 6:00,765.517,742.533,22.984,
4/4/2022 6:15,765.225,742.533,22.692,
4/4/2022 6:30,765.517,742.533,22.984,
4/4/2022 6:45,765.517,742.533,22.984,
4/4/2022 7:00,765.342,742.65,22.692,
4/4/2022 7:15,765.633,742.65,22.983,
4/4/2022 7:30,765.517,742.825,22.692,
4/4/2022 7:45,765.692,743,22.692,
4/4/2022 8:00,765.808,743,22.808,
4/4/2022 8:15,765.692,743,22.692,
4/4/2022 8:30,765.692,743.117,22.575,
4/4/2022 8:45,765.808,743.117,22.691,
4/4/2022 9:00,765.808,743.292,22.516,
4/4/2022 9:15,765.808,743.117,22.691,
4/4/2022 9:30,765.517,743.292,22.225,
4/4/2022 9:45,765.633,743.292,22.341,
4/4/2022 10:00,765.692,743.583,22.109,
4/4/2022 10:15,765.808,743.583,22.225,
4/4/2022 10:30,765.517,743.758,21.759,
4/4/2022 10:45,765.633,743.583,22.05,
4/4/2022 11:00,765.342,743.408,21.934,
4/4/2022 11:15,765.225,743.233,21.992,
4/4/2022 11:30,765.342,743.292,22.05,
4/4/2022 11:45,765.05,742.942,22.108,
4/4/2022 12:00,765.05,742.942,22.108,
4/4/2022 12:15,765.05,742.825,22.225,
4/4/2022 12:30,765.05,742.942,22.108,
4/4/2022 12:45,764.875,742.942,21.933,
4/4/2022 13:00,764.758,742.942,21.816,
4/4/2022 13:15,764.758,742.767,21.991,
4/4/2022 13:30,764.408,742.65,21.758,
4/4/2022 13:45,764.408,742.3,22.108,
4/4/2022 14:00,764.292,742.183,22.109,
4/4/2022 14:15,763.942,742.183,21.759,
4/4/2022 14:30,763.942,742.008,21.934,
4/4/2022 14:45,763.65,741.892,21.758,
4/4/2022 15:00,763.65,741.542,22.108,
4/4/2022 15:15,763.65,741.717,21.933,
4/4/2022 15:30,763.825,741.717,22.108,
4/4/2022 15:45,763.825,741.892,21.933,
4/4/2022 16:00,763.65,741.542,22.108,
4/4/2022 16:15,763.475,741.717,21.758,
4/4/2022 16:30,763.358,741.542,21.816,
4/4/2022 16:45,763.475,741.542,21.933,
4/4/2022 17:00,763.475,741.25,22.225,
4/4/2022 17:15,763.358,741.542,21.816,
4/4/2022 17:30,763.358,741.425,21.933,
4/4/2022 17:45,763.358,741.425,21.933,
4/4/2022 18:00,763.475,741.425,22.05,
4/4/2022 18:15,763.475,741.25,22.225,
4/4/2022 18:30,763.475,741.25,22.225,
4/4/2022 18:45,763.475,741.425,22.05,
4/4/2022 19:00,763.65,741.25,22.4,
4/4/2022 19:15,763.65,741.425,22.225,
4/4/2022 19:30,763.475,741.133,22.342,
4/4/2022 19:45,763.475,741.425,22.05,
4/4/2022 20:00,763.65,741.425,22.225,
4/4/2022 20:15,763.825,741.425,22.4,
4/4/2022 20:30,763.942,741.542,22.4,
4/4/2022 20:45,764.117,741.425,22.692,
4/4/2022 21:00,764.117,741.6,22.517,
4/4/2022 21:15,764.117,741.6,22.517,
4/4/2022 21:30,764.292,742.067,22.225,
4/4/2022 21:45,764.292,741.892,22.4,
4/4/2022 22:00,764.408,742.067,22.341,
4/4/2022 22:15,764.583,742.067,22.516,
4/4/2022 22:30,764.583,742.067,22.516,
4/4/2022 22:45,764.408,741.717,22.691,
4/4/2022 23:00,764.117,741.6,22.517,
4/4/2022 23:15,764.117,741.892,22.225,
4/4/2022 23:30,764.117,741.6,22.517,
4/4/2022 23:45,763.942,741.542,22.4,
4/5/2022 0:00,763.942,741.25,22.692,
4/5/2022 0:15,763.825,741.133,22.692,
4/5/2022 0:30,763.65,741.25,22.4,
4/5/2022 0:45,763.825,741.133,22.692,
4/5/2022 1:00,763.358,740.958,22.4,
4/5/2022 1:15,763.475,740.783,22.692,
4/5/2022 1:30,763.358,740.958,22.4,
4/5/2022 1:45,763.358,740.783,22.575,
4/5/2022 2:00,763.008,740.492,22.516,
4/5/2022 2:15,762.892,740.2,22.692,
4/5/2022 2:30,762.717,740.2,22.517,
4/5/2022 2:45,762.542,739.85,22.692,
4/5/2022 3:00,762.542,739.85,22.692,
4/5/2022 3:15,762.075,739.558,22.517,
4/5/2022 3:30,762.25,739.558,22.692,
4/5/2022 3:45,762.25,739.558,22.692,
4/5/2022 4:00,761.958,739.267,22.691,
4/5/2022 4:15,761.958,739.267,22.691,
4/5/2022 4:30,762.075,739.383,22.692,
4/5/2022 4:45,762.075,739.383,22.692,
4/5/2022 5:00,762.25,739.558,22.692,
4/5/2022 5:15,762.075,739.558,22.517,
4/5/2022 5:30,761.958,739.383,22.575,
4/5/2022 5:45,762.075,739.383,22.692,
4/5/2022 6:00,762.075,739.383,22.692,
4/5/2022 6:15,762.25,739.558,22.692,
4/5/2022 6:30,762.425,739.733,22.692,
4/5/2022 6:45,762.425,739.558,22.867,
4/5/2022 7:00,762.717,739.85,22.867,
4/5/2022 7:15,762.717,739.85,22.867,
4/5/2022 7:30,763.183,740.317,22.866,
4/5/2022 7:45,763.008,740.492,22.516,
4/5/2022 8:00,763.358,740.608,22.75,
4/5/2022 8:15,763.475,740.783,22.692,
4/5/2022 8:30,763.65,741.075,22.575,
4/5/2022 8:45,763.825,741.25,22.575,
4/5/2022 9:00,763.942,741.425,22.517,
4/5/2022 9:15,764.117,741.425,22.692,
4/5/2022 9:30,763.825,741.542,22.283,
4/5/2022 9:45,763.942,741.542,22.4,
4/5/2022 10:00,763.475,741.367,22.108,
4/5/2022 10:15,763.825,740.9,22.925,
4/5/2022 10:30,763.358,741.25,22.108,
4/5/2022 10:45,763.65,741.075,22.575,
4/5/2022 11:00,763.475,741.367,22.108,
4/5/2022 11:15,763.65,741.367,22.283,
4/5/2022 11:30,763.475,741.542,21.933,
4/5/2022 11:45,763.65,741.367,22.283,
4/5/2022 12:00,763.65,741.25,22.4,
4/5/2022 12:15,763.358,741.367,21.991,
4/5/2022 12:30,763.358,741.25,22.108,
4/5/2022 12:45,763.183,741.075,22.108,
4/5/2022 13:00,763.358,741.25,22.108,
4/5/2022 13:15,763.358,741.367,21.991,
4/5/2022 13:30,763.358,741.075,22.283,
4/5/2022 13:45,762.892,740.9,21.992,
4/5/2022 14:00,763.358,741.075,22.283,
4/5/2022 14:15,763.183,740.9,22.283,
4/5/2022 14:30,763.008,740.9,22.108,
4/5/2022 14:45,763.183,741.075,22.108,
4/5/2022 15:00,762.717,740.608,22.109,
4/5/2022 15:15,762.717,740.317,22.4,
4/5/2022 15:30,762.542,740.317,22.225,
4/5/2022 15:45,762.25,739.967,22.283,
4/5/2022 16:00,762.425,740.142,22.283,
4/5/2022 16:15,762.25,740.142,22.108,
4/5/2022 16:30,762.25,740.317,21.933,
4/5/2022 16:45,762.542,739.792,22.75,
4/5/2022 17:00,762.425,739.967,22.458,
4/5/2022 17:15,762.25,739.967,22.283,
4/5/2022 17:30,762.075,740.025,22.05,
4/5/2022 17:45,762.25,739.85,22.4,
4/5/2022 18:00,762.25,739.85,22.4,
4/5/2022 18:15,762.075,739.85,22.225,
4/5/2022 18:30,762.425,740.025,22.4,
4/5/2022 18:45,742.067,739.85,2.217,
4/5/2022 19:00,742.242,740.142,2.1,
4/5/2022 19:15,763.942,740.317,23.625,
4/5/2022 19:30,765.225,740.608,24.617,
4/5/2022 19:45,765.517,740.783,24.734,
4/5/2022 20:00,765.808,741.25,24.558,
4/5/2022 20:15,765.692,741.075,24.617,
4/5/2022 20:30,766.158,741.542,24.616,
4/5/2022 20:45,766.275,741.717,24.558,
4/5/2022 21:00,766.275,742.008,24.267,
4/5/2022 21:15,766.625,742.183,24.442,
4/5/2022 21:30,766.625,742.183,24.442,
4/5/2022 21:45,766.742,742.183,24.559,
4/5/2022 22:00,767.092,742.358,24.734,
4/5/2022 22:15,766.742,742.183,24.559,
4/5/2022 22:30,766.917,742.183,24.734,
4/5/2022 22:45,766.742,742.475,24.267,
4/5/2022 23:00,766.742,742.183,24.559,
4/5/2022 23:15,766.625,742.358,24.267,
4/5/2022 23:30,766.45,742.358,24.092,
4/5/2022 23:45,766.45,742.475,23.975,
4/6/2022 0:00,766.45,742.358,24.092,
4/6/2022 0:15,766.567,742.358,24.209,
4/6/2022 0:30,766.625,742.533,24.092,
4/6/2022 0:45,766.917,742.65,24.267,
4/6/2022 1:00,766.917,742.65,24.267,
4/6/2022 1:15,767.092,742.825,24.267,
4/6/2022 1:30,767.092,743,24.092,
4/6/2022 1:45,767.092,743,24.092,
4/6/2022 2:00,766.742,743.117,23.625,
4/6/2022 2:15,767.092,743.117,23.975,
4/6/2022 2:30,767.558,743.467,24.091,
4/6/2022 2:45,767.383,743.292,24.091,
4/6/2022 3:00,767.092,743.292,23.8,
4/6/2022 3:15,767.092,743.292,23.8,
4/6/2022 3:30,767.208,743.467,23.741,
4/6/2022 3:45,767.383,743.292,24.091,
4/6/2022 4:00,767.675,743.292,24.383,
4/6/2022 4:15,767.675,743.583,24.092,
4/6/2022 4:30,767.85,743.758,24.092,
4/6/2022 4:45,768.025,743.758,24.267,
4/6/2022 5:00,768.142,744.05,24.092,
4/6/2022 5:15,768.142,744.05,24.092,
4/6/2022 5:30,768.142,743.933,24.209,
4/6/2022 5:45,768.142,743.933,24.209,
4/6/2022 6:00,768.142,744.05,24.092,
4/6/2022 6:15,768.142,744.225,23.917,
4/6/2022 6:30,768.492,744.4,24.092,
4/6/2022 6:45,768.492,744.517,23.975,
4/6/2022 7:00,768.783,744.692,24.091,
4/6/2022 7:15,768.608,744.692,23.916,
4/6/2022 7:30,768.492,744.983,23.509,
4/6/2022 7:45,768.783,745.158,23.625,
4/6/2022 8:00,768.783,745.333,23.45,
4/6/2022 8:15,768.608,745.333,23.275,
4/6/2022 8:30,768.783,745.625,23.158,
4/6/2022 8:45,768.783,745.45,23.333,
4/6/2022 9:00,768.783,745.8,22.983,
4/6/2022 9:15,768.958,745.45,23.508,
4/6/2022 9:30,769.25,745.742,23.508,
4/6/2022 9:45,769.25,745.917,23.333,
4/6/2022 10:00,769.892,746.558,23.334,
4/6/2022 10:15,769.892,746.558,23.334,
4/6/2022 10:30,770.008,746.558,23.45,
4/6/2022 10:45,769.833,747.025,22.808,
4/6/2022 11:00,770.008,746.675,23.333,
4/6/2022 11:15,770.183,746.85,23.333,
4/6/2022 11:30,770.475,746.85,23.625,
4/6/2022 11:45,770.65,746.85,23.8,
4/6/2022 12:00,770.65,746.85,23.8,
4/6/2022 12:15,770.767,746.558,24.209,
4/6/2022 12:30,770.825,746.558,24.267,
4/6/2022 12:45,770.942,746.675,24.267,
4/6/2022 13:00,770.825,746.675,24.15,
4/6/2022 13:15,770.65,746.558,24.092,
4/6/2022 13:30,770.65,746.558,24.092,
4/6/2022 13:45,770.942,746.675,24.267,
4/6/2022 14:00,770.942,746.85,24.092,
4/6/2022 14:15,771.117,746.85,24.267,
4/6/2022 14:30,770.942,747.025,23.917,
4/6/2022 14:45,771.233,746.85,24.383,
4/6/2022 15:00,771.117,747.142,23.975,
4/6/2022 15:15,771.117,747.025,24.092,
4/6/2022 15:30,770.942,747.317,23.625,
4/6/2022 15:45,770.942,747.142,23.8,
4/6/2022 16:00,770.942,747.142,23.8,
4/6/2022 16:15,771.117,747.317,23.8,
4/6/2022 16:30,771.117,747.492,23.625,
4/6/2022 16:45,771.408,747.608,23.8,
4/6/2022 17:00,771.408,747.608,23.8,
4/6/2022 17:15,771.408,747.608,23.8,
4/6/2022 17:30,771.583,747.608,23.975,
4/6/2022 17:45,771.408,747.783,23.625,
4/6/2022 18:00,771.758,747.958,23.8,
4/6/2022 18:15,771.758,748.075,23.683,
4/6/2022 18:30,771.875,748.25,23.625,
4/6/2022 18:45,772.05,748.25,23.8,
4/6/2022 19:00,772.05,748.133,23.917,
4/6/2022 19:15,772.05,748.25,23.8,
4/6/2022 19:30,772.342,748.425,23.917,
4/6/2022 19:45,772.342,748.717,23.625,
4/6/2022 20:00,772.517,748.6,23.917,
4/6/2022 20:15,772.808,749.183,23.625,
4/6/2022 20:30,773.275,749.358,23.917,
4/6/2022 20:45,773.45,749.183,24.267,
4/6/2022 21:00,773.625,750,23.625,
4/6/2022 21:15,774.033,750.117,23.916,
4/6/2022 21:30,774.033,750.408,23.625,
4/6/2022 21:45,774.092,750.292,23.8,
4/6/2022 22:00,774.383,750.583,23.8,
4/6/2022 22:15,774.383,750.583,23.8,
4/6/2022 22:30,774.383,750.875,23.508,
4/6/2022 22:45,774.675,750.758,23.917,
4/6/2022 23:00,774.675,750.875,23.8,
4/6/2022 23:15,774.85,750.583,24.267,
4/6/2022 23:30,774.85,750.875,23.975,
4/6/2022 23:45,774.85,751.225,23.625,
4/7/2022 0:00,774.967,751.05,23.917,
4/7/2022 0:15,775.317,751.225,24.092,
4/7/2022 0:30,775.317,751.05,24.267,
4/7/2022 0:45,775.317,751.225,24.092,
4/7/2022 1:00,775.433,751.342,24.091,
4/7/2022 1:15,775.317,751.342,23.975,
4/7/2022 1:30,775.317,751.517,23.8,
4/7/2022 1:45,775.317,751.342,23.975,
4/7/2022 2:00,775.142,751.225,23.917,
4/7/2022 2:15,775.142,751.05,24.092,
4/7/2022 2:30,775.142,751.342,23.8,
4/7/2022 2:45,775.142,751.225,23.917,
4/7/2022 3:00,775.142,751.225,23.917,
4/7/2022 3:15,775.142,751.225,23.917,
4/7/2022 3:30,775.142,751.225,23.917,
4/7/2022 3:45,774.967,751.05,23.917,
4/7/2022 4:00,775.142,751.225,23.917,
4/7/2022 4:15,775.142,751.225,23.917,
4/7/2022 4:30,775.142,751.05,24.092,
4/7/2022 4:45,775.142,751.05,24.092,
4/7/2022 5:00,774.967,751.05,23.917,
4/7/2022 5:15,775.142,751.05,24.092,
4/7/2022 5:30,774.967,751.05,23.917,
4/7/2022 5:45,774.967,751.05,23.917,
4/7/2022 6:00,775.142,751.05,24.092,
4/7/2022 6:15,775.317,751.225,24.092,
4/7/2022 6:30,775.142,751.225,23.917,
4/7/2022 6:45,775.142,751.342,23.8,
4/7/2022 7:00,775.317,751.225,24.092,
4/7/2022 7:15,775.608,751.517,24.091,
4/7/2022 7:30,775.608,751.808,23.8,
4/7/2022 7:45,775.783,751.983,23.8,
4/7/2022 8:00,776.075,751.808,24.267,
4/7/2022 8:15,775.9,752.275,23.625,
4/7/2022 8:30,776.075,752.158,23.917,
4/7/2022 8:45,776.075,752.275,23.8,
4/7/2022 9:00,776.25,752.625,23.625,
4/7/2022 9:15,775.9,752.625,23.275,
4/7/2022 9:30,776.075,752.742,23.333,
4/7/2022 9:45,776.075,753.092,22.983,
4/7/2022 10:00,776.075,753.208,22.867,
4/7/2022 10:15,776.717,753.558,23.159,
4/7/2022 10:30,776.542,753.558,22.984,
4/7/2022 10:45,776.542,753.675,22.867,
4/7/2022 11:00,776.833,753.675,23.158,
4/7/2022 11:15,776.542,753.558,22.984,
4/7/2022 11:30,776.542,753.383,23.159,
4/7/2022 11:45,776.542,753.208,23.334,
4/7/2022 12:00,776.25,753.092,23.158,
4/7/2022 12:15,776.25,752.917,23.333,
4/7/2022 12:30,776.25,752.917,23.333,
4/7/2022 12:45,776.25,752.742,23.508,
4/7/2022 13:00,776.833,752.625,24.208,
4/7/2022 13:15,776.717,752.742,23.975,
4/7/2022 13:30,777.008,752.45,24.558,
4/7/2022 13:45,776.717,752.917,23.8,
4/7/2022 14:00,776.542,752.45,24.092,
4/7/2022 14:15,776.367,752.625,23.742,
4/7/2022 14:30,776.25,752.275,23.975,
4/7/2022 14:45,776.367,751.983,24.384,
4/7/2022 15:00,776.367,751.983,24.384,
4/7/2022 15:15,776.25,751.983,24.267,
4/7/2022 15:30,776.075,751.808,24.267,
4/7/2022 15:45,776.25,751.983,24.267,
4/7/2022 16:00,776.25,751.983,24.267,
4/7/2022 16:15,776.075,751.983,24.092,
4/7/2022 16:30,776.717,751.808,24.909,
4/7/2022 16:45,776.367,751.692,24.675,
4/7/2022 17:00,776.542,751.517,25.025,
4/7/2022 17:15,776.367,751.517,24.85,
4/7/2022 17:30,776.367,751.517,24.85,
4/7/2022 17:45,776.542,751.692,24.85,
4/7/2022 18:00,776.367,751.692,24.675,
4/7/2022 18:15,776.542,751.517,25.025,
4/7/2022 18:30,776.717,751.692,25.025,
4/7/2022 18:45,776.367,751.342,25.025,
4/7/2022 19:00,753.675,751.225,2.45,
4/7/2022 19:15,775.608,751.517,24.091,
4/7/2022 19:30,775.783,751.225,24.558,
4/7/2022 19:45,775.783,751.517,24.266,
4/7/2022 20:00,775.783,751.517,24.266,
4/7/2022 20:15,775.608,751.517,24.091,
4/7/2022 20:30,775.608,751.517,24.091,
4/7/2022 20:45,776.075,751.983,24.092,
4/7/2022 21:00,776.367,751.808,24.559,
4/7/2022 21:15,776.367,752.158,24.209,
4/7/2022 21:30,776.367,752.158,24.209,
4/7/2022 21:45,776.425,752.158,24.267,
4/7/2022 22:00,776.25,752.158,24.092,
4/7/2022 22:15,776.717,752.158,24.559,
4/7/2022 22:30,776.833,752.158,24.675,
4/7/2022 22:45,777.008,752.275,24.733,
4/7/2022 23:00,777.183,752.45,24.733,
4/7/2022 23:15,777.183,752.625,24.558,
4/7/2022 23:30,777.008,752.625,24.383,
4/7/2022 23:45,777.008,752.275,24.733,
4/8/2022 0:00,776.833,752.275,24.558,
4/8/2022 0:15,776.833,752.275,24.558,
4/8/2022 0:30,777.008,752.45,24.558,
4/8/2022 0:45,776.833,752.45,24.383,
4/8/2022 1:00,776.833,752.158,24.675,
4/8/2022 1:15,776.833,752.275,24.558,
4/8/2022 1:30,776.717,752.275,24.442,
4/8/2022 1:45,776.717,752.45,24.267,
4/8/2022 2:00,776.717,752.158,24.559,
4/8/2022 2:15,776.833,752.275,24.558,
4/8/2022 2:30,776.717,752.275,24.442,
4/8/2022 2:45,776.542,752.275,24.267,
4/8/2022 3:00,776.542,752.158,24.384,
4/8/2022 3:15,776.367,751.808,24.559,
4/8/2022 3:30,776.367,752.158,24.209,
4/8/2022 3:45,776.367,752.158,24.209,
4/8/2022 4:00,776.367,751.983,24.384,
4/8/2022 4:15,776.367,751.983,24.384,
4/8/2022 4:30,776.25,751.983,24.267,
4/8/2022 4:45,776.075,751.983,24.092,
4/8/2022 5:00,776.25,751.808,24.442,
4/8/2022 5:15,776.075,751.983,24.092,
4/8/2022 5:30,776.25,751.692,24.558,
4/8/2022 5:45,776.25,751.692,24.558,
4/8/2022 6:00,776.25,751.692,24.558,
4/8/2022 6:15,776.367,751.808,24.559,
4/8/2022 6:30,776.367,751.983,24.384,
4/8/2022 6:45,776.367,752.158,24.209,
4/8/2022 7:00,776.542,752.158,24.384,
4/8/2022 7:15,776.367,752.275,24.092,
4/8/2022 7:30,776.542,752.45,24.092,
4/8/2022 7:45,776.367,752.45,23.917,
4/8/2022 8:00,776.717,752.45,24.267,
4/8/2022 8:15,776.717,752.625,24.092,
4/8/2022 8:30,776.717,752.625,24.092,
4/8/2022 8:45,776.542,752.742,23.8,
4/8/2022 9:00,777.008,752.917,24.091,
4/8/2022 9:15,776.717,752.742,23.975,
4/8/2022 9:30,777.008,753.208,23.8,
4/8/2022 9:45,776.833,753.092,23.741,
4/8/2022 10:00,776.717,753.383,23.334,
4/8/2022 10:15,776.833,753.383,23.45,
4/8/2022 10:30,776.542,753.383,23.159,
4/8/2022 10:45,777.008,753.208,23.8,
4/8/2022 11:00,777.008,753.208,23.8,
4/8/2022 11:15,777.008,753.092,23.916,
4/8/2022 11:30,776.717,752.742,23.975,
4/8/2022 11:45,776.833,752.275,24.558,
4/8/2022 12:00,776.833,752.45,24.383,
4/8/2022 12:15,777.3,752.625,24.675,
4/8/2022 12:30,777.008,752.45,24.558,
4/8/2022 12:45,776.717,752.158,24.559,
4/8/2022 13:00,776.542,751.808,24.734,
4/8/2022 13:15,776.25,751.692,24.558,
4/8/2022 13:30,776.25,751.692,24.558,
4/8/2022 13:45,776.25,751.692,24.558,
4/8/2022 14:00,775.9,751.692,24.208,
4/8/2022 14:15,776.25,751.4,24.85,
4/8/2022 14:30,775.9,751.225,24.675,
4/8/2022 14:45,775.317,751.05,24.267,
4/8/2022 15:00,775.317,750.875,24.442,
4/8/2022 15:15,775.317,750.758,24.559,
4/8/2022 15:30,775.142,750.583,24.559,
4/8/2022 15:45,774.967,750.292,24.675,
4/8/2022 16:00,774.675,750,24.675,
4/8/2022 16:15,774.383,750,24.383,
4/8/2022 16:30,774.5,749.825,24.675,
4/8/2022 16:45,774.5,749.825,24.675,
4/8/2022 17:00,774.5,749.825,24.675,
4/8/2022 17:15,774.5,749.825,24.675,
4/8/2022 17:30,774.85,749.825,25.025,
4/8/2022 17:45,774.85,750,24.85,
4/8/2022 18:00,774.85,749.825,25.025,
4/8/2022 18:15,774.85,749.825,25.025,
4/8/2022 18:30,774.675,749.825,24.85,
4/8/2022 18:45,774.85,749.825,25.025,
4/8/2022 19:00,774.5,749.825,24.675,
4/8/2022 19:15,774.675,749.825,24.85,
4/8/2022 19:30,774.85,749.358,25.492,
4/8/2022 19:45,774.675,749.65,25.025,
4/8/2022 20:00,774.558,749.65,24.908,
4/8/2022 20:15,774.208,749.65,24.558,
4/8/2022 20:30,774.383,749.825,24.558,
4/8/2022 20:45,774.092,749.825,24.267,
4/8/2022 21:00,774.092,749.65,24.442,
4/8/2022 21:15,774.092,749.825,24.267,
4/8/2022 21:30,774.208,750,24.208,
4/8/2022 21:45,774.208,749.825,24.383,
4/8/2022 22:00,774.033,750,24.033,
4/8/2022 22:15,774.092,750,24.092,
4/8/2022 22:30,774.208,750,24.208,
4/8/2022 22:45,773.917,749.825,24.092,
4/8/2022 23:00,773.917,750,23.917,
4/8/2022 23:15,773.917,749.825,24.092,
4/8/2022 23:30,774.208,749.825,24.383,
4/8/2022 23:45,774.033,749.65,24.383,
4/9/2022 0:00,773.917,749.65,24.267,
4/9/2022 0:15,773.742,749.533,24.209,
4/9/2022 0:30,773.567,749.533,24.034,
4/9/2022 0:45,773.567,749.533,24.034,
4/9/2022 1:00,773.567,749.358,24.209,
4/9/2022 1:15,773.275,749.358,23.917,
4/9/2022 1:30,772.983,749.183,23.8,
4/9/2022 1:45,772.808,749.067,23.741,
4/9/2022 2:00,772.517,748.717,23.8,
4/9/2022 2:15,772.517,748.425,24.092,
4/9/2022 2:30,772.167,748.25,23.917,
4/9/2022 2:45,772.05,748.133,23.917,
4/9/2022 3:00,772.05,748.133,23.917,
4/9/2022 3:15,771.875,747.958,23.917,
4/9/2022 3:30,771.875,747.958,23.917,
4/9/2022 3:45,771.583,747.667,23.916,
4/9/2022 4:00,771.583,747.492,24.091,
4/9/2022 4:15,771.583,747.667,23.916,
4/9/2022 4:30,771.408,747.317,24.091,
4/9/2022 4:45,771.292,747.317,23.975,
4/9/2022 5:00,771.292,747.317,23.975,
4/9/2022 5:15,771.117,747.025,24.092,
4/9/2022 5:30,771.117,746.85,24.267,
4/9/2022 5:45,771.117,747.025,24.092,
4/9/2022 6:00,771.117,747.025,24.092,
4/9/2022 6:15,770.942,746.85,24.092,
4/9/2022 6:30,770.825,746.733,24.092,
4/9/2022 6:45,770.65,746.733,23.917,
4/9/2022 7:00,770.825,746.733,24.092,
4/9/2022 7:15,771.117,746.733,24.384,
4/9/2022 7:30,770.825,747.025,23.8,
4/9/2022 7:45,770.825,746.85,23.975,
4/9/2022 8:00,770.65,746.733,23.917,
4/9/2022 8:15,770.65,747.025,23.625,
4/9/2022 8:30,770.65,746.733,23.917,
4/9/2022 8:45,770.475,746.733,23.742,
4/9/2022 9:00,770.358,746.85,23.508,
4/9/2022 9:15,770.183,747.142,23.041,
4/9/2022 9:30,769.892,746.85,23.042,
4/9/2022 9:45,769.833,746.85,22.983,
4/9/2022 10:00,769.892,747.025,22.867,
4/9/2022 10:15,770.183,746.675,23.508,
4/9/2022 10:30,770.183,746.675,23.508,
4/9/2022 10:45,770.183,746.675,23.508,
4/9/2022 11:00,770.183,746.675,23.508,
4/9/2022 11:15,770.008,746.558,23.45,
4/9/2022 11:30,769.717,746.383,23.334,
4/9/2022 11:45,769.892,746.383,23.509,
4/9/2022 12:00,769.542,745.917,23.625,
4/9/2022 12:15,769.542,745.742,23.8,
4/9/2022 12:30,769.425,745.625,23.8,
4/9/2022 12:45,768.958,745.275,23.683,
4/9/2022 13:00,768.608,745.1,23.508,
4/9/2022 13:15,768.317,744.983,23.334,
4/9/2022 13:30,767.85,744.517,23.333,
4/9/2022 13:45,767.85,744.167,23.683,
4/9/2022 14:00,767.967,744.05,23.917,
4/9/2022 14:15,767.85,743.875,23.975,
4/9/2022 14:30,767.675,743.583,24.092,
4/9/2022 14:45,767.383,743.117,24.266,
4/9/2022 15:00,767.092,743.292,23.8,
4/9/2022 15:15,766.625,742.825,23.8,
4/9/2022 15:30,766.917,742.65,24.267,
4/9/2022 15:45,766.625,742.183,24.442,
4/9/2022 16:00,766.45,742.008,24.442,
4/9/2022 16:15,766.625,741.833,24.792,
4/9/2022 16:30,766.45,741.717,24.733,
4/9/2022 16:45,766.158,742.008,24.15,
4/9/2022 17:00,766.275,741.833,24.442,
4/9/2022 17:15,766.275,741.717,24.558,
4/9/2022 17:30,765.983,741.717,24.266,
4/9/2022 17:45,765.983,741.717,24.266,
4/9/2022 18:00,765.983,741.425,24.558,
4/9/2022 18:15,765.983,741.542,24.441,
4/9/2022 18:30,765.692,741.425,24.267,
4/9/2022 18:45,765.517,741.25,24.267,
4/9/2022 19:00,765.225,741.25,23.975,
4/9/2022 19:15,765.517,741.075,24.442,
4/9/2022 19:30,765.517,740.958,24.559,
4/9/2022 19:45,765.517,740.608,24.909,
4/9/2022 20:00,765.517,740.783,24.734,
4/9/2022 20:15,765.342,740.958,24.384,
4/9/2022 20:30,765.692,741.075,24.617,
4/9/2022 20:45,765.517,741.075,24.442,
4/9/2022 21:00,765.692,741.075,24.617,
4/9/2022 21:15,765.692,741.425,24.267,
