Date_Time,down_turb,up_turb
8/11/2021 22:30,6.4,4.45
8/11/2021 22:45,6.43,4.45
8/11/2021 23:00,6.42,4.45
8/11/2021 23:15,6.41,4.46
8/11/2021 23:30,6.42,4.47
8/11/2021 23:45,6.41,4.47
8/12/2021 0:00,6.45,4.48
8/12/2021 0:15,6.43,4.49
8/12/2021 0:30,6.46,4.49
8/12/2021 0:45,6.48,4.5
8/12/2021 1:00,6.47,4.5
8/12/2021 1:15,6.46,4.51
8/12/2021 1:30,6.5,4.52
8/12/2021 1:45,6.49,4.53
8/12/2021 2:00,6.48,4.53
8/12/2021 2:15,6.49,4.53
8/12/2021 2:30,6.48,4.53
8/12/2021 2:45,6.52,4.54
8/12/2021 3:00,6.49,4.53
8/12/2021 3:15,6.49,4.54
8/12/2021 3:30,6.48,4.55
8/12/2021 3:45,6.5,4.56
8/12/2021 4:00,6.53,4.57
8/12/2021 4:15,6.49,4.58
8/12/2021 4:30,6.56,4.57
8/12/2021 4:45,6.54,4.58
8/12/2021 5:00,6.53,4.59
8/12/2021 5:15,6.54,4.59
8/12/2021 5:30,6.54,4.6
8/12/2021 5:45,6.55,4.6
8/12/2021 6:00,6.57,4.61
8/12/2021 6:15,6.55,4.61
8/12/2021 6:30,6.61,4.62
8/12/2021 6:45,6.59,4.63
8/12/2021 7:00,6.61,4.63
8/12/2021 7:15,6.61,4.64
8/12/2021 7:30,6.63,4.63
8/12/2021 7:45,6.62,4.64
8/12/2021 8:00,6.59,4.64
8/12/2021 8:15,6.6,4.64
8/12/2021 8:30,6.64,4.64
8/12/2021 8:45,6.59,4.63
8/12/2021 9:00,6.59,4.63
8/12/2021 9:15,6.61,4.63
8/12/2021 9:30,6.63,4.63
8/12/2021 9:45,6.57,4.62
8/12/2021 10:00,6.59,4.61
8/12/2021 10:15,6.59,4.61
8/12/2021 10:30,6.59,4.6
8/12/2021 10:45,6.56,4.6
8/12/2021 11:00,6.56,4.6
8/12/2021 11:15,6.55,4.58
8/12/2021 11:30,6.86,5.17
8/12/2021 16:20,3.86,1.58
8/12/2021 16:35,1.8,1.48
8/12/2021 16:50,1.77,1.46
8/12/2021 17:05,1.69,1.46
8/12/2021 17:20,1.66,1.47
8/12/2021 17:35,1.71,1.57
8/12/2021 17:50,1.7,1.58
8/12/2021 18:05,1.79,1.45
8/12/2021 18:20,1.69,1.45
8/12/2021 18:35,1.69,1.5
8/12/2021 18:50,1.64,1.53
8/12/2021 19:05,1.66,1.48
8/12/2021 19:20,1.65,1.38
8/12/2021 19:35,1.62,1.35
8/12/2021 19:50,1.72,1.47
8/12/2021 20:05,1.68,1.45
8/12/2021 20:20,1.71,1.44
8/12/2021 20:35,1.67,1.45
8/12/2021 20:50,1.85,1.5
8/12/2021 21:05,1.61,1.53
8/12/2021 21:20,1.67,1.49
8/12/2021 21:35,1.64,1.48
8/12/2021 21:50,1.61,1.38
8/12/2021 22:05,1.7,1.47
8/12/2021 22:20,1.72,1.43
8/12/2021 22:35,1.76,1.42
8/12/2021 22:50,1.67,1.52
8/12/2021 23:05,1.65,1.45
8/12/2021 23:20,1.65,1.49
8/12/2021 23:35,1.69,1.46
8/12/2021 23:50,1.71,1.47
8/13/2021 0:05,1.62,1.51
8/13/2021 0:20,1.71,1.37
8/13/2021 0:35,1.61,1.45
8/13/2021 0:50,1.75,1.49
8/13/2021 1:05,1.68,1.47
8/13/2021 1:20,1.67,1.4
8/13/2021 1:35,1.58,1.53
8/13/2021 1:50,1.75,1.42
8/13/2021 2:05,1.64,1.45
8/13/2021 2:20,1.71,1.44
8/13/2021 2:35,1.57,1.44
8/13/2021 2:50,1.66,1.41
8/13/2021 3:05,1.64,1.46
8/13/2021 3:20,1.64,1.38
8/13/2021 3:35,1.63,1.44
8/13/2021 3:50,1.61,1.41
8/13/2021 4:05,1.61,1.41
8/13/2021 4:20,1.64,1.49
8/13/2021 4:35,1.64,1.37
8/13/2021 4:50,1.79,1.45
8/13/2021 5:05,1.62,1.54
8/13/2021 5:20,1.62,1.42
8/13/2021 5:35,1.58,1.36
8/13/2021 5:50,1.6,1.42
8/13/2021 6:05,1.57,1.46
8/13/2021 6:20,1.63,1.47
8/13/2021 6:35,1.67,1.44
8/13/2021 6:50,1.64,1.41
8/13/2021 7:05,1.66,1.43
8/13/2021 7:20,1.57,1.4
8/13/2021 7:35,1.62,1.34
8/13/2021 7:50,1.59,1.43
8/13/2021 8:05,1.71,1.39
8/13/2021 8:20,1.56,1.39
8/13/2021 8:35,1.6,1.34
8/13/2021 8:50,1.52,1.44
8/13/2021 9:05,1.62,1.44
8/13/2021 9:20,1.55,1.4
8/13/2021 9:35,1.59,1.34
8/13/2021 9:50,1.67,1.4
8/13/2021 10:05,1.58,1.44
8/13/2021 10:20,1.68,1.43
8/13/2021 10:35,1.58,1.41
8/13/2021 10:50,1.59,1.41
8/13/2021 11:05,1.68,1.45
8/13/2021 11:20,1.63,1.49
8/13/2021 11:35,1.63,1.44
8/13/2021 11:50,1.58,1.54
8/13/2021 12:05,1.63,1.39
8/13/2021 12:20,1.63,1.45
8/13/2021 12:35,1.63,1.44
8/13/2021 12:50,1.7,1.38
8/13/2021 13:05,1.67,1.45
8/13/2021 13:20,1.64,1.54
8/13/2021 13:35,1.73,1.67
8/13/2021 13:50,1.76,1.49
8/13/2021 14:05,1.64,1.45
8/13/2021 14:20,1.69,1.53
8/13/2021 14:35,1.67,1.55
8/13/2021 14:50,1.73,1.5
8/13/2021 15:05,1.85,1.54
8/13/2021 15:20,1.74,1.51
8/13/2021 15:35,1.87,1.53
8/13/2021 15:50,1.74,1.4
8/13/2021 16:05,1.68,1.49
8/13/2021 16:20,1.68,1.46
8/13/2021 16:35,1.79,1.69
8/13/2021 16:50,1.83,1.51
8/13/2021 17:05,1.8,1.69
8/13/2021 17:20,1.7,1.85
8/13/2021 17:35,1.72,1.46
8/13/2021 17:50,1.76,1.43
8/13/2021 18:05,1.77,1.41
8/13/2021 18:20,2.37,1.43
8/13/2021 18:35,2.21,1.52
8/13/2021 18:50,1.73,1.45
8/13/2021 19:05,1.71,1.4
8/13/2021 19:20,1.77,1.38
8/13/2021 19:35,1.71,1.42
8/13/2021 19:50,1.7,1.44
8/13/2021 20:05,1.7,1.38
8/13/2021 20:20,1.65,1.46
8/13/2021 20:35,1.7,1.39
8/13/2021 20:50,1.82,1.46
8/13/2021 21:05,1.6,1.44
8/13/2021 21:20,1.75,1.37
8/13/2021 21:35,1.7,1.45
8/13/2021 21:50,1.82,1.5
8/13/2021 22:05,1.66,1.37
8/13/2021 22:20,1.8,1.45
8/13/2021 22:35,1.73,1.4
8/13/2021 22:50,1.66,1.44
8/13/2021 23:05,1.71,1.37
8/13/2021 23:20,1.68,1.49
8/13/2021 23:35,1.74,1.43
8/13/2021 23:50,1.77,1.45
8/14/2021 0:05,1.83,1.49
8/14/2021 0:20,1.74,1.4
8/14/2021 0:35,1.91,1.52
8/14/2021 0:50,1.7,1.47
8/14/2021 1:05,1.62,1.44
8/14/2021 1:20,1.65,1.44
8/14/2021 1:35,1.65,1.38
8/14/2021 1:50,1.68,1.41
8/14/2021 2:05,1.67,1.44
8/14/2021 2:20,1.83,1.43
8/14/2021 2:35,1.73,1.46
8/14/2021 2:50,1.64,1.41
8/14/2021 3:05,1.84,1.5
8/14/2021 3:20,1.81,1.4
8/14/2021 3:35,1.76,1.45
8/14/2021 3:50,1.68,1.43
8/14/2021 4:05,1.66,1.45
8/14/2021 4:20,1.73,1.44
8/14/2021 4:35,1.71,1.41
8/14/2021 4:50,1.63,1.35
8/14/2021 5:05,1.63,1.45
8/14/2021 5:20,1.61,1.42
8/14/2021 5:35,1.67,1.34
8/14/2021 5:50,1.59,1.43
8/14/2021 6:05,1.66,1.41
8/14/2021 6:20,1.67,1.43
8/14/2021 6:35,1.74,1.39
8/14/2021 6:50,1.67,1.38
8/14/2021 7:05,1.69,1.36
8/14/2021 7:20,1.64,1.36
8/14/2021 7:35,1.61,1.39
8/14/2021 7:50,1.69,1.35
8/14/2021 8:05,1.61,1.32
8/14/2021 8:20,1.75,1.29
8/14/2021 8:35,1.57,1.38
8/14/2021 8:50,1.58,1.32
8/14/2021 9:05,1.54,1.37
8/14/2021 9:20,1.6,1.35
8/14/2021 9:35,1.6,1.27
8/14/2021 9:50,1.56,1.37
8/14/2021 10:05,1.58,1.31
8/14/2021 10:20,1.6,1.39
8/14/2021 10:35,1.54,1.34
8/14/2021 10:50,1.59,1.38
8/14/2021 11:05,1.59,1.48
8/14/2021 11:20,1.65,1.37
8/14/2021 11:35,1.7,1.36
8/14/2021 11:50,1.62,1.44
8/14/2021 12:05,1.6,1.43
8/14/2021 12:20,1.61,1.35
8/14/2021 12:35,1.75,1.44
8/14/2021 12:50,1.72,1.55
8/14/2021 13:05,1.83,1.57
8/14/2021 13:20,1.72,1.51
8/14/2021 13:35,1.71,1.48
8/14/2021 13:50,1.73,1.48
8/14/2021 14:05,1.76,1.52
8/14/2021 14:20,1.74,1.47
8/14/2021 14:35,1.65,1.48
8/14/2021 14:50,1.75,1.43
8/14/2021 15:05,1.7,1.51
8/14/2021 15:20,1.74,1.51
8/14/2021 15:35,1.7,1.45
8/14/2021 15:50,1.72,1.49
8/14/2021 16:05,1.68,1.53
8/14/2021 16:20,1.74,1.52
8/14/2021 16:35,1.77,1.55
8/14/2021 16:50,1.72,1.5
8/14/2021 17:05,1.75,1.47
8/14/2021 17:20,1.77,1.42
8/14/2021 17:35,1.67,1.39
8/14/2021 17:50,1.65,1.57
8/14/2021 18:05,1.72,1.48
8/14/2021 18:20,1.63,1.42
8/14/2021 18:35,1.71,1.41
8/14/2021 18:50,1.62,1.45
8/14/2021 19:05,1.84,1.43
8/14/2021 19:20,1.67,1.43
8/14/2021 19:35,1.62,1.46
8/14/2021 19:50,1.8,1.66
8/14/2021 20:05,1.75,1.35
8/14/2021 20:20,1.67,1.5
8/14/2021 20:35,1.65,1.41
8/14/2021 20:50,1.64,1.44
8/14/2021 21:05,1.78,1.41
8/14/2021 21:20,1.71,1.4
8/14/2021 21:35,1.69,1.44
8/14/2021 21:50,1.74,1.49
8/14/2021 22:05,1.89,1.41
8/14/2021 22:20,1.77,1.45
8/14/2021 22:35,1.73,1.41
8/14/2021 22:50,1.68,1.4
8/14/2021 23:05,1.7,1.31
8/14/2021 23:20,1.68,1.51
8/14/2021 23:35,1.67,1.38
8/14/2021 23:50,1.65,1.43
8/15/2021 0:05,1.66,1.38
8/15/2021 0:20,1.95,1.46
8/15/2021 0:35,1.69,1.41
8/15/2021 0:50,1.69,1.5
8/15/2021 1:05,1.66,1.44
8/15/2021 1:20,1.65,1.41
8/15/2021 1:35,1.69,1.33
8/15/2021 1:50,1.67,1.39
8/15/2021 2:05,1.63,1.34
8/15/2021 2:20,1.79,1.46
8/15/2021 2:35,1.6,1.33
8/15/2021 2:50,1.7,1.42
8/15/2021 3:05,1.76,1.33
8/15/2021 3:20,1.69,1.38
8/15/2021 3:35,1.61,1.56
8/15/2021 3:50,1.64,1.42
8/15/2021 4:05,1.68,1.38
8/15/2021 4:20,1.68,1.31
8/15/2021 4:35,1.66,1.37
8/15/2021 4:50,1.74,1.36
8/15/2021 5:05,1.66,1.3
8/15/2021 5:20,1.75,1.36
8/15/2021 5:35,1.72,1.43
8/15/2021 5:50,1.7,1.44
8/15/2021 6:05,1.68,1.39
8/15/2021 6:20,1.63,1.42
8/15/2021 6:35,1.61,1.37
8/15/2021 6:50,1.75,1.42
8/15/2021 7:05,1.64,1.37
8/15/2021 7:20,1.59,1.38
8/15/2021 7:35,1.65,1.34
8/15/2021 7:50,1.66,1.45
8/15/2021 8:05,1.66,1.36
8/15/2021 8:20,1.6,1.4
8/15/2021 8:35,1.6,1.26
8/15/2021 8:50,1.56,1.34
8/15/2021 9:05,1.54,1.37
8/15/2021 9:20,1.62,1.34
8/15/2021 9:35,1.56,1.41
8/15/2021 9:50,1.54,1.37
8/15/2021 10:05,1.62,1.3
8/15/2021 10:20,1.68,1.34
8/15/2021 10:35,1.65,1.55
8/15/2021 10:50,1.61,1.3
8/15/2021 11:05,1.71,1.36
8/15/2021 11:20,1.66,1.37
8/15/2021 11:35,1.65,1.38
8/15/2021 11:50,1.69,1.35
8/15/2021 12:05,1.7,1.31
8/15/2021 12:20,1.62,1.32
8/15/2021 12:35,1.66,1.34
8/15/2021 12:50,1.64,1.45
8/15/2021 13:05,1.66,1.4
8/15/2021 13:20,1.63,1.4
8/15/2021 13:35,1.63,1.36
8/15/2021 13:50,1.69,1.41
8/15/2021 14:05,1.67,1.38
8/15/2021 14:20,1.69,1.43
8/15/2021 14:35,1.6,1.43
8/15/2021 14:50,1.72,1.4
8/15/2021 15:05,1.68,1.49
8/15/2021 15:20,1.71,1.42
8/15/2021 15:35,1.77,1.65
8/15/2021 15:50,1.74,1.49
8/15/2021 16:05,1.71,1.45
8/15/2021 16:20,1.72,1.45
8/15/2021 16:35,1.7,1.42
8/15/2021 16:50,1.7,1.43
8/15/2021 17:05,1.63,1.39
8/15/2021 17:20,1.74,1.59
8/15/2021 17:35,1.89,1.44
8/15/2021 17:50,1.7,1.39
8/15/2021 18:05,1.84,1.75
8/15/2021 18:20,2.07,1.83
8/15/2021 18:35,2.37,2.09
8/15/2021 18:50,2.82,2.41
8/15/2021 19:05,3.88,3.34
8/15/2021 19:20,3.07,2.45
8/15/2021 19:35,2.88,2.12
8/15/2021 19:50,2.33,2
8/15/2021 20:05,2.16,1.8
8/15/2021 20:20,2.33,1.83
8/15/2021 20:35,2.15,1.77
8/15/2021 20:50,2.06,1.87
8/15/2021 21:05,2.14,1.96
8/15/2021 21:20,2.31,2.41
8/15/2021 21:35,2.84,2.61
8/15/2021 21:50,2.76,2.43
8/15/2021 22:05,2.71,2.29
8/15/2021 22:20,2.56,2.22
8/15/2021 22:35,2.4,2.14
8/15/2021 22:50,2.26,2.09
8/15/2021 23:05,2.25,1.85
8/15/2021 23:20,2.07,1.89
8/15/2021 23:35,1.99,1.82
8/15/2021 23:50,2.03,1.73
8/16/2021 0:05,1.96,1.75
8/16/2021 0:20,1.89,1.68
8/16/2021 0:35,1.95,1.62
8/16/2021 0:50,2.01,1.59
8/16/2021 1:05,1.78,1.68
8/16/2021 1:20,1.78,1.61
8/16/2021 1:35,1.77,1.52
8/16/2021 1:50,1.88,1.52
8/16/2021 2:05,1.77,1.58
8/16/2021 2:20,1.82,1.48
8/16/2021 2:35,1.62,1.51
8/16/2021 2:50,1.65,1.42
8/16/2021 3:05,1.69,1.51
8/16/2021 3:20,1.71,1.45
8/16/2021 3:35,1.73,1.46
8/16/2021 3:50,1.82,1.53
8/16/2021 4:05,1.71,1.46
8/16/2021 4:20,1.63,1.43
8/16/2021 4:35,1.66,1.45
8/16/2021 4:50,1.62,1.38
8/16/2021 5:05,1.66,1.38
8/16/2021 5:20,1.72,1.39
8/16/2021 5:35,1.57,1.39
8/16/2021 5:50,1.63,1.39
8/16/2021 6:05,1.67,1.41
8/16/2021 6:20,1.65,1.37
8/16/2021 6:35,1.65,1.36
8/16/2021 6:50,1.59,1.36
8/16/2021 7:05,1.55,1.34
8/16/2021 7:20,1.56,1.37
8/16/2021 7:35,1.59,1.34
8/16/2021 7:50,1.57,1.34
8/16/2021 8:05,1.55,1.27
8/16/2021 8:20,1.51,1.22
8/16/2021 8:35,1.63,1.28
8/16/2021 8:50,1.59,1.32
8/16/2021 9:05,1.58,1.35
8/16/2021 9:20,1.54,1.35
8/16/2021 9:35,1.55,1.3
8/16/2021 9:50,1.56,1.31
8/16/2021 10:05,1.61,1.26
8/16/2021 10:20,1.59,1.28
8/16/2021 10:35,1.54,1.27
8/16/2021 10:50,1.66,1.33
8/16/2021 11:05,1.57,1.28
8/16/2021 11:20,1.71,1.33
8/16/2021 11:35,1.58,1.2
8/16/2021 11:50,1.57,1.38
8/16/2021 12:05,1.59,1.26
8/16/2021 12:20,1.63,1.29
8/16/2021 12:35,1.61,1.33
8/16/2021 12:50,1.49,1.33
8/16/2021 13:05,1.54,1.26
8/16/2021 13:20,1.47,1.27
8/16/2021 13:35,1.5,1.62
8/16/2021 13:50,3.66,4.27
8/16/2021 14:05,5.02,3.82
8/16/2021 14:20,4.62,3.05
8/16/2021 14:35,3.11,2.5
8/16/2021 14:50,2.57,2.4
8/16/2021 15:05,3.79,2.12
8/16/2021 15:20,3.29,2.04
8/16/2021 15:35,2.86,2.03
8/16/2021 15:50,3.21,2.01
8/16/2021 16:05,2.51,1.96
8/16/2021 16:20,2.29,1.88
8/16/2021 16:35,2.38,1.87
8/16/2021 16:50,2.32,1.93
8/16/2021 17:05,2.54,9.05
8/16/2021 17:35,2.7,2.21
8/16/2021 17:50,2.33,1.96
8/16/2021 18:05,2.42,1.81
8/16/2021 18:20,2.12,1.72
8/16/2021 18:35,2.09,1.75
8/16/2021 18:50,2.05,1.72
8/16/2021 19:05,1.98,1.72
8/16/2021 19:20,1.92,1.64
8/16/2021 19:35,1.95,1.57
8/16/2021 19:50,1.95,1.56
8/16/2021 20:05,1.82,1.6
8/16/2021 20:20,1.85,1.55
8/16/2021 20:35,1.87,1.58
8/16/2021 20:50,1.93,1.54
8/16/2021 21:05,1.86,1.56
8/16/2021 21:20,1.86,1.49
8/16/2021 21:35,1.82,1.54
8/16/2021 21:50,1.86,1.55
8/16/2021 22:05,1.78,1.48
8/16/2021 22:20,1.75,1.48
8/17/2021 2:50,1.87,1.45
8/17/2021 3:05,1.72,1.44
8/17/2021 3:20,1.75,1.35
8/17/2021 3:35,1.66,1.4
8/17/2021 3:50,1.75,1.33
8/17/2021 4:05,1.65,1.41
8/17/2021 4:20,1.68,1.41
8/17/2021 4:35,1.65,1.37
8/17/2021 4:50,1.68,1.38
8/17/2021 5:05,1.67,1.36
8/17/2021 5:20,1.6,1.32
8/17/2021 5:35,1.64,1.41
8/17/2021 5:50,1.65,1.37
8/17/2021 6:05,1.68,1.42
8/17/2021 6:20,1.7,1.37
8/17/2021 6:35,1.72,1.36
8/17/2021 6:50,1.73,1.34
8/17/2021 7:05,1.66,1.41
8/17/2021 7:20,1.69,1.32
8/17/2021 7:35,1.72,1.33
8/17/2021 7:50,1.61,1.32
8/17/2021 8:05,1.57,1.31
8/17/2021 8:20,1.58,1.32
8/17/2021 8:35,1.63,1.74
8/17/2021 8:50,1.61,1.32
8/17/2021 9:05,1.69,1.5
8/17/2021 9:20,1.67,1.45
8/17/2021 9:35,1.73,1.39
8/17/2021 9:50,1.62,1.32
8/17/2021 10:05,1.54,1.39
8/17/2021 10:20,1.6,1.31
8/17/2021 10:35,1.67,1.32
8/17/2021 10:50,1.62,1.4
8/17/2021 11:05,1.66,1.38
8/17/2021 11:20,1.64,1.4
8/17/2021 11:35,1.58,1.34
8/17/2021 11:50,1.64,1.34
8/17/2021 12:05,1.59,1.49
8/17/2021 12:20,1.69,1.44
8/17/2021 12:35,1.64,1.36
8/17/2021 12:50,1.78,1.4
8/17/2021 13:05,1.66,1.47
8/17/2021 13:20,1.81,1.47
8/17/2021 13:35,1.71,1.4
8/17/2021 13:50,1.65,1.45
8/17/2021 14:05,1.72,1.42
8/17/2021 14:20,1.79,1.42
8/17/2021 14:35,1.71,1.46
8/17/2021 14:50,1.62,1.5
8/17/2021 15:05,1.83,1.49
8/17/2021 15:20,1.72,1.56
8/17/2021 15:35,1.68,1.45
8/17/2021 15:50,1.73,1.43
8/17/2021 16:05,1.76,1.44
8/17/2021 16:20,1.75,1.46
8/17/2021 16:35,1.68,1.44
8/17/2021 16:50,5.71,1.36
8/17/2021 17:05,1.77,1.43
8/17/2021 17:20,1.72,1.48
8/17/2021 17:35,1.68,1.5
8/17/2021 17:50,1.69,1.57
8/17/2021 18:05,1.87,1.51
8/17/2021 18:20,1.74,3.11
8/17/2021 18:35,2.18,3.58
8/17/2021 18:50,4.63,1.84
8/17/2021 19:05,2.42,1.72
8/17/2021 19:20,2.03,1.58
8/17/2021 19:35,2.07,1.54
8/17/2021 19:50,1.91,1.56
8/17/2021 20:05,1.76,1.46
8/17/2021 20:20,1.84,1.55
8/17/2021 20:35,2.03,1.48
8/17/2021 20:50,1.86,1.5
8/17/2021 21:05,1.82,1.41
8/17/2021 21:20,1.76,1.46
8/17/2021 21:35,1.78,1.47
8/17/2021 21:50,1.73,1.47
8/17/2021 22:05,1.79,1.47
8/17/2021 22:20,1.72,1.4
8/17/2021 22:35,1.79,1.45
8/17/2021 22:50,1.93,1.43
8/17/2021 23:05,1.72,1.36
8/17/2021 23:20,1.79,1.42
8/17/2021 23:35,1.87,1.47
8/17/2021 23:50,1.69,1.52
8/18/2021 0:05,1.67,1.46
8/18/2021 0:20,1.68,1.44
8/18/2021 0:35,1.76,1.39
8/18/2021 0:50,1.64,1.38
8/18/2021 1:05,1.67,1.38
8/18/2021 1:20,1.65,1.32
8/18/2021 1:35,1.74,1.39
8/18/2021 1:50,1.65,1.45
8/18/2021 2:05,1.7,1.34
8/18/2021 2:20,1.51,1.36
8/18/2021 2:35,1.61,1.44
8/18/2021 2:50,1.56,1.43
8/18/2021 3:05,1.61,1.39
8/18/2021 3:20,1.7,1.35
8/18/2021 3:35,1.65,1.43
8/18/2021 3:50,1.84,1.46
8/18/2021 4:05,1.63,1.32
8/18/2021 4:20,1.66,1.36
8/18/2021 4:35,1.53,1.35
8/18/2021 4:50,1.57,1.34
8/18/2021 5:05,1.52,1.4
8/18/2021 5:20,1.56,1.35
8/18/2021 5:35,1.6,1.34
8/18/2021 5:50,1.62,1.43
8/18/2021 6:05,1.58,1.38
8/18/2021 6:20,1.55,1.43
8/18/2021 6:35,1.66,1.42
8/18/2021 6:50,1.6,1.46
8/18/2021 7:05,1.55,1.38
8/18/2021 7:20,1.56,1.34
8/18/2021 7:35,1.58,1.41
8/18/2021 7:50,1.59,1.4
8/18/2021 8:05,1.52,1.42
8/18/2021 8:20,1.6,1.31
8/18/2021 8:35,1.64,1.31
8/18/2021 8:50,1.58,1.34
8/18/2021 9:05,1.6,1.38
8/18/2021 9:20,1.48,1.37
8/18/2021 9:35,1.53,1.3
8/18/2021 9:50,1.55,1.34
8/18/2021 10:05,1.48,1.37
8/18/2021 10:20,1.56,1.35
8/18/2021 10:35,1.63,1.35
8/18/2021 10:50,1.64,1.44
8/18/2021 11:05,1.56,1.35
8/18/2021 11:20,1.56,1.34
8/18/2021 11:35,1.62,1.31
8/18/2021 11:50,1.59,1.4
8/18/2021 12:05,1.58,1.36
8/18/2021 12:20,1.61,1.49
8/18/2021 12:35,1.6,1.4
8/18/2021 12:50,1.74,1.36
8/18/2021 13:05,1.61,1.41
8/18/2021 13:20,1.79,1.44
8/18/2021 13:35,1.71,1.39
8/18/2021 13:50,1.71,1.5
8/18/2021 14:05,1.73,1.52
8/18/2021 14:20,1.72,1.49
8/18/2021 14:35,1.68,1.53
8/18/2021 14:50,1.69,1.51
8/18/2021 15:05,1.65,1.49
8/18/2021 15:20,1.72,1.54
8/18/2021 15:35,1.66,1.44
8/18/2021 15:50,1.74,1.44
8/18/2021 16:05,1.79,1.48
8/18/2021 16:20,1.61,1.45
8/18/2021 16:35,1.72,1.55
8/18/2021 16:50,1.68,1.5
8/18/2021 17:05,1.74,1.44
8/18/2021 17:20,1.69,1.44
8/18/2021 17:35,1.64,1.49
8/18/2021 17:50,1.68,1.47
8/18/2021 18:05,1.74,1.42
8/18/2021 18:20,1.76,1.41
8/18/2021 18:35,1.62,1.48
8/18/2021 18:50,1.64,1.41
8/18/2021 19:05,1.7,1.6
8/18/2021 19:20,2.14,1.55
8/18/2021 19:35,1.96,1.49
8/18/2021 19:50,1.65,1.45
8/18/2021 20:05,1.77,1.42
8/18/2021 20:20,1.62,1.39
8/18/2021 20:35,1.61,1.45
8/18/2021 20:50,1.76,1.47
8/18/2021 21:05,1.62,1.43
8/18/2021 21:20,1.69,1.44
8/18/2021 21:35,1.51,1.47
8/18/2021 21:50,1.65,1.4
8/18/2021 22:05,1.6,1.38
8/18/2021 22:20,1.7,1.43
8/18/2021 22:35,1.62,1.4
8/18/2021 22:50,1.52,1.48
8/18/2021 23:05,1.59,1.43
8/18/2021 23:20,1.66,1.41
8/18/2021 23:35,1.64,1.39
8/18/2021 23:50,1.58,1.39
8/19/2021 0:05,1.55,1.41
8/19/2021 0:20,1.71,1.33
8/19/2021 0:35,1.64,1.47
8/19/2021 0:50,1.67,1.46
8/19/2021 1:05,1.51,1.41
8/19/2021 1:20,1.6,1.37
8/19/2021 1:35,2.34,1.36
8/19/2021 1:50,1.5,1.43
8/19/2021 2:05,1.56,1.39
8/19/2021 2:20,1.52,1.41
8/19/2021 2:35,1.5,1.37
8/19/2021 2:50,1.56,1.43
8/19/2021 3:05,1.6,1.36
8/19/2021 3:20,1.57,1.41
8/19/2021 3:35,1.53,1.47
8/19/2021 3:50,1.56,1.34
8/19/2021 4:05,1.69,1.41
8/19/2021 4:20,1.82,1.36
8/19/2021 4:35,1.79,1.35
8/19/2021 4:50,1.61,1.35
8/19/2021 5:05,1.57,1.37
8/19/2021 5:20,1.63,1.32
8/19/2021 5:35,1.61,1.29
8/19/2021 5:50,1.65,1.34
8/19/2021 6:05,1.67,1.37
8/19/2021 6:20,1.67,1.4
8/19/2021 6:35,1.64,1.39
8/19/2021 6:50,1.66,1.44
8/19/2021 7:05,1.64,1.34
8/19/2021 7:20,1.69,1.36
8/19/2021 7:35,1.64,1.37
8/19/2021 7:50,1.65,1.4
8/19/2021 8:05,1.65,1.38
8/19/2021 8:20,1.72,1.39
8/19/2021 8:35,1.64,1.35
8/19/2021 8:50,1.6,1.38
8/19/2021 9:05,1.68,1.31
8/19/2021 9:20,1.55,1.33
8/19/2021 9:35,1.61,1.32
8/19/2021 9:50,1.63,1.37
8/19/2021 10:05,1.63,1.35
8/19/2021 10:20,1.56,1.27
8/19/2021 10:35,1.5,1.32
8/19/2021 10:50,1.56,1.28
8/19/2021 11:05,1.61,1.29
8/19/2021 11:20,1.56,1.36
8/19/2021 11:35,2.43,1.33
8/19/2021 11:50,1.51,1.4
8/19/2021 12:05,1.71,1.3
8/19/2021 12:20,1.62,1.28
8/19/2021 12:35,1.62,1.4
8/19/2021 12:50,1.55,1.39
8/19/2021 13:30,1.61,1.56
8/19/2021 13:45,3.16,1.3
8/19/2021 14:00,2.04,2.76
8/19/2021 14:15,1.72,1.55
8/19/2021 14:30,1.64,1.33
8/19/2021 14:45,1.64,1.31
8/19/2021 15:00,1.57,1.3
8/19/2021 15:15,1.74,1.31
8/19/2021 15:30,1.55,1.28
8/19/2021 15:45,1.7,1.32
8/19/2021 16:00,1.71,1.39
8/19/2021 16:15,1.65,1.36
8/19/2021 16:30,1.69,1.32
8/19/2021 16:45,1.61,1.33
8/19/2021 17:00,1.62,1.33
8/19/2021 17:15,1.68,1.32
8/19/2021 17:30,1.66,1.34
8/19/2021 17:45,1.62,1.34
8/19/2021 18:00,1.69,1.33
8/19/2021 18:15,1.62,1.33
8/19/2021 18:30,1.54,1.31
8/19/2021 18:45,1.64,1.33
8/19/2021 19:00,1.63,1.32
8/19/2021 19:15,1.62,1.32
8/19/2021 19:30,1.64,1.32
8/19/2021 19:45,1.6,1.32
8/19/2021 20:00,1.73,1.33
8/19/2021 20:15,1.67,1.35
8/19/2021 20:30,1.62,1.35
8/19/2021 20:45,1.65,1.33
8/19/2021 21:00,1.58,1.33
8/19/2021 21:15,1.56,1.31
8/19/2021 21:30,1.61,1.32
8/19/2021 21:45,1.56,1.33
8/19/2021 22:00,1.6,1.35
8/19/2021 22:15,1.54,1.34
8/19/2021 22:30,1.55,1.32
8/19/2021 22:45,1.63,1.32
8/19/2021 23:00,1.63,1.3
8/19/2021 23:15,1.58,1.3
8/19/2021 23:30,1.58,1.32
8/19/2021 23:45,1.63,1.32
