Time,,T1,TopTemperature,T2,T3,T4,BottomTemperature,
1627706700,7/30/2021 16:45,,-0.00011206,,-2.23E-05,-5.38E-05,-3.01E-05,
1627707600,7/30/2021 17:00,,-0.000112104,,9.38E-06,-5.38E-05,-2.68E-05,
1627708500,7/30/2021 17:15,,-0.00011215,,-2.24E-05,-5.39E-05,-3.01E-05,
1627709400,7/30/2021 17:30,,-0.000112197,,9.32E-06,-5.39E-05,-2.68E-05,
1627710300,7/30/2021 17:45,,-0.000112245,,-2.25E-05,-5.39E-05,-3.01E-05,
1627711200,7/30/2021 18:00,,-0.000112296,,9.26E-06,-5.40E-05,-2.68E-05,
1627712100,7/30/2021 18:15,,-0.000112349,,-2.25E-05,-5.40E-05,-3.02E-05,
1627713000,7/30/2021 18:30,,-0.000112404,,9.19E-06,-5.40E-05,-2.69E-05,
1627713900,7/30/2021 18:45,,-0.00011246,,-2.26E-05,-5.41E-05,-3.02E-05,
1627714800,7/30/2021 19:00,,-0.00011252,,9.12E-06,-5.41E-05,-2.69E-05,
1627715700,7/30/2021 19:15,,-0.000112583,,-2.27E-05,-5.41E-05,-3.02E-05,
1627716600,7/30/2021 19:30,,-0.000112646,,9.04E-06,-5.42E-05,-2.69E-05,
1627717500,7/30/2021 19:45,,-0.000112712,,-2.28E-05,-5.42E-05,-3.03E-05,
1627718400,7/30/2021 20:00,,-0.000112781,,8.96E-06,-5.43E-05,-2.70E-05,
1627719300,7/30/2021 20:15,,-0.000112853,,-2.29E-05,-5.43E-05,-3.03E-05,
1627720200,7/30/2021 20:30,,-0.000112931,,8.87E-06,-5.44E-05,-2.70E-05,
1627721100,7/30/2021 20:45,,-0.00011301,,-2.31E-05,-5.44E-05,-3.04E-05,
1627722000,7/30/2021 21:00,,-0.000113095,,8.77E-06,-5.45E-05,-3.04E-05,
1627722900,7/30/2021 21:15,,-0.000113183,,-2.32E-05,-5.45E-05,-3.04E-05,
1627723800,7/30/2021 21:30,,-0.000113274,,8.66E-06,-5.46E-05,-3.04E-05,
1627724700,7/30/2021 21:45,,-0.000113372,,-2.33E-05,-5.46E-05,-3.05E-05,
1627725600,7/30/2021 22:00,,-0.00011347,,8.54E-06,-5.47E-05,-3.05E-05,
1627726500,7/30/2021 22:15,,-0.000113572,,-2.35E-05,-5.48E-05,-3.05E-05,
1627727400,7/30/2021 22:30,,-0.00011368,,8.40E-06,-5.48E-05,-3.06E-05,
1627728300,7/30/2021 22:45,,-0.000113786,,-2.37E-05,-5.49E-05,-3.06E-05,
1627729200,7/30/2021 23:00,,-0.000113897,,8.25E-06,-5.50E-05,-3.07E-05,
1627730100,7/30/2021 23:15,,-0.000114012,,-2.39E-05,-5.51E-05,-3.07E-05,
1627731000,7/30/2021 23:30,,-0.000114118,,8.09E-06,-5.51E-05,-3.07E-05,
1627731900,7/30/2021 23:45,,-0.000114224,,-2.41E-05,-5.52E-05,-3.08E-05,
1627732800,7/31/2021 0:00,,-0.000114328,,7.95E-06,-5.53E-05,-3.08E-05,
1627733700,7/31/2021 0:15,,-0.000114427,,-2.42E-05,-5.54E-05,-3.09E-05,
1627734600,7/31/2021 0:30,,-0.000114526,,7.81E-06,-5.54E-05,-3.09E-05,
1627735500,7/31/2021 0:45,,-0.000114609,,-2.44E-05,-5.55E-05,-3.09E-05,
1627736400,7/31/2021 1:00,,-0.000114692,,7.66E-06,-5.56E-05,-3.10E-05,
1627737300,7/31/2021 1:15,,-0.000114776,,-2.46E-05,-5.56E-05,-3.10E-05,
1627738200,7/31/2021 1:30,,-0.000114859,,7.51E-06,-5.57E-05,-3.10E-05,
1627739100,7/31/2021 1:45,,-0.000114937,,-2.47E-05,-5.57E-05,-3.11E-05,
1627740000,7/31/2021 2:00,,-0.000115001,,7.38E-06,-5.58E-05,-3.11E-05,
1627740900,7/31/2021 2:15,,-0.000115062,,-2.49E-05,-5.58E-05,-3.11E-05,
1627741800,7/31/2021 2:30,,-0.000115123,,7.28E-06,-5.59E-05,-3.12E-05,
1627742700,7/31/2021 2:45,,-0.000115176,,-2.50E-05,-5.59E-05,-3.12E-05,
1627743600,7/31/2021 3:00,,-0.000115229,,7.17E-06,-5.60E-05,-3.12E-05,
1627744500,7/31/2021 3:15,,-0.000115279,,-2.51E-05,-5.60E-05,-3.12E-05,
1627745400,7/31/2021 3:30,,-0.000115327,,7.07E-06,-5.60E-05,-3.12E-05,
1627746300,7/31/2021 3:45,,-0.000115371,,-2.53E-05,-5.61E-05,-3.13E-05,
1627747200,7/31/2021 4:00,,-0.000115417,,6.97E-06,-5.61E-05,-3.13E-05,
1627748100,7/31/2021 4:15,,-0.000115464,,-2.54E-05,-5.62E-05,-3.13E-05,
1627749000,7/31/2021 4:30,,-0.000115515,,6.88E-06,-5.62E-05,-3.13E-05,
1627749900,7/31/2021 4:45,,-0.000115568,,-2.55E-05,-5.62E-05,-3.13E-05,
1627750800,7/31/2021 5:00,,-0.000115623,,6.79E-06,-5.63E-05,-3.13E-05,
1627751700,7/31/2021 5:15,,-0.000115679,,-2.56E-05,-5.63E-05,-3.13E-05,
1627752600,7/31/2021 5:30,,-0.000115738,,6.70E-06,-5.63E-05,-3.13E-05,
1627753500,7/31/2021 5:45,,-0.0001158,,-2.57E-05,-5.64E-05,-3.13E-05,
1627754400,7/31/2021 6:00,,-0.000115865,,6.61E-06,-5.64E-05,-3.13E-05,
1627755300,7/31/2021 6:15,,-0.000115933,,-2.58E-05,-5.65E-05,-3.14E-05,
1627756200,7/31/2021 6:30,,-0.000116005,,6.52E-06,-5.65E-05,-3.14E-05,
1627757100,7/31/2021 6:45,,-0.000116081,,-2.59E-05,-5.65E-05,-3.14E-05,
1627758000,7/31/2021 7:00,,-0.000116158,,6.42E-06,-5.66E-05,-3.14E-05,
1627758900,7/31/2021 7:15,,-0.000116238,,-2.61E-05,-5.66E-05,-3.14E-05,
1627759800,7/31/2021 7:30,,-0.000116321,,6.31E-06,-5.67E-05,-3.14E-05,
1627760700,7/31/2021 7:45,,-0.000116406,,-2.62E-05,-5.67E-05,-3.14E-05,
1627761600,7/31/2021 8:00,,-0.000116492,,6.20E-06,-5.68E-05,-3.14E-05,
1627762500,7/31/2021 8:15,,-0.000116579,,-2.63E-05,-5.68E-05,-3.14E-05,
1627763400,7/31/2021 8:30,,-0.000116667,,6.08E-06,-5.69E-05,-3.14E-05,
1627764300,7/31/2021 8:45,,-0.000116758,,-2.65E-05,-5.69E-05,-3.14E-05,
1627765200,7/31/2021 9:00,,-0.000116848,,5.95E-06,-5.70E-05,-3.15E-05,
1627766100,7/31/2021 9:15,,-0.00011694,,-2.66E-05,-5.71E-05,-3.15E-05,
1627767000,7/31/2021 9:30,,-0.000117029,,5.81E-06,-5.71E-05,-3.15E-05,
1627767900,7/31/2021 9:45,,-0.000117118,,-2.68E-05,-5.72E-05,-3.15E-05,
1627768800,7/31/2021 10:00,,-0.000117204,,5.66E-06,-5.72E-05,-3.15E-05,
1627769700,7/31/2021 10:15,,-0.000117289,,-2.69E-05,-5.73E-05,-3.15E-05,
1627770600,7/31/2021 10:30,,-0.000117373,,5.50E-06,-5.74E-05,-3.15E-05,
1627771500,7/31/2021 10:45,,-0.000117455,,-2.71E-05,-5.74E-05,-3.16E-05,
1627772400,7/31/2021 11:00,,-0.000117534,,5.33E-06,-5.75E-05,-3.16E-05,
1627773300,7/31/2021 11:15,,-0.000117611,,-2.72E-05,-5.76E-05,-3.16E-05,
1627774200,7/31/2021 11:30,,-0.000117687,,5.15E-06,-5.76E-05,-3.16E-05,
1627775100,7/31/2021 11:45,,-0.000117761,,-2.74E-05,-5.77E-05,-3.16E-05,
1627776000,7/31/2021 12:00,,-0.000117827,,4.96E-06,-5.78E-05,-3.16E-05,
1627776900,7/31/2021 12:15,,-0.000117893,,-2.76E-05,-5.78E-05,-3.16E-05,
1627777800,7/31/2021 12:30,,-0.000117955,,4.77E-06,-5.79E-05,-3.17E-05,
1627778700,7/31/2021 12:45,,-0.000118015,,-2.77E-05,-5.80E-05,-3.17E-05,
1627779600,7/31/2021 13:00,,-0.000118071,,4.57E-06,-5.80E-05,-3.17E-05,
1627780500,7/31/2021 13:15,,-0.00011812,,-2.79E-05,-5.81E-05,-3.17E-05,
1627781400,7/31/2021 13:30,,-0.00011817,,4.36E-06,-5.82E-05,-3.17E-05,
1627782300,7/31/2021 13:45,,-0.000118217,,-2.80E-05,-5.82E-05,-3.17E-05,
1627783200,7/31/2021 14:00,,-0.000118259,,4.14E-06,-5.83E-05,-3.17E-05,
1627784100,7/31/2021 14:15,,-0.000118299,,-2.82E-05,-5.83E-05,-3.18E-05,
1627785000,7/31/2021 14:30,,-0.000118335,,3.91E-06,-5.84E-05,-3.18E-05,
1627785900,7/31/2021 14:45,,-0.00011837,,-2.83E-05,-5.85E-05,-3.18E-05,
1627786800,7/31/2021 15:00,,-0.0001184,,3.69E-06,-5.85E-05,-3.18E-05,
1627787700,7/31/2021 15:15,,-0.000118428,,-2.84E-05,-5.86E-05,-3.18E-05,
1627788600,7/31/2021 15:30,,-0.000118453,,3.46E-06,-5.87E-05,-3.18E-05,
1627789500,7/31/2021 15:45,,-0.000118475,,-2.86E-05,-5.87E-05,-3.18E-05,
1627790400,7/31/2021 16:00,,-0.000118495,,3.22E-06,-5.88E-05,-3.18E-05,
1627791300,7/31/2021 16:15,,-0.000118515,,-2.87E-05,-5.88E-05,-3.18E-05,
1627792200,7/31/2021 16:30,,-0.000118532,,2.98E-06,-5.89E-05,-3.18E-05,
1627793100,7/31/2021 16:45,,-0.000118548,,-2.88E-05,-5.89E-05,-3.18E-05,
1627794000,7/31/2021 17:00,,-0.000118561,,2.73E-06,-5.90E-05,-3.19E-05,
1627794900,7/31/2021 17:15,,-0.000118574,,-2.90E-05,-5.91E-05,-3.19E-05,
1627795800,7/31/2021 17:30,,-0.000118585,,2.48E-06,-5.91E-05,-3.19E-05,
1627796700,7/31/2021 17:45,,-0.000118596,,-2.91E-05,-5.92E-05,-3.19E-05,
1627797600,7/31/2021 18:00,,-0.000118607,,2.22E-06,-5.92E-05,-3.19E-05,
1627798500,7/31/2021 18:15,,-0.000118618,,-2.92E-05,-5.93E-05,-3.19E-05,
1627799400,7/31/2021 18:30,,-0.00011863,,1.96E-06,-5.93E-05,-3.19E-05,
1627800300,7/31/2021 18:45,,-0.000118643,,-2.93E-05,-5.94E-05,-3.19E-05,
1627801200,7/31/2021 19:00,,-0.000118657,,1.69E-06,-5.94E-05,-3.19E-05,
1627802100,7/31/2021 19:15,,-0.000118672,,-2.95E-05,-5.95E-05,-3.19E-05,
1627803000,7/31/2021 19:30,,-0.000118693,,1.42E-06,-5.95E-05,-3.19E-05,
1627803900,7/31/2021 19:45,,-0.000118717,,-2.96E-05,-5.96E-05,-3.19E-05,
1627804800,7/31/2021 20:00,,-0.000118747,,1.13E-06,-5.97E-05,-3.19E-05,
1627805700,7/31/2021 20:15,,-0.000118784,,-2.97E-05,-5.97E-05,-3.19E-05,
1627806600,7/31/2021 20:30,,-0.000118828,,8.37E-07,-5.98E-05,-3.19E-05,
1627807500,7/31/2021 20:45,,-0.000118874,,-2.98E-05,-5.98E-05,-3.19E-05,
1627808400,7/31/2021 21:00,,-0.000118925,,5.29E-07,-5.99E-05,-3.19E-05,
1627809300,7/31/2021 21:15,,-0.000118981,,-3.00E-05,-6.00E-05,-3.20E-05,
1627810200,7/31/2021 21:30,,-0.000119041,,2.10E-07,-6.00E-05,-3.20E-05,
1627811100,7/31/2021 21:45,,-0.000119102,,-3.01E-05,-6.01E-05,-3.20E-05,
1627812000,7/31/2021 22:00,,-0.000119166,,-1.22E-07,-6.02E-05,-3.20E-05,
1627812900,7/31/2021 22:15,,-0.000119236,,-3.03E-05,-6.02E-05,-3.20E-05,
1627813800,7/31/2021 22:30,,-0.00011931,,-4.65E-07,-6.03E-05,-3.20E-05,
1627814700,7/31/2021 22:45,,-0.000119383,,-3.04E-05,-6.04E-05,-3.20E-05,
1627815600,7/31/2021 23:00,,-0.000119465,,-8.21E-07,-6.05E-05,-3.21E-05,
1627816500,7/31/2021 23:15,,-0.000119553,,-3.06E-05,-6.05E-05,-3.21E-05,
1627817400,7/31/2021 23:30,,-0.000119645,,-1.20E-06,-6.06E-05,-3.21E-05,
1627818300,7/31/2021 23:45,,-0.000119729,,-3.08E-05,-6.07E-05,-3.21E-05,
1627819200,8/1/2021 0:00,,-0.000119804,,-1.58E-06,-6.08E-05,-3.22E-05,
1627820100,8/1/2021 0:15,,-0.000119871,,-3.09E-05,-6.09E-05,-3.22E-05,
1627821000,8/1/2021 0:30,,-0.00011993,,-1.94E-06,-6.09E-05,-3.22E-05,
1627821900,8/1/2021 0:45,,-0.000119983,,-3.10E-05,-6.10E-05,-3.23E-05,
1627822800,8/1/2021 1:00,,-0.000120034,,-2.30E-06,-6.11E-05,-3.23E-05,
1627823700,8/1/2021 1:15,,-0.000120082,,-3.12E-05,-6.11E-05,-3.23E-05,
1627824600,8/1/2021 1:30,,-0.000120121,,-2.67E-06,-6.12E-05,-3.23E-05,
1627825500,8/1/2021 1:45,,-0.000120155,,-3.13E-05,-6.12E-05,-3.23E-05,
1627826400,8/1/2021 2:00,,-0.000120186,,-3.02E-06,-6.12E-05,-3.23E-05,
1627827300,8/1/2021 2:15,,-0.000120211,,-3.13E-05,-6.13E-05,-3.23E-05,
1627828200,8/1/2021 2:30,,-0.000120233,,-3.35E-06,-6.13E-05,-3.23E-05,
1627829100,8/1/2021 2:45,,-0.000120253,,-3.14E-05,-6.13E-05,-3.23E-05,
1627830000,8/1/2021 3:00,,-0.000120271,,-3.67E-06,-6.13E-05,-3.23E-05,
1627830900,8/1/2021 3:15,,-0.000120284,,-3.14E-05,-6.14E-05,-3.23E-05,
1627831800,8/1/2021 3:30,,-0.000120299,,-4.00E-06,-6.14E-05,-3.23E-05,
1627832700,8/1/2021 3:45,,-0.000120317,,-3.15E-05,-6.14E-05,-3.23E-05,
1627833600,8/1/2021 4:00,,-0.000120336,,-4.31E-06,-6.14E-05,-3.23E-05,
1627834500,8/1/2021 4:15,,-0.000120358,,-3.15E-05,-6.14E-05,-3.23E-05,
1627835400,8/1/2021 4:30,,-0.000120386,,-4.63E-06,-6.14E-05,-3.23E-05,
1627836300,8/1/2021 4:45,,-0.000120418,,-3.15E-05,-6.14E-05,-3.22E-05,
1627837200,8/1/2021 5:00,,-0.000120456,,-4.94E-06,-6.14E-05,-3.22E-05,
1627838100,8/1/2021 5:15,,-0.0001205,,-3.16E-05,-6.14E-05,-3.22E-05,
1627839000,8/1/2021 5:30,,-0.000120551,,-5.27E-06,-6.14E-05,-3.22E-05,
1627839900,8/1/2021 5:45,,-0.000120609,,-3.16E-05,-6.14E-05,-3.22E-05,
1627840800,8/1/2021 6:00,,-0.000120675,,-5.61E-06,-6.14E-05,-3.22E-05,
1627841700,8/1/2021 6:15,,-0.000120749,,-3.16E-05,-6.14E-05,-3.21E-05,
1627842600,8/1/2021 6:30,,-0.000120831,,-5.97E-06,-6.14E-05,-3.21E-05,
1627843500,8/1/2021 6:45,,-0.000120921,,-3.17E-05,-6.14E-05,-3.21E-05,
1627844400,8/1/2021 7:00,,-0.000121016,,-6.35E-06,-6.14E-05,-3.21E-05,
1627845300,8/1/2021 7:15,,-0.00012112,,-3.18E-05,-6.14E-05,-3.21E-05,
1627846200,8/1/2021 7:30,,-0.000121233,,-6.75E-06,-6.14E-05,-3.21E-05,
1627847100,8/1/2021 7:45,,-0.00012135,,-3.19E-05,-6.15E-05,-3.21E-05,
1627848000,8/1/2021 8:00,,-0.000121474,,-7.17E-06,-6.15E-05,-3.21E-05,
1627848900,8/1/2021 8:15,,-0.000121603,,-3.20E-05,-6.15E-05,-3.21E-05,
1627849800,8/1/2021 8:30,,-0.000121736,,-7.60E-06,-6.15E-05,-3.21E-05,
1627850700,8/1/2021 8:45,,-0.000121871,,-3.21E-05,-6.16E-05,-3.21E-05,
1627851600,8/1/2021 9:00,,-0.000122013,,-8.06E-06,-6.16E-05,-3.21E-05,
1627852500,8/1/2021 9:15,,-0.000122152,,-3.22E-05,-6.16E-05,-3.21E-05,
1627853400,8/1/2021 9:30,,-0.000122298,,-8.52E-06,-6.16E-05,-3.21E-05,
1627854300,8/1/2021 9:45,,-0.000122436,,-3.23E-05,-6.17E-05,-3.21E-05,
1627855200,8/1/2021 10:00,,-0.000122575,,-8.99E-06,-6.17E-05,-3.21E-05,
1627856100,8/1/2021 10:15,,-0.000122714,,-3.25E-05,-6.17E-05,-3.21E-05,
1627857000,8/1/2021 10:30,,-0.000122852,,-9.47E-06,-6.17E-05,-3.21E-05,
1627857900,8/1/2021 10:45,,-0.000122985,,-3.26E-05,-6.18E-05,-3.21E-05,
1627858800,8/1/2021 11:00,,-0.000123119,,-9.95E-06,-6.18E-05,-3.21E-05,
1627859700,8/1/2021 11:15,,-0.000123252,,-3.27E-05,-6.18E-05,-3.21E-05,
1627860600,8/1/2021 11:30,,-0.000123383,,-1.04E-05,-6.18E-05,-3.21E-05,
1627861500,8/1/2021 11:45,,-0.00012351,,-3.28E-05,-6.18E-05,-3.21E-05,
1627862400,8/1/2021 12:00,,-0.000123633,,-1.09E-05,-6.19E-05,-3.22E-05,
1627863300,8/1/2021 12:15,,-0.000123753,,-3.30E-05,-6.19E-05,-3.22E-05,
1627864200,8/1/2021 12:30,,-0.000123873,,-1.14E-05,-6.19E-05,-3.22E-05,
1627865100,8/1/2021 12:45,,-0.000123984,,-3.31E-05,-6.19E-05,-3.22E-05,
1627866000,8/1/2021 13:00,,-0.000124092,,-1.18E-05,-6.19E-05,-3.22E-05,
1627866900,8/1/2021 13:15,,-0.000124203,,-3.32E-05,-6.19E-05,-3.22E-05,
1627867800,8/1/2021 13:30,,-0.000124311,,-1.23E-05,-6.19E-05,-3.22E-05,
1627868700,8/1/2021 13:45,,-0.000124407,,-3.33E-05,-6.19E-05,-3.22E-05,
1627869600,8/1/2021 14:00,,-0.0001245,,-1.27E-05,-6.19E-05,-3.22E-05,
1627870500,8/1/2021 14:15,,-0.000124588,,-3.33E-05,-6.18E-05,-3.22E-05,
1627871400,8/1/2021 14:30,,-0.000124673,,-1.31E-05,-6.18E-05,-3.22E-05,
1627872300,8/1/2021 14:45,,-0.000124747,,-3.34E-05,-6.18E-05,-3.22E-05,
1627873200,8/1/2021 15:00,,-0.000124825,,-1.35E-05,-6.18E-05,-3.22E-05,
1627874100,8/1/2021 15:15,,-0.000124897,,-3.35E-05,-6.17E-05,-3.22E-05,
1627875000,8/1/2021 15:30,,-0.000124966,,-1.39E-05,-6.17E-05,-3.22E-05,
1627875900,8/1/2021 15:45,,-0.000125031,,-3.35E-05,-6.17E-05,-3.22E-05,
1627876800,8/1/2021 16:00,,-0.000125092,,-1.43E-05,-6.16E-05,-3.22E-05,
1627877700,8/1/2021 16:15,,-0.000125152,,-3.35E-05,-6.16E-05,-3.22E-05,
1627878600,8/1/2021 16:30,,-0.000125208,,-1.47E-05,-6.15E-05,-3.22E-05,
1627879500,8/1/2021 16:45,,-0.000125262,,-3.36E-05,-6.15E-05,-3.22E-05,
1627880400,8/1/2021 17:00,,-0.000125313,,-1.51E-05,-6.14E-05,-3.21E-05,
1627881300,8/1/2021 17:15,,-0.00012536,,-3.36E-05,-6.14E-05,-3.21E-05,
1627882200,8/1/2021 17:30,,-0.000125404,,-1.54E-05,-6.13E-05,-3.21E-05,
1627883100,8/1/2021 17:45,,-0.000125446,,-3.36E-05,-6.13E-05,-3.21E-05,
1627884000,8/1/2021 18:00,,-0.000125485,,-1.57E-05,-6.12E-05,-3.21E-05,
1627884900,8/1/2021 18:15,,-0.000125522,,-3.36E-05,-6.11E-05,-3.21E-05,
1627885800,8/1/2021 18:30,,-0.000125556,,-1.61E-05,-6.11E-05,-3.21E-05,
1627886700,8/1/2021 18:45,,-0.000125589,,-3.36E-05,-6.10E-05,-3.20E-05,
1627887600,8/1/2021 19:00,,-0.000125619,,-1.64E-05,-6.09E-05,-3.20E-05,
1627888500,8/1/2021 19:15,,-0.000125646,,-3.36E-05,-6.09E-05,-3.20E-05,
1627889400,8/1/2021 19:30,,-0.000125676,,-1.67E-05,-6.08E-05,-3.20E-05,
1627890300,8/1/2021 19:45,,-0.000125711,,-3.35E-05,-6.07E-05,-3.20E-05,
1627891200,8/1/2021 20:00,,-0.000125745,,-1.69E-05,-6.06E-05,-3.19E-05,
1627892100,8/1/2021 20:15,,-0.000125782,,-3.35E-05,-6.06E-05,-3.19E-05,
1627893000,8/1/2021 20:30,,-0.00012582,,-1.72E-05,-6.05E-05,-3.19E-05,
1627893900,8/1/2021 20:45,,-0.000125864,,-3.35E-05,-6.04E-05,-3.19E-05,
1627894800,8/1/2021 21:00,,-0.000125908,,-1.75E-05,-6.04E-05,-3.18E-05,
1627895700,8/1/2021 21:15,,-0.00012596,,-3.35E-05,-6.03E-05,-3.18E-05,
1627896600,8/1/2021 21:30,,-0.000126018,,-1.78E-05,-6.02E-05,-3.18E-05,
1627897500,8/1/2021 21:45,,-0.000126084,,-3.35E-05,-6.02E-05,-3.18E-05,
1627898400,8/1/2021 22:00,,-0.000126157,,-1.80E-05,-6.01E-05,-3.18E-05,
1627899300,8/1/2021 22:15,,-0.000126235,,-3.34E-05,-6.00E-05,-3.17E-05,
1627900200,8/1/2021 22:30,,-0.000126314,,-1.83E-05,-6.00E-05,-3.17E-05,
1627901100,8/1/2021 22:45,,-0.000126409,,-3.34E-05,-5.99E-05,-3.17E-05,
1627902000,8/1/2021 23:00,,-0.000126512,,-1.86E-05,-5.98E-05,-3.17E-05,
1627902900,8/1/2021 23:15,,-0.000126612,,-3.34E-05,-5.98E-05,-3.17E-05,
1627903800,8/1/2021 23:30,,-0.000126725,,-1.89E-05,-5.97E-05,-3.17E-05,
1627904700,8/1/2021 23:45,,-0.000126831,,-3.34E-05,-5.97E-05,-3.17E-05,
1627905600,8/2/2021 0:00,,-0.000126935,,-1.91E-05,-5.96E-05,-3.17E-05,
1627906500,8/2/2021 0:15,,-0.000127021,,-3.34E-05,-5.96E-05,-3.17E-05,
1627907400,8/2/2021 0:30,,-0.000127079,,-1.94E-05,-5.95E-05,-3.17E-05,
1627908300,8/2/2021 0:45,,-0.000127137,,-3.34E-05,-5.95E-05,-3.17E-05,
1627909200,8/2/2021 1:00,,-0.000127187,,-1.96E-05,-5.94E-05,-3.16E-05,
1627910100,8/2/2021 1:15,,-0.000127249,,-3.34E-05,-5.93E-05,-3.16E-05,
1627911000,8/2/2021 1:30,,-0.000127298,,-1.99E-05,-5.93E-05,-3.16E-05,
1627911900,8/2/2021 1:45,,-0.000127322,,-3.34E-05,-5.92E-05,-3.16E-05,
1627912800,8/2/2021 2:00,,-0.000127329,,-2.01E-05,-5.91E-05,-3.16E-05,
1627913700,8/2/2021 2:15,,-0.000127318,,-3.33E-05,-5.90E-05,-3.16E-05,
1627914600,8/2/2021 2:30,,-0.000127297,,-2.03E-05,-5.89E-05,-3.15E-05,
1627915500,8/2/2021 2:45,,-0.000127275,,-3.33E-05,-5.88E-05,-3.15E-05,
1627916400,8/2/2021 3:00,,-0.000127249,,-2.04E-05,-5.87E-05,-3.15E-05,
1627917300,8/2/2021 3:15,,-0.000127218,,-3.32E-05,-5.86E-05,-3.14E-05,
1627918200,8/2/2021 3:30,,-0.000127181,,-2.06E-05,-5.85E-05,-3.14E-05,
1627919100,8/2/2021 3:45,,-0.000127145,,-3.31E-05,-5.84E-05,-3.14E-05,
1627920000,8/2/2021 4:00,,-0.00012711,,-2.07E-05,-5.82E-05,-3.13E-05,
1627920900,8/2/2021 4:15,,-0.000127077,,-3.30E-05,-5.81E-05,-3.13E-05,
1627921800,8/2/2021 4:30,,-0.000127046,,-2.08E-05,-5.80E-05,-3.12E-05,
1627922700,8/2/2021 4:45,,-0.000127015,,-3.28E-05,-5.79E-05,-3.12E-05,
1627923600,8/2/2021 5:00,,-0.000126987,,-2.09E-05,-5.77E-05,-3.12E-05,
1627924500,8/2/2021 5:15,,-0.000126966,,-3.27E-05,-5.76E-05,-3.11E-05,
1627925400,8/2/2021 5:30,,-0.000126954,,-2.10E-05,-5.75E-05,-3.11E-05,
1627926300,8/2/2021 5:45,,-0.00012695,,-3.26E-05,-5.73E-05,-3.10E-05,
1627927200,8/2/2021 6:00,,-0.000126954,,-2.11E-05,-5.72E-05,-3.10E-05,
1627928100,8/2/2021 6:15,,-0.000126967,,-3.25E-05,-5.71E-05,-3.09E-05,
1627929000,8/2/2021 6:30,,-0.000126989,,-2.12E-05,-5.69E-05,-3.09E-05,
1627929900,8/2/2021 6:45,,-0.00012702,,-3.24E-05,-5.68E-05,-3.09E-05,
1627930800,8/2/2021 7:00,,-0.000127062,,-2.13E-05,-5.67E-05,-3.08E-05,
1627931700,8/2/2021 7:15,,-0.000127115,,-3.23E-05,-5.65E-05,-3.08E-05,
1627932600,8/2/2021 7:30,,-0.000127173,,-2.14E-05,-5.64E-05,-3.07E-05,
1627933500,8/2/2021 7:45,,-0.000127241,,-3.22E-05,-5.63E-05,-3.07E-05,
1627934400,8/2/2021 8:00,,-0.000127315,,-2.16E-05,-5.62E-05,-3.07E-05,
1627935300,8/2/2021 8:15,,-0.000127395,,-3.22E-05,-5.60E-05,-3.06E-05,
1627936200,8/2/2021 8:30,,-0.000127482,,-2.17E-05,-5.59E-05,-3.06E-05,
1627937100,8/2/2021 8:45,,-0.00012758,,-3.21E-05,-5.58E-05,-3.06E-05,
1627938000,8/2/2021 9:00,,-0.000127684,,-2.18E-05,-5.57E-05,-3.05E-05,
1627938900,8/2/2021 9:15,,-0.000127797,,-3.21E-05,-5.56E-05,-3.05E-05,
1627939800,8/2/2021 9:30,,-0.000127916,,-2.19E-05,-5.54E-05,-3.05E-05,
1627940700,8/2/2021 9:45,,-0.00012804,,-3.20E-05,-5.53E-05,-3.04E-05,
1627941600,8/2/2021 10:00,,-0.000128168,,-2.21E-05,-5.52E-05,-3.04E-05,
1627942500,8/2/2021 10:15,,-0.000128299,,-3.20E-05,-5.51E-05,-3.04E-05,
1627943400,8/2/2021 10:30,,-0.000128438,,-2.22E-05,-5.50E-05,-3.03E-05,
1627944300,8/2/2021 10:45,,-0.000128571,,-3.19E-05,-5.49E-05,-3.03E-05,
1627945200,8/2/2021 11:00,,-0.000128701,,-2.24E-05,-5.48E-05,-3.03E-05,
1627946100,8/2/2021 11:15,,-0.000128833,,-3.19E-05,-5.46E-05,-3.03E-05,
1627947000,8/2/2021 11:30,,-0.000128961,,-2.25E-05,-5.45E-05,-3.02E-05,
1627947900,8/2/2021 11:45,,-0.000129087,,-3.19E-05,-5.44E-05,-3.02E-05,
1627948800,8/2/2021 12:00,,-0.000129217,,-2.27E-05,-5.43E-05,-3.02E-05,
1627949700,8/2/2021 12:15,,-0.00012934,,-3.19E-05,-5.42E-05,-3.02E-05,
1627950600,8/2/2021 12:30,,-0.000129465,,-2.28E-05,-5.41E-05,-3.01E-05,
1627951500,8/2/2021 12:45,,-0.000129588,,-3.19E-05,-5.40E-05,-3.01E-05,
1627952400,8/2/2021 13:00,,-0.000129708,,-2.30E-05,-5.38E-05,-3.01E-05,
1627953300,8/2/2021 13:15,,-0.000129836,,-2.30E-05,-5.37E-05,-3.00E-05,
1627954200,8/2/2021 13:30,,-0.000129954,,-2.31E-05,-5.36E-05,-3.00E-05,
1627955100,8/2/2021 13:45,,-0.000130075,,-2.32E-05,-5.35E-05,-3.00E-05,
1627956000,8/2/2021 14:00,,-0.000130194,,-2.32E-05,-5.34E-05,-2.99E-05,
1627956900,8/2/2021 14:15,,-0.000130316,,-2.33E-05,-5.33E-05,-2.99E-05,
1627957800,8/2/2021 14:30,,-0.000130432,,-2.34E-05,-5.31E-05,-2.99E-05,
