time,ustar
7/6/2021 6:30,0.063409515
7/6/2021 6:45,0.063446054
7/6/2021 7:00,0.063482641
7/6/2021 7:15,0.063446054
7/6/2021 7:30,0.063409515
7/6/2021 7:45,0.063391263
7/6/2021 8:00,0.063373023
7/6/2021 8:15,0.063373023
7/6/2021 8:30,0.063373023
7/6/2021 8:45,0.063363908
7/6/2021 9:00,0.063354796
7/6/2021 9:15,0.063382142
7/6/2021 9:30,0.063409515
7/6/2021 9:45,0.063363908
7/6/2021 10:00,0.063318377
7/6/2021 10:15,0.063282007
7/6/2021 10:30,0.063245687
7/6/2021 10:45,0.063200356
7/6/2021 11:00,0.063155103
7/6/2021 11:15,0.063019819
7/6/2021 11:30,0.062885262
7/6/2021 11:45,0.062858439
7/6/2021 12:00,0.062831647
7/6/2021 12:15,0.06278706
7/6/2021 12:30,0.062742557
7/6/2021 12:45,0.062751451
7/6/2021 13:00,0.062760348
7/6/2021 13:15,0.062715896
7/6/2021 13:30,0.06267153
7/6/2021 13:45,0.06267153
7/6/2021 14:00,0.06267153
7/6/2021 14:15,0.062627251
7/6/2021 14:30,0.062583058
7/6/2021 14:45,0.062556935
7/6/2021 15:00,0.06253143
7/6/2021 15:15,0.062497473
7/6/2021 15:30,0.062463575
7/6/2021 15:45,0.06243819
7/6/2021 16:00,0.062412838
7/6/2021 16:15,0.06245511
7/6/2021 16:30,0.062497473
7/6/2021 16:45,0.06243819
7/6/2021 17:00,0.062379088
7/6/2021 17:15,0.062353814
7/6/2021 17:30,0.062328574
7/6/2021 17:45,0.06289421
7/6/2021 18:00,0.063482641
7/6/2021 18:15,0.063491795
7/6/2021 18:30,0.063500952
7/6/2021 18:45,0.063327477
7/6/2021 19:00,0.063155103
7/6/2021 19:15,0.063046818
7/6/2021 19:30,0.062938996
7/6/2021 19:45,0.062912114
7/6/2021 20:00,0.062885262
7/6/2021 20:15,0.062858439
7/6/2021 20:30,0.062831647
7/6/2021 20:45,0.062831647
7/6/2021 21:00,0.062831647
7/6/2021 21:15,0.062831647
7/6/2021 21:30,0.062831647
7/6/2021 21:45,0.062885262
7/6/2021 22:00,0.062938996
7/6/2021 22:15,0.063001836
7/6/2021 22:30,0.063064834
7/6/2021 22:45,0.063037815
7/6/2021 23:00,0.063010826
7/6/2021 23:15,0.062974885
7/6/2021 23:30,0.062938996
7/6/2021 23:45,0.062956934
7/7/2021 0:00,0.062974885
7/7/2021 0:15,0.062956934
7/7/2021 0:30,0.062938996
7/7/2021 0:45,0.062930032
7/7/2021 1:00,0.062921072
7/7/2021 1:15,0.062930032
7/7/2021 1:30,0.062938996
7/7/2021 1:45,0.062930032
7/7/2021 2:00,0.062921072
7/7/2021 2:15,0.06290316
7/7/2021 2:30,0.062885262
7/7/2021 2:45,0.06290316
7/7/2021 3:00,0.062921072
7/7/2021 3:15,0.06290316
7/7/2021 3:30,0.062885262
7/7/2021 3:45,0.062858439
7/7/2021 4:00,0.062831647
7/7/2021 4:15,0.06290316
7/7/2021 4:30,0.062974885
7/7/2021 4:45,0.062956934
7/7/2021 5:00,0.062938996
7/7/2021 5:15,0.062912114
7/7/2021 5:30,0.062885262
7/7/2021 5:45,0.06290316
7/7/2021 6:00,0.062921072
7/7/2021 6:15,0.062947964
7/7/2021 6:30,0.062974885
7/7/2021 6:45,0.062974885
7/7/2021 7:00,0.062974885
7/7/2021 7:15,0.062947964
7/7/2021 7:30,0.062921072
7/7/2021 7:45,0.062921072
7/7/2021 8:00,0.062921072
7/7/2021 8:15,0.062930032
7/7/2021 8:30,0.062938996
7/7/2021 8:45,0.062956934
7/7/2021 9:00,0.062974885
7/7/2021 9:15,0.062912114
7/7/2021 9:30,0.062849505
7/7/2021 9:45,0.062867377
7/7/2021 10:00,0.062885262
7/7/2021 10:15,0.062867377
7/7/2021 10:30,0.062849505
7/7/2021 10:45,0.062804885
7/7/2021 11:00,0.062760348
7/7/2021 11:15,0.062707016
7/7/2021 11:30,0.062653808
7/7/2021 11:45,0.062618405
7/7/2021 12:00,0.062583058
7/7/2021 12:15,0.062556935
7/7/2021 12:30,0.06253143
7/7/2021 12:45,0.06245511
7/7/2021 13:00,0.062379088
7/7/2021 13:15,0.062311765
7/7/2021 13:30,0.062244685
7/7/2021 13:45,0.062186191
7/7/2021 14:00,0.062127888
7/7/2021 14:15,0.062127888
7/7/2021 14:30,0.062127888
7/7/2021 14:45,0.062127888
7/7/2021 15:00,0.062127888
7/7/2021 15:15,0.062144526
7/7/2021 15:30,0.062161181
7/7/2021 15:45,0.062136205
7/7/2021 16:00,0.062111265
7/7/2021 16:15,0.062094658
7/7/2021 16:30,0.062078066
7/7/2021 16:45,0.062102959
7/7/2021 17:00,0.062127888
7/7/2021 17:15,0.062144526
7/7/2021 17:30,0.062161181
7/7/2021 17:45,0.062136205
7/7/2021 18:00,0.062111265
7/7/2021 18:15,0.062094658
7/7/2021 18:30,0.062078066
7/7/2021 18:45,0.062119574
7/7/2021 19:00,0.062161181
7/7/2021 19:15,0.062177851
7/7/2021 19:30,0.062194536
7/7/2021 19:45,0.062194536
7/7/2021 20:00,0.062194536
7/7/2021 20:15,0.062244685
7/7/2021 20:30,0.062294973
7/7/2021 20:45,0.062294973
7/7/2021 21:00,0.062294973
7/7/2021 21:15,0.062294973
7/7/2021 21:30,0.062294973
7/7/2021 21:45,0.062311765
7/7/2021 22:00,0.062328574
7/7/2021 22:15,0.062353814
7/7/2021 22:30,0.062379088
7/7/2021 22:45,0.062370659
7/7/2021 23:00,0.062362234
7/7/2021 23:15,0.062370659
7/7/2021 23:30,0.062379088
7/7/2021 23:45,0.062395955
7/8/2021 0:00,0.062412838
7/8/2021 0:15,0.062429736
7/8/2021 0:30,0.062446648
7/8/2021 0:45,0.062446648
7/8/2021 1:00,0.062446648
7/8/2021 1:15,0.062446648
7/8/2021 1:30,0.062446648
7/8/2021 1:45,0.062497473
7/8/2021 2:00,0.06254843
7/8/2021 2:15,0.062522935
7/8/2021 2:30,0.062497473
7/8/2021 2:45,0.062522935
7/8/2021 3:00,0.06254843
7/8/2021 3:15,0.062565444
7/8/2021 3:30,0.062583058
7/8/2021 3:45,0.062565444
7/8/2021 4:00,0.06254843
7/8/2021 4:15,0.062522935
7/8/2021 4:30,0.062497473
7/8/2021 4:45,0.062556935
7/8/2021 5:00,0.062618405
7/8/2021 5:15,0.06257423
7/8/2021 5:30,0.06253143
7/8/2021 5:45,0.06257423
7/8/2021 6:00,0.062618405
7/8/2021 6:15,0.0626361
7/8/2021 6:30,0.062653808
7/8/2021 6:45,0.062653808
7/8/2021 7:00,0.062653808
7/8/2021 7:15,0.062618405
7/8/2021 7:30,0.062583058
7/8/2021 7:45,0.062627251
7/8/2021 8:00,0.06267153
7/8/2021 8:15,0.06267153
7/8/2021 8:30,0.06267153
7/8/2021 8:45,0.06267153
7/8/2021 9:00,0.06267153
7/8/2021 9:15,0.062644952
7/8/2021 9:30,0.062618405
7/8/2021 9:45,0.0626361
7/8/2021 10:00,0.062653808
7/8/2021 10:15,0.062653808
7/8/2021 10:30,0.062653808
7/8/2021 10:45,0.062618405
7/8/2021 11:00,0.062583058
7/8/2021 11:15,0.062497473
7/8/2021 11:30,0.062412838
7/8/2021 11:45,0.062412838
7/8/2021 12:00,0.062412838
7/8/2021 12:15,0.062345396
7/8/2021 12:30,0.062278195
7/8/2021 12:45,0.062219593
7/8/2021 13:00,0.062161181
7/8/2021 13:15,0.062119574
7/8/2021 13:30,0.062078066
7/8/2021 13:45,0.062011861
7/8/2021 14:00,0.061945912
7/8/2021 14:15,0.061945912
7/8/2021 14:30,0.061945912
7/8/2021 14:45,0.061888422
7/8/2021 15:00,0.061831135
7/8/2021 15:15,0.061806646
7/8/2021 15:30,0.061782195
7/8/2021 15:45,0.061782195
7/8/2021 16:00,0.061782195
7/8/2021 16:15,0.061765915
7/8/2021 16:30,0.061749653
7/8/2021 16:45,0.061749653
7/8/2021 17:00,0.061749653
7/8/2021 17:15,0.061741528
7/8/2021 17:30,0.061733407
7/8/2021 17:45,0.061757782
7/8/2021 18:00,0.061782195
7/8/2021 18:15,0.061741528
7/8/2021 18:30,0.061700967
7/8/2021 18:45,0.061717179
7/8/2021 19:00,0.061733407
7/8/2021 19:15,0.061757782
7/8/2021 19:30,0.061782195
7/8/2021 19:45,0.061757782
7/8/2021 20:00,0.061733407
7/8/2021 20:15,0.061741528
7/8/2021 20:30,0.061749653
7/8/2021 20:45,0.061765915
7/8/2021 21:00,0.061782195
7/8/2021 21:15,0.061822968
7/8/2021 21:30,0.061863846
7/8/2021 21:45,0.061863846
7/8/2021 22:00,0.061863846
7/8/2021 22:15,0.061904828
7/8/2021 22:30,0.061945912
7/8/2021 22:45,0.061921249
7/8/2021 23:00,0.061896623
7/8/2021 23:15,0.061904828
7/8/2021 23:30,0.061913036
7/8/2021 23:45,0.061929466
7/9/2021 0:00,0.061945912
7/9/2021 0:15,0.061970613
7/9/2021 0:30,0.061995349
7/9/2021 0:45,0.062020122
7/9/2021 1:00,0.062044931
7/9/2021 1:15,0.06208636
7/9/2021 1:30,0.062127888
7/9/2021 1:45,0.062144526
7/9/2021 2:00,0.062161181
7/9/2021 2:15,0.062161181
7/9/2021 2:30,0.062161181
7/9/2021 2:45,0.062177851
7/9/2021 3:00,0.062194536
7/9/2021 3:15,0.062202885
7/9/2021 3:30,0.062211237
7/9/2021 3:45,0.062211237
7/9/2021 4:00,0.062211237
7/9/2021 4:15,0.062244685
7/9/2021 4:30,0.062278195
7/9/2021 4:45,0.062261433
7/9/2021 5:00,0.062244685
7/9/2021 5:15,0.062261433
7/9/2021 5:30,0.062278195
7/9/2021 5:45,0.062261433
7/9/2021 6:00,0.062244685
7/9/2021 6:15,0.062303367
7/9/2021 6:30,0.062362234
7/9/2021 6:45,0.062328574
7/9/2021 7:00,0.062294973
7/9/2021 7:15,0.062336983
7/9/2021 7:30,0.062379088
7/9/2021 7:45,0.062379088
7/9/2021 8:00,0.062379088
7/9/2021 8:15,0.062379088
7/9/2021 8:30,0.062379088
7/9/2021 8:45,0.062336983
7/9/2021 9:00,0.062294973
7/9/2021 9:15,0.062311765
7/9/2021 9:30,0.062328574
7/9/2021 9:45,0.062286582
7/9/2021 10:00,0.062244685
7/9/2021 10:15,0.062219593
7/9/2021 10:30,0.062194536
7/9/2021 10:45,0.062236318
7/9/2021 11:00,0.062278195
7/9/2021 11:15,0.062219593
7/9/2021 11:30,0.062161181
7/9/2021 11:45,0.062136205
7/9/2021 12:00,0.062111265
7/9/2021 12:15,0.062044931
7/9/2021 12:30,0.061978854
7/9/2021 12:45,0.061904828
7/9/2021 13:00,0.061831135
