time,ustar,
3/17/2023 11:45,0.083370185,0.288738956
3/17/2023 12:00,0.083683144,0.28928039
3/17/2023 12:15,0.083858736,0.289583729
3/17/2023 12:30,0.081751767,0.285922659
3/17/2023 12:45,0.083178731,0.288407231
3/17/2023 13:00,0.083134276,0.288330151
3/17/2023 13:15,0.083292483,0.288604371
3/17/2023 13:30,0.083347393,0.288699486
3/17/2023 13:45,0.080811233,0.284273166
3/17/2023 14:00,0.081453387,0.285400398
3/17/2023 14:15,0.08102525,0.284649346
3/17/2023 14:30,0.081996876,0.286350966
3/17/2023 14:45,0.082583498,0.287373447
3/17/2023 15:00,0.083505016,0.288972345
3/17/2023 15:15,0.082984828,0.288070873
3/17/2023 15:30,0.083792792,0.289469846
3/17/2023 15:45,0.082217869,0.286736585
3/17/2023 16:00,0.082102371,0.286535113
3/17/2023 16:15,0.082152763,0.286623033
3/17/2023 16:30,0.082183707,0.286677008
3/17/2023 16:45,0.082423413,0.287094781
3/17/2023 17:00,0.083215058,0.288470203
3/17/2023 17:15,0.084197233,0.290167595
3/17/2023 17:30,0.080367306,0.28349128
3/17/2023 17:45,0.083000652,0.288098337
3/17/2023 18:00,0.085063176,0.291655921
3/17/2023 18:15,0.085005727,0.291557416
3/17/2023 18:30,0.08494507,0.291453375
3/17/2023 18:45,0.085363397,0.292170151
3/17/2023 19:00,0.085427636,0.292280064
3/17/2023 19:15,0.085487999,0.292383308
3/17/2023 19:30,0.085435975,0.292294329
3/17/2023 19:45,0.085631454,0.292628526
3/17/2023 20:00,0.085517914,0.292434461
3/17/2023 20:15,0.08622531,0.293641465
3/17/2023 20:30,0.085591599,0.292560419
3/17/2023 20:45,0.085726772,0.292791346
3/17/2023 21:00,0.085900694,0.293088202
3/17/2023 21:15,0.085984837,0.293231712
3/17/2023 21:30,0.086746261,0.294527182
3/17/2023 21:45,0.086016794,0.293286198
3/17/2023 22:00,0.085691033,0.292730308
3/17/2023 22:15,0.085535159,0.292463945
3/17/2023 22:30,0.085631555,0.292628698
3/17/2023 22:45,0.085718668,0.292777506
3/17/2023 23:00,0.085351504,0.292149797
3/17/2023 23:15,0.085129957,0.291770384
3/17/2023 23:30,0.085150576,0.291805716
3/17/2023 23:45,0.085261162,0.29199514
3/18/2023 0:00,0.085738607,0.292811555
3/18/2023 0:15,0.085665965,0.292687487
3/18/2023 0:30,0.084760628,0.291136786
3/18/2023 0:45,0.085219401,0.291923622
3/18/2023 1:00,0.08530487,0.292069974
3/18/2023 1:15,0.085280204,0.292027745
3/18/2023 1:30,0.085301882,0.292064859
3/18/2023 1:45,0.084730597,0.291085206
3/18/2023 2:00,0.084661043,0.290965708
3/18/2023 2:15,0.084733312,0.291089869
3/18/2023 2:30,0.08512359,0.291759473
3/18/2023 2:45,0.084879336,0.291340584
3/18/2023 3:00,0.084934632,0.291435468
3/18/2023 3:15,0.085071586,0.291670338
3/18/2023 3:30,0.08548115,0.292371596
3/18/2023 3:45,0.085647458,0.29265587
3/18/2023 4:00,0.08574965,0.292830412
3/18/2023 4:15,0.085744063,0.292820872
3/18/2023 4:30,0.085793199,0.292904761
3/18/2023 4:45,0.08577653,0.292876305
3/18/2023 5:00,0.085386257,0.292209269
3/18/2023 5:15,0.085376039,0.292191785
3/18/2023 5:30,0.085434821,0.292292355
3/18/2023 5:45,0.085296947,0.292056411
3/18/2023 6:00,0.085287441,0.292040136
3/18/2023 6:15,0.085208789,0.291905445
3/18/2023 6:30,0.08519143,0.29187571
3/18/2023 6:45,0.085537992,0.292468788
3/18/2023 7:00,0.08549366,0.292392989
3/18/2023 7:15,0.085587082,0.2925527
3/18/2023 7:30,0.085761959,0.292851428
3/18/2023 7:45,0.085451157,0.292320299
3/18/2023 8:00,0.085602894,0.292579722
3/18/2023 8:15,0.085572164,0.292527202
3/18/2023 8:30,0.085834546,0.292975333
3/18/2023 8:45,0.085547381,0.292484839
3/18/2023 9:00,0.085322017,0.292099327
3/18/2023 9:15,0.085349849,0.292146965
3/18/2023 9:30,0.084802548,0.29120877
3/18/2023 9:45,0.084206728,0.290183955
3/18/2023 10:00,0.08345697,0.2888892
3/18/2023 10:15,0.082219255,0.286739002
3/18/2023 10:30,0.078708473,0.280550304
3/18/2023 10:45,0.079688924,0.282292267
3/18/2023 11:00,0.081347039,0.285214023
3/18/2023 11:15,0.082285404,0.286854325
3/18/2023 11:30,0.082227,0.286752507
3/18/2023 11:45,0.081324614,0.285174708
3/18/2023 12:00,0.081638033,0.2857237
3/18/2023 12:15,0.081288038,0.285110572
3/18/2023 12:30,0.08248554,0.28720296
3/18/2023 12:45,0.081644658,0.285735294
3/18/2023 13:00,0.083032946,0.288154379
3/18/2023 13:15,0.08038804,0.283527847
3/18/2023 13:30,0.08047115,0.283674373
3/18/2023 13:45,0.080532231,0.283782013
3/18/2023 14:00,0.080575085,0.283857508
3/18/2023 14:15,0.081540131,0.285552326
3/18/2023 14:30,0.083484807,0.288937376
3/18/2023 14:45,0.082690522,0.287559597
3/18/2023 15:00,0.082807037,0.287762119
3/18/2023 15:15,0.082169899,0.286652924
3/18/2023 15:30,0.084076962,0.289960277
3/18/2023 15:45,0.084093613,0.289988988
3/18/2023 16:00,0.085149575,0.291804001
3/18/2023 16:15,0.085031239,0.291601164
3/18/2023 16:30,0.084524074,0.290730243
3/18/2023 16:45,0.083950773,0.289742598
3/18/2023 17:00,0.083496863,0.288958237
3/18/2023 17:15,0.082800676,0.287751066
3/18/2023 17:30,0.085095946,0.291712094
3/18/2023 17:45,0.085790177,0.292899602
3/18/2023 18:00,0.085778969,0.292880469
3/18/2023 18:15,0.085846993,0.292996575
3/18/2023 18:30,0.085783166,0.292887634
3/18/2023 18:45,0.085744858,0.292822229
3/18/2023 19:00,0.085852758,0.293006413
3/18/2023 19:15,0.085499347,0.292402714
3/18/2023 19:30,0.085379826,0.292198265
3/18/2023 19:45,0.085932877,0.2931431
3/18/2023 20:00,0.086022021,0.293295109
3/18/2023 20:15,0.085899746,0.293086584
3/18/2023 20:30,0.085439762,0.292300807
3/18/2023 20:45,0.085751353,0.292833319
3/18/2023 21:00,0.085699841,0.292745352
3/18/2023 21:15,0.085742334,0.29281792
3/18/2023 21:30,0.085751372,0.292833352
3/18/2023 21:45,0.08551696,0.29243283
3/18/2023 22:00,0.086172364,0.293551297
3/18/2023 22:15,0.086339183,0.293835299
3/18/2023 22:30,0.085945179,0.293164082
3/18/2023 22:45,0.08610027,0.293428475
3/18/2023 23:00,0.0861263,0.293472827
3/18/2023 23:15,0.087000546,0.29495855
3/18/2023 23:30,0.087039796,0.295025077
3/18/2023 23:45,0.086556402,0.294204694
3/19/2023 0:00,0.086488475,0.29408923
3/19/2023 0:15,0.086425999,0.293982991
3/19/2023 0:30,0.08659663,0.294273053
3/19/2023 0:45,0.086358736,0.293868569
3/19/2023 1:00,0.08692383,0.294828476
3/19/2023 1:15,0.086369782,0.293887363
3/19/2023 1:30,0.086252764,0.293688209
3/19/2023 1:45,0.085967472,0.293202101
3/19/2023 2:00,0.085849753,0.293001285
3/19/2023 2:15,0.086209875,0.293615182
3/19/2023 2:30,0.086336792,0.29383123
3/19/2023 2:45,0.086256425,0.293694442
3/19/2023 3:00,0.085866603,0.293030038
3/19/2023 3:15,0.08658228,0.29424867
3/19/2023 3:30,0.085948673,0.293170041
3/19/2023 3:45,0.085915235,0.293113007
3/19/2023 4:00,0.086603297,0.294284381
3/19/2023 4:15,0.085969468,0.293205505
3/19/2023 4:30,0.085827226,0.292962841
3/19/2023 4:45,0.08570517,0.292754453
3/19/2023 5:00,0.085484229,0.292376861
3/19/2023 5:15,0.086678885,0.29441278
3/19/2023 5:30,0.085929517,0.293137369
3/19/2023 5:45,0.084702445,0.291036845
3/19/2023 6:00,0.085755935,0.292841143
3/19/2023 6:15,0.085683236,0.29271699
3/19/2023 6:30,0.08575908,0.292846513
3/19/2023 6:45,0.086044634,0.293333656
3/19/2023 7:00,0.085411694,0.292252791
3/19/2023 7:15,0.086523027,0.294147968
3/19/2023 7:30,0.085134057,0.29177741
3/19/2023 7:45,0.085060899,0.291652017
3/19/2023 8:00,0.084279103,0.290308634
3/19/2023 8:15,0.08497249,0.291500412
3/19/2023 8:30,0.084422047,0.290554723
3/19/2023 8:45,0.084352236,0.290434564
3/19/2023 9:00,0.084676675,0.290992569
3/19/2023 9:15,0.084014386,0.289852352
3/19/2023 9:30,0.08279107,0.287734374
3/19/2023 9:45,0.08271729,0.287606137
3/19/2023 10:00,0.082901194,0.287925674
3/19/2023 10:15,0.080252941,0.2832895
3/19/2023 10:30,0.076956703,0.277410712
3/19/2023 10:45,0.078719955,0.280570766
3/19/2023 11:00,0.079342286,0.281677628
3/19/2023 11:15,0.080818487,0.284285925
3/19/2023 11:30,0.080915513,0.284456522
3/19/2023 11:45,0.081611815,0.285677817
3/19/2023 12:00,0.081365956,0.285247184
3/19/2023 12:15,0.081291379,0.285116431
3/19/2023 12:30,0.079405671,0.281790119
3/19/2023 12:45,0.077576263,0.278525157
3/19/2023 13:00,0.077632919,0.278626845
3/19/2023 13:15,0.077232228,0.277906869
3/19/2023 13:30,0.077339326,0.278099489
3/19/2023 13:45,0.076403704,0.276412199
3/19/2023 14:00,0.078057705,0.27938809
3/19/2023 14:15,0.078174524,0.279597074
3/19/2023 14:30,0.079326495,0.281649596
3/19/2023 14:45,0.078783166,0.280683391
3/19/2023 15:00,0.080618699,0.283934322
3/19/2023 15:15,0.081569355,0.285603493
3/19/2023 15:30,0.081269977,0.285078896
3/19/2023 15:45,0.081904443,0.286189523
3/19/2023 16:00,0.080271705,0.283322616
3/19/2023 16:15,0.079355855,0.281701713
3/19/2023 16:30,0.078555305,0.280277193
3/19/2023 16:45,0.080717379,0.284108041
3/19/2023 17:00,0.080342552,0.283447618
3/19/2023 17:15,0.079255448,0.281523441
3/19/2023 17:30,0.081450817,0.285395895
3/19/2023 17:45,0.081652533,0.285749073
3/19/2023 18:00,0.081748857,0.28591757
3/19/2023 18:15,0.082361294,0.286986575
3/19/2023 18:30,0.081082533,0.284749948
3/19/2023 18:45,0.083287189,0.288595199
3/19/2023 19:00,0.082464198,0.287165802
3/19/2023 19:15,0.082848035,0.287833346
3/19/2023 19:30,0.083598778,0.289134533
3/19/2023 19:45,0.08398504,0.289801725
3/19/2023 20:00,0.085097,0.291713901
3/19/2023 20:15,0.084081902,0.289968795
3/19/2023 20:30,0.084360377,0.290448579
3/19/2023 20:45,0.084539595,0.290756935
3/19/2023 21:00,0.083063524,0.288207432
3/19/2023 21:15,0.083660873,0.289241894
3/19/2023 21:30,0.083072585,0.288223151
3/19/2023 21:45,0.083235647,0.288505887
3/19/2023 22:00,0.083864857,0.289594297
3/19/2023 22:15,0.083661569,0.289243097
3/19/2023 22:30,0.082879258,0.287887579
3/19/2023 22:45,0.081926222,0.28622757
3/19/2023 23:00,0.083996675,0.289821799
3/19/2023 23:15,0.083685428,0.289284338
3/19/2023 23:30,0.082921285,0.287960562
3/19/2023 23:45,0.08471827,0.291064031
3/20/2023 0:00,0.083615693,0.289163782
3/20/2023 0:15,0.083757149,0.289408274
3/20/2023 0:30,0.083748191,0.289392797
3/20/2023 0:45,0.084215452,0.290198987
3/20/2023 1:00,0.083031356,0.28815162
3/20/2023 1:15,0.084470603,0.290638268
3/20/2023 1:30,0.08447892,0.290652576
3/20/2023 1:45,0.084800909,0.291205956
3/20/2023 2:00,0.083546387,0.289043919
3/20/2023 2:15,0.083618477,0.289168596
3/20/2023 2:30,0.08414327,0.290074594
3/20/2023 2:45,0.082590615,0.28738583
3/20/2023 3:00,0.083474666,0.288919826
3/20/2023 3:15,0.084134088,0.290058766
3/20/2023 3:30,0.083214345,0.288468967
3/20/2023 3:45,0.082738919,0.287643736
3/20/2023 4:00,0.083359689,0.28872078
3/20/2023 4:15,0.083741878,0.28938189
3/20/2023 4:30,0.08346134,0.288896764
3/20/2023 4:45,0.081508054,0.285496154
3/20/2023 5:00,0.083656086,0.289233618
3/20/2023 5:15,0.082434705,0.287114446
3/20/2023 5:30,0.082102422,0.286535202
3/20/2023 5:45,0.082781933,0.287718496
3/20/2023 6:00,0.08193789,0.286247952
3/20/2023 6:15,0.082110232,0.28654883
3/20/2023 6:30,0.083089396,0.288252313
3/20/2023 6:45,0.082848657,0.287834426
3/20/2023 7:00,0.082040137,0.286426495
3/20/2023 7:15,0.082132857,0.286588306
3/20/2023 7:30,0.081731149,0.285886602
3/20/2023 7:45,0.081728096,0.285881262
3/20/2023 8:00,0.082083147,0.286501565
3/20/2023 8:15,0.081516135,0.285510306
3/20/2023 8:30,0.083119785,0.288305021
3/20/2023 8:45,0.081720886,0.285868652
3/20/2023 9:00,0.082776582,0.287709197
3/20/2023 9:15,0.080556577,0.283824906
3/20/2023 9:30,0.07938927,0.281761016
3/20/2023 9:45,0.080496898,0.283719753
3/20/2023 10:00,0.078387198,0.279977138
3/20/2023 10:15,0.077499269,0.278386905
3/20/2023 10:30,0.077336958,0.278095232
3/20/2023 10:45,0.078583678,0.280327805
3/20/2023 11:00,0.079392019,0.281765894
3/20/2023 11:15,0.077424292,0.278252209
3/20/2023 11:30,0.078175168,0.279598226
3/20/2023 11:45,0.078279174,0.279784156
3/20/2023 12:00,0.079146955,0.281330686
3/20/2023 12:15,0.077687955,0.278725591
3/20/2023 12:30,0.081162601,0.284890507
3/20/2023 12:45,0.078762681,0.280646897
3/20/2023 13:00,0.079830664,0.282543207
3/20/2023 13:15,0.0801768,0.283155081
3/20/2023 13:30,0.079431947,0.281836738
3/20/2023 13:45,0.079366684,0.281720933
3/20/2023 14:00,0.080671797,0.28402781
3/20/2023 14:15,0.080419246,0.283582873
3/20/2023 14:30,0.082317822,0.286910826
3/20/2023 14:45,0.082119107,0.286564316
3/20/2023 15:00,0.082577461,0.287362943
3/20/2023 15:15,0.082365278,0.286993516
3/20/2023 15:30,0.081568051,0.28560121
3/20/2023 15:45,0.082765221,0.287689452
3/20/2023 16:00,0.082390097,0.287036752
3/20/2023 16:15,0.081667971,0.285776085
3/20/2023 16:30,0.08166663,0.285773739
3/20/2023 16:45,0.081603775,0.285663745
3/20/2023 17:00,0.082302092,0.286883412
3/20/2023 17:15,0.082533565,0.287286556
3/20/2023 17:30,0.081373776,0.285260891
3/20/2023 17:45,0.081819807,0.286041618
3/20/2023 18:00,0.079861119,0.282597097
3/20/2023 18:15,0.079283182,0.281572694
3/20/2023 18:30,0.082305365,0.286889116
3/20/2023 18:45,0.083010423,0.288115295
3/20/2023 19:00,0.083147978,0.288353911
3/20/2023 19:15,0.081448385,0.285391634
3/20/2023 19:30,0.080948998,0.284515374
3/20/2023 19:45,0.081222347,0.284995346
3/20/2023 20:00,0.081384176,0.285279119
3/20/2023 20:15,0.080628244,0.28395113
3/20/2023 20:30,0.082430688,0.28710745
3/20/2023 20:45,0.083160383,0.28837542
3/20/2023 21:00,0.081078251,0.284742429
3/20/2023 21:15,0.081923128,0.286222165
3/20/2023 21:30,0.083718033,0.289340687
3/20/2023 21:45,0.082279939,0.286844799
3/20/2023 22:00,0.082887457,0.287901818
3/20/2023 22:15,0.081996413,0.286350158
3/20/2023 22:30,0.083038199,0.288163494
3/20/2023 22:45,0.082465143,0.287167448
3/20/2023 23:00,0.081804826,0.28601543
3/20/2023 23:15,0.083417541,0.28882095
3/20/2023 23:30,0.083743011,0.289383847
3/20/2023 23:45,0.082974054,0.288052172
3/21/2023 0:00,0.082776702,0.287709405
3/21/2023 0:15,0.083501213,0.288965764
3/21/2023 0:30,0.08337832,0.288753043
3/21/2023 0:45,0.084168785,0.290118571
3/21/2023 1:00,0.083677554,0.289270728
3/21/2023 1:15,0.08393593,0.289716983
3/21/2023 1:30,0.083371346,0.288740967
3/21/2023 1:45,0.081931755,0.286237236
3/21/2023 2:00,0.083556401,0.289061241
3/21/2023 2:15,0.081759549,0.285936267
3/21/2023 2:30,0.082133544,0.286589504
3/21/2023 2:45,0.08390953,0.289671417
3/21/2023 3:00,0.084830015,0.291255927
3/21/2023 3:15,0.08490954,0.291392416
3/21/2023 3:30,0.084979849,0.291513034
3/21/2023 3:45,0.084590896,0.290845141
3/21/2023 4:00,0.084405465,0.290526186
3/21/2023 4:15,0.083516179,0.288991659
3/21/2023 4:30,0.082086321,0.286507105
3/21/2023 4:45,0.08196864,0.286301659
3/21/2023 5:00,0.081972767,0.286308866
3/21/2023 5:15,0.084921328,0.291412642
3/21/2023 5:30,0.084370072,0.290465268
3/21/2023 5:45,0.083047502,0.288179635
3/21/2023 6:00,0.08454059,0.290758646
3/21/2023 6:15,0.08457301,0.290814391
3/21/2023 6:30,0.0829595,0.288026908
3/21/2023 6:45,0.083183477,0.288415459
3/21/2023 7:00,0.083573324,0.289090512
3/21/2023 7:15,0.083428674,0.288840222
3/21/2023 7:30,0.083088626,0.288250977
3/21/2023 7:45,0.083539194,0.289031476
3/21/2023 8:00,0.084960392,0.29147966
3/21/2023 8:15,0.085036866,0.291610813
3/21/2023 8:30,0.084757486,0.29113139
3/21/2023 8:45,0.084908651,0.29139089
3/21/2023 9:00,0.08358252,0.289106416
3/21/2023 9:15,0.082935302,0.287984899
3/21/2023 9:30,0.081351901,0.285222546
3/21/2023 9:45,0.082136961,0.286595466
3/21/2023 10:00,0.082481586,0.287196076
3/21/2023 10:15,0.083065869,0.2882115
3/21/2023 10:30,0.082461744,0.287161529
3/21/2023 10:45,0.080907855,0.284443061
3/21/2023 11:00,0.0818859,0.286157125
3/21/2023 11:15,0.081488607,0.285462094
3/21/2023 11:30,0.080425078,0.283593156
3/21/2023 11:45,0.081071647,0.284730833
3/21/2023 12:00,0.081542694,0.285556814
3/21/2023 12:15,0.0812792,0.285095072
3/21/2023 12:30,0.080040134,0.282913651
3/21/2023 12:45,0.079989938,0.282824925
3/21/2023 13:00,0.080353885,0.283467608
3/21/2023 13:15,0.080037784,0.282909498
3/21/2023 13:30,0.080535781,0.283788268
3/21/2023 13:45,0.080115072,0.28304606
3/21/2023 14:00,0.081176462,0.284914833
3/21/2023 14:15,0.080216707,0.283225541
3/21/2023 14:30,0.080337062,0.283437933
3/21/2023 14:45,0.076644706,0.276847803
3/21/2023 15:00,0.079998161,0.282839462
3/21/2023 15:15,0.077696146,0.278740284
3/21/2023 15:30,0.077893053,0.279093269
3/21/2023 15:45,0.079862868,0.282600191
3/21/2023 16:00,0.078592186,0.280342979
3/21/2023 16:15,0.077268902,0.277972844
3/21/2023 16:30,0.07734533,0.278110284
3/21/2023 16:45,0.078143936,0.279542369
3/21/2023 17:00,0.080121536,0.283057478
3/21/2023 17:15,0.079217588,0.281456192
3/21/2023 17:30,0.08020449,0.283203972
3/21/2023 17:45,0.078137566,0.279530975
3/21/2023 18:00,0.08022845,0.283246271
3/21/2023 18:15,0.078379153,0.279962771
3/21/2023 18:30,0.079767878,0.282432077
3/21/2023 18:45,0.078668977,0.280479905
3/21/2023 19:00,0.079779398,0.28245247
3/21/2023 19:15,0.080429227,0.283600471
3/21/2023 19:30,0.0789271,0.280939673
3/21/2023 19:45,0.080793991,0.284242838
3/21/2023 20:00,0.079708294,0.282326573
3/21/2023 20:15,0.078310363,0.279839888
3/21/2023 20:30,0.077836071,0.278991167
3/21/2023 20:45,0.078500709,0.28017978
3/21/2023 21:00,0.078203592,0.279649051
3/21/2023 21:15,0.079301124,0.281604553
3/21/2023 21:30,0.078446026,0.280082177
3/21/2023 21:45,0.077283181,0.277998527
3/21/2023 22:00,0.079662065,0.28224469
3/21/2023 22:15,0.078074573,0.279418276
3/21/2023 22:30,0.080077601,0.28297986
3/21/2023 22:45,0.081259727,0.285060918
3/21/2023 23:00,0.078944417,0.280970491
3/21/2023 23:15,0.078892858,0.280878725
3/21/2023 23:30,0.079145767,0.281328575
3/21/2023 23:45,0.077992414,0.279271219
3/22/2023 0:00,0.079548957,0.282044247
3/22/2023 0:15,0.078950928,0.280982078
3/22/2023 0:30,0.080216947,0.283225965
3/22/2023 0:45,0.079894214,0.282655646
3/22/2023 1:00,0.079236873,0.281490449
3/22/2023 1:15,0.07871362,0.280559477
3/22/2023 1:30,0.078664411,0.280471765
3/22/2023 1:45,0.077649098,0.278655877
3/22/2023 2:00,0.077977227,0.279244028
3/22/2023 2:15,0.079313258,0.281626096
3/22/2023 2:30,0.078922912,0.28093222
3/22/2023 2:45,0.079693223,0.282299881
3/22/2023 3:00,0.077641839,0.278642852
3/22/2023 3:15,0.079038326,0.281137557
3/22/2023 3:30,0.077758014,0.27885124
3/22/2023 3:45,0.078485514,0.280152662
3/22/2023 4:00,0.079137559,0.281313986
3/22/2023 4:15,0.078082768,0.27943294
3/22/2023 4:30,0.078201628,0.27964554
3/22/2023 4:45,0.077057875,0.277593002
3/22/2023 5:00,0.07745083,0.278299892
3/22/2023 5:15,0.078586729,0.280333246
3/22/2023 5:30,0.079471731,0.281907309
3/22/2023 5:45,0.079503615,0.281963854
3/22/2023 6:00,0.079573123,0.282087084
3/22/2023 6:15,0.07901423,0.281094699
3/22/2023 6:30,0.078610728,0.280376047
3/22/2023 6:45,0.078195697,0.279634935
3/22/2023 7:00,0.078371957,0.279949919
3/22/2023 7:15,0.078601275,0.280359189
3/22/2023 7:30,0.077214415,0.277874819
3/22/2023 7:45,0.076728921,0.276999857
3/22/2023 8:00,0.076415297,0.276433169
3/22/2023 8:15,0.076879559,0.277271634
3/22/2023 8:30,0.075315756,0.274437162
3/22/2023 8:45,0.077163442,0.277783084
3/22/2023 9:00,0.077424177,0.278252003
3/22/2023 9:15,0.076583319,0.276736913
3/22/2023 9:30,0.077815341,0.278954012
3/22/2023 9:45,0.076938554,0.277377998
3/22/2023 10:00,0.075364377,0.274525731
3/22/2023 10:15,0.074293879,0.272569035
3/22/2023 10:30,0.076876857,0.277266761
3/22/2023 10:45,0.076840572,0.27720132
3/22/2023 11:00,0.076887346,0.277285676
3/22/2023 11:15,0.076127233,0.27591164
3/22/2023 11:30,0.076933975,0.277369744
3/22/2023 11:45,0.075346048,0.274492346
3/22/2023 12:00,0.076824402,0.277172152
3/22/2023 12:15,0.077763139,0.278860429
3/22/2023 12:30,0.07532929,0.274461819
3/22/2023 12:45,0.074872699,0.273628761
3/22/2023 13:00,0.075242838,0.27430428
3/22/2023 13:15,0.076552825,0.276681812
3/22/2023 13:30,0.075396881,0.274584925
3/22/2023 13:45,0.075492936,0.274759779
3/22/2023 14:00,0.076424577,0.276449954
3/22/2023 14:15,0.076793362,0.277116153
3/22/2023 14:30,0.074400602,0.272764737
3/22/2023 14:45,0.077660943,0.27867713
3/22/2023 15:00,0.074698421,0.273310119
3/22/2023 15:15,0.075580934,0.274919868
3/22/2023 15:30,0.07528531,0.274381687
3/22/2023 15:45,0.078346055,0.279903653
3/22/2023 16:00,0.077522353,0.278428362
3/22/2023 16:15,0.076943087,0.277386169
3/22/2023 16:30,0.076538357,0.276655665
3/22/2023 16:45,0.079007296,0.281082365
3/22/2023 17:00,0.078774687,0.280668286
3/22/2023 17:15,0.080823951,0.284295535
3/22/2023 17:30,0.079366142,0.281719971
3/22/2023 17:45,0.081025793,0.284650299
3/22/2023 18:00,0.078148619,0.279550745
3/22/2023 18:15,0.080052185,0.282934948
3/22/2023 18:30,0.079463549,0.281892797
3/22/2023 18:45,0.078747039,0.280619028
3/22/2023 19:00,0.077578555,0.278529271
3/22/2023 19:15,0.079799783,0.282488554
3/22/2023 19:30,0.079071727,0.281196954
3/22/2023 19:45,0.080268736,0.283317377
3/22/2023 20:00,0.082062085,0.286464806
3/22/2023 20:15,0.080346729,0.283454986
3/22/2023 20:30,0.08064542,0.283981373
3/22/2023 20:45,0.078563603,0.280291996
3/22/2023 21:00,0.079366415,0.281720455
3/22/2023 21:15,0.080087203,0.282996825
3/22/2023 21:30,0.080457112,0.283649629
3/22/2023 21:45,0.080583066,0.283871566
3/22/2023 22:00,0.0816908,0.285816025
3/22/2023 22:15,0.080272491,0.283324004
3/22/2023 22:30,0.081762032,0.285940609
3/22/2023 22:45,0.081808525,0.286021896
3/22/2023 23:00,0.081434951,0.285368097
3/22/2023 23:15,0.080808421,0.28426822
3/22/2023 23:30,0.081525125,0.28552605
3/22/2023 23:45,0.082265857,0.286820252
3/23/2023 0:00,0.082068252,0.28647557
3/23/2023 0:15,0.083109196,0.288286656
3/23/2023 0:30,0.081352521,0.285223633
3/23/2023 0:45,0.081911405,0.286201686
3/23/2023 1:00,0.081360761,0.285238078
3/23/2023 1:15,0.082045472,0.286435808
3/23/2023 1:30,0.082122963,0.286571044
3/23/2023 1:45,0.081351002,0.28522097
3/23/2023 2:00,0.079530773,0.282012009
3/23/2023 2:15,0.082807824,0.287763486
3/23/2023 2:30,0.081003331,0.284610841
3/23/2023 2:45,0.081081648,0.284748394
3/23/2023 3:00,0.082036769,0.286420616
3/23/2023 3:15,0.08229047,0.286863156
3/23/2023 3:30,0.081760794,0.285938444
3/23/2023 3:45,0.078915171,0.280918442
3/23/2023 4:00,0.080212811,0.283218663
3/23/2023 4:15,0.080641968,0.283975295
3/23/2023 4:30,0.080216282,0.283224791
3/23/2023 4:45,0.083060658,0.28820246
3/23/2023 5:00,0.080213795,0.2832204
3/23/2023 5:15,0.079946854,0.282748747
3/23/2023 5:30,0.079342041,0.281677193
3/23/2023 5:45,0.082528199,0.287277216
3/23/2023 6:00,0.079163323,0.281359775
3/23/2023 6:15,0.080982328,0.284573941
3/23/2023 6:30,0.081156655,0.284880071
3/23/2023 6:45,0.080979841,0.284569571
3/23/2023 7:00,0.080379416,0.283512638
3/23/2023 7:15,0.082012748,0.286378679
3/23/2023 7:30,0.080710412,0.28409578
3/23/2023 7:45,0.079667712,0.282254693
3/23/2023 8:00,0.079153372,0.281342091
3/23/2023 8:15,0.079931929,0.282722353
3/23/2023 8:30,0.079930685,0.282720153
3/23/2023 8:45,0.080443349,0.283625367
3/23/2023 9:00,0.079655523,0.2822331
3/23/2023 9:15,0.078606722,0.280368903
3/23/2023 9:30,0.079474152,0.281911603
3/23/2023 9:45,0.078354582,0.279918885
3/23/2023 10:00,0.078168293,0.279585931
3/23/2023 10:15,0.077416071,0.278237436
3/23/2023 10:30,0.077905257,0.279115132
3/23/2023 10:45,0.078947079,0.280975228
3/23/2023 11:00,0.078430707,0.280054829
3/23/2023 11:15,0.078162072,0.279574806
3/23/2023 11:30,0.077373075,0.278160161
3/23/2023 11:45,0.077139711,0.277740366
3/23/2023 12:00,0.078075755,0.279420391
3/23/2023 12:15,0.077406118,0.27821955
3/23/2023 12:30,0.076756617,0.277049846
3/23/2023 12:45,0.077403629,0.278215077
3/23/2023 13:00,0.075812966,0.275341544
3/23/2023 13:15,0.076472615,0.276536824
3/23/2023 13:30,0.078334244,0.279882554
3/23/2023 13:45,0.076333789,0.276285702
3/23/2023 14:00,0.078154403,0.27956109
3/23/2023 14:15,0.079114529,0.281273051
3/23/2023 14:30,0.078242658,0.279718891
3/23/2023 14:45,0.079805333,0.282498377
3/23/2023 15:00,0.079537041,0.282023121
3/23/2023 15:15,0.079289052,0.281583117
3/23/2023 15:30,0.079021772,0.281108114
3/23/2023 15:45,0.077969389,0.279229993
3/23/2023 16:00,0.076471402,0.276534631
3/23/2023 16:15,0.078145552,0.279545259
3/23/2023 16:30,0.078490703,0.280161923
3/23/2023 16:45,0.077787075,0.278903343
3/23/2023 17:00,0.076715995,0.276976524
3/23/2023 17:15,0.077255605,0.277948925
3/23/2023 17:30,0.077781566,0.278893467
3/23/2023 17:45,0.079710431,0.282330358
3/23/2023 18:00,0.080750845,0.284166932
3/23/2023 18:15,0.079707942,0.28232595
3/23/2023 18:30,0.080748356,0.284162552
3/23/2023 18:45,0.080747111,0.284160361
3/23/2023 19:00,0.080745866,0.284158171
3/23/2023 19:15,0.082548521,0.287312584
3/23/2023 19:30,0.081007751,0.284618606
