Date_Time,tau_m
4/11/2023 10:15,49.10902279
4/11/2023 10:30,43.11069798
4/11/2023 10:45,43.11069798
4/11/2023 11:00,47.07245736
4/11/2023 11:15,47.07245736
4/11/2023 11:30,47.07245736
4/11/2023 11:45,45.07216022
4/11/2023 12:00,47.07245736
4/11/2023 12:15,47.07245736
4/11/2023 12:30,48.42953285
4/11/2023 12:45,49.10902279
4/11/2023 13:00,52.5905087
4/11/2023 13:15,51.87853864
4/11/2023 13:30,56.16172676
4/11/2023 13:45,56.16172676
4/11/2023 14:00,59.84604912
4/11/2023 14:15,65.94636857
4/11/2023 14:30,66.72045315
4/11/2023 14:45,64.39394889
4/11/2023 15:00,65.94636857
4/11/2023 15:15,66.72045315
4/11/2023 15:30,70.68147875
4/11/2023 15:45,65.94636857
4/11/2023 16:00,64.40715027
4/11/2023 16:15,65.94636857
4/11/2023 16:30,68.29641755
4/11/2023 16:45,59.84604912
4/11/2023 17:00,73.91285098
4/11/2023 17:15,65.17481841
4/11/2023 17:30,63.63023979
4/11/2023 17:45,59.10599552
4/11/2023 18:00,59.84604912
4/11/2023 18:15,57.62642088
4/11/2023 18:30,57.62642088
4/11/2023 18:45,57.63900903
4/11/2023 19:00,69.8880498
4/11/2023 19:15,67.51320774
4/11/2023 19:30,67.51320774
4/11/2023 19:45,69.8880498
4/11/2023 20:00,71.49390414
4/11/2023 20:15,78.89331851
4/11/2023 20:30,76.39293062
4/11/2023 20:45,68.29641755
4/11/2023 21:00,67.51320774
4/11/2023 21:15,65.17481841
4/11/2023 21:30,65.17481841
4/11/2023 21:45,67.51320774
4/11/2023 22:00,74.73942679
4/11/2023 22:15,74.73942679
4/11/2023 22:30,72.29641161
4/11/2023 22:45,69.8880498
4/11/2023 23:00,65.94636857
4/11/2023 23:15,69.8880498
4/11/2023 23:30,63.63023979
4/11/2023 23:45,65.94636857
4/12/2023 0:00,69.8880498
4/12/2023 0:15,69.8880498
4/12/2023 0:30,69.8880498
4/12/2023 0:45,65.17481841
4/12/2023 1:00,65.17481841
4/12/2023 1:15,72.29641161
4/12/2023 1:30,69.08347733
4/12/2023 1:45,65.16154928
4/12/2023 2:00,69.08347733
4/12/2023 2:15,65.17481841
4/12/2023 2:30,71.48010176
4/12/2023 2:45,65.17481841
4/12/2023 3:00,71.49390414
4/12/2023 3:15,71.49390414
4/12/2023 3:30,67.51320774
4/12/2023 3:45,76.39293062
4/12/2023 4:00,71.49390414
4/12/2023 4:15,69.09708122
4/12/2023 4:30,73.91285098
4/12/2023 4:45,69.08347733
4/12/2023 5:00,69.08347733
4/12/2023 5:15,64.39394889
4/12/2023 5:30,70.68147875
4/12/2023 5:45,69.08347733
4/12/2023 6:00,69.08347733
4/12/2023 6:15,69.08347733
4/12/2023 6:30,68.29641755
4/12/2023 6:45,66.72045315
4/12/2023 7:00,66.72045315
4/12/2023 7:15,68.29641755
4/12/2023 7:30,71.48010176
4/12/2023 7:45,69.08347733
4/12/2023 8:00,71.48010176
4/12/2023 8:15,66.72045315
4/12/2023 8:30,69.08347733
4/12/2023 8:45,69.08347733
4/12/2023 9:00,66.72045315
4/12/2023 9:15,62.8573646
4/12/2023 9:30,62.87043028
4/12/2023 9:45,65.17481841
4/12/2023 10:00,61.35090705
4/12/2023 10:15,69.08347733
4/12/2023 10:30,62.8573646
4/12/2023 10:45,67.51320774
4/12/2023 11:00,59.10599552
4/12/2023 11:15,65.16154928
4/12/2023 11:30,58.35850136
4/12/2023 11:45,62.8573646
4/12/2023 12:00,64.39394889
4/12/2023 12:15,70.68147875
4/12/2023 12:30,62.87043028
4/12/2023 12:45,60.60290779
4/12/2023 13:00,64.40715027
4/12/2023 13:15,71.49390414
4/12/2023 13:30,84.84203982
4/12/2023 13:45,91.89070738
4/12/2023 14:00,78.89331851
4/12/2023 14:15,82.27725818
4/12/2023 14:30,77.21831216
4/12/2023 14:45,81.41468357
4/12/2023 15:00,86.58636051
4/12/2023 15:15,78.87892527
4/12/2023 15:30,69.8880498
4/12/2023 15:45,73.92685115
4/12/2023 16:00,69.8880498
4/12/2023 16:15,86.60133372
4/12/2023 16:30,81.42927047
4/12/2023 16:45,67.49973801
4/12/2023 17:00,67.49973801
4/12/2023 17:15,67.49973801
4/12/2023 17:30,73.91285098
4/12/2023 17:45,56.89830945
4/12/2023 18:00,56.89830945
4/12/2023 18:15,59.10599552
4/12/2023 18:30,56.89830945
4/12/2023 18:45,56.89830945
4/12/2023 19:00,54.7255695
4/12/2023 19:15,52.5905087
4/12/2023 19:30,60.60290779
4/12/2023 19:45,56.89830945
4/12/2023 20:00,56.89830945
4/12/2023 20:15,61.35090705
4/12/2023 20:30,52.5905087
4/12/2023 20:45,53.29448071
4/12/2023 21:00,56.89830945
4/12/2023 21:15,53.29448071
4/12/2023 21:30,59.10599552
4/12/2023 21:45,49.10902279
4/12/2023 22:00,61.35090705
4/12/2023 22:15,63.63023979
4/12/2023 22:30,59.10599552
4/12/2023 22:45,56.17417625
4/12/2023 23:00,54.7255695
4/12/2023 23:15,59.10599552
4/12/2023 23:30,55.4416496
4/12/2023 23:45,52.5905087
4/13/2023 0:00,58.35850136
4/13/2023 0:15,54.00247786
4/13/2023 0:30,56.16172676
4/13/2023 0:45,60.5900464
4/13/2023 1:00,52.5905087
4/13/2023 1:15,54.7255695
4/13/2023 1:30,54.01471976
4/13/2023 1:45,60.60290779
4/13/2023 2:00,54.7255695
4/13/2023 2:15,58.37115826
4/13/2023 2:30,48.42953285
4/13/2023 2:45,51.89057079
4/13/2023 3:00,50.49213194
4/13/2023 3:15,54.00247786
4/13/2023 3:30,54.00247786
4/13/2023 3:45,56.16172676
4/13/2023 4:00,59.84604912
4/13/2023 4:15,55.4416496
4/13/2023 4:30,51.89057079
4/13/2023 4:45,54.01471976
4/13/2023 5:00,57.62642088
4/13/2023 5:15,51.89057079
4/13/2023 5:30,51.89057079
4/13/2023 5:45,58.37115826
4/13/2023 6:00,59.84604912
4/13/2023 6:15,51.89057079
4/13/2023 6:30,56.17417625
4/13/2023 6:45,51.89057079
4/13/2023 7:00,50.49213194
4/13/2023 7:15,54.01471976
4/13/2023 7:30,51.89057079
4/13/2023 7:45,51.89057079
4/13/2023 8:00,54.01471976
4/13/2023 8:15,50.49213194
4/13/2023 8:30,54.00247786
4/13/2023 8:45,52.5905087
4/13/2023 9:00,56.16172676
4/13/2023 9:15,54.00247786
4/13/2023 9:30,50.49213194
4/13/2023 9:45,58.37115826
4/13/2023 10:00,54.00247786
4/13/2023 10:15,54.7255695
4/13/2023 10:30,54.7255695
4/13/2023 10:45,47.07245736
4/13/2023 11:00,51.89057079
4/13/2023 11:15,49.80441665
4/13/2023 11:30,46.40533931
4/13/2023 11:45,52.5905087
4/13/2023 12:00,48.42953285
4/13/2023 12:15,44.41751361
4/13/2023 12:30,48.42953285
4/13/2023 12:45,49.7925946
4/13/2023 13:00,51.87853864
4/13/2023 13:15,51.18271382
4/13/2023 13:30,47.75413597
4/13/2023 13:45,49.80441665
4/13/2023 14:00,49.80441665
4/13/2023 14:15,48.42953285
4/13/2023 14:30,46.40533931
4/13/2023 14:45,55.45403136
4/13/2023 15:00,51.18271382
4/13/2023 15:15,49.7925946
4/13/2023 15:30,51.87853864
4/13/2023 15:45,49.7925946
4/13/2023 16:00,49.10902279
4/13/2023 16:15,53.29448071
4/13/2023 16:30,51.89057079
4/13/2023 16:45,59.84604912
4/13/2023 17:00,49.10902279
4/13/2023 17:15,57.62642088
4/13/2023 17:30,61.35090705
4/13/2023 17:45,55.4416496
4/13/2023 18:00,54.7255695
4/13/2023 18:15,56.89830945
4/13/2023 18:30,53.30665339
4/13/2023 18:45,51.19467606
4/13/2023 19:00,56.89830945
4/13/2023 19:15,53.29448071
4/13/2023 19:30,56.89830945
4/13/2023 19:45,55.4416496
4/13/2023 20:00,61.35090705
4/13/2023 20:15,56.89830945
4/13/2023 20:30,61.35090705
4/13/2023 20:45,59.10599552
4/13/2023 21:00,56.89830945
4/13/2023 21:15,59.10599552
4/13/2023 21:30,61.35090705
4/13/2023 21:45,59.10599552
4/13/2023 22:00,55.4416496
4/13/2023 22:15,53.29448071
4/13/2023 22:30,55.4416496
4/13/2023 22:45,56.89830945
4/13/2023 23:00,62.87043028
4/13/2023 23:15,55.4416496
4/13/2023 23:30,60.60290779
4/13/2023 23:45,55.4416496
4/14/2023 0:00,52.5905087
4/14/2023 0:15,54.7255695
4/14/2023 0:30,59.10599552
4/14/2023 0:45,54.7255695
4/14/2023 1:00,54.7255695
4/14/2023 1:15,56.89830945
4/14/2023 1:30,62.87043028
4/14/2023 1:45,60.60290779
4/14/2023 2:00,65.17481841
4/14/2023 2:15,53.29448071
4/14/2023 2:30,52.5905087
4/14/2023 2:45,56.89830945
4/14/2023 3:00,56.89830945
4/14/2023 3:15,56.89830945
4/14/2023 3:30,54.7255695
4/14/2023 3:45,54.7255695
4/14/2023 4:00,53.30665339
4/14/2023 4:15,54.7255695
4/14/2023 4:30,54.7255695
4/14/2023 4:45,59.10599552
4/14/2023 5:00,61.35090705
4/14/2023 5:15,52.5905087
4/14/2023 5:30,54.7255695
4/14/2023 5:45,54.7255695
4/14/2023 6:00,56.89830945
4/14/2023 6:15,60.60290779
4/14/2023 6:30,60.60290779
4/14/2023 6:45,50.49213194
4/14/2023 7:00,56.89830945
4/14/2023 7:15,59.10599552
4/14/2023 7:30,53.29448071
4/14/2023 7:45,49.10902279
4/14/2023 8:00,51.18271382
4/14/2023 8:15,53.29448071
4/14/2023 8:30,57.62642088
4/14/2023 8:45,55.4416496
4/14/2023 9:00,56.89830945
4/14/2023 9:15,51.89057079
4/14/2023 9:30,53.30665339
4/14/2023 9:45,51.18271382
4/14/2023 10:00,56.89830945
4/14/2023 10:15,51.89057079
4/14/2023 10:30,51.19467606
4/14/2023 10:45,53.30665339
4/14/2023 11:00,53.30665339
4/14/2023 11:15,53.30665339
4/14/2023 11:30,55.45403136
4/14/2023 11:45,54.01471976
4/14/2023 12:00,51.89057079
4/14/2023 12:15,53.30665339
4/14/2023 12:30,57.63900903
4/14/2023 12:45,56.89830945
4/14/2023 13:00,53.29448071
4/14/2023 13:15,49.80441665
4/14/2023 13:30,51.89057079
4/14/2023 13:45,49.80441665
4/14/2023 14:00,51.18271382
4/14/2023 14:15,51.18271382
4/14/2023 14:30,47.74252704
4/14/2023 14:45,45.73095033
4/14/2023 15:00,49.7925946
4/14/2023 15:15,49.7925946
4/14/2023 15:30,51.87853864
4/14/2023 15:45,47.74252704
4/14/2023 16:00,53.29448071
4/14/2023 16:15,45.73095033
4/14/2023 16:30,49.10902279
4/14/2023 16:45,47.75413597
4/14/2023 17:00,49.80441665
4/14/2023 17:15,45.74234492
4/14/2023 17:30,55.45403136
4/14/2023 17:45,47.75413597
4/14/2023 18:00,53.30665339
4/14/2023 18:15,53.30665339
4/14/2023 18:30,51.89057079
4/14/2023 18:45,55.45403136
4/14/2023 19:00,55.4416496
4/14/2023 19:15,49.7925946
4/14/2023 19:30,51.18271382
4/14/2023 19:45,55.4416496
4/14/2023 20:00,57.62642088
4/14/2023 20:15,55.4416496
4/14/2023 20:30,47.74252704
4/14/2023 20:45,49.80441665
4/14/2023 21:00,54.01471976
4/14/2023 21:15,47.75413597
4/14/2023 21:30,51.89057079
4/14/2023 21:45,48.42953285
4/14/2023 22:00,51.89057079
4/14/2023 22:15,52.5905087
4/14/2023 22:30,52.5905087
4/14/2023 22:45,48.42953285
4/14/2023 23:00,51.87853864
4/14/2023 23:15,54.00247786
4/14/2023 23:30,50.49213194
4/14/2023 23:45,56.16172676
4/15/2023 0:00,50.49213194
4/15/2023 0:15,54.00247786
4/15/2023 0:30,49.7925946
4/15/2023 0:45,54.00247786
4/15/2023 1:00,51.87853864
4/15/2023 1:15,52.5905087
4/15/2023 1:30,52.5905087
4/15/2023 1:45,54.00247786
4/15/2023 2:00,58.37115826
4/15/2023 2:15,54.01471976
4/15/2023 2:30,50.49213194
4/15/2023 2:45,56.17417625
4/15/2023 3:00,51.89057079
4/15/2023 3:15,52.5905087
4/15/2023 3:30,52.5905087
4/15/2023 3:45,50.49213194
4/15/2023 4:00,56.17417625
4/15/2023 4:15,51.18271382
4/15/2023 4:30,52.5905087
4/15/2023 4:45,52.5905087
4/15/2023 5:00,56.16172676
4/15/2023 5:15,56.16172676
4/15/2023 5:30,50.49213194
4/15/2023 5:45,52.5905087
4/15/2023 6:00,51.18271382
4/15/2023 6:15,52.5905087
4/15/2023 6:30,49.10902279
4/15/2023 6:45,43.75696051
4/15/2023 7:00,45.07216022
4/15/2023 7:15,45.74234492
4/15/2023 7:30,44.41751361
4/15/2023 7:45,47.75413597
4/15/2023 8:00,51.18271382
4/15/2023 8:15,47.74252704
4/15/2023 8:30,44.41751361
4/15/2023 8:45,47.74252704
4/15/2023 9:00,49.80441665
4/15/2023 9:15,49.80441665
4/15/2023 9:30,55.45403136
4/15/2023 9:45,42.46861062
4/15/2023 10:00,44.41751361
4/15/2023 10:15,41.18611717
4/15/2023 10:30,44.41751361
4/15/2023 10:45,41.19700585
4/15/2023 11:00,43.12180482
4/15/2023 11:15,43.76813932
4/15/2023 11:30,41.83070987
4/15/2023 11:45,41.83070987
4/15/2023 12:00,41.83070987
4/15/2023 12:15,41.83070987
4/15/2023 12:30,41.83070987
4/15/2023 12:45,43.76813932
4/15/2023 13:00,41.83070987
4/15/2023 13:15,45.07216022
4/15/2023 13:30,43.11069798
4/15/2023 13:45,43.11069798
4/15/2023 14:00,39.92182158
4/15/2023 14:15,39.92182158
4/15/2023 14:30,41.81974846
4/15/2023 14:45,38.68424631
4/15/2023 15:00,43.11069798
4/15/2023 15:15,47.08399514
4/15/2023 15:30,47.08399514
4/15/2023 15:45,45.74234492
4/15/2023 16:00,45.08348355
4/15/2023 16:15,47.08399514
4/15/2023 16:30,47.08399514
4/15/2023 16:45,43.76813932
4/15/2023 17:00,43.76813932
4/15/2023 17:15,41.83070987
4/15/2023 17:30,41.83070987
4/15/2023 17:45,45.74234492
4/15/2023 18:00,45.74234492
4/15/2023 18:15,47.07245736
4/15/2023 18:30,47.07245736
4/15/2023 18:45,47.07245736
4/15/2023 19:00,47.07245736
4/15/2023 19:15,49.10902279
4/15/2023 19:30,51.18271382
4/15/2023 19:45,50.49213194
4/15/2023 20:00,49.10902279
4/15/2023 20:15,49.10902279
4/15/2023 20:30,55.45403136
4/15/2023 20:45,55.45403136
4/15/2023 21:00,47.75413597
4/15/2023 21:15,51.19467606
4/15/2023 21:30,47.75413597
4/15/2023 21:45,45.74234492
4/15/2023 22:00,51.87853864
4/15/2023 22:15,49.7925946
4/15/2023 22:30,47.74252704
4/15/2023 22:45,51.89057079
4/15/2023 23:00,51.87853864
4/15/2023 23:15,49.7925946
4/15/2023 23:30,43.75696051
4/15/2023 23:45,47.74252704
4/16/2023 0:00,51.87853864
4/16/2023 0:15,55.4416496
4/16/2023 0:30,51.87853864
4/16/2023 0:45,49.7925946
4/16/2023 1:00,51.18271382
4/16/2023 1:15,51.87853864
4/16/2023 1:30,49.7925946
4/16/2023 1:45,53.29448071
4/16/2023 2:00,45.74234492
4/16/2023 2:15,53.29448071
4/16/2023 2:30,54.7255695
4/16/2023 2:45,51.19467606
4/16/2023 3:00,54.7255695
4/16/2023 3:15,53.30665339
4/16/2023 3:30,55.45403136
4/16/2023 3:45,49.80441665
4/16/2023 4:00,53.30665339
4/16/2023 4:15,49.80441665
4/16/2023 4:30,49.12077347
4/16/2023 4:45,47.08399514
4/16/2023 5:00,47.75413597
4/16/2023 5:15,47.75413597
4/16/2023 5:30,47.75413597
4/16/2023 5:45,49.12077347
4/16/2023 6:00,53.30665339
4/16/2023 6:15,47.75413597
4/16/2023 6:30,51.19467606
4/16/2023 6:45,45.74234492
4/16/2023 7:00,49.80441665
4/16/2023 7:15,43.76813932
4/16/2023 7:30,46.40533931
4/16/2023 7:45,45.73095033
4/16/2023 8:00,49.7925946
4/16/2023 8:15,46.40533931
4/16/2023 8:30,42.46861062
4/16/2023 8:45,43.12180482
4/16/2023 9:00,44.41751361
4/16/2023 9:15,41.18611717
4/16/2023 9:30,46.40533931
4/16/2023 9:45,45.07216022
4/16/2023 10:00,39.30091267
4/16/2023 10:15,37.45427885
4/16/2023 10:30,37.45427885
4/16/2023 10:45,39.30091267
4/16/2023 11:00,41.18611717
4/16/2023 11:15,36.25095081
4/16/2023 11:30,37.45427885
4/16/2023 11:45,36.25095081
4/16/2023 12:00,38.07183192
4/16/2023 12:15,39.31158246
4/16/2023 12:30,40.55777541
4/16/2023 12:45,41.19700585
4/16/2023 13:00,41.19700585
4/16/2023 13:15,44.41751361
4/16/2023 13:30,40.55777541
4/16/2023 13:45,40.55777541
4/16/2023 14:00,40.55777541
4/16/2023 14:15,45.74234492
4/16/2023 14:30,43.76813932
4/16/2023 14:45,42.46861062
4/16/2023 15:00,45.74234492
4/16/2023 15:15,47.75413597
4/16/2023 15:30,51.19467606
4/16/2023 15:45,47.75413597
4/16/2023 16:00,49.80441665
4/16/2023 16:15,51.18271382
4/16/2023 16:30,55.4416496
4/16/2023 16:45,53.29448071
4/16/2023 17:00,54.7255695
4/16/2023 17:15,47.07245736
4/16/2023 17:30,50.49213194
4/16/2023 17:45,47.07245736
4/16/2023 18:00,53.29448071
4/16/2023 18:15,49.10902279
4/16/2023 18:30,53.29448071
4/16/2023 18:45,49.12077347
4/16/2023 19:00,49.12077347
4/16/2023 19:15,49.12077347
4/16/2023 19:30,49.12077347
4/16/2023 19:45,54.7255695
4/16/2023 20:00,54.00247786
4/16/2023 20:15,50.49213194
4/16/2023 20:30,58.35850136
4/16/2023 20:45,52.5905087
4/16/2023 21:00,54.7255695
4/16/2023 21:15,54.7255695
4/16/2023 21:30,54.7255695
4/16/2023 21:45,50.49213194
4/16/2023 22:00,56.89830945
4/16/2023 22:15,52.5905087
4/16/2023 22:30,54.00247786
4/16/2023 22:45,48.42953285
4/16/2023 23:00,56.16172676
4/16/2023 23:15,52.5905087
4/16/2023 23:30,50.49213194
4/16/2023 23:45,48.42953285
4/17/2023 0:00,46.40533931
4/17/2023 0:15,47.07245736
4/17/2023 0:30,42.46861062
4/17/2023 0:45,44.41751361
4/17/2023 1:00,43.12180482
4/17/2023 1:15,41.19700585
4/17/2023 1:30,50.49213194
4/17/2023 1:45,48.42953285
4/17/2023 2:00,43.11069798
4/17/2023 2:15,41.18611717
4/17/2023 2:30,46.40533931
4/17/2023 2:45,46.40533931
4/17/2023 3:00,44.41751361
4/17/2023 3:15,43.11069798
4/17/2023 3:30,44.41751361
4/17/2023 3:45,44.41751361
4/17/2023 4:00,43.11069798
4/17/2023 4:15,44.41751361
4/17/2023 4:30,42.46861062
4/17/2023 4:45,42.46861062
4/17/2023 5:00,46.40533931
4/17/2023 5:15,46.40533931
4/17/2023 5:30,45.73095033
4/17/2023 5:45,46.40533931
4/17/2023 6:00,45.73095033
4/17/2023 6:15,43.75696051
4/17/2023 6:30,49.7925946
4/17/2023 6:45,47.74252704
4/17/2023 7:00,39.31158246
4/17/2023 7:15,40.55777541
4/17/2023 7:30,42.46861062
4/17/2023 7:45,36.25095081
4/17/2023 8:00,42.46861062
4/17/2023 8:15,37.45427885
4/17/2023 8:30,37.45427885
4/17/2023 8:45,41.18611717
4/17/2023 9:00,43.11069798
4/17/2023 9:15,34.45908864
4/17/2023 9:30,38.06131063
4/17/2023 9:45,31.58340382
4/17/2023 10:00,34.46916321
4/17/2023 10:15,32.72581062
4/17/2023 10:30,34.45908864
4/17/2023 10:45,34.46916321
4/17/2023 11:00,34.46916321
4/17/2023 11:15,32.72581062
4/17/2023 11:30,36.25095081
4/17/2023 11:45,39.31158246
4/17/2023 12:00,35.65572962
4/17/2023 12:15,36.25095081
4/17/2023 12:30,40.55777541
4/17/2023 12:45,33.87697833
4/17/2023 13:00,36.85047145
4/17/2023 13:15,36.85047145
4/17/2023 13:30,40.55777541
4/17/2023 13:45,37.45427885
4/17/2023 14:00,40.55777541
4/17/2023 14:15,43.76813932
4/17/2023 14:30,47.75413597
4/17/2023 14:45,49.10902279
4/17/2023 15:00,45.73095033
4/17/2023 15:15,45.73095033
4/17/2023 15:30,62.55195964
4/17/2023 15:45,63.03224718
4/17/2023 16:00,63.03224718
4/17/2023 16:15,65.70036564
4/17/2023 16:30,66.43724846
4/17/2023 16:45,66.93220016
4/17/2023 17:00,69.17574789
4/17/2023 17:15,68.42378868
4/17/2023 17:30,69.93181554
4/17/2023 17:45,68.42378868
4/17/2023 18:00,68.41950394
4/17/2023 18:15,68.41950394
4/17/2023 18:30,68.92177067
4/17/2023 18:45,70.43524537
4/17/2023 19:00,69.6764538
4/17/2023 19:15,70.43524537
4/17/2023 19:30,69.17143875
4/17/2023 19:45,69.6764538
4/17/2023 20:00,69.6764538
4/17/2023 20:15,69.6764538
4/17/2023 20:30,70.18330476
4/17/2023 20:45,70.18330476
4/17/2023 21:00,69.6764538
4/17/2023 21:15,69.42587515
4/17/2023 21:30,69.6764538
4/17/2023 21:45,67.67167849
4/17/2023 22:00,68.41950394
4/17/2023 22:15,68.92177067
4/17/2023 22:30,67.67167849
4/17/2023 22:45,68.41950394
4/17/2023 23:00,68.41950394
4/17/2023 23:15,67.42473432
4/17/2023 23:30,66.68237928
4/17/2023 23:45,66.68237928
4/18/2023 0:00,66.68237928
4/18/2023 0:15,65.94413449
4/18/2023 0:30,67.42473432
4/18/2023 0:45,64.72146844
4/18/2023 1:00,65.94413449
4/18/2023 1:15,66.18835474
4/18/2023 1:30,64.72146844
4/18/2023 1:45,65.45285736
4/18/2023 2:00,64.72146844
4/18/2023 2:15,66.68237928
4/18/2023 2:30,66.68237928
4/18/2023 2:45,65.20999907
4/18/2023 3:00,65.94413449
4/18/2023 3:15,65.94413449
4/18/2023 3:30,67.17824154
4/18/2023 3:45,65.70036564
4/18/2023 4:00,65.70036564
4/18/2023 4:15,63.99418978
4/18/2023 4:30,65.20999907
4/18/2023 4:45,67.17824154
4/18/2023 5:00,66.43724846
4/18/2023 5:15,66.43724846
4/18/2023 5:30,66.43724846
4/18/2023 5:45,66.43724846
4/18/2023 6:00,66.43724846
4/18/2023 6:15,67.17824154
4/18/2023 6:30,67.67167849
4/18/2023 6:45,67.92334308
4/18/2023 7:00,67.17824154
4/18/2023 7:15,65.94413449
4/18/2023 7:30,67.17824154
4/18/2023 7:45,67.17824154
4/18/2023 8:00,66.43724846
4/18/2023 8:15,67.17824154
4/18/2023 8:30,63.99418978
4/18/2023 8:45,64.47997212
4/18/2023 9:00,66.68237928
4/18/2023 9:15,66.43302638
4/18/2023 9:30,65.20999907
4/18/2023 9:45,65.94413449
4/18/2023 10:00,64.72146844
4/18/2023 10:15,63.27101959
4/18/2023 10:30,64.72146844
4/18/2023 10:45,64.23477554
4/18/2023 11:00,65.20999907
4/18/2023 11:15,64.72146844
4/18/2023 11:30,63.27101959
4/18/2023 11:45,64.72146844
4/18/2023 12:00,63.99418978
4/18/2023 12:15,66.68237928
4/18/2023 12:30,63.03224718
4/18/2023 12:45,66.68237928
4/18/2023 13:00,65.20999907
4/18/2023 13:15,66.43302638
4/18/2023 13:30,67.17399508
4/18/2023 13:45,67.91907404
4/18/2023 14:00,69.92748385
4/18/2023 14:15,69.42155823
4/18/2023 14:30,72.22027344
4/18/2023 14:45,71.96515752
4/18/2023 15:00,70.68763738
4/18/2023 15:15,75.07429319
4/18/2023 15:30,74.29084547
4/18/2023 15:45,72.73627717
4/18/2023 16:00,73.51150711
4/18/2023 16:15,75.6003769
4/18/2023 16:30,73.51150711
4/18/2023 16:45,74.81418083
4/18/2023 17:00,76.65351766
4/18/2023 17:15,74.81418083
4/18/2023 17:30,76.39068138
4/18/2023 17:45,74.03209507
4/18/2023 18:00,76.39068138
4/18/2023 18:15,75.6003769
4/18/2023 18:30,76.39068138
4/18/2023 18:45,73.25411866
4/18/2023 19:00,73.25411866
4/18/2023 19:15,74.03209507
4/18/2023 19:30,76.91680534
4/18/2023 19:45,73.76934695
4/18/2023 20:00,77.71394309
4/18/2023 20:15,73.25411866
4/18/2023 20:30,74.81418083
4/18/2023 20:45,75.6003769
4/18/2023 21:00,74.03209507
4/18/2023 21:15,71.45190026
4/18/2023 21:30,73.76934695
4/18/2023 21:45,72.48025068
4/18/2023 22:00,71.71049299
4/18/2023 22:15,70.94484373
4/18/2023 22:30,71.71049299
4/18/2023 22:45,70.18330476
4/18/2023 23:00,72.99718161
4/18/2023 23:15,72.99275505
4/18/2023 23:30,71.45190026
4/18/2023 23:45,72.22027344
4/19/2023 0:00,70.68763738
4/19/2023 0:15,72.22027344
4/19/2023 0:30,72.48025068
4/19/2023 0:45,71.71049299
4/19/2023 1:00,69.42587515
4/19/2023 1:15,70.94484373
4/19/2023 1:30,67.92334308
4/19/2023 1:45,68.67255398
4/19/2023 2:00,69.92748385
4/19/2023 2:15,69.92748385
4/19/2023 2:30,69.17143875
4/19/2023 2:45,71.1981463
4/19/2023 3:00,69.92748385
4/19/2023 3:15,69.6764538
4/19/2023 3:30,71.1981463
4/19/2023 3:45,71.45190026
4/19/2023 4:00,70.43524537
4/19/2023 4:15,66.92796148
4/19/2023 4:30,69.92748385
4/19/2023 4:45,71.1981463
4/19/2023 5:00,69.6764538
4/19/2023 5:15,71.1981463
4/19/2023 5:30,70.43524537
4/19/2023 5:45,69.6764538
4/19/2023 6:00,69.6764538
4/19/2023 6:15,68.92177067
4/19/2023 6:30,68.92177067
4/19/2023 6:45,68.92177067
4/19/2023 7:00,69.6764538
4/19/2023 7:15,68.17119782
4/19/2023 7:30,66.93220016
4/19/2023 7:45,66.18835474
4/19/2023 8:00,68.17119782
4/19/2023 8:15,69.17143875
4/19/2023 8:30,66.92796148
4/19/2023 8:45,66.18835474
4/19/2023 9:00,65.45285736
4/19/2023 9:15,66.92796148
4/19/2023 9:30,64.23892718
4/19/2023 9:45,64.96759217
4/19/2023 10:00,65.45285736
4/19/2023 10:15,64.23892718
4/19/2023 10:30,63.51437243
4/19/2023 10:45,64.47997212
4/19/2023 11:00,65.70036564
4/19/2023 11:15,66.92796148
4/19/2023 11:30,66.43724846
4/19/2023 11:45,68.41950394
4/19/2023 12:00,67.67593974
4/19/2023 12:15,66.19256904
4/19/2023 12:30,67.42473432
4/19/2023 12:45,68.17119782
4/19/2023 13:00,65.20999907
4/19/2023 13:15,65.94413449
4/19/2023 13:30,68.67255398
4/19/2023 13:45,67.92334308
4/19/2023 14:00,71.71049299
4/19/2023 14:15,69.93181554
4/19/2023 14:30,72.99275505
4/19/2023 14:45,73.76934695
4/19/2023 15:00,70.69199255
4/19/2023 15:15,70.69199255
4/19/2023 15:30,71.45627985
4/19/2023 15:45,77.18054441
4/19/2023 16:00,87.78738936
4/19/2023 16:15,85.22987078
4/19/2023 16:30,90.36790818
4/19/2023 16:45,86.25026093
4/19/2023 17:00,86.2415109
4/19/2023 17:15,86.2415109
4/19/2023 17:30,92.98900036
4/19/2023 17:45,88.81172576
4/19/2023 18:00,87.77857307
4/19/2023 18:15,88.81172576
4/19/2023 18:30,88.81172576
4/19/2023 18:45,83.20368432
4/19/2023 19:00,79.71978761
4/19/2023 19:15,78.24536379
4/19/2023 19:30,80.70411539
4/19/2023 19:45,78.24536379
4/19/2023 20:00,75.33084759
4/19/2023 20:15,75.33084759
4/19/2023 20:30,80.71262348
4/19/2023 20:45,80.71262348
4/19/2023 21:00,75.33084759
4/19/2023 21:15,77.75062673
4/19/2023 21:30,80.71262348
4/19/2023 21:45,81.70981203
4/19/2023 22:00,76.78181299
4/19/2023 22:15,76.29934307
4/19/2023 22:30,79.22954726
4/19/2023 22:45,79.22954726
4/19/2023 23:00,79.22110591
4/19/2023 23:15,80.21131069
4/19/2023 23:30,85.73549501
