Time,Pressure[cmH2O],Barometric,Real,Date,smooth
4/5/2022 10:15,741.192,740.9,0.292,2022-04-05 10:15:00,0.6197975052183243
4/5/2022 10:30,741.192,741.25,-0.058,2022-04-05 10:30:00,0.6251750025760122
4/5/2022 10:45,741.658,741.075,0.583,2022-04-05 10:45:00,0.630621924882037
4/5/2022 11:00,741.367,741.367,0.0,2022-04-05 11:00:00,0.6361378941753064
4/5/2022 11:15,741.483,741.367,0.116,2022-04-05 11:15:00,0.6417222626667005
4/5/2022 11:30,741.658,741.542,0.116,2022-04-05 11:30:00,0.6473742808003375
4/5/2022 11:45,741.483,741.367,0.116,2022-04-05 11:45:00,0.6530929229171144
4/5/2022 12:00,741.658,741.25,0.408,2022-04-05 12:00:00,0.6588767010091309
4/5/2022 12:15,741.658,741.367,0.291,2022-04-05 12:15:00,0.6647240731182557
4/5/2022 12:30,741.483,741.25,0.233,2022-04-05 12:30:00,0.6706332844580041
4/5/2022 12:45,741.308,741.075,0.233,2022-04-05 12:45:00,0.6766024239529999
4/5/2022 13:00,741.483,741.25,0.233,2022-04-05 13:00:00,0.6826291891186416
4/5/2022 13:15,741.367,741.367,0.0,2022-04-05 13:15:00,0.6887110344158784
4/5/2022 13:30,741.308,741.075,0.233,2022-04-05 13:30:00,0.6948453073312422
4/5/2022 13:45,741.192,740.9,0.292,2022-04-05 13:45:00,0.7010290524601466
4/5/2022 14:00,741.308,741.075,0.233,2022-04-05 14:00:00,0.7072592367133838
4/5/2022 14:15,741.192,740.9,0.292,2022-04-05 14:15:00,0.7135324663703037
4/5/2022 14:30,741.483,740.9,0.583,2022-04-05 14:30:00,0.7198452143679838
4/5/2022 14:45,741.483,741.075,0.408,2022-04-05 14:45:00,0.7261937072193899
4/5/2022 15:00,741.192,740.608,0.584,2022-04-05 15:00:00,0.7325741438298895
4/5/2022 15:15,741.308,740.317,0.991,2022-04-05 15:15:00,0.738982455585923
4/5/2022 15:30,741.017,740.317,0.7,2022-04-05 15:30:00,0.7454142966737527
4/5/2022 15:45,740.842,739.967,0.875,2022-04-05 15:45:00,0.7518653453908588
4/5/2022 16:00,741.367,740.142,1.225,2022-04-05 16:00:00,0.7583310722823698
4/5/2022 16:15,741.192,740.142,1.05,2022-04-05 16:15:00,0.7648068188494318
4/5/2022 16:30,741.017,740.317,0.7,2022-04-05 16:30:00,0.7712879214172941
4/5/2022 16:45,741.192,739.792,1.4,2022-04-05 16:45:00,0.7777695380030948
4/5/2022 17:00,741.017,739.967,1.05,2022-04-05 17:00:00,0.7842465520249023
4/5/2022 17:15,741.367,739.967,1.4,2022-04-05 17:15:00,0.7907140913544074
4/5/2022 17:30,741.367,740.025,1.342,2022-04-05 17:30:00,0.7971669818734202
4/5/2022 17:45,741.192,739.85,1.342,2022-04-05 17:45:00,0.8035999839718637
4/5/2022 18:00,741.367,739.85,1.517,2022-04-05 18:00:00,0.8100080452717087
4/5/2022 18:15,741.367,739.85,1.517,2022-04-05 18:15:00,0.8163859813897991
4/5/2022 18:30,741.483,740.025,1.458,2022-04-05 18:30:00,0.8227287702210307
4/5/2022 18:45,741.367,739.85,1.517,2022-04-05 18:45:00,0.8290312772645952
4/5/2022 19:00,741.367,740.142,1.225,2022-04-05 19:00:00,0.8352884097492638
4/5/2022 19:15,741.833,740.317,1.516,2022-04-05 19:15:00,0.8414952617800018
4/5/2022 19:30,742.3,740.608,1.692,2022-04-05 19:30:00,0.8476468391008617
4/5/2022 19:45,742.3,740.783,1.517,2022-04-05 19:45:00,0.8537383883074235
4/5/2022 20:00,742.3,741.25,1.05,2022-04-05 20:00:00,0.859765209022279
4/5/2022 20:15,742.65,741.075,1.575,2022-04-05 20:15:00,0.8657227127470557
4/5/2022 20:30,742.942,741.542,1.4,2022-04-05 20:30:00,0.8716061417355672
4/5/2022 20:45,743.292,741.717,1.575,2022-04-05 20:45:00,0.8774112925818982
4/5/2022 21:00,743.292,742.008,1.284,2022-04-05 21:00:00,0.8831338227825594
4/5/2022 21:15,743.408,742.183,1.225,2022-04-05 21:15:00,0.8887697334296693
4/5/2022 21:30,743.583,742.183,1.4,2022-04-05 21:30:00,0.894315234502722
4/5/2022 21:45,743.583,742.183,1.4,2022-04-05 21:45:00,0.8997664920869883
4/5/2022 22:00,743.583,742.358,1.225,2022-04-05 22:00:00,0.905120183577251
4/5/2022 22:15,743.583,742.183,1.4,2022-04-05 22:15:00,0.910372833625716
4/5/2022 22:30,743.758,742.183,1.575,2022-04-05 22:30:00,0.9155216314146652
4/5/2022 22:45,743.583,742.475,1.108,2022-04-05 22:45:00,0.9205637415874071
4/5/2022 23:00,743.758,742.183,1.575,2022-04-05 23:00:00,0.9254965073756599
4/5/2022 23:15,743.583,742.358,1.225,2022-04-05 23:15:00,0.9303175567168934
4/5/2022 23:30,743.583,742.358,1.225,2022-04-05 23:30:00,0.9350247294239344
4/5/2022 23:45,743.583,742.475,1.108,2022-04-05 23:45:00,0.9396162892087142
4/6/2022 0:00,743.758,742.358,1.4,2022-04-06 00:00:00,0.9440906890274159
4/6/2022 0:15,743.875,742.358,1.517,2022-04-06 00:15:00,0.9484464759964037
4/6/2022 0:30,743.758,742.533,1.225,2022-04-06 00:30:00,0.9526825856469393
4/6/2022 0:45,743.933,742.65,1.283,2022-04-06 00:45:00,0.9567982587450315
4/6/2022 1:00,743.933,742.65,1.283,2022-04-06 01:00:00,0.9607930224488398
4/6/2022 1:15,743.933,742.825,1.108,2022-04-06 01:15:00,0.964666612656111
4/6/2022 1:30,743.933,743.0,0.933,2022-04-06 01:30:00,0.9684190280332073
4/6/2022 1:45,743.933,743.0,0.933,2022-04-06 01:45:00,0.972050526465174
4/6/2022 2:00,744.05,743.117,0.933,2022-04-06 02:00:00,0.9755616614329424
4/6/2022 2:15,744.225,743.117,1.108,2022-04-06 02:15:00,0.9789533201748719
4/6/2022 2:30,744.517,743.467,1.05,2022-04-06 02:30:00,0.9822265226582587
4/6/2022 2:45,744.517,743.292,1.225,2022-04-06 02:45:00,0.9853826455864814
4/6/2022 3:00,744.225,743.292,0.933,2022-04-06 03:00:00,0.9884231749522127
4/6/2022 3:15,744.225,743.292,0.933,2022-04-06 03:15:00,0.9913497628044659
4/6/2022 3:30,744.225,743.467,0.758,2022-04-06 03:30:00,0.9941644330883355
4/6/2022 3:45,744.225,743.292,0.933,2022-04-06 03:45:00,0.9968694042845622
4/6/2022 4:00,744.575,743.292,1.283,2022-04-06 04:00:00,0.999467022660582
4/6/2022 4:15,744.867,743.583,1.284,2022-04-06 04:15:00,1.0019598472655011
4/6/2022 4:30,744.867,743.758,1.109,2022-04-06 04:30:00,1.0043508196347086
4/6/2022 4:45,745.158,743.758,1.4,2022-04-06 04:45:00,1.0066428988635732
4/6/2022 5:00,744.867,744.05,0.817,2022-04-06 05:00:00,1.0088393055486011
4/6/2022 5:15,745.042,744.05,0.992,2022-04-06 05:15:00,1.0109431986959907
4/6/2022 5:30,745.042,743.933,1.109,2022-04-06 05:30:00,1.0129580819712996
4/6/2022 5:45,745.333,743.933,1.4,2022-04-06 05:45:00,1.0148876457154874
4/6/2022 6:00,745.333,744.05,1.283,2022-04-06 06:00:00,1.016735557682449
4/6/2022 6:15,745.333,744.225,1.108,2022-04-06 06:15:00,1.0185054879312945
4/6/2022 6:30,745.683,744.4,1.283,2022-04-06 06:30:00,1.0202013750039678
4/6/2022 6:45,745.683,744.517,1.166,2022-04-06 06:45:00,1.0218271140518231
4/6/2022 7:00,745.508,744.692,0.816,2022-04-06 07:00:00,1.0233868540019193
4/6/2022 7:15,745.975,744.692,1.283,2022-04-06 07:15:00,1.02488453600309
4/6/2022 7:30,745.975,744.983,0.992,2022-04-06 07:30:00,1.0263242946940758
4/6/2022 7:45,746.15,745.158,0.992,2022-04-06 07:45:00,1.0277103735406388
4/6/2022 8:00,745.975,745.333,0.642,2022-04-06 08:00:00,1.0290468535355466
4/6/2022 8:15,746.442,745.333,1.109,2022-04-06 08:15:00,1.0303377083220449
4/6/2022 8:30,746.15,745.625,0.525,2022-04-06 08:30:00,1.0315871674748942
4/6/2022 8:45,746.442,745.45,0.992,2022-04-06 08:45:00,1.0327992160043578
4/6/2022 9:00,746.442,745.8,0.642,2022-04-06 09:00:00,1.0339779734714365
4/6/2022 9:15,746.617,745.45,1.167,2022-04-06 09:15:00,1.0351272149158441
4/6/2022 9:30,746.792,745.742,1.05,2022-04-06 09:30:00,1.0362509333242709
4/6/2022 9:45,746.792,745.917,0.875,2022-04-06 09:45:00,1.0373527915325929
4/6/2022 10:00,746.967,746.558,0.409,2022-04-06 10:00:00,1.0384365853840798
4/6/2022 10:15,747.258,746.558,0.7,2022-04-06 10:15:00,1.0395058568704103
4/6/2022 10:30,747.433,746.558,0.875,2022-04-06 10:30:00,1.0405640989059506
4/6/2022 10:45,747.55,747.025,0.525,2022-04-06 10:45:00,1.041614473274926
4/6/2022 11:00,747.55,746.675,0.875,2022-04-06 11:00:00,1.0426603592434678
4/6/2022 11:15,747.725,746.85,0.875,2022-04-06 11:15:00,1.043704618013887
4/6/2022 11:30,747.725,746.85,0.875,2022-04-06 11:30:00,1.0447501462920037
4/6/2022 11:45,747.725,746.85,0.875,2022-04-06 11:45:00,1.0457994885005915
4/6/2022 12:00,747.725,746.85,0.875,2022-04-06 12:00:00,1.0468553040700732
4/6/2022 12:15,747.433,746.558,0.875,2022-04-06 12:15:00,1.0479198452963951
4/6/2022 12:30,747.258,746.558,0.7,2022-04-06 12:30:00,1.0489951821552934
4/6/2022 12:45,747.083,746.675,0.408,2022-04-06 12:45:00,1.050083336917977
4/6/2022 13:00,747.258,746.675,0.583,2022-04-06 13:00:00,1.0511859855101573
4/6/2022 13:15,747.083,746.558,0.525,2022-04-06 13:15:00,1.0523046400828928
4/6/2022 13:30,747.433,746.558,0.875,2022-04-06 13:30:00,1.0534406414777522
4/6/2022 13:45,747.433,746.675,0.758,2022-04-06 13:45:00,1.0545952266176812
4/6/2022 14:00,747.725,746.85,0.875,2022-04-06 14:00:00,1.0557691437447545
4/6/2022 14:15,747.725,746.85,0.875,2022-04-06 14:15:00,1.0569630893127555
4/6/2022 14:30,747.55,747.025,0.525,2022-04-06 14:30:00,1.0581773891156787
4/6/2022 14:45,747.9,746.85,1.05,2022-04-06 14:45:00,1.0594122741306462
4/6/2022 15:00,748.075,747.142,0.933,2022-04-06 15:00:00,1.0606678054014667
4/6/2022 15:15,747.9,747.025,0.875,2022-04-06 15:15:00,1.0619437235498272
4/6/2022 15:30,747.9,747.317,0.583,2022-04-06 15:30:00,1.063239727880592
4/6/2022 15:45,748.367,747.142,1.225,2022-04-06 15:45:00,1.0645550626745999
4/6/2022 16:00,748.367,747.142,1.225,2022-04-06 16:00:00,1.0658891094587415
4/6/2022 16:15,748.192,747.317,0.875,2022-04-06 16:15:00,1.0672406828537953
4/6/2022 16:30,748.542,747.492,1.05,2022-04-06 16:30:00,1.0686085812099255
4/6/2022 16:45,748.717,747.608,1.109,2022-04-06 16:45:00,1.0699914997264275
4/6/2022 17:00,748.542,747.608,0.934,2022-04-06 17:00:00,1.0713879286116277
4/6/2022 17:15,748.717,747.608,1.109,2022-04-06 17:15:00,1.0727962835355456
4/6/2022 17:30,748.717,747.608,1.109,2022-04-06 17:30:00,1.0742144990310842
4/6/2022 17:45,748.833,747.783,1.05,2022-04-06 17:45:00,1.0756406740860731
4/6/2022 18:00,749.008,747.958,1.05,2022-04-06 18:00:00,1.0770726094269663
4/6/2022 18:15,749.008,748.075,0.933,2022-04-06 18:15:00,1.0785080028468337
4/6/2022 18:30,749.475,748.25,1.225,2022-04-06 18:30:00,1.0799444308636794
4/6/2022 18:45,749.358,748.25,1.108,2022-04-06 18:45:00,1.081379492695033
4/6/2022 19:00,749.475,748.133,1.342,2022-04-06 19:00:00,1.08281068707469
4/6/2022 19:15,749.65,748.25,1.4,2022-04-06 19:15:00,1.0842352719308486
4/6/2022 19:30,749.825,748.425,1.4,2022-04-06 19:30:00,1.085650670902344
4/6/2022 19:45,750.0,748.717,1.283,2022-04-06 19:45:00,1.0870541689849267
4/6/2022 20:00,750.117,748.6,1.517,2022-04-06 20:00:00,1.0884428475268935
4/6/2022 20:15,750.292,749.183,1.109,2022-04-06 20:15:00,1.0898137080417654
4/6/2022 20:30,750.467,749.358,1.109,2022-04-06 20:30:00,1.0911637329450419
4/6/2022 20:45,750.583,749.183,1.4,2022-04-06 20:45:00,1.0924899756332935
4/6/2022 21:00,751.108,750.0,1.108,2022-04-06 21:00:00,1.0937895101097757
4/6/2022 21:15,751.4,750.117,1.283,2022-04-06 21:15:00,1.0950594602848998
4/6/2022 21:30,751.75,750.408,1.342,2022-04-06 21:30:00,1.0962970407997645
4/6/2022 21:45,751.575,750.292,1.283,2022-04-06 21:45:00,1.0974992308579214
4/6/2022 22:00,751.867,750.583,1.284,2022-04-06 22:00:00,1.0986631088932801
4/6/2022 22:15,751.867,750.583,1.284,2022-04-06 22:15:00,1.0997860266510489
4/6/2022 22:30,752.042,750.875,1.167,2022-04-06 22:30:00,1.100865302573056
4/6/2022 22:45,752.217,750.758,1.459,2022-04-06 22:45:00,1.1018984488929726
4/6/2022 23:00,752.217,750.875,1.342,2022-04-06 23:00:00,1.1028828628058578
4/6/2022 23:15,752.042,750.583,1.459,2022-04-06 23:15:00,1.103816129524533
4/6/2022 23:30,752.042,750.875,1.167,2022-04-06 23:30:00,1.104695922022779
4/6/2022 23:45,752.392,751.225,1.167,2022-04-06 23:45:00,1.1055203003381007
4/7/2022 0:00,752.392,751.05,1.342,2022-04-07 00:00:00,1.10628731259927
4/7/2022 0:15,752.392,751.225,1.167,2022-04-07 00:15:00,1.106994961661964
4/7/2022 0:30,752.683,751.05,1.633,2022-04-07 00:30:00,1.1076414531282235
4/7/2022 0:45,752.683,751.225,1.458,2022-04-07 00:45:00,1.1082253026553985
4/7/2022 1:00,752.683,751.342,1.341,2022-04-07 01:00:00,1.1087451953624075
4/7/2022 1:15,752.392,751.342,1.05,2022-04-07 01:15:00,1.109199861687797
4/7/2022 1:30,752.683,751.517,1.166,2022-04-07 01:30:00,1.1095881774806686
4/7/2022 1:45,752.683,751.342,1.341,2022-04-07 01:45:00,1.1099091694673513
4/7/2022 2:00,752.683,751.225,1.458,2022-04-07 02:00:00,1.1101621844571385
4/7/2022 2:15,752.683,751.05,1.633,2022-04-07 02:15:00,1.110346736717775
4/7/2022 2:30,752.683,751.342,1.341,2022-04-07 02:30:00,1.1104624039543531
4/7/2022 2:45,752.683,751.225,1.458,2022-04-07 02:45:00,1.1105092307656106
4/7/2022 3:00,752.683,751.225,1.458,2022-04-07 03:00:00,1.1104870195131546
4/7/2022 3:15,752.508,751.225,1.283,2022-04-07 03:15:00,1.1103962388706323
4/7/2022 3:30,752.683,751.225,1.458,2022-04-07 03:30:00,1.1102374021410621
4/7/2022 3:45,752.683,751.05,1.633,2022-04-07 03:45:00,1.1100110673367922
4/7/2022 4:00,752.508,751.225,1.283,2022-04-07 04:00:00,1.1097180854873925
4/7/2022 4:15,752.508,751.225,1.283,2022-04-07 04:15:00,1.1093595287929854
4/7/2022 4:30,752.508,751.05,1.458,2022-04-07 04:30:00,1.1089365662672364
4/7/2022 4:45,752.683,751.05,1.633,2022-04-07 04:45:00,1.1084506428868566
4/7/2022 5:00,752.508,751.05,1.458,2022-04-07 05:00:00,1.1079034796737766
4/7/2022 5:15,752.392,751.05,1.342,2022-04-07 05:15:00,1.1072968957258384
4/7/2022 5:30,752.392,751.05,1.342,2022-04-07 05:30:00,1.1066327955228938
4/7/2022 5:45,752.217,751.05,1.167,2022-04-07 05:45:00,1.1059133273221629
4/7/2022 6:00,752.508,751.05,1.458,2022-04-07 06:00:00,1.1051406311329344
4/7/2022 6:15,752.508,751.225,1.283,2022-04-07 06:15:00,1.1043171138988206
4/7/2022 6:30,752.683,751.225,1.458,2022-04-07 06:30:00,1.1034453621192404
4/7/2022 6:45,752.508,751.342,1.166,2022-04-07 06:45:00,1.10252804750301
4/7/2022 7:00,752.683,751.225,1.458,2022-04-07 07:00:00,1.1015680064290674
4/7/2022 7:15,752.975,751.517,1.458,2022-04-07 07:15:00,1.1005681873491686
4/7/2022 7:30,752.858,751.808,1.05,2022-04-07 07:30:00,1.0995315242416106
4/7/2022 7:45,753.15,751.983,1.167,2022-04-07 07:45:00,1.0984613372549608
4/7/2022 8:00,753.15,751.808,1.342,2022-04-07 08:00:00,1.0973607107018735
4/7/2022 8:15,753.15,752.275,0.875,2022-04-07 08:15:00,1.096232894019905
4/7/2022 8:30,753.325,752.158,1.167,2022-04-07 08:30:00,1.0950813354034892
4/7/2022 8:45,753.325,752.275,1.05,2022-04-07 08:45:00,1.0939095116477617
4/7/2022 9:00,753.325,752.625,0.7,2022-04-07 09:00:00,1.0927206546223036
4/7/2022 9:15,753.5,752.625,0.875,2022-04-07 09:15:00,1.091518440749252
4/7/2022 9:30,753.617,752.742,0.875,2022-04-07 09:30:00,1.0903062258048177
4/7/2022 9:45,753.5,753.092,0.408,2022-04-07 09:45:00,1.0890875304317928
4/7/2022 10:00,753.675,753.208,0.467,2022-04-07 10:00:00,1.0878658803229078
4/7/2022 10:15,753.792,753.558,0.234,2022-04-07 10:15:00,1.0866448029319729
4/7/2022 10:30,754.142,753.558,0.584,2022-04-07 10:30:00,1.0854277573617073
4/7/2022 10:45,754.142,753.675,0.467,2022-04-07 10:45:00,1.084218155240152
4/7/2022 11:00,754.142,753.675,0.467,2022-04-07 11:00:00,1.0830192340796145
4/7/2022 11:15,754.142,753.558,0.584,2022-04-07 11:15:00,1.0818344303017478
4/7/2022 11:30,753.967,753.383,0.584,2022-04-07 11:30:00,1.0806668499656464
4/7/2022 11:45,753.967,753.208,0.759,2022-04-07 11:45:00,1.079519604865727
4/7/2022 12:00,753.967,753.092,0.875,2022-04-07 12:00:00,1.0783957872931074
4/7/2022 12:15,753.967,752.917,1.05,2022-04-07 12:15:00,1.0772984010944937
4/7/2022 12:30,753.675,752.917,0.758,2022-04-07 12:30:00,1.0762301239941094
4/7/2022 12:45,753.675,752.742,0.933,2022-04-07 12:45:00,1.0751936984862214
4/7/2022 13:00,753.5,752.625,0.875,2022-04-07 13:00:00,1.0741915796323047
4/7/2022 13:15,753.5,752.742,0.758,2022-04-07 13:15:00,1.073226255043741
4/7/2022 13:30,753.5,752.45,1.05,2022-04-07 13:30:00,1.072300055809413
4/7/2022 13:45,753.5,752.917,0.583,2022-04-07 13:45:00,1.071415029653565
4/7/2022 14:00,753.5,752.45,1.05,2022-04-07 14:00:00,1.0705730735050338
4/7/2022 14:15,753.325,752.625,0.7,2022-04-07 14:15:00,1.0697760916793357
4/7/2022 14:30,753.325,752.275,1.05,2022-04-07 14:30:00,1.0690256270725085
4/7/2022 14:45,752.858,751.983,0.875,2022-04-07 14:45:00,1.0683231416887684
4/7/2022 15:00,752.858,751.983,0.875,2022-04-07 15:00:00,1.067670011269247
4/7/2022 15:15,752.683,751.983,0.7,2022-04-07 15:15:00,1.0670672405443806
4/7/2022 15:30,752.508,751.808,0.7,2022-04-07 15:30:00,1.066515836277756
4/7/2022 15:45,752.683,751.983,0.7,2022-04-07 15:45:00,1.0660165372185586
4/7/2022 16:00,752.858,751.983,0.875,2022-04-07 16:00:00,1.0655699203832056
4/7/2022 16:15,752.683,751.983,0.7,2022-04-07 16:15:00,1.0651762932767503
4/7/2022 16:30,752.508,751.808,0.7,2022-04-07 16:30:00,1.0648358192476242
4/7/2022 16:45,752.508,751.692,0.816,2022-04-07 16:45:00,1.0645486352047433
4/7/2022 17:00,752.508,751.517,0.991,2022-04-07 17:00:00,1.0643145405745467
4/7/2022 17:15,752.508,751.517,0.991,2022-04-07 17:15:00,1.0641330886984592
4/7/2022 17:30,752.392,751.517,0.875,2022-04-07 17:30:00,1.0640039534220511
4/7/2022 17:45,752.508,751.692,0.816,2022-04-07 17:45:00,1.0639265377349898
4/7/2022 18:00,752.508,751.692,0.816,2022-04-07 18:00:00,1.0639000061612502
4/7/2022 18:15,752.683,751.517,1.166,2022-04-07 18:15:00,1.0639234132132647
4/7/2022 18:30,752.683,751.692,0.991,2022-04-07 18:30:00,1.0639956957996781
4/7/2022 18:45,752.508,751.342,1.166,2022-04-07 18:45:00,1.0641156381479102
4/7/2022 19:00,752.508,751.225,1.283,2022-04-07 19:00:00,1.0642817229635182
4/7/2022 19:15,752.508,751.517,0.991,2022-04-07 19:15:00,1.0644925994366767
4/7/2022 19:30,752.508,751.225,1.283,2022-04-07 19:30:00,1.0647465976276838
4/7/2022 19:45,752.508,751.517,0.991,2022-04-07 19:45:00,1.0650420545861221
4/7/2022 20:00,752.508,751.517,0.991,2022-04-07 20:00:00,1.0653772509913704
4/7/2022 20:15,752.508,751.517,0.991,2022-04-07 20:15:00,1.0657500868043281
4/7/2022 20:30,752.683,751.517,1.166,2022-04-07 20:30:00,1.0661585514967689
4/7/2022 20:45,753.15,751.983,1.167,2022-04-07 20:45:00,1.0666007343529171
4/7/2022 21:00,753.033,751.808,1.225,2022-04-07 21:00:00,1.0670744548451336
4/7/2022 21:15,753.033,752.158,0.875,2022-04-07 21:15:00,1.0675777082502809
4/7/2022 21:30,753.325,752.158,1.167,2022-04-07 21:30:00,1.0681083420900723
4/7/2022 21:45,753.5,752.158,1.342,2022-04-07 21:45:00,1.0686640717454756
4/7/2022 22:00,753.5,752.158,1.342,2022-04-07 22:00:00,1.0692425721641774
4/7/2022 22:15,753.5,752.158,1.342,2022-04-07 22:15:00,1.069841731801574
4/7/2022 22:30,753.325,752.158,1.167,2022-04-07 22:30:00,1.070459394641764
4/7/2022 22:45,753.5,752.275,1.225,2022-04-07 22:45:00,1.0710933421316937
4/7/2022 23:00,753.675,752.45,1.225,2022-04-07 23:00:00,1.0717413261116813
4/7/2022 23:15,753.792,752.625,1.167,2022-04-07 23:15:00,1.0724014320941708
4/7/2022 23:30,753.675,752.625,1.05,2022-04-07 23:30:00,1.0730713489340584
4/7/2022 23:45,753.675,752.275,1.4,2022-04-07 23:45:00,1.0737491998382527
4/8/2022 0:00,753.792,752.275,1.517,2022-04-08 00:00:00,1.0744330678970193
4/8/2022 0:15,753.617,752.275,1.342,2022-04-08 00:15:00,1.0751211611913756
4/8/2022 0:30,753.5,752.45,1.05,2022-04-08 00:30:00,1.0758116036582719
4/8/2022 0:45,753.617,752.45,1.167,2022-04-08 00:45:00,1.0765025928720082
4/8/2022 1:00,753.617,752.158,1.459,2022-04-08 01:00:00,1.077192406096521
4/8/2022 1:15,753.617,752.275,1.342,2022-04-08 01:15:00,1.0778797467274825
4/8/2022 1:30,753.617,752.275,1.342,2022-04-08 01:30:00,1.078563050749598
4/8/2022 1:45,753.617,752.45,1.167,2022-04-08 01:45:00,1.0792411051150228
4/8/2022 2:00,753.5,752.158,1.342,2022-04-08 02:00:00,1.0799128342981037
4/8/2022 2:15,753.617,752.275,1.342,2022-04-08 02:15:00,1.0805773729816082
4/8/2022 2:30,753.617,752.275,1.342,2022-04-08 02:30:00,1.0812337393151301
4/8/2022 2:45,753.325,752.275,1.05,2022-04-08 02:45:00,1.081881209663035
4/8/2022 3:00,753.5,752.158,1.342,2022-04-08 03:00:00,1.0825192609435732
4/8/2022 3:15,753.325,751.808,1.517,2022-04-08 03:15:00,1.0831473456215854
4/8/2022 3:30,753.325,752.158,1.167,2022-04-08 03:30:00,1.0837651974887874
4/8/2022 3:45,753.325,752.158,1.167,2022-04-08 03:45:00,1.084372820371033
4/8/2022 4:00,753.325,751.983,1.342,2022-04-08 04:00:00,1.0849701969902572
4/8/2022 4:15,753.325,751.983,1.342,2022-04-08 04:15:00,1.085557504484121
4/8/2022 4:30,753.325,751.983,1.342,2022-04-08 04:30:00,1.0861351134483639
4/8/2022 4:45,753.325,751.983,1.342,2022-04-08 04:45:00,1.086703640360811
4/8/2022 5:00,753.15,751.808,1.342,2022-04-08 05:00:00,1.087263859627176
4/8/2022 5:15,753.325,751.983,1.342,2022-04-08 05:15:00,1.0878164421006729
4/8/2022 5:30,753.15,751.692,1.458,2022-04-08 05:30:00,1.0883623112283822
4/8/2022 5:45,753.325,751.692,1.633,2022-04-08 05:45:00,1.0889024484938177
4/8/2022 6:00,753.15,751.692,1.458,2022-04-08 06:00:00,1.089438100643528
4/8/2022 6:15,753.325,751.808,1.517,2022-04-08 06:15:00,1.0899706493329282
4/8/2022 6:30,753.15,751.983,1.167,2022-04-08 06:30:00,1.0905016099289198
4/8/2022 6:45,753.325,752.158,1.167,2022-04-08 06:45:00,1.0910327279041443
4/8/2022 7:00,753.5,752.158,1.342,2022-04-08 07:00:00,1.0915655814261969
4/8/2022 7:15,753.5,752.275,1.225,2022-04-08 07:15:00,1.0921020890383757
4/8/2022 7:30,753.5,752.45,1.05,2022-04-08 07:30:00,1.0926442477278593
4/8/2022 7:45,753.5,752.45,1.05,2022-04-08 07:45:00,1.0931942579393943
4/8/2022 8:00,753.617,752.45,1.167,2022-04-08 08:00:00,1.0937539158129994
4/8/2022 8:15,753.5,752.625,0.875,2022-04-08 08:15:00,1.094325607368713
4/8/2022 8:30,753.5,752.625,0.875,2022-04-08 08:30:00,1.09491160199627
4/8/2022 8:45,753.617,752.742,0.875,2022-04-08 08:45:00,1.0955144026204284
4/8/2022 9:00,753.617,752.917,0.7,2022-04-08 09:00:00,1.0961365358517436
4/8/2022 9:15,753.792,752.742,1.05,2022-04-08 09:15:00,1.096780494065785
4/8/2022 9:30,753.792,753.208,0.584,2022-04-08 09:30:00,1.0974486914386685
4/8/2022 9:45,753.792,753.092,0.7,2022-04-08 09:45:00,1.0981436940794733
4/8/2022 10:00,753.967,753.383,0.584,2022-04-08 10:00:00,1.098868104916432
4/8/2022 10:15,753.967,753.383,0.584,2022-04-08 10:15:00,1.0996245153667357
4/8/2022 10:30,753.675,753.383,0.292,2022-04-08 10:30:00,1.1004155926274848
4/8/2022 10:45,753.792,753.208,0.584,2022-04-08 10:45:00,1.1012437483006696
4/8/2022 11:00,753.967,753.208,0.759,2022-04-08 11:00:00,1.102111674988491
4/8/2022 11:15,753.792,753.092,0.7,2022-04-08 11:15:00,1.103021866248877
4/8/2022 11:30,753.967,752.742,1.225,2022-04-08 11:30:00,1.1039768670724455
4/8/2022 11:45,753.792,752.275,1.517,2022-04-08 11:45:00,1.1049790424222357
4/8/2022 12:00,753.792,752.45,1.342,2022-04-08 12:00:00,1.1060309727965063
4/8/2022 12:15,753.5,752.625,0.875,2022-04-08 12:15:00,1.107134849104589
4/8/2022 12:30,753.325,752.45,0.875,2022-04-08 12:30:00,1.1082931382258263
4/8/2022 12:45,752.858,752.158,0.7,2022-04-08 12:45:00,1.1095078861632925
4/8/2022 13:00,752.683,751.808,0.875,2022-04-08 13:00:00,1.1107813007575469
4/8/2022 13:15,752.508,751.692,0.816,2022-04-08 13:15:00,1.1121155190383407
4/8/2022 13:30,752.683,751.692,0.991,2022-04-08 13:30:00,1.1135124029626913
4/8/2022 13:45,752.392,751.692,0.7,2022-04-08 13:45:00,1.11497373986282
4/8/2022 14:00,752.217,751.692,0.525,2022-04-08 14:00:00,1.1165013853030181
4/8/2022 14:15,752.042,751.4,0.642,2022-04-08 14:15:00,1.1180968061685022
4/8/2022 14:30,751.867,751.225,0.642,2022-04-08 14:30:00,1.1197615478162617
4/8/2022 14:45,751.867,751.05,0.817,2022-04-08 14:45:00,1.1214970299273381
4/8/2022 15:00,751.75,750.875,0.875,2022-04-08 15:00:00,1.123304416166113
4/8/2022 15:15,751.4,750.758,0.642,2022-04-08 15:15:00,1.1251849425372933
4/8/2022 15:30,751.108,750.583,0.525,2022-04-08 15:30:00,1.1271394791660376
4/8/2022 15:45,751.225,750.292,0.933,2022-04-08 15:45:00,1.1291690496540037
