time,tau_m,,,,
6/20/2023 10:00,0.673957351,,6/20/2023 11:00,8.528729472,1.421454912
6/20/2023 10:15,0.549457528,,6/20/2023 11:15,6.195160776,1.032526796
6/20/2023 10:30,0.574653964,,6/20/2023 11:30,9.168602648,1.528100441
6/20/2023 10:45,0.584559105,,6/20/2023 11:45,7.617253113,1.269542186
6/20/2023 11:00,0.673957351,,6/20/2023 12:00,7.318852244,1.219808707
6/20/2023 11:15,0.461335481,,6/20/2023 12:15,5.158704411,0.859784068
6/20/2023 11:30,0.740286055,,6/20/2023 12:30,5.928897994,0.988149666
6/20/2023 11:45,0.580018795,,6/20/2023 12:45,5.928897994,0.988149666
6/20/2023 12:00,0.557311603,,6/20/2023 13:00,6.748314132,1.124719022
6/20/2023 12:15,0.372648072,,6/20/2023 13:15,6.47111822,1.078519703
6/20/2023 12:30,0.436679382,,6/20/2023 13:30,5.668094875,0.944682479
6/20/2023 12:45,0.430750982,,6/20/2023 13:45,8.224735841,1.370789307
6/20/2023 13:00,0.510502009,,6/20/2023 14:00,6.47111822,1.078519703
6/20/2023 13:15,0.483481098,,6/20/2023 14:15,6.47111822,1.078519703
6/20/2023 13:30,0.413278698,,6/20/2023 14:30,5.158704411,0.859784068
6/20/2023 13:45,0.639822682,,6/20/2023 14:45,5.928897994,0.988149666
6/20/2023 14:00,0.487636274,,6/20/2023 15:00,7.323863834,1.220643972
6/20/2023 14:15,0.483481098,,6/20/2023 15:15,6.748314132,1.124719022
6/20/2023 14:30,0.379789479,,6/20/2023 15:30,6.46638642,1.07773107
6/20/2023 14:45,0.434273934,,6/20/2023 15:45,7.318852244,1.219808707
6/20/2023 15:00,0.564289889,,6/20/2023 16:00,5.663646486,0.943941081
6/20/2023 15:15,0.507576171,,6/20/2023 16:15,2.770707211,0.461784535
6/20/2023 15:30,0.468737792,,6/20/2023 16:30,5.663646486,0.943941081
6/20/2023 15:45,0.560553636,,6/20/2023 16:45,3.767150553,0.627858426
6/20/2023 16:00,0.41983029,,6/20/2023 17:00,7.318852244,1.219808707
6/20/2023 16:15,0.216629648,,6/20/2023 17:15,3.986422613,0.664403769
6/20/2023 16:30,0.423414458,,6/20/2023 17:30,5.92435511,0.987392518
6/20/2023 16:45,0.280669194,,6/20/2023 17:45,4.43530354,0.739217257
6/20/2023 17:00,0.55572491,,6/20/2023 18:00,3.767150553,0.627858426
6/20/2023 17:15,0.297521786,,6/20/2023 18:15,7.318852244,1.219808707
6/20/2023 17:30,0.441216524,,6/20/2023 18:30,3.767150553,0.627858426
6/20/2023 17:45,0.328173494,,6/20/2023 18:45,6.46638642,1.07773107
6/20/2023 18:00,0.278439848,,6/20/2023 19:00,5.158704411,0.859784068
6/20/2023 18:15,0.565508334,,6/20/2023 19:15,6.748314132,1.124719022
6/20/2023 18:30,0.274852203,,6/20/2023 19:30,5.928897994,0.988149666
6/20/2023 18:45,0.488649398,,6/20/2023 19:45,5.928897994,0.988149666
6/20/2023 19:00,0.379789479,,6/20/2023 20:00,5.158704411,0.859784068
6/20/2023 19:15,0.511971201,,6/20/2023 20:15,6.47111822,1.078519703
6/20/2023 19:30,0.437887059,,6/20/2023 20:30,6.47111822,1.078519703
6/20/2023 19:45,0.445392811,,6/20/2023 20:45,4.67223155,0.778705258
6/20/2023 20:00,0.379789479,,6/20/2023 21:00,5.158704411,0.859784068
6/20/2023 20:15,0.491895734,,6/20/2023 21:15,6.748314132,1.124719022
6/20/2023 20:30,0.483481098,,6/20/2023 21:30,5.928897994,0.988149666
6/20/2023 20:45,0.341966676,,6/20/2023 21:45,5.928897994,0.988149666
6/20/2023 21:00,0.381917022,,6/20/2023 22:00,6.195160776,1.032526796
6/20/2023 21:15,0.506144239,,6/20/2023 22:15,6.743488909,1.123914818
6/20/2023 21:30,0.427315145,,6/20/2023 22:30,5.408421413,0.901403569
6/20/2023 21:45,0.436679382,,6/20/2023 22:45,6.743488909,1.123914818
6/20/2023 22:00,0.458745595,,6/20/2023 23:00,6.743488909,1.123914818
6/20/2023 22:15,0.501477738,,6/20/2023 23:15,6.748314132,1.124719022
6/20/2023 22:30,0.391798577,,6/20/2023 23:30,7.318852244,1.219808707
6/20/2023 22:45,0.505721582,,6/20/2023 23:45,6.748314132,1.124719022
6/20/2023 23:00,0.505721582,,6/21/2023 0:00,8.528729472,1.421454912
6/20/2023 23:15,0.499115652,,6/21/2023 0:15,6.743488909,1.123914818
6/20/2023 23:30,0.549457528,,6/21/2023 0:30,6.743488909,1.123914818
6/20/2023 23:45,0.503292256,,6/21/2023 0:45,5.408421413,0.901403569
6/21/2023 0:00,0.668048799,,6/21/2023 1:00,6.195160776,1.032526796
6/21/2023 0:15,0.505721582,,6/21/2023 1:15,6.743488909,1.123914818
6/21/2023 0:30,0.510075151,,6/21/2023 1:30,7.612149723,1.26869162
6/21/2023 0:45,0.398262854,,6/21/2023 1:45,6.195160776,1.032526796
6/21/2023 1:00,0.461335481,,6/21/2023 2:00,5.408421413,0.901403569
6/21/2023 1:15,0.505721582,,6/21/2023 2:15,6.743488909,1.123914818
6/21/2023 1:30,0.574653964,,6/21/2023 2:30,6.195160776,1.032526796
6/21/2023 1:45,0.454953118,,6/21/2023 2:45,8.219448006,1.369908001
6/21/2023 2:00,0.394989721,,6/21/2023 3:00,6.195160776,1.032526796
6/21/2023 2:15,0.513048966,,6/21/2023 3:15,8.528729472,1.421454912
6/21/2023 2:30,0.465293098,,6/21/2023 3:30,6.195160776,1.032526796
6/21/2023 2:45,0.639304278,,6/21/2023 3:45,6.743488909,1.123914818
6/21/2023 3:00,0.454953118,,6/21/2023 4:00,8.219448006,1.369908001
6/21/2023 3:15,0.677993158,,6/21/2023 4:15,8.219448006,1.369908001
6/21/2023 3:30,0.458745595,,6/21/2023 4:30,8.219448006,1.369908001
6/21/2023 3:45,0.501477738,,6/21/2023 4:45,7.612149723,1.26869162
6/21/2023 4:00,0.643062681,,6/21/2023 5:00,7.612149723,1.26869162
6/21/2023 4:15,0.643062681,,6/21/2023 5:15,8.219448006,1.369908001
6/21/2023 4:30,0.639304278,,6/21/2023 5:30,7.617253113,1.269542186
6/21/2023 4:45,0.57954368,,6/21/2023 5:45,9.168602648,1.528100441
6/21/2023 5:00,0.57954368,,6/21/2023 6:00,7.617253113,1.269542186
6/21/2023 5:15,0.639304278,,6/21/2023 6:15,8.219448006,1.369908001
6/21/2023 5:30,0.580018795,,6/21/2023 6:30,10.16464956,1.69410826
6/21/2023 5:45,0.723087508,,6/21/2023 6:45,8.219448006,1.369908001
6/21/2023 6:00,0.581668466,,6/21/2023 7:00,6.748314132,1.124719022
6/21/2023 6:15,0.639304278,,6/21/2023 7:15,6.743488909,1.123914818
6/21/2023 6:30,0.837415619,,6/21/2023 7:30,7.612149723,1.26869162
6/21/2023 6:45,0.643062681,,6/21/2023 7:45,7.612149723,1.26869162
6/21/2023 7:00,0.503292256,,6/21/2023 8:00,7.612149723,1.26869162
6/21/2023 7:15,0.505721582,,6/21/2023 8:15,7.612149723,1.26869162
6/21/2023 7:30,0.57954368,,6/21/2023 8:30,6.743488909,1.123914818
6/21/2023 7:45,0.584559105,,6/21/2023 8:45,7.612149723,1.26869162
6/21/2023 8:00,0.57954368,,6/21/2023 9:00,5.92435511,0.987392518
6/21/2023 8:15,0.57954368,,6/21/2023 9:15,6.743488909,1.123914818
6/21/2023 8:30,0.497339873,,6/21/2023 9:30,6.743488909,1.123914818
6/21/2023 8:45,0.574653964,,6/21/2023 9:45,6.743488909,1.123914818
6/21/2023 9:00,0.43997876,,6/21/2023 10:00,7.612149723,1.26869162
6/21/2023 9:15,0.497339873,,6/21/2023 10:15,6.748314132,1.124719022
6/21/2023 9:30,0.513048966,,6/21/2023 10:30,6.743488909,1.123914818
6/21/2023 9:45,0.505721582,,6/21/2023 10:45,6.743488909,1.123914818
6/21/2023 10:00,0.584559105,,6/21/2023 11:00,5.158704411,0.859784068
6/21/2023 10:15,0.506144239,,6/21/2023 11:15,6.743488909,1.123914818
6/21/2023 10:30,0.517572727,,6/21/2023 11:30,6.46638642,1.07773107
6/21/2023 10:45,0.508619858,,6/21/2023 11:45,7.318852244,1.219808707
6/21/2023 11:00,0.378748267,,6/21/2023 12:00,7.318852244,1.219808707
6/21/2023 11:15,0.522110498,,6/21/2023 12:15,5.158704411,0.859784068
6/21/2023 11:30,0.490061248,,6/21/2023 12:30,7.318852244,1.219808707
6/21/2023 11:45,0.56717903,,6/21/2023 12:45,4.67223155,0.778705258
6/21/2023 12:00,0.56717903,,6/21/2023 13:00,5.158704411,0.859784068
6/21/2023 12:15,0.375659532,,6/21/2023 13:15,6.47111822,1.078519703
6/21/2023 12:30,0.562181589,,6/21/2023 13:30,7.323863834,1.220643972
6/21/2023 12:45,0.35240973,,6/21/2023 13:45,6.748314132,1.124719022
6/21/2023 13:00,0.385132429,,6/21/2023 14:00,5.668094875,0.944682479
6/21/2023 13:15,0.491895734,,6/21/2023 14:15,7.323863834,1.220643972
6/21/2023 13:30,0.574410074,,6/21/2023 14:30,7.318852244,1.219808707
6/21/2023 13:45,0.514973541,,6/21/2023 14:45,7.323863834,1.220643972
6/21/2023 14:00,0.427394019,,6/21/2023 15:00,5.158704411,0.859784068
6/21/2023 14:15,0.574410074,,6/21/2023 15:15,6.47111822,1.078519703
6/21/2023 14:30,0.565508334,,6/21/2023 15:30,5.158704411,0.859784068
6/21/2023 14:45,0.569330176,,6/21/2023 15:45,5.158704411,0.859784068
6/21/2023 15:00,0.379789479,,6/21/2023 16:00,5.928897994,0.988149666
6/21/2023 15:15,0.491895734,,6/21/2023 16:15,6.46638642,1.07773107
6/21/2023 15:30,0.386198942,,6/21/2023 16:30,5.663646486,0.943941081
6/21/2023 15:45,0.391548608,,6/21/2023 16:45,7.915445283,1.31924088
6/21/2023 16:00,0.444103501,,6/21/2023 17:00,6.46638642,1.07773107
6/21/2023 16:15,0.484462076,,6/21/2023 17:15,7.318852244,1.219808707
6/21/2023 16:30,0.434258503,,6/21/2023 17:30,7.915445283,1.31924088
6/21/2023 16:45,0.617012116,,6/21/2023 17:45,6.47111822,1.078519703
6/21/2023 17:00,0.501481102,,6/21/2023 18:00,7.323863834,1.220643972
6/21/2023 17:15,0.565479657,,6/21/2023 18:15,5.668094875,0.944682479
6/21/2023 17:30,0.635750812,,6/21/2023 18:30,5.668094875,0.944682479
6/21/2023 17:45,0.494740502,,6/21/2023 18:45,5.668094875,0.944682479
6/21/2023 18:00,0.567619623,,6/21/2023 19:00,5.668094875,0.944682479
6/21/2023 18:15,0.426174746,,6/21/2023 19:15,7.915445283,1.31924088
6/21/2023 18:30,0.429791531,,6/21/2023 19:30,6.47111822,1.078519703
6/21/2023 18:45,0.426174746,,6/21/2023 19:45,8.219448006,1.369908001
6/21/2023 19:00,0.422561298,,6/21/2023 20:00,8.219448006,1.369908001
6/21/2023 19:15,0.630077907,,6/21/2023 20:15,7.318852244,1.219808707
6/21/2023 19:30,0.49903516,,6/21/2023 20:30,8.219448006,1.369908001
6/21/2023 19:45,0.658665436,,6/21/2023 20:45,6.46638642,1.07773107
6/21/2023 20:00,0.664654521,,6/21/2023 21:00,7.318852244,1.219808707
6/21/2023 20:15,0.570540251,,6/21/2023 21:15,4.43530354,0.739217257
6/21/2023 20:30,0.646853218,,6/21/2023 21:30,3.767150553,0.627858426
6/21/2023 20:45,0.484438455,,6/21/2023 21:45,4.67223155,0.778705258
6/21/2023 21:00,0.568859028,,6/21/2023 22:00,5.928897994,0.988149666
6/21/2023 21:15,0.328173494,,6/21/2023 22:15,5.928897994,0.988149666
6/21/2023 21:30,0.280669194,,6/21/2023 22:30,6.748314132,1.124719022
6/21/2023 21:45,0.347623289,,6/21/2023 22:45,5.928897994,0.988149666
6/21/2023 22:00,0.445392811,,6/21/2023 23:00,5.158704411,0.859784068
6/21/2023 22:15,0.441593547,,6/21/2023 23:15,5.928897994,0.988149666
6/21/2023 22:30,0.507576171,,6/21/2023 23:30,7.617253113,1.269542186
6/21/2023 22:45,0.441593547,,6/21/2023 23:45,5.158704411,0.859784068
6/21/2023 23:00,0.379789479,,6/22/2023 0:00,5.663646486,0.943941081
6/21/2023 23:15,0.434273934,,6/22/2023 0:15,5.663646486,0.943941081
6/21/2023 23:30,0.591925981,,6/22/2023 0:30,6.743488909,1.123914818
6/21/2023 23:45,0.376674533,,6/22/2023 0:45,5.663646486,0.943941081
6/22/2023 0:00,0.417502455,,6/22/2023 1:00,6.46638642,1.07773107
6/22/2023 0:15,0.423414458,,6/22/2023 1:15,5.663646486,0.943941081
6/22/2023 0:30,0.504303082,,6/22/2023 1:30,6.46638642,1.07773107
6/22/2023 0:45,0.428223672,,6/22/2023 1:45,5.663646486,0.943941081
6/22/2023 1:00,0.484438455,,6/22/2023 2:00,6.46638642,1.07773107
6/22/2023 1:15,0.417482558,,6/22/2023 2:15,7.318852244,1.219808707
6/22/2023 1:30,0.480357797,,6/22/2023 2:30,6.46638642,1.07773107
6/22/2023 1:45,0.431836044,,6/22/2023 2:45,7.318852244,1.219808707
6/22/2023 2:00,0.484438455,,6/22/2023 3:00,7.318852244,1.219808707
6/22/2023 2:15,0.570540251,,6/22/2023 3:15,5.158704411,0.859784068
6/22/2023 2:30,0.488625163,,6/22/2023 3:30,7.318852244,1.219808707
6/22/2023 2:45,0.560525688,,6/22/2023 3:45,5.928897994,0.988149666
6/22/2023 3:00,0.565479657,,6/22/2023 4:00,6.47111822,1.078519703
6/22/2023 3:15,0.380839583,,6/22/2023 4:15,7.030899448,1.171816575
6/22/2023 3:30,0.555697669,,6/22/2023 4:30,7.318852244,1.219808707
6/22/2023 3:45,0.446661153,,6/22/2023 4:45,5.663646486,0.943941081
6/22/2023 4:00,0.482104041,,6/22/2023 5:00,5.92435511,0.987392518
6/22/2023 4:15,0.535768228,,6/22/2023 5:15,5.92435511,0.987392518
6/22/2023 4:30,0.570540251,,6/22/2023 5:30,5.92435511,0.987392518
6/22/2023 4:45,0.417482558,,6/22/2023 5:45,6.46638642,1.07773107
6/22/2023 5:00,0.448836778,,6/22/2023 6:00,5.92435511,0.987392518
6/22/2023 5:15,0.441216524,,6/22/2023 6:15,6.46638642,1.07773107
6/22/2023 5:30,0.445012048,,6/22/2023 6:30,6.748314132,1.124719022
6/22/2023 5:45,0.488625163,,6/22/2023 6:45,5.154447376,0.859074563
6/22/2023 6:00,0.441216524,,6/22/2023 7:00,5.158704411,0.859784068
6/22/2023 6:15,0.491480912,,6/22/2023 7:15,5.928897994,0.988149666
6/22/2023 6:30,0.507576171,,6/22/2023 7:30,6.748314132,1.124719022
6/22/2023 6:45,0.380526742,,6/22/2023 7:45,5.928897994,0.988149666
6/22/2023 7:00,0.379789479,,6/22/2023 8:00,8.224735841,1.370789307
6/22/2023 7:15,0.441593547,,6/22/2023 8:15,8.224735841,1.370789307
6/22/2023 7:30,0.511971201,,6/22/2023 8:30,7.323863834,1.220643972
6/22/2023 7:45,0.441593547,,6/22/2023 8:45,6.47111822,1.078519703
6/22/2023 8:00,0.651271894,,6/22/2023 9:00,6.748314132,1.124719022
6/22/2023 8:15,0.651271894,,6/22/2023 9:15,6.748314132,1.124719022
6/22/2023 8:30,0.559373479,,6/22/2023 9:30,8.534108121,1.422351354
6/22/2023 8:45,0.483481098,,6/22/2023 9:45,5.408421413,0.901403569
6/22/2023 9:00,0.510502009,,6/22/2023 10:00,4.67223155,0.778705258
6/22/2023 9:15,0.510502009,,6/22/2023 10:15,4.67223155,0.778705258
6/22/2023 9:30,0.674501292,,6/22/2023 10:30,5.158704411,0.859784068
6/22/2023 9:45,0.394989721,,6/22/2023 10:45,6.47111822,1.078519703
6/22/2023 10:00,0.341966676,,6/22/2023 11:00,7.323863834,1.220643972
6/22/2023 10:15,0.344782517,,6/22/2023 11:15,5.158704411,0.859784068
6/22/2023 10:30,0.381917022,,6/22/2023 11:30,7.318852244,1.219808707
6/22/2023 10:45,0.483481098,,6/22/2023 11:45,7.323863834,1.220643972
6/22/2023 11:00,0.564289889,,6/22/2023 12:00,6.748314132,1.124719022
6/22/2023 11:15,0.386198942,,6/22/2023 12:15,4.439270887,0.739878481
6/22/2023 11:30,0.55572491,,6/22/2023 12:30,5.158704411,0.859784068
6/22/2023 11:45,0.572696709,,6/22/2023 12:45,6.46638642,1.07773107
6/22/2023 12:00,0.511971201,,6/22/2023 13:00,7.318852244,1.219808707
6/22/2023 12:15,0.328464341,,6/22/2023 13:15,5.92435511,0.987392518
6/22/2023 12:30,0.386198942,,6/22/2023 13:30,7.318852244,1.219808707
6/22/2023 12:45,0.492926068,,6/22/2023 13:45,7.030899448,1.171816575
6/22/2023 13:00,0.565508334,,6/22/2023 14:00,6.46638642,1.07773107
6/22/2023 13:15,0.441216524,,6/22/2023 14:15,5.663646486,0.943941081
6/22/2023 13:30,0.563823541,,6/22/2023 14:30,5.663646486,0.943941081
6/22/2023 13:45,0.538915164,,6/22/2023 14:45,6.46638642,1.07773107
6/22/2023 14:00,0.492901566,,6/22/2023 15:00,3.767150553,0.627858426
6/22/2023 14:15,0.421009161,,6/22/2023 15:15,4.439270887,0.739878481
6/22/2023 14:30,0.431836044,,6/22/2023 15:30,4.439270887,0.739878481
6/22/2023 14:45,0.497191327,,6/22/2023 15:45,5.158704411,0.859784068
6/22/2023 15:00,0.285161192,,6/22/2023 16:00,5.668094875,0.944682479
6/22/2023 15:15,0.332051583,,6/22/2023 16:15,3.770824522,0.628470754
6/22/2023 15:30,0.332051583,,6/22/2023 16:30,3.770824522,0.628470754
6/22/2023 15:45,0.380839583,,6/22/2023 16:45,4.20804683,0.701341138
6/22/2023 16:00,0.426174746,,6/22/2023 17:00,4.914935413,0.819155902
6/22/2023 16:15,0.286163931,,6/22/2023 17:15,5.663646486,0.943941081
6/22/2023 16:30,0.28391606,,6/22/2023 17:30,4.20804683,0.701341138
6/22/2023 16:45,0.310848763,,6/22/2023 17:45,4.439270887,0.739878481
6/22/2023 17:00,0.368150211,,6/22/2023 18:00,5.663646486,0.943941081
6/22/2023 17:15,0.425828667,,6/22/2023 18:15,5.158704411,0.859784068
6/22/2023 17:30,0.310848763,,6/22/2023 18:30,5.663646486,0.943941081
6/22/2023 17:45,0.332051583,,6/22/2023 18:45,4.439270887,0.739878481
6/22/2023 18:00,0.418661427,,6/22/2023 19:00,3.770824522,0.628470754
6/22/2023 18:15,0.381898683,,6/22/2023 19:15,5.668094875,0.944682479
6/22/2023 18:30,0.425828667,,6/22/2023 19:30,4.43530354,0.739217257
6/22/2023 18:45,0.33474558,,6/22/2023 19:45,6.47111822,1.078519703
6/22/2023 19:00,0.28391606,,6/22/2023 20:00,4.914935413,0.819155902
6/22/2023 19:15,0.426174746,,6/22/2023 20:15,6.47111822,1.078519703
6/22/2023 19:30,0.326396116,,6/22/2023 20:30,7.323863834,1.220643972
6/22/2023 19:45,0.494740502,,6/22/2023 20:45,4.439270887,0.739878481
6/22/2023 20:00,0.366120626,,6/22/2023 21:00,6.47111822,1.078519703
6/22/2023 20:15,0.501905652,,6/22/2023 21:15,5.668094875,0.944682479
6/22/2023 20:30,0.576094741,,6/22/2023 21:30,5.158704411,0.859784068
6/22/2023 20:45,0.324903267,,6/22/2023 21:45,7.318852244,1.219808707
6/22/2023 21:00,0.490450222,,6/22/2023 22:00,5.663646486,0.943941081
6/22/2023 21:15,0.426174746,,6/22/2023 22:15,6.46638642,1.07773107
6/22/2023 21:30,0.38404783,,6/22/2023 22:30,5.663646486,0.943941081
6/22/2023 21:45,0.560525688,,6/22/2023 22:45,5.92435511,0.987392518
6/22/2023 22:00,0.417482558,,6/22/2023 23:00,7.318852244,1.219808707
6/22/2023 22:15,0.484438455,,6/22/2023 23:15,7.318852244,1.219808707
6/22/2023 22:30,0.421009161,,6/22/2023 23:30,8.219448006,1.369908001
6/22/2023 22:45,0.437513682,,6/22/2023 23:45,5.154447376,0.859074563
6/22/2023 23:00,0.558911811,,6/23/2023 0:00,6.743488909,1.123914818
6/22/2023 23:15,0.560553636,,6/23/2023 0:15,7.318852244,1.219808707
6/22/2023 23:30,0.6411915,,6/23/2023 0:30,6.743488909,1.123914818
6/22/2023 23:45,0.382648928,,6/23/2023 0:45,5.92435511,0.987392518
6/23/2023 0:00,0.511542927,,6/23/2023 1:00,6.46638642,1.07773107
6/23/2023 0:15,0.558911811,,6/23/2023 1:15,5.92435511,0.987392518
6/23/2023 0:30,0.511542927,,6/23/2023 1:30,5.92435511,0.987392518
6/23/2023 0:45,0.438751483,,6/23/2023 1:45,7.915445283,1.31924088
6/23/2023 1:00,0.491480912,,6/23/2023 2:00,8.219448006,1.369908001
6/23/2023 1:15,0.437513682,,6/23/2023 2:15,5.92435511,0.987392518
6/23/2023 1:30,0.431561315,,6/23/2023 2:30,6.46638642,1.07773107
6/23/2023 1:45,0.608120373,,6/23/2023 2:45,7.915445283,1.31924088
6/23/2023 2:00,0.644949859,,6/23/2023 3:00,7.318852244,1.219808707
6/23/2023 2:15,0.43511083,,6/23/2023 3:15,6.743488909,1.123914818
6/23/2023 2:30,0.487225588,,6/23/2023 3:30,7.318852244,1.219808707
6/23/2023 2:45,0.608120373,,6/23/2023 3:45,6.46638642,1.07773107
6/23/2023 3:00,0.563823541,,6/23/2023 4:00,7.318852244,1.219808707
6/23/2023 3:15,0.507152133,,6/23/2023 4:15,8.848737649,1.474789608
6/23/2023 3:30,0.560525688,,6/23/2023 4:30,6.46638642,1.07773107
6/23/2023 3:45,0.492901566,,6/23/2023 4:45,8.848737649,1.474789608
6/23/2023 4:00,0.550991256,,6/23/2023 5:00,7.318852244,1.219808707
6/23/2023 4:15,0.704597474,,6/23/2023 5:15,8.219448006,1.369908001
6/23/2023 4:30,0.484438455,,6/23/2023 5:30,7.318852244,1.219808707
6/23/2023 4:45,0.694395966,,6/23/2023 5:45,9.168602648,1.528100441
6/23/2023 5:00,0.560525688,,6/23/2023 6:00,8.848737649,1.474789608
6/23/2023 5:15,0.646853218,,6/23/2023 6:15,8.848737649,1.474789608
6/23/2023 5:30,0.555697669,,6/23/2023 6:30,7.318852244,1.219808707
6/23/2023 5:45,0.738047981,,6/23/2023 6:45,5.92435511,0.987392518
6/23/2023 6:00,0.710944934,,6/23/2023 7:00,8.219448006,1.369908001
6/23/2023 6:15,0.700479009,,6/23/2023 7:15,7.318852244,1.219808707
6/23/2023 6:30,0.560525688,,6/23/2023 7:30,8.219448006,1.369908001
6/23/2023 6:45,0.441216524,,6/23/2023 7:45,6.46638642,1.07773107
6/23/2023 7:00,0.646886179,,6/23/2023 8:00,8.224735841,1.370789307
6/23/2023 7:15,0.55572491,,6/23/2023 8:15,5.928897994,0.988149666
6/23/2023 7:30,0.652729983,,6/23/2023 8:30,5.928897994,0.988149666
6/23/2023 7:45,0.488649398,,6/23/2023 8:45,7.617253113,1.269542186
6/23/2023 8:00,0.661188076,,6/23/2023 9:00,8.224735841,1.370789307
6/23/2023 8:15,0.449221311,,6/23/2023 9:15,6.46638642,1.07773107
6/23/2023 8:30,0.445392811,,6/23/2023 9:30,10.85715086,1.809525143
6/23/2023 8:45,0.586731314,,6/23/2023 9:45,8.219448006,1.369908001
6/23/2023 9:00,0.657216923,,6/23/2023 10:00,5.663646486,0.943941081
6/23/2023 9:15,0.484462076,,6/23/2023 10:15,8.219448006,1.369908001
6/23/2023 9:30,0.937399568,,6/23/2023 10:30,8.219448006,1.369908001
6/23/2023 9:45,0.6411915,,6/23/2023 10:45,7.318852244,1.219808707
6/23/2023 10:00,0.423414458,,6/23/2023 11:00,6.46638642,1.07773107
6/23/2023 10:15,0.656682267,,6/23/2023 11:15,5.663646486,0.943941081
6/23/2023 10:30,0.646886179,,6/23/2023 11:30,8.219448006,1.369908001
6/23/2023 10:45,0.565508334,,6/23/2023 11:45,6.46638642,1.07773107
6/23/2023 11:00,0.491480912,,6/23/2023 12:00,8.219448006,1.369908001
6/23/2023 11:15,0.427026088,,6/23/2023 12:15,7.318852244,1.219808707
6/23/2023 11:30,0.6411915,,6/23/2023 12:30,6.195160776,1.032526796
6/23/2023 11:45,0.491480912,,6/23/2023 12:45,4.439270887,0.739878481
6/23/2023 12:00,0.652696158,,6/23/2023 13:00,5.663646486,0.943941081
6/23/2023 12:15,0.560525688,,6/23/2023 13:15,7.030899448,1.171816575
6/23/2023 12:30,0.470655184,,6/23/2023 13:30,5.668094875,0.944682479
6/23/2023 12:45,0.332051583,,6/23/2023 13:45,3.153732075,0.525622012
6/23/2023 13:00,0.439213669,,6/23/2023 14:00,4.211917339,0.701986223
6/23/2023 13:15,0.545294155,,6/23/2023 14:15,3.560533374,0.593422229
6/23/2023 13:30,0.433406669,,6/23/2023 14:30,4.914935413,0.819155902
6/23/2023 13:45,0.240778922,,6/23/2023 14:45,3.560533374,0.593422229
6/23/2023 14:00,0.317883952,,6/23/2023 15:00,6.47111822,1.078519703
6/23/2023 14:15,0.275808722,,6/23/2023 15:15,4.439270887,0.739878481
6/23/2023 14:30,0.377382186,,6/23/2023 15:30,4.914935413,0.819155902
6/23/2023 14:45,0.275808722,,6/23/2023 15:45,5.928897994,0.988149666
6/23/2023 15:00,0.497611702,,6/23/2023 16:00,4.439270887,0.739878481
6/23/2023 15:15,0.342154123,,6/23/2023 16:15,7.323863834,1.220643972
6/23/2023 15:30,0.377382186,,6/23/2023 16:30,7.030899448,1.171816575
6/23/2023 15:45,0.450490835,,6/23/2023 16:45,5.928897994,0.988149666
6/23/2023 16:00,0.339313747,,6/23/2023 17:00,5.668094875,0.944682479
6/23/2023 16:15,0.581176988,,6/23/2023 17:15,7.323863834,1.220643972
6/23/2023 16:30,0.56312108,,6/23/2023 17:30,7.030899448,1.171816575
6/23/2023 16:45,0.456888388,,6/23/2023 17:45,7.915445283,1.31924088
6/23/2023 17:00,0.432208749,,6/23/2023 18:00,6.47111822,1.078519703
6/23/2023 17:15,0.576094741,,6/23/2023 18:15,5.668094875,0.944682479
6/23/2023 17:30,0.545321598,,6/23/2023 18:30,6.47111822,1.078519703
6/23/2023 17:45,0.64145506,,6/23/2023 18:45,5.668094875,0.944682479
6/23/2023 18:00,0.501905652,,6/23/2023 19:00,7.030899448,1.171816575
6/23/2023 18:15,0.426174746,,6/23/2023 19:15,6.47111822,1.078519703
6/23/2023 18:30,0.497611702,,6/23/2023 19:30,6.47111822,1.078519703
6/23/2023 18:45,0.432208749,,6/23/2023 19:45,7.915445283,1.31924088
6/23/2023 19:00,0.545321598,,6/23/2023 20:00,7.915445283,1.31924088
6/23/2023 19:15,0.501905652,,6/23/2023 20:15,7.318852244,1.219808707
6/23/2023 19:30,0.497611702,,6/23/2023 20:30,4.910773838,0.818462306
6/23/2023 19:45,0.630077907,,6/23/2023 20:45,5.154447376,0.859074563
6/23/2023 20:00,0.635750812,,6/23/2023 21:00,6.46638642,1.07773107
6/23/2023 20:15,0.570540251,,6/23/2023 21:15,5.663646486,0.943941081
6/23/2023 20:30,0.373912811,,6/23/2023 21:30,7.318852244,1.219808707
6/23/2023 20:45,0.389077277,,6/23/2023 21:45,7.617253113,1.269542186
6/23/2023 21:00,0.487225588,,6/23/2023 22:00,5.158704411,0.859784068
6/23/2023 21:15,0.427026088,,6/23/2023 22:15,8.224735841,1.370789307
6/23/2023 21:30,0.573934086,,6/23/2023 22:30,8.224735841,1.370789307
6/23/2023 21:45,0.597251707,,6/23/2023 22:45,6.47111822,1.078519703
6/23/2023 22:00,0.382982083,,6/23/2023 23:00,6.47111822,1.078519703
6/23/2023 22:15,0.667184165,,6/23/2023 23:15,6.748314132,1.124719022
6/23/2023 22:30,0.663209255,,6/23/2023 23:30,7.617253113,1.269542186
6/23/2023 22:45,0.491895734,,6/23/2023 23:45,6.748314132,1.124719022
6/23/2023 23:00,0.49618825,,6/24/2023 0:00,6.748314132,1.124719022
