Date_Time,Q (L/s),SSC (mg/L)
2023-07-24 23:00:00,1.6857,4.793
2023-07-24 23:15:00,1.5256,4.766
2023-07-24 23:30:00,1.5803,4.766
2023-07-24 23:45:00,1.6857,5.041
2023-07-25 00:00:00,1.5256,4.876
2023-07-25 00:15:00,1.5803,4.986
2023-07-25 00:30:00,1.5803,4.381
2023-07-25 00:45:00,1.6857,4.023
2023-07-25 01:00:00,1.6957,4.628
2023-07-25 01:15:00,1.6957,4.271
2023-07-25 01:30:00,1.4217,4.408
2023-07-25 01:45:00,1.6957,4.16
2023-07-25 02:00:00,1.6957,4.243
2023-07-25 02:15:00,1.6957,4.381
2023-07-25 02:30:00,1.6957,3.72
2023-07-25 02:45:00,1.5803,4.436
2023-07-25 03:00:00,1.5803,3.968
2023-07-25 03:15:00,1.4217,4.215
2023-07-25 03:30:00,1.6957,4.463
2023-07-25 03:45:00,1.7462,3.5
2023-07-25 04:00:00,1.5803,3.28
2023-07-25 04:15:00,1.5803,3.252
2023-07-25 04:30:00,1.7462,4.133
2023-07-25 04:45:00,1.5256,3.528
2023-07-25 05:00:00,1.6957,3.032
2023-07-25 05:15:00,1.5256,3.94
2023-07-25 05:30:00,1.8735,3.445
2023-07-25 05:45:00,1.5256,3.363
2023-07-25 06:00:00,2.0101,4.298
2023-07-25 06:15:00,1.6957,3.638
2023-07-25 06:30:00,1.8087,3.555
2023-07-25 06:45:00,1.8735,3.775
2023-07-25 07:00:00,1.6857,3.115
2023-07-25 07:15:00,1.6857,7.215
2023-07-25 07:30:00,1.5256,5.481
2023-07-25 07:45:00,1.8735,4.491
2023-07-25 08:00:00,1.5256,9.911
2023-07-25 08:15:00,1.5256,8.26
2023-07-25 08:30:00,1.6957,5.674
2023-07-25 08:45:00,1.8087,7.435
2023-07-25 09:00:00,1.6957,5.591
2023-07-25 09:15:00,1.8735,5.178
2023-07-25 09:30:00,1.6957,4.656
2023-07-25 09:45:00,1.5256,4.518
2023-07-25 10:00:00,1.6957,8.37
2023-07-25 10:15:00,1.3805,4.821
2023-07-25 10:30:00,1.637,4.738
2023-07-25 10:45:00,1.3724,4.876
2023-07-25 11:00:00,1.5256,4.436
2023-07-25 11:15:00,1.2864,4.738
2023-07-25 11:30:00,1.2418,5.289
2023-07-25 11:45:00,1.1571,7.82
2023-07-25 12:00:00,1.1571,5.949
2023-07-25 12:15:00,1.1571,4.876
2023-07-25 12:30:00,1.1987,4.738
2023-07-25 12:45:00,1.1987,5.509
2023-07-25 13:00:00,1.2864,5.811
2023-07-25 13:15:00,1.1987,3.995
2023-07-25 13:30:00,1.4217,4.436
2023-07-25 13:45:00,1.0846,4.298
2023-07-25 14:00:00,1.2864,4.628
2023-07-25 14:15:00,1.1987,3.885
2023-07-25 14:30:00,1.1987,4.546
2023-07-25 14:45:00,1.2864,3.858
2023-07-25 15:00:00,1.4217,4.573
2023-07-25 15:15:00,1.3724,5.866
2023-07-25 15:30:00,1.4217,4.931
2023-07-25 15:45:00,1.4217,4.601
2023-07-25 16:00:00,1.2864,4.546
2023-07-25 16:15:00,1.1571,5.536
2023-07-25 16:30:00,1.4217,4.573
2023-07-25 16:45:00,1.4217,4.353
2023-07-25 17:00:00,1.6857,4.601
2023-07-25 17:15:00,1.5256,7.49
2023-07-25 17:30:00,1.4217,4.766
2023-07-25 17:45:00,1.5256,4.601
2023-07-25 18:00:00,1.5256,5.234
2023-07-25 18:15:00,1.4217,4.518
2023-07-25 18:30:00,1.7462,5.344
2023-07-25 18:45:00,1.4217,10.681
2023-07-25 19:00:00,1.5803,13.9
2023-07-25 19:15:00,1.6957,18.66
2023-07-25 19:30:00,1.5256,12.085
2023-07-25 19:45:00,1.6957,14.891
2023-07-25 20:00:00,1.5256,17.312
2023-07-25 20:15:00,1.8735,7.792
2023-07-25 20:30:00,1.8735,7.435
2023-07-25 20:45:00,1.8735,8.012
2023-07-25 21:00:00,1.2864,8.04
2023-07-25 21:15:00,1.2864,7.215
2023-07-25 21:30:00,1.5803,6.279
2023-07-25 21:45:00,1.7462,6.279
2023-07-25 22:00:00,1.5256,8.81
2023-07-25 22:15:00,1.6957,5.371
2023-07-25 22:30:00,1.5256,6.224
2023-07-25 22:45:00,1.4217,6.334
2023-07-25 23:00:00,1.6957,8.012
2023-07-25 23:15:00,1.6957,5.921
2023-07-25 23:30:00,1.4217,5.976
2023-07-25 23:45:00,1.5256,5.976
2023-07-26 00:00:00,1.6957,5.839
2023-07-26 00:15:00,1.5256,5.206
2023-07-26 00:30:00,1.5803,6.114
2023-07-26 00:45:00,1.5256,5.178
2023-07-26 01:00:00,1.6957,4.408
2023-07-26 01:15:00,1.5256,5.123
2023-07-26 01:30:00,1.8735,4.986
2023-07-26 01:45:00,1.6957,5.509
2023-07-26 02:00:00,1.8087,5.289
2023-07-26 02:15:00,1.6857,5.289
2023-07-26 02:30:00,1.5803,5.041
2023-07-26 02:45:00,1.8735,6.086
2023-07-26 03:00:00,1.5803,4.436
2023-07-26 03:15:00,1.7462,4.05
2023-07-26 03:30:00,1.9406,4.958
2023-07-26 03:45:00,1.5803,4.353
2023-07-26 04:00:00,1.7462,3.94
2023-07-26 04:15:00,1.8735,4.16
2023-07-26 04:30:00,1.7462,3.968
2023-07-26 04:45:00,1.5256,3.858
2023-07-26 05:00:00,1.5256,3.72
2023-07-26 05:15:00,1.6857,3.583
2023-07-26 05:30:00,1.6857,3.665
2023-07-26 05:45:00,1.5803,4.023
2023-07-26 06:00:00,1.6957,3.665
2023-07-26 06:15:00,1.8735,4.215
2023-07-26 06:30:00,1.6957,4.903
2023-07-26 06:45:00,1.8735,4.078
2023-07-26 07:00:00,1.8735,3.858
2023-07-26 07:15:00,1.8735,3.363
2023-07-26 07:30:00,1.7462,3.638
2023-07-26 07:45:00,1.5803,3.39
2023-07-26 08:00:00,1.7462,3.775
2023-07-26 08:15:00,1.6957,3.142
2023-07-26 08:30:00,1.6957,3.473
2023-07-26 08:45:00,1.5256,3.032
2023-07-26 09:00:00,1.6957,2.977
2023-07-26 09:15:00,1.6957,3.39
2023-07-26 09:30:00,1.6957,3.995
2023-07-26 09:45:00,1.8735,3.418
2023-07-26 10:00:00,1.5256,3.308
2023-07-26 10:15:00,1.6957,5.536
2023-07-26 10:30:00,1.4217,4.876
2023-07-26 10:45:00,1.5256,5.096
2023-07-26 11:00:00,1.5256,5.426
2023-07-26 11:15:00,1.2864,4.381
2023-07-26 11:30:00,1.5256,4.986
2023-07-26 11:45:00,1.2864,4.215
2023-07-26 12:00:00,1.5803,6.472
2023-07-26 12:15:00,1.1571,4.381
2023-07-26 12:30:00,1.1987,5.921
2023-07-26 12:45:00,1.0846,4.271
2023-07-26 13:00:00,1.0846,5.784
2023-07-26 13:15:00,1.2864,4.105
2023-07-26 13:30:00,1.1987,8.508
2023-07-26 13:45:00,1.4217,6.582
2023-07-26 14:00:00,1.4217,4.573
2023-07-26 14:15:00,1.5803,9.526
2023-07-26 14:30:00,1.5803,7.325
2023-07-26 14:45:00,1.7462,6.802
2023-07-26 15:00:00,1.8735,8.92
2023-07-26 15:15:00,1.4217,7.49
2023-07-26 15:30:00,1.6957,6.141
2023-07-26 15:45:00,1.8735,5.261
2023-07-26 16:00:00,1.8735,5.839
2023-07-26 16:15:00,2.082,7.985
2023-07-26 16:30:00,1.6957,8.7
2023-07-26 16:45:00,2.4672,7.297
2023-07-26 17:00:00,1.8735,7.352
2023-07-26 17:15:00,1.7462,7.71
2023-07-26 17:30:00,2.0698,6.802
2023-07-26 17:45:00,1.7462,6.389
2023-07-26 18:00:00,1.7462,6.664
2023-07-26 18:15:00,1.5803,5.949
2023-07-26 18:30:00,1.4727,5.178
2023-07-26 18:45:00,1.7462,5.316
2023-07-26 19:00:00,1.5803,5.178
2023-07-26 19:15:00,1.7462,4.821
2023-07-26 19:30:00,1.5803,4.546
2023-07-26 19:45:00,1.6957,4.656
2023-07-26 20:00:00,1.4727,4.821
2023-07-26 20:15:00,1.5803,4.683
2023-07-26 20:30:00,1.6957,4.931
2023-07-26 20:45:00,1.5803,4.821
2023-07-26 21:00:00,1.5256,5.756
2023-07-26 21:15:00,1.5256,5.536
2023-07-26 21:30:00,1.7462,5.234
2023-07-26 21:45:00,1.8735,5.316
2023-07-26 22:00:00,1.5256,4.986
2023-07-26 22:15:00,1.5803,5.013
2023-07-26 22:30:00,1.6957,4.903
2023-07-26 22:45:00,1.8735,4.931
2023-07-26 23:00:00,1.6957,4.105
2023-07-26 23:15:00,1.5256,5.949
2023-07-26 23:30:00,1.8735,4.711
2023-07-26 23:45:00,1.7462,5.206
2023-07-27 00:00:00,1.8735,5.426
2023-07-27 00:15:00,1.6857,5.509
2023-07-27 00:30:00,1.5803,5.068
2023-07-27 00:45:00,1.8735,5.481
2023-07-27 01:00:00,1.8735,4.876
2023-07-27 01:15:00,1.9406,5.013
2023-07-27 01:30:00,1.6957,5.426
2023-07-27 01:45:00,1.6957,5.399
2023-07-27 02:00:00,2.082,5.756
2023-07-27 02:15:00,1.7462,5.866
2023-07-27 02:30:00,1.7462,4.463
2023-07-27 02:45:00,1.8735,5.261
2023-07-27 03:00:00,1.6957,4.353
2023-07-27 03:15:00,1.6957,3.803
2023-07-27 03:30:00,1.6957,3.995
2023-07-27 03:45:00,1.7462,3.418
2023-07-27 04:00:00,1.6957,5.949
2023-07-27 04:15:00,1.6957,3.72
2023-07-27 04:30:00,1.8735,3.72
2023-07-27 04:45:00,1.8735,3.252
2023-07-27 05:00:00,1.8735,3.335
2023-07-27 05:15:00,1.7462,3.5
2023-07-27 05:30:00,1.7462,3.665
2023-07-27 05:45:00,1.8735,3.555
2023-07-27 06:00:00,1.9406,3.17
2023-07-27 06:15:00,1.8735,4.848
2023-07-27 06:30:00,1.9406,4.078
2023-07-27 06:45:00,1.7462,3.858
2023-07-27 07:00:00,1.8735,3.72
2023-07-27 07:15:00,1.6857,3.528
2023-07-27 07:30:00,1.7462,3.61
2023-07-27 07:45:00,1.8735,3.252
2023-07-27 08:00:00,1.8087,3.885
2023-07-27 08:15:00,1.6957,3.72
2023-07-27 08:30:00,1.8735,3.418
2023-07-27 08:45:00,1.6957,3.885
2023-07-27 09:00:00,1.6957,2.977
2023-07-27 09:15:00,1.6957,3.197
2023-07-27 09:30:00,1.6957,3.39
2023-07-27 09:45:00,1.8735,4.215
2023-07-27 10:00:00,1.5256,3.5
2023-07-27 10:15:00,1.6957,2.922
2023-07-27 10:30:00,1.5256,4.243
2023-07-27 10:45:00,1.5256,3.583
2023-07-27 11:00:00,1.4217,4.931
2023-07-27 11:15:00,1.6957,4.326
2023-07-27 11:30:00,1.5256,4.188
2023-07-27 11:45:00,1.1571,3.583
2023-07-27 12:00:00,1.3724,4.463
2023-07-27 12:15:00,1.1987,4.133
2023-07-27 12:30:00,1.3326,4.436
2023-07-27 12:45:00,1.1571,4.491
2023-07-27 13:00:00,1.1987,4.766
2023-07-27 13:15:00,1.4217,4.848
2023-07-27 13:30:00,1.0846,4.188
2023-07-27 13:45:00,1.1987,4.298
2023-07-27 14:00:00,1.1987,6.747
2023-07-27 14:15:00,1.2864,7.6
2023-07-27 14:30:00,1.4727,6.939
2023-07-27 14:45:00,1.2864,6.252
2023-07-27 15:00:00,1.5803,5.371
2023-07-27 17:00:00,1.5803,13.405
2023-07-27 17:15:00,1.8735,12.992
2023-07-27 17:30:00,2.0698,8.618
2023-07-27 17:45:00,2.082,11.204
2023-07-27 18:00:00,1.8735,10.296
2023-07-27 18:15:00,1.9406,6.829
2023-07-27 18:30:00,2.082,9.03
2023-07-27 18:45:00,2.082,11.259
2023-07-27 19:00:00,3.0266,14.726
2023-07-27 19:15:00,2.7248,19.706
2023-07-27 19:30:00,2.7248,15.826
2023-07-27 19:45:00,2.2206,12.415
2023-07-27 20:00:00,2.2999,11.314
2023-07-27 20:15:00,2.2999,10.048
2023-07-27 20:30:00,1.8735,10.104
2023-07-27 20:45:00,1.8735,8.673
2023-07-27 21:00:00,1.7462,7.765
2023-07-27 21:15:00,2.082,7.38
2023-07-27 21:30:00,2.0101,6.747
2023-07-27 21:45:00,2.082,7.655
2023-07-27 22:00:00,1.8087,6.499
2023-07-27 22:15:00,1.6857,5.921
2023-07-27 22:30:00,1.6957,6.307
2023-07-27 22:45:00,1.6957,6.747
2023-07-27 23:00:00,2.0101,7.38
2023-07-27 23:15:00,1.8735,6.279
2023-07-27 23:30:00,2.0698,6.059
2023-07-27 23:45:00,2.2206,6.114
2023-07-28 00:00:00,2.2206,6.252
2023-07-28 00:15:00,2.0101,5.701
2023-07-28 00:30:00,2.0101,5.289
2023-07-28 00:45:00,1.8735,5.536
2023-07-28 01:00:00,2.082,5.784
2023-07-28 01:15:00,1.8735,5.041
2023-07-28 01:30:00,2.0101,6.141
2023-07-28 01:45:00,2.2206,5.591
2023-07-28 02:00:00,2.082,5.123
2023-07-28 02:15:00,1.9406,5.068
2023-07-28 02:30:00,2.0101,4.931
2023-07-28 02:45:00,1.5803,6.031
2023-07-28 03:00:00,1.7462,4.628
2023-07-28 03:15:00,1.8735,4.518
2023-07-28 03:30:00,1.9406,3.968
2023-07-28 03:45:00,1.7462,4.078
2023-07-28 04:00:00,1.8735,3.748
2023-07-28 04:15:00,1.7462,2.95
2023-07-28 04:30:00,1.7462,2.84
2023-07-28 04:45:00,1.9406,3.197
2023-07-28 05:00:00,1.7462,3.693
2023-07-28 05:15:00,1.8735,2.647
2023-07-28 05:30:00,1.7462,2.537
2023-07-28 05:45:00,1.6857,3.363
2023-07-28 06:00:00,1.8735,2.922
2023-07-28 06:15:00,1.8735,2.455
2023-07-28 06:30:00,1.5803,3.665
2023-07-28 06:45:00,1.6957,4.683
2023-07-28 07:00:00,1.5803,2.95
2023-07-28 07:15:00,1.5803,2.372
2023-07-28 07:30:00,1.5256,3.28
2023-07-28 07:45:00,1.6957,2.234
2023-07-28 08:00:00,1.6957,2.537
2023-07-28 08:15:00,1.5256,2.812
2023-07-28 08:30:00,1.5803,2.565
2023-07-28 08:45:00,1.5803,3.252
2023-07-28 09:00:00,1.5256,3.968
2023-07-28 09:15:00,1.6957,2.042
2023-07-28 09:30:00,1.5803,1.987
2023-07-28 09:45:00,1.6957,2.097
2023-07-28 10:00:00,1.4217,2.51
2023-07-28 10:15:00,1.3326,2.427
2023-07-28 10:30:00,1.5256,2.73
2023-07-28 10:45:00,1.5256,2.372
2023-07-28 11:00:00,1.3805,3.665
2023-07-28 11:15:00,1.3805,3.665
2023-07-28 11:30:00,1.2864,3.308
2023-07-28 11:45:00,1.4217,3.17
2023-07-28 12:00:00,1.4217,3.115
2023-07-28 12:15:00,1.1987,3.335
2023-07-28 12:30:00,1.0846,3.087
2023-07-28 12:45:00,1.4727,2.702
2023-07-28 13:00:00,1.4217,3.418
2023-07-28 13:15:00,1.3326,3.225
2023-07-28 13:30:00,1.1987,3.06
2023-07-28 13:45:00,1.3326,3.115
2023-07-28 14:00:00,1.4217,2.675
2023-07-28 14:15:00,1.4217,3.17
2023-07-28 14:30:00,1.3326,3.087
2023-07-28 14:45:00,1.2864,3.363
2023-07-28 15:00:00,1.4217,2.757
2023-07-28 15:15:00,1.3326,3.83
2023-07-28 15:30:00,1.3326,2.977
2023-07-28 15:45:00,1.4217,2.867
2023-07-28 16:00:00,1.4727,2.95
2023-07-28 16:15:00,1.1236,3.693
2023-07-28 16:30:00,1.0846,3.665
2023-07-28 16:45:00,1.4217,3.473
2023-07-28 17:00:00,0.9755,2.592
2023-07-28 17:15:00,1.3326,3.28
2023-07-28 17:30:00,1.1571,3.252
2023-07-28 17:45:00,1.3326,2.922
2023-07-28 18:00:00,1.1987,3.335
2023-07-28 18:15:00,1.1987,3.913
2023-07-28 18:30:00,1.0846,3.665
2023-07-28 18:45:00,1.0846,3.665
2023-07-28 19:00:00,1.3326,3.308
2023-07-28 19:15:00,1.1987,3.17
2023-07-28 19:30:00,1.0846,3.115
2023-07-28 19:45:00,1.0106,3.335
2023-07-28 20:00:00,1.117,3.087
2023-07-28 20:15:00,1.1987,2.702
2023-07-28 20:30:00,1.2864,3.418
2023-07-28 20:45:00,1.4217,3.225
2023-07-28 21:00:00,1.1987,3.06
2023-07-28 21:15:00,1.4217,3.583
2023-07-28 21:30:00,1.4217,4.463
2023-07-28 21:45:00,1.4217,4.133
2023-07-28 22:00:00,1.4217,4.436
2023-07-28 22:00:00,1.4217,4.188
2023-07-28 22:15:00,1.2864,4.491
2023-07-28 22:15:00,1.2864,4.298
2023-07-28 22:30:00,1.1571,4.766
2023-07-28 22:30:00,1.1571,6.747
2023-07-28 22:45:00,1.2864,4.848
2023-07-28 22:45:00,1.2864,7.6
2023-07-28 23:00:00,1.4217,6.939
2023-07-28 23:15:00,1.4217,6.252
2023-07-28 23:30:00,1.5803,5.371
2023-07-28 23:45:00,1.4217,13.405
2023-07-29 00:00:00,1.5256,27.306
2023-07-29 00:15:00,1.6857,35.309
2023-07-29 00:30:00,1.8735,23.124
2023-07-29 00:45:00,1.5256,12.082
2023-07-29 01:00:00,1.6857,4.303
2023-07-29 01:15:00,1.7462,3.801
2023-07-29 01:30:00,1.5256,2.63
2023-07-29 01:45:00,1.5256,2.518
2023-07-29 02:00:00,1.5256,2.463
2023-07-29 02:15:00,1.6957,2.435
2023-07-29 02:30:00,1.4217,2.351
2023-07-29 02:45:00,1.4217,2.351
2023-07-29 03:00:00,1.5803,2.267
2023-07-29 03:15:00,1.5803,2.128
2023-07-29 03:30:00,1.5803,2.128
2023-07-29 03:45:00,1.7462,1.961
2023-07-29 04:00:00,1.5803,1.961
2023-07-29 04:15:00,1.5803,1.793
2023-07-29 04:30:00,1.5803,1.682
2023-07-29 04:45:00,1.5803,1.793
2023-07-29 05:00:00,1.8735,1.71
2023-07-29 05:15:00,1.4217,1.57
2023-07-29 05:30:00,1.4217,1.71
2023-07-29 05:45:00,1.5803,1.793
2023-07-29 06:00:00,1.5256,1.738
2023-07-29 06:15:00,1.5803,1.71
2023-07-29 06:30:00,1.5803,1.765
2023-07-29 06:45:00,1.5256,1.654
2023-07-29 07:00:00,1.4217,1.682
2023-07-29 07:15:00,1.5803,3.02
2023-07-29 07:30:00,1.8087,8.457
2023-07-29 07:45:00,1.6957,5.892
2023-07-29 08:00:00,1.5256,3.104
2023-07-29 08:15:00,1.6957,2.239
2023-07-29 08:30:00,1.6957,2.016
2023-07-29 08:45:00,1.637,1.849
2023-07-29 09:00:00,1.637,1.793
2023-07-29 09:15:00,1.6957,1.626
2023-07-29 09:30:00,1.5256,1.57
2023-07-29 09:45:00,1.6957,1.598
2023-07-29 10:00:00,1.2864,1.626
2023-07-29 10:15:00,1.2864,1.598
2023-07-29 10:30:00,1.2418,1.765
2023-07-29 10:45:00,1.1571,1.849
2023-07-29 11:00:00,1.5256,2.016
2023-07-29 11:15:00,1.2864,2.156
2023-07-29 11:30:00,1.3724,2.323
2023-07-29 11:45:00,1.1571,2.379
2023-07-29 12:00:00,1.2864,2.686
2023-07-29 12:15:00,1.2864,2.909
2023-07-29 12:30:00,1.1571,2.964
2023-07-29 12:45:00,1.1987,2.686
2023-07-29 13:00:00,1.0846,2.546
2023-07-29 13:15:00,1.2864,4.944
2023-07-29 13:30:00,1.5803,6.199
2023-07-29 13:45:00,2.9225,16.599
2023-07-29 14:00:00,2.631,21.897
2023-07-29 14:15:00,3.227,19.834
2023-07-29 14:30:00,3.227,22.594
2023-07-29 14:45:00,5.5627,59.455
2023-07-29 15:00:00,10.7583,105.072
2023-07-29 15:15:00,10.7583,98.241
2023-07-29 15:30:00,12.6456,94.002
2023-07-29 15:45:00,11.8959,78.527
2023-07-29 16:00:00,10.7583,57.197
2023-07-29 16:15:00,9.1389,44.259
2023-07-29 16:30:00,8.539,36.006
2023-07-29 16:45:00,6.3484,30.708
2023-07-29 17:00:00,5.9259,27.167
2023-07-29 17:15:00,5.3738,24.964
2023-07-29 17:30:00,4.8438,25.745
2023-07-29 17:45:00,4.5454,23.18
2023-07-29 18:00:00,3.8421,21.562
2023-07-29 18:15:00,3.4605,19.471
2023-07-29 18:30:00,3.4605,25.159
2023-07-29 18:45:00,3.1343,41.722
2023-07-29 19:00:00,3.227,34.918
2023-07-29 19:15:00,3.4605,59.427
2023-07-29 19:30:00,3.1343,34.305
2023-07-29 19:45:00,3.4605,37.093
2023-07-29 20:00:00,3.1343,31.656
2023-07-29 20:15:00,2.9225,33.357
2023-07-29 20:30:00,2.4672,26.832
2023-07-29 20:45:00,2.631,19.555
2023-07-29 21:00:00,2.631,17.715
2023-07-29 21:15:00,2.631,15.038
2023-07-29 21:30:00,2.7248,10.604
2023-07-29 21:45:00,2.631,10.967
2023-07-29 22:00:00,2.3821,8.457
2023-07-29 22:15:00,2.4672,7.147
2023-07-29 22:30:00,2.4672,7.258
2023-07-29 22:45:00,2.2206,7.063
2023-07-29 23:00:00,2.3821,6.115
2023-07-29 23:15:00,2.3821,6.756
2023-07-29 23:30:00,2.2206,6.31
2023-07-29 23:45:00,2.2206,5.697
2023-07-30 00:00:00,2.2206,5.307
2023-07-30 00:15:00,2.3821,5.139
2023-07-30 00:30:00,2.1439,5.307
2023-07-30 00:45:00,2.4672,5.251
2023-07-30 01:00:00,2.4672,4.777
2023-07-30 01:15:00,2.3821,4.47
2023-07-30 01:30:00,2.2206,4.386
2023-07-30 01:45:00,2.2206,4.108
2023-07-30 02:00:00,2.4672,4.247
2023-07-30 02:15:00,2.3821,4.08
2023-07-30 02:30:00,2.2206,3.94
2023-07-30 02:45:00,2.2206,3.606
2023-07-30 03:00:00,2.4672,3.578
2023-07-30 03:15:00,2.2206,3.578
2023-07-30 03:30:00,2.2206,3.355
2023-07-30 03:45:00,2.2206,3.243
2023-07-30 04:00:00,2.2206,3.299
2023-07-30 04:15:00,2.4672,3.104
2023-07-30 04:30:00,2.2206,2.825
2023-07-30 04:45:00,2.2206,2.686
2023-07-30 05:00:00,2.4672,2.853
2023-07-30 05:15:00,2.0101,2.602
2023-07-30 05:30:00,2.2206,2.658
2023-07-30 05:45:00,2.0101,2.741
2023-07-30 06:00:00,2.2206,2.574
2023-07-30 06:15:00,2.2206,2.574
2023-07-30 06:30:00,2.2206,2.909
2023-07-30 06:45:00,2.3821,2.574
2023-07-30 07:00:00,2.2206,3.243
2023-07-30 07:15:00,1.8735,2.853
2023-07-30 07:30:00,2.082,2.964
2023-07-30 07:45:00,2.0101,2.741
2023-07-30 08:00:00,2.0101,2.435
2023-07-30 08:15:00,2.082,2.184
2023-07-30 08:30:00,2.0101,2.184
2023-07-30 08:45:00,2.2206,2.044
2023-07-30 09:00:00,2.0101,2.239
2023-07-30 09:15:00,1.8735,2.1
2023-07-30 09:30:00,2.0101,2.072
2023-07-30 09:45:00,2.2206,1.933
2023-07-30 10:00:00,2.3821,1.988
2023-07-30 10:15:00,2.0101,2.351
2023-07-30 10:30:00,2.0101,2.295
2023-07-30 10:45:00,2.0101,2.909
2023-07-30 11:00:00,1.8735,2.797
2023-07-30 11:15:00,1.5256,2.658
2023-07-30 11:30:00,2.0101,2.797
2023-07-30 11:45:00,1.5256,2.964
2023-07-30 12:00:00,1.8735,3.104
2023-07-30 12:15:00,2.0698,3.076
2023-07-30 12:30:00,1.8087,2.964
2023-07-30 12:45:00,1.5256,3.048
2023-07-30 13:00:00,1.6957,2.769
2023-07-30 13:15:00,1.4217,2.602
2023-07-30 13:30:00,1.8735,2.602
2023-07-30 13:45:00,1.8735,2.323
2023-07-30 14:00:00,1.6957,3.215
2023-07-30 14:15:00,1.5256,2.964
2023-07-30 14:30:00,1.8735,3.076
2023-07-30 14:45:00,1.6957,2.825
2023-07-30 15:00:00,1.6957,3.048
2023-07-30 15:15:00,2.082,2.937
2023-07-30 15:30:00,1.5803,3.243
2023-07-30 15:45:00,1.6857,3.773
2023-07-30 16:00:00,1.8735,3.438
2023-07-30 16:15:00,1.5803,3.745
2023-07-30 16:30:00,1.3326,3.801
2023-07-30 16:45:00,1.5803,3.327
2023-07-30 17:00:00,1.5803,3.327
2023-07-30 17:15:00,1.8735,3.299
2023-07-30 17:30:00,1.5803,3.187
2023-07-30 17:45:00,1.4727,3.048
2023-07-30 18:00:00,1.5803,2.853
2023-07-30 18:15:00,1.5803,3.187
2023-07-30 18:30:00,1.5803,3.02
2023-07-30 18:45:00,1.7462,2.992
2023-07-30 19:00:00,1.4217,3.466
2023-07-30 19:15:00,1.4217,3.132
2023-07-30 19:30:00,1.5256,2.741
2023-07-30 19:45:00,1.4217,2.658
2023-07-30 20:00:00,1.5256,3.132
2023-07-30 20:15:00,1.4217,3.243
2023-07-30 20:30:00,1.8735,3.16
2023-07-30 20:45:00,1.5803,3.132
2023-07-30 21:00:00,1.5803,3.355
2023-07-30 21:15:00,1.6857,3.355
2023-07-30 21:30:00,1.4217,3.271
2023-07-30 21:45:00,1.5803,3.215
2023-07-30 22:00:00,1.5803,3.16
2023-07-30 22:15:00,1.7462,3.076
2023-07-30 22:30:00,1.5803,3.104
2023-07-30 22:45:00,1.5803,3.02
2023-07-30 23:00:00,1.8735,3.048
2023-07-30 23:15:00,1.8735,2.825
2023-07-30 23:30:00,1.6957,2.769
2023-07-30 23:45:00,2.082,2.825
2023-07-31 00:00:00,1.6957,2.769
2023-07-31 00:15:00,1.5803,2.686
2023-07-31 00:30:00,1.6957,2.63
2023-07-31 00:45:00,1.5803,2.63
2023-07-31 01:00:00,1.8735,2.574
2023-07-31 01:15:00,1.6957,2.574
2023-07-31 01:30:00,1.6957,2.463
2023-07-31 01:45:00,1.8735,2.351
2023-07-31 02:00:00,1.8735,2.156
2023-07-31 02:15:00,1.9406,2.267
2023-07-31 02:30:00,1.9406,2.184
2023-07-31 02:45:00,2.082,1.988
2023-07-31 03:00:00,1.6957,1.933
2023-07-31 03:15:00,1.8735,2.016
2023-07-31 03:30:00,1.8735,1.905
2023-07-31 03:45:00,1.8735,1.765
2023-07-31 04:00:00,1.8735,1.57
2023-07-31 04:15:00,1.6957,1.431
2023-07-31 04:30:00,1.8735,1.487
2023-07-31 04:45:00,1.8735,1.487
2023-07-31 05:00:00,1.7462,1.291
2023-07-31 05:15:00,2.2206,1.152
2023-07-31 05:30:00,1.6857,1.152
2023-07-31 05:45:00,1.8735,1.264
2023-07-31 06:00:00,2.0698,1.319
2023-07-31 06:15:00,2.0698,1.431
2023-07-31 06:30:00,1.8735,1.375
2023-07-31 06:45:00,1.6857,1.319
2023-07-31 07:00:00,1.8735,1.18
2023-07-31 07:15:00,1.6857,1.18
2023-07-31 07:30:00,1.8735,1.124
2023-07-31 07:45:00,1.6957,1.096
2023-07-31 08:00:00,1.8735,1.096
2023-07-31 08:15:00,1.6957,1.096
2023-07-31 08:30:00,1.6957,1.04
2023-07-31 08:45:00,1.8735,0.957
2023-07-31 09:00:00,1.6957,0.901
2023-07-31 09:15:00,1.6957,0.929
2023-07-31 09:30:00,1.6957,0.901
2023-07-31 09:45:00,1.6957,0.845
2023-07-31 10:00:00,1.6957,1.013
2023-07-31 10:15:00,1.5256,1.068
2023-07-31 10:30:00,1.5256,1.18
2023-07-31 10:45:00,1.4217,1.347
2023-07-31 11:00:00,1.5256,1.682
2023-07-31 11:15:00,1.5256,1.793
2023-07-31 11:30:00,1.1987,1.821
2023-07-31 11:45:00,1.4217,1.988
2023-07-31 12:00:00,1.2864,1.961
2023-07-31 12:15:00,1.4217,1.821
2023-07-31 12:30:00,1.1987,1.877
2023-07-31 12:45:00,1.3326,1.988
2023-07-31 13:00:00,1.2864,2.1
2023-07-31 13:15:00,1.1987,2.602
2023-07-31 13:30:00,1.2864,2.435
2023-07-31 13:45:00,1.0846,2.463
2023-07-31 14:00:00,1.4217,2.658
2023-07-31 14:15:00,1.1987,2.518
2023-07-31 14:30:00,1.1987,2.686
