,Date_Time,Q (L/s),Interpolated_SSC
5402,2023-08-31 02:30:00,2.66,0.914
5403,2023-08-31 02:45:00,2.66,0.364
5404,2023-08-31 03:00:00,2.88,0.914
5405,2023-08-31 03:15:00,2.66,0.0
5406,2023-08-31 03:30:00,2.88,0.0
5407,2023-08-31 03:45:00,2.8,0.0
5408,2023-08-31 04:00:00,3.02,0.0
5409,2023-08-31 04:15:00,2.88,0.0
5410,2023-08-31 04:30:00,2.88,0.0
5411,2023-08-31 04:45:00,2.88,0.0
5412,2023-08-31 05:00:00,2.88,0.0
5413,2023-08-31 05:15:00,2.88,0.0
5414,2023-08-31 05:30:00,2.66,0.0
5415,2023-08-31 05:45:00,2.88,0.0
5416,2023-08-31 06:00:00,2.66,0.0
5417,2023-08-31 06:15:00,2.8,0.0
5418,2023-08-31 06:30:00,2.8,0.0
5419,2023-08-31 06:45:00,2.8,0.0
5420,2023-08-31 07:00:00,2.8,0.0
5421,2023-08-31 07:15:00,2.8,0.0
5422,2023-08-31 07:30:00,2.8,0.0
5423,2023-08-31 07:45:00,2.59,0.0
5424,2023-08-31 08:00:00,2.59,0.0
5425,2023-08-31 08:15:00,2.8,0.0
5426,2023-08-31 08:30:00,3.26,0.0
5427,2023-08-31 08:45:00,2.59,0.0
5428,2023-08-31 09:00:00,2.8,0.0
5429,2023-08-31 09:15:00,2.8,0.0
5430,2023-08-31 09:30:00,2.59,0.0
5431,2023-08-31 09:45:00,2.8,0.0
5432,2023-08-31 10:00:00,2.47,0.0
5433,2023-08-31 10:15:00,2.8,0.0
5434,2023-08-31 10:30:00,2.41,0.0
5435,2023-08-31 10:45:00,2.59,0.0
5436,2023-08-31 11:00:00,2.11,0.0
5437,2023-08-31 11:15:00,2.0,0.0
5438,2023-08-31 11:30:00,2.28,0.0
5439,2023-08-31 11:45:00,2.0,0.0
5440,2023-08-31 12:00:00,2.0,0.0
5441,2023-08-31 12:15:00,2.17,0.0
5442,2023-08-31 12:30:00,2.17,0.0
5443,2023-08-31 12:45:00,2.17,0.0
5444,2023-08-31 13:00:00,2.28,0.0
5445,2023-08-31 13:15:00,2.17,0.0
5446,2023-08-31 13:30:00,2.17,0.0
5447,2023-08-31 13:45:00,2.11,0.0
5448,2023-08-31 14:00:00,2.47,0.0
5449,2023-08-31 14:15:00,2.47,0.0
5450,2023-08-31 14:30:00,2.28,0.0
5451,2023-08-31 14:45:00,2.47,0.0
5452,2023-08-31 15:00:00,2.34,0.0
5453,2023-08-31 15:15:00,2.54,0.0
5454,2023-08-31 15:30:00,2.28,0.0
5455,2023-08-31 15:45:00,2.17,0.0
5456,2023-08-31 16:00:00,2.66,0.0
5457,2023-08-31 16:15:00,2.34,0.0
5458,2023-08-31 16:30:00,2.34,0.0
5459,2023-08-31 16:45:00,2.54,0.364
5460,2023-08-31 17:00:00,2.47,0.776
5461,2023-08-31 17:15:00,2.17,2.097
5462,2023-08-31 17:30:00,3.5,13.928
5463,2023-08-31 17:45:00,3.5,11.204
5464,2023-08-31 18:00:00,3.26,6.362
5465,2023-08-31 18:15:00,3.02,5.013
5466,2023-08-31 18:30:00,3.26,4.243
5467,2023-08-31 18:45:00,2.8,3.28
5468,2023-08-31 19:00:00,2.88,2.95
5469,2023-08-31 19:15:00,3.02,2.647
5470,2023-08-31 19:30:00,3.02,1.602
5471,2023-08-31 19:45:00,2.88,1.409
5472,2023-08-31 20:00:00,3.02,1.684
5473,2023-08-31 20:15:00,3.1,1.629
5474,2023-08-31 20:30:00,3.1,1.684
5475,2023-08-31 20:45:00,2.8,1.602
5476,2023-08-31 21:00:00,2.88,1.161
5477,2023-08-31 21:15:00,3.02,1.547
5478,2023-08-31 21:30:00,3.02,2.069
5479,2023-08-31 21:45:00,3.02,1.492
5480,2023-08-31 22:00:00,3.26,1.024
5481,2023-08-31 22:15:00,3.02,1.106
5482,2023-08-31 22:30:00,2.8,0.776
5483,2023-08-31 22:45:00,3.02,1.134
5484,2023-08-31 23:00:00,2.88,0.941
5485,2023-08-31 23:15:00,3.02,0.776
5486,2023-08-31 23:30:00,2.8,1.327
5487,2023-08-31 23:45:00,3.26,0.804
5488,2023-09-01 00:00:00,3.02,0.776
5489,2023-09-01 00:15:00,3.02,1.051
5490,2023-09-01 00:30:00,3.26,0.666
5491,2023-09-01 00:45:00,3.02,0.171
5492,2023-09-01 01:00:00,3.43,0.226
5493,2023-09-01 01:15:00,3.02,0.419
5494,2023-09-01 01:30:00,2.88,0.0
5495,2023-09-01 01:45:00,3.02,0.116
5496,2023-09-01 02:00:00,3.02,0.116
5497,2023-09-01 02:15:00,3.02,0.611
5498,2023-09-01 02:30:00,3.02,0.308
5499,2023-09-01 02:45:00,3.26,0.116
5500,2023-09-01 03:00:00,3.02,0.308
5501,2023-09-01 03:15:00,3.02,0.446
5502,2023-09-01 03:30:00,3.02,0.336
5503,2023-09-01 03:45:00,3.02,0.391
5504,2023-09-01 04:00:00,3.26,0.0
5505,2023-09-01 04:15:00,3.02,0.0
5506,2023-09-01 04:30:00,2.8,0.0
5507,2023-09-01 04:45:00,2.95,0.0
5508,2023-09-01 05:00:00,2.8,0.0
5509,2023-09-01 05:15:00,3.18,0.0
5510,2023-09-01 05:30:00,3.02,0.0
5511,2023-09-01 05:45:00,2.8,0.0
5512,2023-09-01 06:00:00,3.02,0.0
5513,2023-09-01 06:15:00,2.8,0.0
5514,2023-09-01 06:30:00,3.02,0.0
5515,2023-09-01 06:45:00,2.8,0.0
5516,2023-09-01 07:00:00,2.95,0.0
5517,2023-09-01 07:15:00,2.59,0.0
5518,2023-09-01 07:30:00,2.8,0.0
5519,2023-09-01 07:45:00,3.02,0.0
5520,2023-09-01 08:00:00,2.8,0.0
5521,2023-09-01 08:15:00,3.02,0.0
5522,2023-09-01 08:30:00,2.8,0.0
5523,2023-09-01 08:45:00,2.8,0.0
5524,2023-09-01 09:00:00,2.59,0.0
5525,2023-09-01 09:15:00,2.8,0.0
5526,2023-09-01 09:30:00,2.59,0.0
5527,2023-09-01 09:45:00,2.73,0.0
5528,2023-09-01 10:00:00,2.59,0.0
5529,2023-09-01 10:15:00,2.8,0.0
5530,2023-09-01 10:30:00,2.59,0.0
5531,2023-09-01 10:45:00,2.8,0.0
5532,2023-09-01 11:00:00,2.73,0.0
5533,2023-09-01 11:15:00,2.28,0.0
5534,2023-09-01 11:30:00,2.28,0.0
5535,2023-09-01 11:45:00,2.47,0.0
5536,2023-09-01 12:00:00,2.28,0.0
5537,2023-09-01 12:15:00,2.59,0.0
5538,2023-09-01 12:30:00,2.41,0.0
5539,2023-09-01 12:45:00,2.41,0.0
5540,2023-09-01 13:00:00,2.22,0.0
5541,2023-09-01 13:15:00,2.41,0.0
5542,2023-09-01 13:30:00,2.22,0.0
5543,2023-09-01 13:45:00,2.22,0.0
5544,2023-09-01 14:00:00,2.41,0.0
5545,2023-09-01 14:15:00,2.47,0.0
5546,2023-09-01 14:30:00,2.0,0.0
5547,2023-09-01 14:45:00,2.28,0.446
5548,2023-09-01 15:00:00,2.17,0.446
5549,2023-09-01 15:15:00,2.34,0.529
5550,2023-09-01 15:30:00,2.0,0.061
5551,2023-09-01 15:45:00,2.11,0.143
5552,2023-09-01 16:00:00,2.28,0.749
5553,2023-09-01 16:15:00,2.11,0.308
5554,2023-09-01 16:30:00,2.66,0.364
5555,2023-09-01 16:45:00,2.11,0.088
5556,2023-09-01 17:00:00,2.17,0.859
5557,2023-09-01 17:15:00,2.0,0.364
5558,2023-09-01 17:30:00,2.11,0.584
5559,2023-09-01 17:45:00,2.11,0.006
5560,2023-09-01 18:00:00,2.0,0.116
5561,2023-09-01 18:15:00,2.0,0.666
5562,2023-09-01 18:30:00,2.17,0.198
5563,2023-09-01 18:45:00,2.28,0.749
5564,2023-09-01 19:00:00,2.11,0.198
5565,2023-09-01 19:15:00,2.28,0.666
5566,2023-09-01 19:30:00,2.34,0.694
5567,2023-09-01 19:45:00,2.28,1.189
5568,2023-09-01 20:00:00,2.17,0.914
5569,2023-09-01 20:15:00,2.28,1.244
5570,2023-09-01 20:30:00,2.28,0.969
5571,2023-09-01 20:45:00,2.28,1.079
5572,2023-09-01 21:00:00,2.11,0.721
5573,2023-09-01 21:15:00,2.47,1.079
5574,2023-09-01 21:30:00,2.47,1.299
5575,2023-09-01 21:45:00,2.47,0.749
5576,2023-09-01 22:00:00,2.59,0.776
5577,2023-09-01 22:15:00,2.41,0.584
5578,2023-09-01 22:30:00,2.8,0.721
5579,2023-09-01 22:45:00,2.59,0.391
5580,2023-09-01 23:00:00,2.8,0.308
5581,2023-09-01 23:15:00,2.8,0.556
5582,2023-09-01 23:30:00,2.59,0.419
5583,2023-09-01 23:45:00,2.95,0.419
5584,2023-09-02 00:00:00,2.73,0.474
5585,2023-09-02 00:15:00,2.73,0.859
5586,2023-09-02 00:30:00,2.73,0.831
5587,2023-09-02 00:45:00,3.18,1.024
5588,2023-09-02 01:00:00,2.95,0.529
5589,2023-09-02 01:15:00,2.59,0.529
5590,2023-09-02 01:30:00,2.59,0.474
5591,2023-09-02 01:45:00,2.54,0.198
5592,2023-09-02 02:00:00,2.59,0.116
5593,2023-09-02 02:15:00,2.73,0.364
5594,2023-09-02 02:30:00,2.95,0.281
5595,2023-09-02 02:45:00,2.95,0.804
5596,2023-09-02 03:00:00,2.95,0.171
5597,2023-09-02 03:15:00,2.73,0.143
5598,2023-09-02 03:30:00,3.18,0.364
5599,2023-09-02 03:45:00,2.73,0.088
5600,2023-09-02 04:00:00,2.73,0.0
5601,2023-09-02 04:15:00,2.73,0.0
5602,2023-09-02 04:30:00,2.95,0.0
5603,2023-09-02 04:45:00,2.73,0.0
5604,2023-09-02 05:00:00,2.95,0.0
5605,2023-09-02 05:15:00,2.73,0.0
5606,2023-09-02 05:30:00,2.95,0.0
5607,2023-09-02 05:45:00,2.73,0.0
5608,2023-09-02 06:00:00,2.95,0.0
5609,2023-09-02 06:15:00,2.95,0.0
5610,2023-09-02 06:30:00,2.73,0.0
5611,2023-09-02 06:45:00,3.18,0.0
5612,2023-09-02 07:00:00,2.8,0.0
5613,2023-09-02 07:15:00,3.02,0.0
5614,2023-09-02 07:30:00,2.8,0.0
5615,2023-09-02 07:45:00,2.8,0.0
5616,2023-09-02 08:00:00,2.95,0.0
5617,2023-09-02 08:15:00,2.95,0.0
5618,2023-09-02 08:30:00,2.8,0.0
5619,2023-09-02 08:45:00,2.59,0.0
5620,2023-09-02 09:00:00,2.59,0.0
5621,2023-09-02 09:15:00,2.95,0.0
5622,2023-09-02 09:30:00,2.59,0.0
5623,2023-09-02 09:45:00,2.94,0.0
5624,2023-09-02 10:00:00,2.54,0.0
5625,2023-09-02 10:15:00,2.41,0.0
5626,2023-09-02 10:30:00,2.54,0.0
5627,2023-09-02 10:45:00,2.41,0.0
5628,2023-09-02 11:00:00,2.41,0.0
5629,2023-09-02 11:15:00,2.22,0.0
5630,2023-09-02 11:30:00,2.28,0.0
5631,2023-09-02 11:45:00,1.95,0.0
5632,2023-09-02 12:00:00,2.11,0.0
5633,2023-09-02 12:15:00,2.06,0.0
5634,2023-09-02 12:30:00,2.28,0.0
5635,2023-09-02 12:45:00,2.41,0.0
5636,2023-09-02 13:00:00,1.95,0.0
5637,2023-09-02 13:15:00,2.59,0.0
5638,2023-09-02 13:30:00,2.11,0.0
5639,2023-09-02 13:45:00,2.28,0.0
5640,2023-09-02 14:00:00,2.41,0.0
5641,2023-09-02 14:15:00,2.28,0.0
5642,2023-09-02 14:30:00,1.8,0.0
5643,2023-09-02 14:45:00,2.11,0.336
5644,2023-09-02 15:00:00,1.95,0.804
5645,2023-09-02 15:15:00,2.11,0.419
5646,2023-09-02 15:30:00,2.17,0.941
5647,2023-09-02 15:45:00,1.85,0.666
5648,2023-09-02 16:00:00,2.11,0.831
5649,2023-09-02 16:15:00,1.95,0.529
5650,2023-09-02 16:30:00,2.28,0.226
5651,2023-09-02 16:45:00,2.17,0.501
5652,2023-09-02 17:00:00,2.11,0.831
5653,2023-09-02 17:15:00,2.11,0.501
5654,2023-09-02 17:30:00,2.17,0.611
5655,2023-09-02 17:45:00,2.28,0.391
5656,2023-09-02 18:00:00,2.28,0.0
5657,2023-09-02 18:15:00,2.28,0.0
5658,2023-09-02 18:30:00,2.11,0.0
5659,2023-09-02 18:45:00,2.47,0.0
5660,2023-09-02 19:00:00,2.17,0.0
5661,2023-09-02 19:15:00,2.28,0.0
5662,2023-09-02 19:30:00,2.28,0.419
5663,2023-09-02 19:45:00,2.28,1.024
5664,2023-09-02 20:00:00,2.11,1.216
5665,2023-09-02 20:15:00,2.28,2.124
5666,2023-09-02 20:30:00,2.11,1.079
5667,2023-09-02 20:45:00,2.11,1.189
5668,2023-09-02 21:00:00,2.59,1.024
5669,2023-09-02 21:15:00,2.11,1.051
5670,2023-09-02 21:30:00,2.28,1.327
5671,2023-09-02 21:45:00,2.11,0.776
5672,2023-09-02 22:00:00,2.41,0.914
5673,2023-09-02 22:15:00,2.47,1.519
5674,2023-09-02 22:30:00,2.59,1.106
5675,2023-09-02 22:45:00,2.28,1.354
5676,2023-09-02 23:00:00,2.47,1.382
5677,2023-09-02 23:15:00,2.47,0.969
5678,2023-09-02 23:30:00,2.47,0.776
5679,2023-09-02 23:45:00,2.47,1.024
5680,2023-09-03 00:00:00,2.73,0.474
5681,2023-09-03 00:15:00,2.47,0.529
5682,2023-09-03 00:30:00,2.59,0.694
5683,2023-09-03 00:45:00,2.66,0.749
5684,2023-09-03 01:00:00,2.66,0.639
5685,2023-09-03 01:15:00,2.66,0.419
5686,2023-09-03 01:30:00,3.02,0.474
5687,2023-09-03 01:45:00,2.59,0.446
5688,2023-09-03 02:00:00,2.59,0.694
5689,2023-09-03 02:15:00,2.59,0.226
5690,2023-09-03 02:30:00,2.8,1.051
5691,2023-09-03 02:45:00,2.59,0.886
5692,2023-09-03 03:00:00,2.59,0.886
5693,2023-09-03 03:15:00,2.59,0.0
5694,2023-09-03 03:30:00,2.41,0.0
5695,2023-09-03 03:45:00,2.59,0.0
5696,2023-09-03 04:00:00,2.8,0.0
5697,2023-09-03 04:15:00,2.59,0.0
5698,2023-09-03 04:30:00,2.59,0.0
5699,2023-09-03 04:45:00,2.95,0.0
5700,2023-09-03 05:00:00,2.59,0.0
5701,2023-09-03 05:15:00,2.59,0.0
5702,2023-09-03 05:30:00,2.41,0.0
5703,2023-09-03 05:45:00,2.8,0.0
5704,2023-09-03 06:00:00,2.47,0.0
5705,2023-09-03 06:15:00,2.8,0.0
5706,2023-09-03 06:30:00,2.59,0.0
5707,2023-09-03 06:45:00,2.59,0.0
5708,2023-09-03 07:00:00,2.59,0.0
5709,2023-09-03 07:15:00,2.59,0.0
5710,2023-09-03 07:30:00,2.8,0.0
5711,2023-09-03 07:45:00,2.59,0.0
5712,2023-09-03 08:00:00,2.47,0.0
5713,2023-09-03 08:15:00,2.59,0.0
5714,2023-09-03 08:30:00,2.41,0.0
5715,2023-09-03 08:45:00,2.47,0.0
5716,2023-09-03 09:00:00,2.59,0.0
5717,2023-09-03 09:15:00,2.59,0.0
5718,2023-09-03 09:30:00,2.47,0.0
5719,2023-09-03 09:45:00,2.47,0.0
5720,2023-09-03 10:00:00,2.59,0.0
5721,2023-09-03 10:15:00,2.95,0.0
5722,2023-09-03 10:30:00,2.59,0.0
5723,2023-09-03 10:45:00,2.59,0.0
5724,2023-09-03 11:00:00,2.59,0.0
5725,2023-09-03 11:15:00,2.22,0.0
5726,2023-09-03 11:30:00,2.11,0.0
5727,2023-09-03 11:45:00,2.17,0.0
5728,2023-09-03 12:00:00,2.41,0.0
5729,2023-09-03 12:15:00,2.11,0.0
5730,2023-09-03 12:30:00,2.41,0.0
5731,2023-09-03 12:45:00,2.47,0.116
5732,2023-09-03 13:00:00,1.95,0.143
5733,2023-09-03 13:15:00,2.17,0.474
5734,2023-09-03 13:30:00,2.0,0.308
5735,2023-09-03 13:45:00,2.17,0.419
5736,2023-09-03 14:00:00,2.11,0.996
5737,2023-09-03 14:15:00,2.17,0.666
5738,2023-09-03 14:30:00,2.17,0.501
5739,2023-09-03 14:45:00,2.0,0.198
5740,2023-09-03 15:00:00,2.17,0.584
5741,2023-09-03 15:15:00,2.17,0.143
5742,2023-09-03 15:30:00,2.17,0.226
5743,2023-09-03 15:45:00,2.06,0.666
5744,2023-09-03 16:00:00,1.9,0.446
5745,2023-09-03 16:15:00,2.17,0.501
5746,2023-09-03 16:30:00,2.17,0.501
5747,2023-09-03 16:45:00,2.06,0.749
5748,2023-09-03 17:00:00,1.9,0.969
5749,2023-09-03 17:15:00,1.9,0.611
5750,2023-09-03 17:30:00,1.9,1.492
5751,2023-09-03 17:45:00,2.0,0.061
5752,2023-09-03 18:00:00,2.17,0.446
5753,2023-09-03 18:15:00,2.06,0.776
5754,2023-09-03 18:30:00,2.22,0.061
5755,2023-09-03 18:45:00,2.0,0.308
5756,2023-09-03 19:00:00,1.9,0.886
5757,2023-09-03 19:15:00,1.75,0.996
5758,2023-09-03 19:30:00,1.75,0.749
5759,2023-09-03 19:45:00,2.06,1.354
5760,2023-09-03 20:00:00,2.0,1.161
5761,2023-09-03 20:15:00,2.06,1.106
5762,2023-09-03 20:30:00,2.22,0.859
5763,2023-09-03 20:45:00,2.06,1.271
5764,2023-09-03 21:00:00,2.22,1.271
5765,2023-09-03 21:15:00,2.06,0.996
5766,2023-09-03 21:30:00,2.34,1.079
5767,2023-09-03 21:45:00,2.17,0.941
5768,2023-09-03 22:00:00,2.22,0.941
5769,2023-09-03 22:15:00,2.34,0.886
5770,2023-09-03 22:30:00,2.54,1.106
5771,2023-09-03 22:45:00,2.17,0.639
5772,2023-09-03 23:00:00,2.34,1.271
5773,2023-09-03 23:15:00,2.34,1.216
5774,2023-09-03 23:30:00,2.34,0.584
5775,2023-09-03 23:45:00,2.17,0.391
5776,2023-09-04 00:00:00,2.54,0.666
5777,2023-09-04 00:15:00,2.54,0.611
5778,2023-09-04 00:30:00,2.54,0.776
5779,2023-09-04 00:45:00,2.54,1.106
5780,2023-09-04 01:00:00,2.47,0.308
5781,2023-09-04 01:15:00,2.54,0.694
5782,2023-09-04 01:30:00,2.34,1.299
5783,2023-09-04 01:45:00,2.54,0.749
5784,2023-09-04 02:00:00,2.54,0.529
5785,2023-09-04 02:15:00,2.54,0.226
5786,2023-09-04 02:30:00,2.54,0.996
5787,2023-09-04 02:45:00,2.54,0.364
5788,2023-09-04 03:00:00,2.66,0.419
5789,2023-09-04 03:15:00,2.54,0.584
5790,2023-09-04 03:30:00,2.66,0.776
5791,2023-09-04 03:45:00,2.88,0.666
5792,2023-09-04 04:00:00,2.54,0.501
5793,2023-09-04 04:15:00,2.66,0.143
5794,2023-09-04 04:30:00,2.73,0.419
5795,2023-09-04 04:45:00,2.54,0.0
5796,2023-09-04 05:00:00,2.73,0.0
5797,2023-09-04 05:15:00,2.66,0.0
5798,2023-09-04 05:30:00,2.66,0.0
5799,2023-09-04 05:45:00,2.66,0.0
5800,2023-09-04 06:00:00,2.54,0.0
5801,2023-09-04 06:15:00,3.1,0.0
5802,2023-09-04 06:30:00,2.47,0.0
5803,2023-09-04 06:45:00,2.88,0.0
5804,2023-09-04 07:00:00,2.73,0.0
5805,2023-09-04 07:15:00,2.54,0.0
5806,2023-09-04 07:30:00,2.54,0.0
5807,2023-09-04 07:45:00,2.88,0.0
5808,2023-09-04 08:00:00,2.54,0.0
5809,2023-09-04 08:15:00,2.66,0.0
5810,2023-09-04 08:30:00,2.73,0.0
5811,2023-09-04 08:45:00,2.34,0.0
5812,2023-09-04 09:00:00,2.73,0.0
5813,2023-09-04 09:15:00,2.54,0.0
5814,2023-09-04 09:30:00,2.54,0.0
5815,2023-09-04 09:45:00,2.54,0.0
5816,2023-09-04 10:00:00,2.34,0.0
5817,2023-09-04 10:15:00,2.41,0.0
5818,2023-09-04 10:30:00,2.06,0.0
5819,2023-09-04 10:45:00,2.17,0.0
5820,2023-09-04 11:00:00,2.34,0.0
5821,2023-09-04 11:15:00,2.0,0.0
5822,2023-09-04 11:30:00,1.9,0.0
5823,2023-09-04 11:45:00,2.06,0.0
5824,2023-09-04 12:00:00,2.06,0.0
5825,2023-09-04 12:15:00,2.17,0.0
5826,2023-09-04 12:30:00,2.17,0.0
5827,2023-09-04 12:45:00,2.22,0.0
5828,2023-09-04 13:00:00,1.95,0.0
5829,2023-09-04 13:15:00,2.41,0.0
5830,2023-09-04 13:30:00,1.95,0.0
5831,2023-09-04 13:45:00,2.06,0.0
5832,2023-09-04 14:00:00,1.95,0.0
5833,2023-09-04 14:15:00,1.95,0.0
5834,2023-09-04 14:30:00,2.06,0.0
5835,2023-09-04 14:45:00,2.06,0.0
5836,2023-09-04 15:00:00,1.95,0.0
5837,2023-09-04 15:15:00,1.95,0.0
5838,2023-09-04 15:30:00,1.8,0.0
5839,2023-09-04 15:45:00,1.95,0.0
5840,2023-09-04 16:00:00,1.85,0.0
5841,2023-09-04 16:15:00,1.8,0.0
5842,2023-09-04 16:30:00,1.8,0.0
5843,2023-09-04 16:45:00,1.85,0.0
5844,2023-09-04 17:00:00,2.11,0.0
5845,2023-09-04 17:15:00,1.8,0.0
5846,2023-09-04 17:30:00,1.8,0.0
5847,2023-09-04 17:45:00,1.66,0.0
5848,2023-09-04 18:00:00,1.8,0.364
5849,2023-09-04 18:15:00,1.9,0.006
5850,2023-09-04 18:30:00,1.95,0.281
5851,2023-09-04 18:45:00,1.8,0.584
5852,2023-09-04 19:00:00,1.9,1.657
5853,2023-09-04 19:15:00,1.95,0.501
5854,2023-09-04 19:30:00,1.95,0.336
5855,2023-09-04 19:45:00,1.66,0.474
5856,2023-09-04 20:00:00,1.9,0.694
5857,2023-09-04 20:15:00,1.9,0.749
5858,2023-09-04 20:30:00,2.11,0.914
5859,2023-09-04 20:45:00,2.22,1.024
5860,2023-09-04 21:00:00,2.22,1.216
5861,2023-09-04 21:15:00,2.22,0.529
5862,2023-09-04 21:30:00,2.06,0.694
5863,2023-09-04 21:45:00,1.9,0.969
5864,2023-09-04 22:00:00,2.17,0.611
5865,2023-09-04 22:15:00,2.0,0.501
5866,2023-09-04 22:30:00,2.17,0.501
5867,2023-09-04 22:45:00,2.34,0.501
5868,2023-09-04 23:00:00,2.34,0.501
5869,2023-09-04 23:15:00,2.17,0.639
5870,2023-09-04 23:30:00,2.34,0.419
5871,2023-09-04 23:45:00,2.17,0.171
5872,2023-09-05 00:00:00,2.34,0.584
5873,2023-09-05 00:15:00,2.34,0.419
5874,2023-09-05 00:30:00,2.34,0.0
5875,2023-09-05 00:45:00,2.34,0.0
5876,2023-09-05 01:00:00,2.34,0.0
5877,2023-09-05 01:15:00,2.34,0.0
5878,2023-09-05 01:30:00,2.54,0.0
5879,2023-09-05 01:45:00,2.34,0.0
5880,2023-09-05 02:00:00,2.34,0.0
5881,2023-09-05 02:15:00,2.54,0.0
5882,2023-09-05 02:30:00,2.17,0.0
5883,2023-09-05 02:45:00,2.54,0.0
5884,2023-09-05 03:00:00,2.54,0.0
5885,2023-09-05 03:15:00,2.41,0.0
5886,2023-09-05 03:30:00,2.54,0.0
5887,2023-09-05 03:45:00,2.73,0.0
5888,2023-09-05 04:00:00,2.54,0.0
5889,2023-09-05 04:15:00,2.17,0.0
5890,2023-09-05 04:30:00,2.54,0.0
5891,2023-09-05 04:45:00,2.73,0.0
5892,2023-09-05 05:00:00,2.54,0.0
5893,2023-09-05 05:15:00,2.47,0.0
5894,2023-09-05 05:30:00,2.34,0.0
5895,2023-09-05 05:45:00,2.88,0.0
5896,2023-09-05 06:00:00,2.66,0.0
5897,2023-09-05 06:15:00,2.47,0.0
5898,2023-09-05 06:30:00,2.54,0.0
5899,2023-09-05 06:45:00,2.66,0.0
5900,2023-09-05 07:00:00,2.34,0.0
5901,2023-09-05 07:15:00,2.34,0.0
5902,2023-09-05 07:30:00,2.47,0.0
5903,2023-09-05 07:45:00,2.47,0.0
5904,2023-09-05 08:00:00,2.54,0.0
5905,2023-09-05 08:15:00,2.54,0.0
5906,2023-09-05 08:30:00,2.54,0.0
5907,2023-09-05 08:45:00,2.54,0.0
5908,2023-09-05 09:00:00,2.59,0.0
5909,2023-09-05 09:15:00,2.54,0.0
5910,2023-09-05 09:30:00,2.0,0.0
5911,2023-09-05 09:45:00,2.17,0.0
5912,2023-09-05 10:00:00,1.9,0.0
5913,2023-09-05 10:15:00,2.17,0.0
5914,2023-09-05 10:30:00,2.0,0.0
5915,2023-09-05 10:45:00,1.75,0.0
5916,2023-09-05 11:00:00,1.61,0.0
5917,2023-09-05 11:15:00,1.53,0.0
5918,2023-09-05 11:30:00,1.66,0.0
5919,2023-09-05 11:45:00,1.66,0.0
5920,2023-09-05 12:00:00,1.7,0.0
5921,2023-09-05 12:15:00,1.61,0.0
5922,2023-09-05 12:30:00,1.49,0.0
5923,2023-09-05 12:45:00,1.75,0.0
5924,2023-09-05 13:00:00,1.66,0.0
5925,2023-09-05 13:15:00,1.66,0.198
5926,2023-09-05 13:30:00,1.53,0.253
5927,2023-09-05 13:45:00,1.61,0.721
5928,2023-09-05 14:00:00,1.75,0.611
5929,2023-09-05 14:15:00,1.66,1.079
5930,2023-09-05 14:30:00,1.66,1.519
5931,2023-09-05 14:45:00,1.8,0.694
5932,2023-09-05 15:00:00,1.53,0.859
5933,2023-09-05 15:15:00,1.44,0.364
5934,2023-09-05 15:30:00,1.44,1.189
5935,2023-09-05 15:45:00,1.53,0.419
5936,2023-09-05 16:00:00,1.75,0.474
5937,2023-09-05 16:15:00,1.61,0.804
5938,2023-09-05 16:30:00,1.4,1.079
5939,2023-09-05 16:45:00,1.4,0.474
5940,2023-09-05 17:00:00,1.53,0.364
5941,2023-09-05 17:15:00,1.53,0.061
5942,2023-09-05 17:30:00,1.53,0.0
5943,2023-09-05 17:45:00,1.61,0.0
5944,2023-09-05 18:00:00,1.61,0.0
5945,2023-09-05 18:15:00,1.75,0.0
5946,2023-09-05 18:30:00,1.75,0.0
5947,2023-09-05 18:45:00,1.61,0.0
5948,2023-09-05 19:00:00,1.53,0.0
5949,2023-09-05 19:15:00,1.75,0.0
5950,2023-09-05 19:30:00,1.75,0.0
5951,2023-09-05 19:45:00,1.66,0.0
5952,2023-09-05 20:00:00,1.75,0.0
5953,2023-09-05 20:15:00,1.49,0.0
5954,2023-09-05 20:30:00,1.75,0.0
5955,2023-09-05 20:45:00,1.61,0.0
5956,2023-09-05 21:00:00,1.75,0.0
5957,2023-09-05 21:15:00,1.9,1.409
5958,2023-09-05 21:30:00,1.7,0.253
5959,2023-09-05 21:45:00,1.61,0.474
5960,2023-09-05 22:00:00,1.61,0.446
5961,2023-09-05 22:15:00,1.85,0.116
5962,2023-09-05 22:30:00,1.75,0.474
5963,2023-09-05 22:45:00,1.85,0.474
5964,2023-09-05 23:00:00,1.85,0.143
5965,2023-09-05 23:15:00,1.85,0.226
5966,2023-09-05 23:30:00,1.85,0.336
5967,2023-09-05 23:45:00,1.85,0.474
5968,2023-09-06 00:00:00,2.0,0.914
5969,2023-09-06 00:15:00,2.11,0.281
5970,2023-09-06 00:30:00,1.85,0.474
5971,2023-09-06 00:45:00,1.95,0.171
5972,2023-09-06 01:00:00,2.0,0.308
5973,2023-09-06 01:15:00,2.0,0.364
5974,2023-09-06 01:30:00,1.85,0.0
5975,2023-09-06 01:45:00,1.9,0.0
5976,2023-09-06 02:00:00,2.0,0.0
5977,2023-09-06 02:15:00,2.0,0.0
5978,2023-09-06 02:30:00,2.0,0.0
5979,2023-09-06 02:45:00,1.85,0.0
5980,2023-09-06 03:00:00,1.85,0.0
5981,2023-09-06 03:15:00,2.0,0.0
5982,2023-09-06 03:30:00,1.85,0.0
5983,2023-09-06 03:45:00,2.17,0.0
