Date_Time,Q (L/s)
6/22/2023 13:00,8.8341
6/22/2023 13:15,8.8341
6/22/2023 13:30,9.7788
6/22/2023 13:45,8.0223
6/22/2023 14:00,8.0223
6/22/2023 14:15,7.4928
6/22/2023 14:30,6.7999
6/22/2023 14:45,6.7999
6/22/2023 15:00,5.7251
6/22/2023 15:15,5.7251
6/22/2023 15:30,7.4928
6/22/2023 15:45,6.9970
6/22/2023 16:00,7.4928
6/22/2023 16:15,6.7999
6/22/2023 16:30,7.4928
6/22/2023 16:45,7.4928
6/22/2023 17:00,5.7251
6/22/2023 17:15,6.7999
6/22/2023 17:30,6.7999
6/22/2023 17:45,6.3484
6/22/2023 18:00,8.3003
6/22/2023 18:15,6.9970
6/22/2023 18:30,8.0223
6/22/2023 18:45,7.4928
6/22/2023 19:00,6.9970
6/22/2023 19:15,8.8341
6/22/2023 19:30,8.8341
6/22/2023 19:45,8.3003
6/22/2023 20:00,7.4928
6/22/2023 20:15,8.8341
6/22/2023 20:30,8.3003
6/22/2023 20:45,8.3003
6/22/2023 21:00,8.3003
6/22/2023 21:15,8.0223
6/22/2023 21:30,8.3003
6/22/2023 21:45,8.8341
6/22/2023 22:00,8.0223
6/22/2023 22:15,8.8341
6/22/2023 22:30,8.8341
6/22/2023 22:45,8.8341
6/22/2023 23:00,9.7788
6/22/2023 23:15,8.8341
6/22/2023 23:30,8.8341
6/22/2023 23:45,8.8341
6/23/2023 0:00,10.7583
6/23/2023 0:15,9.7788
6/23/2023 0:30,9.7788
6/23/2023 0:45,8.8341
6/23/2023 1:00,8.8341
6/23/2023 1:15,8.8341
6/23/2023 1:30,10.7583
6/23/2023 1:45,12.2995
6/23/2023 2:00,9.7788
6/23/2023 2:15,8.0223
6/23/2023 2:30,8.8341
6/23/2023 2:45,10.4024
6/23/2023 3:00,9.7788
6/23/2023 3:15,8.8341
6/23/2023 3:30,10.4024
6/23/2023 3:45,10.4024
6/23/2023 4:00,10.4024
6/23/2023 4:15,9.4537
6/23/2023 4:30,11.1256
6/23/2023 4:45,11.5047
6/23/2023 5:00,9.7788
6/23/2023 5:15,11.5047
6/23/2023 5:30,9.7788
6/23/2023 5:45,11.5047
6/23/2023 6:00,11.5047
6/23/2023 6:15,10.4024
6/23/2023 6:30,9.4537
6/23/2023 6:45,9.7788
6/23/2023 7:00,9.4537
6/23/2023 7:15,9.4537
6/23/2023 7:30,9.4537
6/23/2023 7:45,11.1256
6/23/2023 8:00,8.8341
6/23/2023 8:15,8.0223
6/23/2023 8:30,8.8341
6/23/2023 8:45,9.7788
6/23/2023 9:00,10.4024
6/23/2023 9:15,9.4537
6/23/2023 9:30,11.5047
6/23/2023 9:45,9.7788
6/23/2023 10:00,8.8341
