Date_Time,P5C
3/28/2022 8:30,2733.932368
3/28/2022 8:45,2733.932175
3/28/2022 9:00,2733.927896
3/28/2022 9:15,2733.925567
3/28/2022 9:30,2733.920895
3/28/2022 9:45,2733.913901
3/28/2022 10:00,2733.908649
3/28/2022 10:15,2733.902818
3/28/2022 10:30,2733.894657
3/28/2022 10:45,2733.880666
3/28/2022 11:00,2733.870556
3/28/2022 11:15,2733.861619
3/28/2022 11:30,2733.853062
3/28/2022 11:45,2733.848013
3/28/2022 12:00,2733.83985
3/28/2022 12:15,2733.836347
3/28/2022 12:30,2733.834595
3/28/2022 12:45,2733.830513
3/28/2022 13:00,2733.826827
3/28/2022 13:15,2733.827604
3/28/2022 13:30,2733.831689
3/28/2022 13:45,2733.831099
3/28/2022 14:00,2733.834401
3/28/2022 14:15,2733.834598
3/28/2022 14:30,2733.833238
3/28/2022 14:45,2733.827014
3/28/2022 15:00,2733.830326
3/28/2022 15:15,2733.834598
3/28/2022 15:30,2733.83927
3/28/2022 15:45,2733.844321
3/28/2022 16:00,2733.848207
3/28/2022 16:15,2733.853648
3/28/2022 16:30,2733.859083
3/28/2022 16:45,2733.867837
3/28/2022 17:00,2733.871329
3/28/2022 17:15,2733.876387
3/28/2022 17:30,2733.882995
3/28/2022 17:45,2733.88708
3/28/2022 18:00,2733.888829
3/28/2022 18:15,2733.892138
3/28/2022 18:30,2733.898743
3/28/2022 18:45,2733.900882
3/28/2022 19:00,2733.905151
3/28/2022 19:15,2733.909622
3/28/2022 19:30,2733.914491
3/28/2022 19:45,2733.917403
3/28/2022 20:00,2733.919542
3/28/2022 20:15,2733.922658
3/28/2022 20:30,2733.922658
3/28/2022 20:45,2733.923428
3/28/2022 21:00,2733.921878
3/28/2022 21:15,2733.922071
3/28/2022 21:30,2733.923238
3/28/2022 21:45,2733.923821
3/28/2022 22:00,2733.923628
3/28/2022 22:15,2733.925567
3/28/2022 22:30,2733.923818
3/28/2022 22:45,2733.92654
3/28/2022 23:00,2733.925764
3/28/2022 23:15,2733.923041
3/28/2022 23:30,2733.923428
3/28/2022 23:45,2733.922455
3/29/2022 0:00,2733.922458
3/29/2022 0:15,2733.923821
3/29/2022 0:30,2733.924787
3/29/2022 0:45,2733.924201
3/29/2022 1:00,2733.923231
3/29/2022 1:15,2733.926923
3/29/2022 1:30,2733.927123
3/29/2022 1:45,2733.923234
3/29/2022 2:00,2733.923044
3/29/2022 2:15,2733.928286
3/29/2022 2:30,2733.928676
3/29/2022 2:45,2733.924791
3/29/2022 3:00,2733.929649
3/29/2022 3:15,2733.931202
3/29/2022 3:30,2733.932375
3/29/2022 3:45,2733.932568
3/29/2022 4:00,2733.930235
3/29/2022 4:15,2733.931205
3/29/2022 4:30,2733.930225
3/29/2022 4:45,2733.930808
3/29/2022 5:00,2733.932558
3/29/2022 5:15,2733.933724
3/29/2022 5:30,2733.933724
3/29/2022 5:45,2733.931975
3/29/2022 6:00,2733.937036
3/29/2022 6:15,2733.937816
3/29/2022 6:30,2733.939562
3/29/2022 6:45,2733.94637
3/29/2022 7:00,2733.940342
3/29/2022 7:15,2733.939952
3/29/2022 7:30,2733.938982
3/29/2022 7:45,2733.93607
3/29/2022 8:00,2733.943064
3/29/2022 8:15,2733.941315
3/29/2022 8:30,2733.93509
3/29/2022 8:45,2733.931791
3/29/2022 9:00,2733.929069
3/29/2022 9:15,2733.921492
3/29/2022 9:30,2733.919742
3/29/2022 9:45,2733.916237
3/29/2022 10:00,2733.909243
3/29/2022 10:15,2733.909626
3/29/2022 10:30,2733.906903
3/29/2022 10:45,2733.910402
3/29/2022 11:00,2733.914484
3/29/2022 11:15,2733.906707
3/29/2022 11:30,2733.894661
3/29/2022 11:45,2733.894074
3/29/2022 12:00,2733.888826
3/29/2022 12:15,2733.883974
3/29/2022 12:30,2733.883001
3/29/2022 12:45,2733.873668
3/29/2022 13:00,2733.865507
3/29/2022 13:15,2733.875811
3/29/2022 13:30,2733.886494
3/29/2022 13:45,2733.887073
3/29/2022 14:00,2733.879883
3/29/2022 14:15,2733.88766
3/29/2022 14:30,2733.893888
3/29/2022 14:45,2733.900685
3/29/2022 15:00,2733.907486
3/29/2022 15:15,2733.902821
3/29/2022 15:30,2733.899329
3/29/2022 15:45,2733.901072
3/29/2022 16:00,2733.899329
3/29/2022 16:15,2733.898353
3/29/2022 16:30,2733.896214
3/29/2022 16:45,2733.897766
3/29/2022 17:00,2733.901652
3/29/2022 17:15,2733.903988
3/29/2022 17:30,2733.904571
3/29/2022 17:45,2733.908653
3/29/2022 18:00,2733.910989
3/29/2022 18:15,2733.915071
3/29/2022 18:30,2733.915064
3/29/2022 18:45,2733.920899
3/29/2022 19:00,2733.922455
3/29/2022 19:15,2733.925957
3/29/2022 19:30,2733.928096
3/29/2022 19:45,2733.930818
3/29/2022 20:00,2733.936253
3/29/2022 20:15,2733.937226
3/29/2022 20:30,2733.934504
3/29/2022 20:45,2733.936067
3/29/2022 21:00,2733.939562
3/29/2022 21:15,2733.93723
3/29/2022 21:30,2733.940152
3/29/2022 21:45,2733.939565
3/29/2022 22:00,2733.940732
3/29/2022 22:15,2733.943451
3/29/2022 22:30,2733.94442
3/29/2022 22:45,2733.942678
3/29/2022 23:00,2733.941122
3/29/2022 23:15,2733.943261
3/29/2022 23:30,2733.941898
3/29/2022 23:45,2733.941898
3/30/2022 0:00,2733.941315
3/30/2022 0:15,2733.943058
3/30/2022 0:30,2733.943641
3/30/2022 0:45,2733.940732
3/30/2022 1:00,2733.942481
3/30/2022 1:15,2733.943064
3/30/2022 1:30,2733.94462
3/30/2022 1:45,2733.94501
3/30/2022 2:00,2733.943641
3/30/2022 2:15,2733.94539
3/30/2022 2:30,2733.944231
3/30/2022 2:45,2733.945204
3/30/2022 3:00,2733.947336
3/30/2022 3:15,2733.942478
3/30/2022 3:30,2733.943064
3/30/2022 3:45,2733.944031
3/30/2022 4:00,2733.946753
3/30/2022 4:15,2733.947143
3/30/2022 4:30,2733.947533
3/30/2022 4:45,2733.946756
3/30/2022 5:00,2733.948892
3/30/2022 5:15,2733.947336
3/30/2022 5:30,2733.94714
3/30/2022 5:45,2733.944804
3/30/2022 6:00,2733.942478
3/30/2022 6:15,2733.94481
3/30/2022 6:30,2733.947136
3/30/2022 6:45,2733.948302
3/30/2022 7:00,2733.946753
3/30/2022 7:15,2733.947146
3/30/2022 7:30,2733.94501
3/30/2022 7:45,2733.940728
3/30/2022 8:00,2733.938396
3/30/2022 8:15,2733.938979
3/30/2022 8:30,2733.936643
3/30/2022 8:45,2733.931395
3/30/2022 9:00,2733.930235
3/30/2022 9:15,2733.930235
3/30/2022 9:30,2733.926153
3/30/2022 9:45,2733.925177
3/30/2022 10:00,2733.922065
3/30/2022 10:15,2733.910982
3/30/2022 10:30,2733.912731
3/30/2022 10:45,2733.914481
3/30/2022 11:00,2733.912735
3/30/2022 11:15,2733.912731
3/30/2022 11:30,2733.899906
3/30/2022 11:45,2733.894657
3/30/2022 12:00,2733.884744
3/30/2022 12:15,2733.879493
3/30/2022 12:30,2733.879499
3/30/2022 12:45,2733.875217
3/30/2022 13:00,2733.869783
3/30/2022 13:15,2733.863751
3/30/2022 13:30,2733.861222
3/30/2022 13:45,2733.887077
3/30/2022 14:00,2733.871335
3/30/2022 14:15,2733.863558
3/30/2022 14:30,2733.863558
3/30/2022 14:45,2733.864338
3/30/2022 15:00,2733.866667
3/30/2022 15:15,2733.868416
3/30/2022 15:30,2733.870552
3/30/2022 15:45,2733.875414
3/30/2022 16:00,2733.873665
3/30/2022 16:15,2733.878333
3/30/2022 16:30,2733.882612
3/30/2022 16:45,2733.882415
3/30/2022 17:00,2733.887073
3/30/2022 17:15,2733.894468
3/30/2022 17:30,2733.897383
3/30/2022 17:45,2733.904774
3/30/2022 18:00,2733.908659
3/30/2022 18:15,2733.913318
3/30/2022 18:30,2733.914681
3/30/2022 18:45,2733.919736
3/30/2022 19:00,2733.922451
3/30/2022 19:15,2733.927896
3/30/2022 19:30,2733.932171
3/30/2022 19:45,2733.932561
3/30/2022 20:00,2733.938003
3/30/2022 20:15,2733.939176
3/30/2022 20:30,2733.938006
3/30/2022 20:45,2733.941895
3/30/2022 21:00,2733.946167
3/30/2022 21:15,2733.945393
3/30/2022 21:30,2733.94481
3/30/2022 21:45,2733.949675
3/30/2022 22:00,2733.949475
3/30/2022 22:15,2733.949086
3/30/2022 22:30,2733.948886
3/30/2022 22:45,2733.949089
3/30/2022 23:00,2733.949475
3/30/2022 23:15,2733.952978
3/30/2022 23:30,2733.951808
3/30/2022 23:45,2733.954917
3/31/2022 0:00,2733.953557
3/31/2022 0:15,2733.957053
3/31/2022 0:30,2733.954727
3/31/2022 0:45,2733.954727
3/31/2022 1:00,2733.956473
3/31/2022 1:15,2733.957056
3/31/2022 1:30,2733.958222
3/31/2022 1:45,2733.959972
3/31/2022 2:00,2733.957449
3/31/2022 2:15,2733.959395
3/31/2022 2:30,2733.961335
3/31/2022 2:45,2733.962111
3/31/2022 3:00,2733.961338
3/31/2022 3:15,2733.961725
3/31/2022 3:30,2733.963474
3/31/2022 3:45,2733.964447
3/31/2022 4:00,2733.96658
3/31/2022 4:15,2733.963864
3/31/2022 4:30,2733.963864
3/31/2022 4:45,2733.96561
3/31/2022 5:00,2733.96405
3/31/2022 5:15,2733.962884
3/31/2022 5:30,2733.964244
3/31/2022 5:45,2733.964634
3/31/2022 6:00,2733.9658
3/31/2022 6:15,2733.96638
3/31/2022 6:30,2733.967746
3/31/2022 6:45,2733.968136
3/31/2022 7:00,2733.964644
3/31/2022 7:15,2733.967553
3/31/2022 7:30,2733.967753
3/31/2022 7:45,2733.967556
3/31/2022 8:00,2733.964244
3/31/2022 8:15,2733.960555
3/31/2022 8:30,2733.958222
3/31/2022 8:45,2733.955887
3/31/2022 9:00,2733.948886
3/31/2022 9:15,2733.941312
3/31/2022 9:30,2733.936257
3/31/2022 9:45,2733.929842
3/31/2022 10:00,2733.924987
3/31/2022 10:15,2733.911568
3/31/2022 10:30,2733.899329
3/31/2022 10:45,2733.889416
3/31/2022 11:00,2733.883585
3/31/2022 11:15,2733.873085
3/31/2022 11:30,2733.865897
3/31/2022 11:45,2733.863178
3/31/2022 12:00,2733.860259
3/31/2022 12:15,2733.853841
3/31/2022 12:30,2733.850536
3/31/2022 12:45,2733.850729
3/31/2022 13:00,2733.8486
3/31/2022 13:15,2733.844515
3/31/2022 13:30,2733.842765
3/31/2022 13:45,2733.839653
3/31/2022 14:00,2733.842175
3/31/2022 14:15,2733.843338
3/31/2022 14:30,2733.845088
3/31/2022 14:45,2733.848593
3/31/2022 15:00,2733.847424
3/31/2022 15:15,2733.847813
3/31/2022 15:30,2733.850346
3/31/2022 15:45,2733.855594
3/31/2022 16:00,2733.85656
3/31/2022 16:15,2733.857344
3/31/2022 16:30,2733.859096
3/31/2022 16:45,2733.863172
3/31/2022 17:00,2733.870169
3/31/2022 17:15,2733.87834
3/31/2022 17:30,2733.880082
3/31/2022 17:45,2733.882808
3/31/2022 18:00,2733.88824
3/31/2022 18:15,2733.892522
3/31/2022 18:30,2733.895247
3/31/2022 18:45,2733.898166
3/31/2022 19:00,2733.902825
3/31/2022 19:15,2733.904961
3/31/2022 19:30,2733.907097
3/31/2022 19:45,2733.911185
3/31/2022 20:00,2733.9174
3/31/2022 20:15,2733.920322
3/31/2022 20:30,2733.919149
3/31/2022 20:45,2733.923821
3/31/2022 21:00,2733.922068
3/31/2022 21:15,2733.926733
3/31/2022 21:30,2733.926347
3/31/2022 21:45,2733.928483
3/31/2022 22:00,2733.930225
3/31/2022 22:15,2733.928476
3/31/2022 22:30,2733.928476
3/31/2022 22:45,2733.932948
3/31/2022 23:00,2733.931978
3/31/2022 23:15,2733.934117
3/31/2022 23:30,2733.93743
3/31/2022 23:45,2733.937813
4/1/2022 0:00,2733.938976
4/1/2022 0:15,2733.937813
4/1/2022 0:30,2733.934311
4/1/2022 0:45,2733.934894
4/1/2022 1:00,2733.94598
4/1/2022 1:15,2733.940535
4/1/2022 1:30,2733.941901
4/1/2022 1:45,2733.938986
4/1/2022 2:00,2733.938396
4/1/2022 2:15,2733.939562
4/1/2022 2:30,2733.935873
4/1/2022 2:45,2733.93606
4/1/2022 3:00,2733.933727
4/1/2022 3:15,2733.934894
4/1/2022 3:30,2733.935477
4/1/2022 3:45,2733.936453
4/1/2022 4:00,2733.936843
4/1/2022 4:15,2733.94461
4/1/2022 4:30,2733.944814
4/1/2022 4:45,2733.942481
4/1/2022 5:00,2733.942481
4/1/2022 5:15,2733.941898
4/1/2022 5:30,2733.938982
4/1/2022 5:45,2733.939565
4/1/2022 6:00,2733.941308
4/1/2022 6:15,2733.937233
4/1/2022 6:30,2733.936843
4/1/2022 6:45,2733.936643
4/1/2022 7:00,2733.940728
4/1/2022 7:15,2733.943637
4/1/2022 7:30,2733.943251
4/1/2022 7:45,2733.943061
4/1/2022 8:00,2733.941312
4/1/2022 8:15,2733.939562
4/1/2022 8:30,2733.938589
4/1/2022 8:45,2733.937809
4/1/2022 9:00,2733.932561
4/1/2022 9:15,2733.928096
4/1/2022 9:30,2733.927313
4/1/2022 9:45,2733.920125
4/1/2022 10:00,2733.912155
4/1/2022 10:15,2733.903015
4/1/2022 10:30,2733.889989
4/1/2022 10:45,2733.882415
4/1/2022 11:00,2733.874834
4/1/2022 11:15,2733.864331
4/1/2022 11:30,2733.860832
4/1/2022 11:45,2733.856757
4/1/2022 12:00,2733.853252
4/1/2022 12:15,2733.84684
4/1/2022 12:30,2733.848207
4/1/2022 12:45,2733.842958
4/1/2022 13:00,2733.836734
4/1/2022 13:15,2733.831103
4/1/2022 13:30,2733.827604
4/1/2022 13:45,2733.828187
4/1/2022 14:00,2733.825461
4/1/2022 14:15,2733.825075
4/1/2022 14:30,2733.822939
4/1/2022 14:45,2733.826051
4/1/2022 15:00,2733.827017
4/1/2022 15:15,2733.832852
4/1/2022 15:30,2733.837317
4/1/2022 15:45,2733.840043
4/1/2022 16:00,2733.839263
4/1/2022 16:15,2733.843345
4/1/2022 16:30,2733.847624
4/1/2022 16:45,2733.856167
4/1/2022 17:00,2733.861419
4/1/2022 17:15,2733.865504
4/1/2022 17:30,2733.872698
4/1/2022 17:45,2733.87892
4/1/2022 18:00,2733.882998
4/1/2022 18:15,2733.888829
4/1/2022 18:30,2733.895827
4/1/2022 18:45,2733.897583
4/1/2022 19:00,2733.901852
4/1/2022 19:15,2733.908073
4/1/2022 19:30,2733.913318
4/1/2022 19:45,2733.915267
4/1/2022 20:00,2733.918759
4/1/2022 20:15,2733.921492
4/1/2022 20:30,2733.923434
4/1/2022 20:45,2733.926733
4/1/2022 21:00,2733.92634
4/1/2022 21:15,2733.92751
4/1/2022 21:30,2733.930042
4/1/2022 21:45,2733.929845
4/1/2022 22:00,2733.929656
4/1/2022 22:15,2733.931981
4/1/2022 22:30,2733.933148
4/1/2022 22:45,2733.937033
4/1/2022 23:00,2733.942085
4/1/2022 23:15,2733.942478
4/1/2022 23:30,2733.943064
4/1/2022 23:45,2733.943651
4/2/2022 0:00,2733.947729
4/2/2022 0:15,2733.949285
4/2/2022 0:30,2733.948889
4/2/2022 0:45,2733.950059
4/2/2022 1:00,2733.951218
4/2/2022 1:15,2733.952968
4/2/2022 1:30,2733.952391
4/2/2022 1:45,2733.95414
4/2/2022 2:00,2733.955887
4/2/2022 2:15,2733.956466
4/2/2022 2:30,2733.954717
4/2/2022 2:45,2733.956466
4/2/2022 3:00,2733.958216
4/2/2022 3:15,2733.958216
4/2/2022 3:30,2733.960945
4/2/2022 3:45,2733.960555
4/2/2022 4:00,2733.961331
4/2/2022 4:15,2733.959969
4/2/2022 4:30,2733.959582
4/2/2022 4:45,2733.959975
4/2/2022 5:00,2733.959972
4/2/2022 5:15,2733.961528
4/2/2022 5:30,2733.959382
4/2/2022 5:45,2733.961328
4/2/2022 6:00,2733.959392
4/2/2022 6:15,2733.958226
4/2/2022 6:30,2733.958222
4/2/2022 6:45,2733.956476
4/2/2022 7:00,2733.958416
4/2/2022 7:15,2733.955303
4/2/2022 7:30,2733.954724
4/2/2022 7:45,2733.951998
4/2/2022 8:00,2733.949469
4/2/2022 8:15,2733.948886
4/2/2022 8:30,2733.94481
4/2/2022 8:45,2733.941312
4/2/2022 9:00,2733.932561
4/2/2022 9:15,2733.92634
4/2/2022 9:30,2733.922075
4/2/2022 9:45,2733.911772
4/2/2022 10:00,2733.906323
4/2/2022 10:15,2733.890576
4/2/2022 10:30,2733.878336
4/2/2022 10:45,2733.866667
4/2/2022 11:00,2733.855008
4/2/2022 11:15,2733.844898
4/2/2022 11:30,2733.839266
4/2/2022 11:45,2733.829933
4/2/2022 12:00,2733.825275
4/2/2022 12:15,2733.81944
4/2/2022 12:30,2733.816524
4/2/2022 12:45,2733.815158
4/2/2022 13:00,2733.81069
4/2/2022 13:15,2733.798437
4/2/2022 13:30,2733.792606
4/2/2022 13:45,2733.791253
4/2/2022 14:00,2733.789117
4/2/2022 14:15,2733.789114
4/2/2022 14:30,2733.786588
4/2/2022 14:45,2733.792619
4/2/2022 15:00,2733.798447
4/2/2022 15:15,2733.802532
4/2/2022 15:30,2733.808357
4/2/2022 15:45,2733.812246
4/2/2022 16:00,2733.818267
4/2/2022 16:15,2733.825851
4/2/2022 16:30,2733.830319
4/2/2022 16:45,2733.835178
4/2/2022 17:00,2733.843348
4/2/2022 17:15,2733.851506
4/2/2022 17:30,2733.85948
4/2/2022 17:45,2733.866867
4/2/2022 18:00,2733.869979
4/2/2022 18:15,2733.87775
4/2/2022 18:30,2733.880672
4/2/2022 18:45,2733.885334
4/2/2022 19:00,2733.889996
4/2/2022 19:15,2733.893688
4/2/2022 19:30,2733.894074
4/2/2022 19:45,2733.896993
4/2/2022 20:00,2733.901655
4/2/2022 20:15,2733.902828
4/2/2022 20:30,2733.90807
4/2/2022 20:45,2733.909239
4/2/2022 21:00,2733.911572
4/2/2022 21:15,2733.914681
4/2/2022 21:30,2733.91682
4/2/2022 21:45,2733.917986
4/2/2022 22:00,2733.917403
4/2/2022 22:15,2733.919729
4/2/2022 22:30,2733.919542
4/2/2022 22:45,2733.922648
4/2/2022 23:00,2733.922648
4/2/2022 23:15,2733.923621
4/2/2022 23:30,2733.926157
4/2/2022 23:45,2733.924601
4/3/2022 0:00,2733.925953
4/3/2022 0:15,2733.92499
4/3/2022 0:30,2733.927899
4/3/2022 0:45,2733.929656
4/3/2022 1:00,2733.930042
4/3/2022 1:15,2733.927316
4/3/2022 1:30,2733.929649
4/3/2022 1:45,2733.930225
4/3/2022 2:00,2733.929062
4/3/2022 2:15,2733.927313
4/3/2022 2:30,2733.929456
4/3/2022 2:45,2733.92732
4/3/2022 3:00,2733.931402
4/3/2022 3:15,2733.92732
4/3/2022 3:30,2733.927316
4/3/2022 3:45,2733.92732
4/3/2022 4:00,2733.927903
4/3/2022 4:15,2733.92615
4/3/2022 4:30,2733.927316
4/3/2022 4:45,2733.929646
4/3/2022 5:00,2733.929456
4/3/2022 5:15,2733.930815
4/3/2022 5:30,2733.929656
4/3/2022 5:45,2733.929656
4/3/2022 6:00,2733.929266
4/3/2022 6:15,2733.929459
4/3/2022 6:30,2733.933154
4/3/2022 6:45,2733.931405
4/3/2022 7:00,2733.932571
4/3/2022 7:15,2733.931405
4/3/2022 7:30,2733.931405
4/3/2022 7:45,2733.929656
4/3/2022 8:00,2733.926737
4/3/2022 8:15,2733.925177
4/3/2022 8:30,2733.920899
4/3/2022 8:45,2733.918569
4/3/2022 9:00,2733.914491
4/3/2022 9:15,2733.909239
4/3/2022 9:30,2733.905157
4/3/2022 9:45,2733.904571
4/3/2022 10:00,2733.896997
4/3/2022 10:15,2733.893498
4/3/2022 10:30,2733.882608
4/3/2022 10:45,2733.873668
4/3/2022 11:00,2733.870166
4/3/2022 11:15,2733.861419
4/3/2022 11:30,2733.85773
4/3/2022 11:45,2733.848593
4/3/2022 12:00,2733.842759
4/3/2022 12:15,2733.844508
4/3/2022 12:30,2733.840426
4/3/2022 12:45,2733.83732
4/3/2022 13:00,2733.835768
4/3/2022 13:15,2733.835184
4/3/2022 13:30,2733.831682
4/3/2022 13:45,2733.829356
4/3/2022 14:00,2733.827017
4/3/2022 14:15,2733.824495
4/3/2022 14:30,2733.824491
4/3/2022 14:45,2733.827017
4/3/2022 15:00,2733.834018
4/3/2022 15:15,2733.836741
4/3/2022 15:30,2733.840429
4/3/2022 15:45,2733.842762
4/3/2022 16:00,2733.843928
4/3/2022 16:15,2733.846264
4/3/2022 16:30,2733.851899
4/3/2022 16:45,2733.856954
4/3/2022 17:00,2733.861226
4/3/2022 17:15,2733.865501
4/3/2022 17:30,2733.868413
4/3/2022 17:45,2733.874248
4/3/2022 18:00,2733.878333
4/3/2022 18:15,2733.878916
4/3/2022 18:30,2733.8863
4/3/2022 18:45,2733.889999
4/3/2022 19:00,2733.892328
4/3/2022 19:15,2733.896997
4/3/2022 19:30,2733.901079
4/3/2022 19:45,2733.905744
4/3/2022 20:00,2733.910212
4/3/2022 20:15,2733.914101
4/3/2022 20:30,2733.915071
4/3/2022 20:45,2733.920129
4/3/2022 21:00,2733.920519
4/3/2022 21:15,2733.921878
4/3/2022 21:30,2733.922658
4/3/2022 21:45,2733.921292
4/3/2022 22:00,2733.922068
4/3/2022 22:15,2733.922261
4/3/2022 22:30,2733.9176
4/3/2022 22:45,2733.921488
4/3/2022 23:00,2733.919156
4/3/2022 23:15,2733.919342
4/3/2022 23:30,2733.918369
4/3/2022 23:45,2733.920515
4/4/2022 0:00,2733.920319
4/4/2022 0:15,2733.918569
4/4/2022 0:30,2733.920319
4/4/2022 0:45,2733.920902
4/4/2022 1:00,2733.920895
4/4/2022 1:15,2733.922458
4/4/2022 1:30,2733.923428
4/4/2022 1:45,2733.922645
4/4/2022 2:00,2733.922651
4/4/2022 2:15,2733.924397
4/4/2022 2:30,2733.923228
4/4/2022 2:45,2733.925564
4/4/2022 3:00,2733.92673
4/4/2022 3:15,2733.926727
4/4/2022 3:30,2733.929456
4/4/2022 3:45,2733.929646
4/4/2022 4:00,2733.931398
4/4/2022 4:15,2733.933734
4/4/2022 4:30,2733.934317
4/4/2022 4:45,2733.934317
4/4/2022 5:00,2733.936067
4/4/2022 5:15,2733.936067
4/4/2022 5:30,2733.937233
4/4/2022 5:45,2733.939372
4/4/2022 6:00,2733.938403
4/4/2022 6:15,2733.937813
4/4/2022 6:30,2733.941901
4/4/2022 6:45,2733.942091
4/4/2022 7:00,2733.941891
4/4/2022 7:15,2733.940149
4/4/2022 7:30,2733.940728
4/4/2022 7:45,2733.940142
4/4/2022 8:00,2733.938393
4/4/2022 8:15,2733.938003
4/4/2022 8:30,2733.934314
4/4/2022 8:45,2733.932561
4/4/2022 9:00,2733.92615
4/4/2022 9:15,2733.923814
4/4/2022 9:30,2733.920899
4/4/2022 9:45,2733.91585
4/4/2022 10:00,2733.908663
4/4/2022 10:15,2733.899333
4/4/2022 10:30,2733.888833
4/4/2022 10:45,2733.878336
4/4/2022 11:00,2733.86667
4/4/2022 11:15,2733.857733
4/4/2022 11:30,2733.855008
4/4/2022 11:45,2733.848003
4/4/2022 12:00,2733.844894
4/4/2022 12:15,2733.839456
4/4/2022 12:30,2733.836927
4/4/2022 12:45,2733.835178
4/4/2022 13:00,2733.826434
4/4/2022 13:15,2733.824491
4/4/2022 13:30,2733.82002
4/4/2022 13:45,2733.816324
4/4/2022 14:00,2733.814195
4/4/2022 14:15,2733.80778
4/4/2022 14:30,2733.811663
4/4/2022 14:45,2733.813602
4/4/2022 15:00,2733.81768
4/4/2022 15:15,2733.821762
4/4/2022 15:30,2733.829346
4/4/2022 15:45,2733.834015
4/4/2022 16:00,2733.835764
4/4/2022 16:15,2733.83809
4/4/2022 16:30,2733.846254
4/4/2022 16:45,2733.855394
4/4/2022 17:00,2733.862195
4/4/2022 17:15,2733.866477
4/4/2022 17:30,2733.874254
4/4/2022 17:45,2733.880662
4/4/2022 18:00,2733.884744
4/4/2022 18:15,2733.890579
4/4/2022 18:30,2733.894664
4/4/2022 18:45,2733.900489
4/4/2022 19:00,2733.905161
4/4/2022 19:15,2733.907296
4/4/2022 19:30,2733.908849
4/4/2022 19:45,2733.912741
4/4/2022 20:00,2733.913901
4/4/2022 20:15,2733.91585
4/4/2022 20:30,2733.920119
4/4/2022 20:45,2733.922065
4/4/2022 21:00,2733.920319
4/4/2022 21:15,2733.922261
4/4/2022 21:30,2733.923231
4/4/2022 21:45,2733.924984
4/4/2022 22:00,2733.922648
4/4/2022 22:15,2733.924397
4/4/2022 22:30,2733.926733
4/4/2022 22:45,2733.927706
4/4/2022 23:00,2733.925764
4/4/2022 23:15,2733.924791
4/4/2022 23:30,2733.92693
4/4/2022 23:45,2733.928289
4/5/2022 0:00,2733.926537
4/5/2022 0:15,2733.928096
4/5/2022 0:30,2733.926537
4/5/2022 0:45,2733.92615
4/5/2022 1:00,2733.929069
4/5/2022 1:15,2733.926733
4/5/2022 1:30,2733.92732
4/5/2022 1:45,2733.928286
4/5/2022 2:00,2733.928869
4/5/2022 2:15,2733.929066
4/5/2022 2:30,2733.929652
4/5/2022 2:45,2733.930235
4/5/2022 3:00,2733.929459
4/5/2022 3:15,2733.929656
4/5/2022 3:30,2733.930815
4/5/2022 3:45,2733.931785
4/5/2022 4:00,2733.931975
4/5/2022 4:15,2733.931588
4/5/2022 4:30,2733.933154
4/5/2022 4:45,2733.931981
4/5/2022 5:00,2733.932565
4/5/2022 5:15,2733.934897
4/5/2022 5:30,2733.934314
4/5/2022 5:45,2733.934314
4/5/2022 6:00,2733.933731
4/5/2022 6:15,2733.933731
4/5/2022 6:30,2733.934897
4/5/2022 6:45,2733.93626
4/5/2022 7:00,2733.934314
4/5/2022 7:15,2733.934507
4/5/2022 7:30,2733.934311
4/5/2022 7:45,2733.931008
4/5/2022 8:00,2733.930232
4/5/2022 8:15,2733.928093
4/5/2022 8:30,2733.924984
4/5/2022 8:45,2733.921485
4/5/2022 9:00,2733.914491
4/5/2022 9:15,2733.912931
4/5/2022 9:30,2733.909822
4/5/2022 9:45,2733.902238
4/5/2022 10:00,2733.895634
4/5/2022 10:15,2733.889992
4/5/2022 10:30,2733.878336
4/5/2022 10:45,2733.868613
4/5/2022 11:00,2733.856171
4/5/2022 11:15,2733.849759
4/5/2022 11:30,2733.843338
4/5/2022 11:45,2733.838487
4/5/2022 12:00,2733.834208
4/5/2022 12:15,2733.82857
4/5/2022 12:30,2733.828763
4/5/2022 12:45,2733.822349
4/5/2022 13:00,2733.811466
4/5/2022 13:15,2733.80874
4/5/2022 13:30,2733.803112
4/5/2022 13:45,2733.803105
4/5/2022 14:00,2733.804861
4/5/2022 14:15,2733.802529
4/5/2022 14:30,2733.803695
4/5/2022 14:45,2733.808743
4/5/2022 15:00,2733.813995
4/5/2022 15:15,2733.820603
4/5/2022 15:30,2733.824098
4/5/2022 15:45,2733.828767
4/5/2022 16:00,2733.832259
4/5/2022 16:15,2733.838673
4/5/2022 16:30,2733.845674
4/5/2022 16:45,2733.851509
4/5/2022 17:00,2733.8585
4/5/2022 17:15,2733.862975
4/5/2022 17:30,2733.869
4/5/2022 17:45,2733.875414
4/5/2022 18:00,2733.885331
4/5/2022 18:15,2733.888826
4/5/2022 18:30,2733.891742
4/5/2022 18:45,2733.900102
4/5/2022 19:00,2733.902242
4/5/2022 19:15,2733.905354
4/5/2022 19:30,2733.908659
4/5/2022 19:45,2733.906517
4/5/2022 20:00,2733.908656
4/5/2022 20:15,2733.912935
4/5/2022 20:30,2733.910989
4/5/2022 20:45,2733.911182
4/5/2022 21:00,2733.913908
4/5/2022 21:15,2733.915071
4/5/2022 21:30,2733.91682
4/5/2022 21:45,2733.916237
4/5/2022 22:00,2733.916823
