Time,,T1,TopTemperature,T2,T3,T4,BottomTemperature,
1627690500,7/30/2021 12:15,,3.85E-06,2.18E-06,1.20E-06,4.73E-07,2.90E-07,
1627691400,7/30/2021 12:30,,3.85E-06,2.18E-06,1.20E-06,4.73E-07,2.88E-07,
1627692300,7/30/2021 12:45,,3.84E-06,2.18E-06,1.20E-06,4.72E-07,2.87E-07,
1627693200,7/30/2021 13:00,,3.84E-06,2.18E-06,1.20E-06,4.72E-07,2.85E-07,
1627694100,7/30/2021 13:15,,3.83E-06,2.19E-06,1.20E-06,4.71E-07,2.83E-07,
1627695000,7/30/2021 13:30,,3.83E-06,2.19E-06,1.20E-06,4.71E-07,2.81E-07,
1627695900,7/30/2021 13:45,,3.82E-06,2.19E-06,1.20E-06,4.70E-07,2.80E-07,
1627696800,7/30/2021 14:00,,3.82E-06,2.19E-06,1.20E-06,4.70E-07,2.78E-07,
1627697700,7/30/2021 14:15,,3.81E-06,2.19E-06,1.20E-06,4.69E-07,2.76E-07,
1627698600,7/30/2021 14:30,,3.81E-06,2.19E-06,1.20E-06,4.69E-07,2.75E-07,
1627699500,7/30/2021 14:45,,3.81E-06,2.19E-06,1.20E-06,4.68E-07,2.73E-07,
1627700400,7/30/2021 15:00,,3.80E-06,2.19E-06,1.20E-06,4.68E-07,2.72E-07,
1627701300,7/30/2021 15:15,,3.80E-06,2.19E-06,1.19E-06,4.67E-07,2.70E-07,
1627702200,7/30/2021 15:30,,3.79E-06,2.19E-06,1.19E-06,4.67E-07,2.68E-07,
1627703100,7/30/2021 15:45,,3.79E-06,2.19E-06,1.19E-06,4.66E-07,2.67E-07,
1627704000,7/30/2021 16:00,,3.78E-06,2.19E-06,1.19E-06,4.66E-07,2.65E-07,
1627704900,7/30/2021 16:15,,3.78E-06,2.19E-06,1.19E-06,4.65E-07,2.63E-07,
1627705800,7/30/2021 16:30,,3.77E-06,2.19E-06,1.19E-06,4.65E-07,2.62E-07,
1627706700,7/30/2021 16:45,,3.77E-06,2.19E-06,1.19E-06,4.64E-07,2.60E-07,
1627707600,7/30/2021 17:00,,3.77E-06,2.20E-06,1.19E-06,4.64E-07,2.58E-07,
1627708500,7/30/2021 17:15,,3.76E-06,2.20E-06,1.19E-06,4.63E-07,2.57E-07,
1627709400,7/30/2021 17:30,,3.76E-06,2.20E-06,1.19E-06,4.63E-07,2.55E-07,
1627710300,7/30/2021 17:45,,3.75E-06,2.20E-06,1.19E-06,4.62E-07,2.53E-07,
1627711200,7/30/2021 18:00,,3.75E-06,2.20E-06,1.19E-06,4.62E-07,2.51E-07,
1627712100,7/30/2021 18:15,,3.74E-06,2.20E-06,1.19E-06,4.62E-07,2.49E-07,
1627713000,7/30/2021 18:30,,3.74E-06,2.20E-06,1.19E-06,4.61E-07,2.47E-07,
1627713900,7/30/2021 18:45,,3.73E-06,2.20E-06,1.19E-06,4.61E-07,2.45E-07,
1627714800,7/30/2021 19:00,,3.73E-06,2.21E-06,1.19E-06,4.61E-07,2.43E-07,
1627715700,7/30/2021 19:15,,3.72E-06,2.21E-06,1.19E-06,4.60E-07,2.41E-07,
1627716600,7/30/2021 19:30,,3.72E-06,2.21E-06,1.19E-06,4.60E-07,2.38E-07,
1627717500,7/30/2021 19:45,,3.72E-06,2.21E-06,1.19E-06,4.60E-07,2.36E-07,
1627718400,7/30/2021 20:00,,3.71E-06,2.21E-06,1.19E-06,4.60E-07,2.34E-07,
1627719300,7/30/2021 20:15,,3.71E-06,2.21E-06,1.19E-06,4.60E-07,2.31E-07,
1627720200,7/30/2021 20:30,,3.70E-06,2.21E-06,1.20E-06,4.60E-07,2.29E-07,
1627721100,7/30/2021 20:45,,3.70E-06,2.22E-06,1.20E-06,4.60E-07,2.26E-07,
1627722000,7/30/2021 21:00,,3.69E-06,2.22E-06,1.20E-06,4.60E-07,2.24E-07,
1627722900,7/30/2021 21:15,,3.69E-06,2.22E-06,1.20E-06,4.60E-07,2.21E-07,
1627723800,7/30/2021 21:30,,3.68E-06,2.22E-06,1.20E-06,4.60E-07,2.19E-07,
1627724700,7/30/2021 21:45,,3.67E-06,2.22E-06,1.20E-06,4.60E-07,2.16E-07,
1627725600,7/30/2021 22:00,,3.67E-06,2.22E-06,1.20E-06,4.60E-07,2.13E-07,
1627726500,7/30/2021 22:15,,3.66E-06,2.22E-06,1.20E-06,4.60E-07,2.10E-07,
1627727400,7/30/2021 22:30,,3.66E-06,2.22E-06,1.20E-06,4.61E-07,2.07E-07,
1627728300,7/30/2021 22:45,,3.65E-06,2.22E-06,1.20E-06,4.61E-07,2.04E-07,
1627729200,7/30/2021 23:00,,3.64E-06,2.23E-06,1.20E-06,4.61E-07,2.01E-07,
1627730100,7/30/2021 23:15,,3.64E-06,2.23E-06,1.20E-06,4.62E-07,1.98E-07,
1627731000,7/30/2021 23:30,,3.63E-06,2.23E-06,1.20E-06,4.62E-07,1.95E-07,
1627731900,7/30/2021 23:45,,3.63E-06,2.23E-06,1.20E-06,4.62E-07,1.92E-07,
1627732800,7/31/2021 0:00,,3.62E-06,2.23E-06,1.20E-06,4.63E-07,1.89E-07,
1627733700,7/31/2021 0:15,,3.61E-06,2.23E-06,1.21E-06,4.63E-07,1.86E-07,
1627734600,7/31/2021 0:30,,3.60E-06,2.23E-06,1.21E-06,4.64E-07,1.83E-07,
1627735500,7/31/2021 0:45,,3.60E-06,2.23E-06,1.21E-06,4.65E-07,1.79E-07,
1627736400,7/31/2021 1:00,,3.59E-06,2.23E-06,1.21E-06,4.65E-07,1.76E-07,
1627737300,7/31/2021 1:15,,3.58E-06,2.23E-06,1.21E-06,4.66E-07,1.73E-07,
1627738200,7/31/2021 1:30,,3.58E-06,2.23E-06,1.21E-06,4.67E-07,1.70E-07,
1627739100,7/31/2021 1:45,,3.57E-06,2.23E-06,1.21E-06,4.67E-07,1.67E-07,
1627740000,7/31/2021 2:00,,3.56E-06,2.23E-06,1.21E-06,4.68E-07,1.63E-07,
1627740900,7/31/2021 2:15,,3.56E-06,2.23E-06,1.21E-06,4.69E-07,1.60E-07,
1627741800,7/31/2021 2:30,,3.55E-06,2.23E-06,1.21E-06,4.70E-07,1.57E-07,
1627742700,7/31/2021 2:45,,3.54E-06,2.23E-06,1.21E-06,4.71E-07,1.54E-07,
1627743600,7/31/2021 3:00,,3.54E-06,2.23E-06,1.21E-06,4.72E-07,1.51E-07,
1627744500,7/31/2021 3:15,,3.53E-06,2.23E-06,1.21E-06,4.73E-07,1.48E-07,
1627745400,7/31/2021 3:30,,3.53E-06,2.23E-06,1.21E-06,4.74E-07,1.46E-07,
1627746300,7/31/2021 3:45,,3.52E-06,2.23E-06,1.21E-06,4.75E-07,1.43E-07,
1627747200,7/31/2021 4:00,,3.52E-06,2.23E-06,1.21E-06,4.76E-07,1.40E-07,
1627748100,7/31/2021 4:15,,3.51E-06,2.23E-06,1.21E-06,4.77E-07,1.38E-07,
1627749000,7/31/2021 4:30,,3.51E-06,2.23E-06,1.21E-06,4.79E-07,1.35E-07,
1627749900,7/31/2021 4:45,,3.51E-06,2.23E-06,1.21E-06,4.80E-07,1.33E-07,
1627750800,7/31/2021 5:00,,3.50E-06,2.23E-06,1.21E-06,4.81E-07,1.31E-07,
1627751700,7/31/2021 5:15,,3.50E-06,2.23E-06,1.21E-06,4.83E-07,1.28E-07,
1627752600,7/31/2021 5:30,,3.49E-06,2.23E-06,1.21E-06,4.84E-07,1.26E-07,
1627753500,7/31/2021 5:45,,3.49E-06,2.23E-06,1.21E-06,4.86E-07,1.24E-07,
1627754400,7/31/2021 6:00,,3.49E-06,2.23E-06,1.21E-06,4.87E-07,1.22E-07,
1627755300,7/31/2021 6:15,,3.48E-06,2.23E-06,1.21E-06,4.89E-07,1.20E-07,
1627756200,7/31/2021 6:30,,3.48E-06,2.23E-06,1.21E-06,4.90E-07,1.19E-07,
1627757100,7/31/2021 6:45,,3.48E-06,2.23E-06,1.21E-06,4.92E-07,1.17E-07,
1627758000,7/31/2021 7:00,,3.47E-06,2.24E-06,1.21E-06,4.93E-07,1.15E-07,
1627758900,7/31/2021 7:15,,3.47E-06,2.24E-06,1.21E-06,4.95E-07,1.14E-07,
1627759800,7/31/2021 7:30,,3.47E-06,2.24E-06,1.21E-06,4.96E-07,1.13E-07,
1627760700,7/31/2021 7:45,,3.46E-06,2.24E-06,1.21E-06,4.98E-07,1.11E-07,
1627761600,7/31/2021 8:00,,3.46E-06,2.24E-06,1.21E-06,5.00E-07,1.10E-07,
1627762500,7/31/2021 8:15,,3.46E-06,2.24E-06,1.21E-06,5.01E-07,1.09E-07,
1627763400,7/31/2021 8:30,,3.45E-06,2.25E-06,1.21E-06,5.03E-07,1.08E-07,
1627764300,7/31/2021 8:45,,3.45E-06,2.25E-06,1.21E-06,5.04E-07,1.07E-07,
1627765200,7/31/2021 9:00,,3.45E-06,2.25E-06,1.22E-06,5.06E-07,1.06E-07,
1627766100,7/31/2021 9:15,,3.44E-06,2.25E-06,1.22E-06,5.07E-07,1.05E-07,
1627767000,7/31/2021 9:30,,3.44E-06,2.25E-06,1.22E-06,5.09E-07,1.04E-07,
1627767900,7/31/2021 9:45,,3.44E-06,2.26E-06,1.22E-06,5.11E-07,1.03E-07,
1627768800,7/31/2021 10:00,,3.43E-06,2.26E-06,1.22E-06,5.12E-07,1.03E-07,
1627769700,7/31/2021 10:15,,3.43E-06,2.26E-06,1.22E-06,5.14E-07,1.02E-07,
1627770600,7/31/2021 10:30,,3.43E-06,2.26E-06,1.22E-06,5.16E-07,1.01E-07,
1627771500,7/31/2021 10:45,,3.42E-06,2.27E-06,1.22E-06,5.17E-07,1.00E-07,
1627772400,7/31/2021 11:00,,3.42E-06,2.27E-06,1.22E-06,5.19E-07,9.97E-08,
1627773300,7/31/2021 11:15,,3.42E-06,2.27E-06,1.23E-06,5.21E-07,9.90E-08,
1627774200,7/31/2021 11:30,,3.41E-06,2.27E-06,1.23E-06,5.22E-07,9.82E-08,
1627775100,7/31/2021 11:45,,3.41E-06,2.28E-06,1.23E-06,5.24E-07,9.75E-08,
1627776000,7/31/2021 12:00,,3.41E-06,2.28E-06,1.23E-06,5.26E-07,9.67E-08,
1627776900,7/31/2021 12:15,,3.41E-06,2.28E-06,1.23E-06,5.28E-07,9.60E-08,
1627777800,7/31/2021 12:30,,3.40E-06,2.28E-06,1.23E-06,5.30E-07,9.52E-08,
1627778700,7/31/2021 12:45,,3.40E-06,2.29E-06,1.24E-06,5.32E-07,9.44E-08,
1627779600,7/31/2021 13:00,,3.40E-06,2.29E-06,1.24E-06,5.34E-07,9.36E-08,
1627780500,7/31/2021 13:15,,3.39E-06,2.29E-06,1.24E-06,5.36E-07,9.28E-08,
1627781400,7/31/2021 13:30,,3.39E-06,2.29E-06,1.24E-06,5.39E-07,9.20E-08,
1627782300,7/31/2021 13:45,,3.39E-06,2.30E-06,1.25E-06,5.41E-07,9.11E-08,
1627783200,7/31/2021 14:00,,3.39E-06,2.30E-06,1.25E-06,5.43E-07,9.02E-08,
1627784100,7/31/2021 14:15,,3.38E-06,2.30E-06,1.25E-06,5.46E-07,8.92E-08,
1627785000,7/31/2021 14:30,,3.38E-06,2.30E-06,1.25E-06,5.48E-07,8.83E-08,
1627785900,7/31/2021 14:45,,3.38E-06,2.31E-06,1.26E-06,5.51E-07,8.73E-08,
1627786800,7/31/2021 15:00,,3.38E-06,2.31E-06,1.26E-06,5.54E-07,8.63E-08,
1627787700,7/31/2021 15:15,,3.37E-06,2.31E-06,1.26E-06,5.57E-07,8.52E-08,
1627788600,7/31/2021 15:30,,3.37E-06,2.31E-06,1.27E-06,5.60E-07,8.42E-08,
1627789500,7/31/2021 15:45,,3.37E-06,2.32E-06,1.27E-06,5.63E-07,8.32E-08,
1627790400,7/31/2021 16:00,,3.37E-06,2.32E-06,1.27E-06,5.66E-07,8.21E-08,
1627791300,7/31/2021 16:15,,3.36E-06,2.32E-06,1.28E-06,5.70E-07,8.10E-08,
1627792200,7/31/2021 16:30,,3.36E-06,2.33E-06,1.28E-06,5.73E-07,8.00E-08,
1627793100,7/31/2021 16:45,,3.36E-06,2.33E-06,1.28E-06,5.77E-07,7.89E-08,
1627794000,7/31/2021 17:00,,3.36E-06,2.33E-06,1.29E-06,5.80E-07,7.79E-08,
1627794900,7/31/2021 17:15,,3.36E-06,2.34E-06,1.29E-06,5.84E-07,7.68E-08,
1627795800,7/31/2021 17:30,,3.36E-06,2.34E-06,1.29E-06,5.88E-07,7.58E-08,
1627796700,7/31/2021 17:45,,3.36E-06,2.34E-06,1.30E-06,5.92E-07,7.48E-08,
1627797600,7/31/2021 18:00,,3.35E-06,2.35E-06,1.30E-06,5.97E-07,7.38E-08,
1627798500,7/31/2021 18:15,,3.35E-06,2.35E-06,1.30E-06,6.01E-07,7.29E-08,
1627799400,7/31/2021 18:30,,3.35E-06,2.35E-06,1.31E-06,6.05E-07,7.21E-08,
1627800300,7/31/2021 18:45,,3.35E-06,2.36E-06,1.31E-06,6.10E-07,7.12E-08,
1627801200,7/31/2021 19:00,,3.35E-06,2.36E-06,1.32E-06,6.14E-07,7.05E-08,
1627802100,7/31/2021 19:15,,3.35E-06,2.36E-06,1.32E-06,6.19E-07,6.98E-08,
1627803000,7/31/2021 19:30,,3.35E-06,2.37E-06,1.33E-06,6.24E-07,6.91E-08,
1627803900,7/31/2021 19:45,,3.35E-06,2.37E-06,1.33E-06,6.29E-07,6.86E-08,
1627804800,7/31/2021 20:00,,3.35E-06,2.38E-06,1.33E-06,6.34E-07,6.81E-08,
1627805700,7/31/2021 20:15,,3.35E-06,2.38E-06,1.34E-06,6.39E-07,6.76E-08,
1627806600,7/31/2021 20:30,,3.35E-06,2.38E-06,1.34E-06,6.44E-07,6.73E-08,
1627807500,7/31/2021 20:45,,3.35E-06,2.39E-06,1.35E-06,6.49E-07,6.70E-08,
1627808400,7/31/2021 21:00,,3.34E-06,2.39E-06,1.35E-06,6.55E-07,6.68E-08,
1627809300,7/31/2021 21:15,,3.34E-06,2.40E-06,1.36E-06,6.60E-07,6.67E-08,
1627810200,7/31/2021 21:30,,3.34E-06,2.40E-06,1.36E-06,6.65E-07,6.67E-08,
1627811100,7/31/2021 21:45,,3.34E-06,2.40E-06,1.36E-06,6.71E-07,6.68E-08,
1627812000,7/31/2021 22:00,,3.34E-06,2.41E-06,1.37E-06,6.76E-07,6.70E-08,
1627812900,7/31/2021 22:15,,3.34E-06,2.41E-06,1.37E-06,6.82E-07,6.73E-08,
1627813800,7/31/2021 22:30,,3.34E-06,2.41E-06,1.38E-06,6.87E-07,6.77E-08,
1627814700,7/31/2021 22:45,,3.34E-06,2.42E-06,1.38E-06,6.93E-07,6.82E-08,
1627815600,7/31/2021 23:00,,3.34E-06,2.42E-06,1.39E-06,6.99E-07,6.87E-08,
1627816500,7/31/2021 23:15,,3.34E-06,2.42E-06,1.39E-06,7.04E-07,6.94E-08,
1627817400,7/31/2021 23:30,,3.33E-06,2.43E-06,1.39E-06,7.10E-07,7.01E-08,
1627818300,7/31/2021 23:45,,3.33E-06,2.43E-06,1.40E-06,7.15E-07,7.09E-08,
1627819200,8/1/2021 0:00,,3.33E-06,2.43E-06,1.40E-06,7.21E-07,7.18E-08,
1627820100,8/1/2021 0:15,,3.33E-06,2.44E-06,1.41E-06,7.26E-07,7.27E-08,
1627821000,8/1/2021 0:30,,3.33E-06,2.44E-06,1.41E-06,7.31E-07,7.38E-08,
1627821900,8/1/2021 0:45,,3.32E-06,2.44E-06,1.41E-06,7.37E-07,7.49E-08,
1627822800,8/1/2021 1:00,,3.32E-06,2.44E-06,1.42E-06,7.42E-07,7.62E-08,
1627823700,8/1/2021 1:15,,3.32E-06,2.44E-06,1.42E-06,7.47E-07,7.76E-08,
1627824600,8/1/2021 1:30,,3.32E-06,2.45E-06,1.42E-06,7.52E-07,7.91E-08,
1627825500,8/1/2021 1:45,,3.32E-06,2.45E-06,1.43E-06,7.58E-07,8.06E-08,
1627826400,8/1/2021 2:00,,3.32E-06,2.45E-06,1.43E-06,7.63E-07,8.22E-08,
1627827300,8/1/2021 2:15,,3.31E-06,2.45E-06,1.43E-06,7.68E-07,8.39E-08,
1627828200,8/1/2021 2:30,,3.31E-06,2.46E-06,1.44E-06,7.73E-07,8.57E-08,
1627829100,8/1/2021 2:45,,3.31E-06,2.46E-06,1.44E-06,7.78E-07,8.76E-08,
1627830000,8/1/2021 3:00,,3.31E-06,2.46E-06,1.44E-06,7.83E-07,8.96E-08,
1627830900,8/1/2021 3:15,,3.31E-06,2.46E-06,1.45E-06,7.88E-07,9.17E-08,
1627831800,8/1/2021 3:30,,3.32E-06,2.47E-06,1.45E-06,7.93E-07,9.39E-08,
1627832700,8/1/2021 3:45,,3.32E-06,2.47E-06,1.45E-06,7.98E-07,9.62E-08,
1627833600,8/1/2021 4:00,,3.32E-06,2.47E-06,1.46E-06,8.03E-07,9.85E-08,
1627834500,8/1/2021 4:15,,3.32E-06,2.47E-06,1.46E-06,8.07E-07,1.01E-07,
1627835400,8/1/2021 4:30,,3.32E-06,2.48E-06,1.46E-06,8.12E-07,1.04E-07,
1627836300,8/1/2021 4:45,,3.33E-06,2.48E-06,1.47E-06,8.17E-07,1.06E-07,
1627837200,8/1/2021 5:00,,3.33E-06,2.48E-06,1.47E-06,8.22E-07,1.09E-07,
1627838100,8/1/2021 5:15,,3.33E-06,2.49E-06,1.47E-06,8.26E-07,1.11E-07,
1627839000,8/1/2021 5:30,,3.34E-06,2.49E-06,1.48E-06,8.31E-07,1.14E-07,
1627839900,8/1/2021 5:45,,3.34E-06,2.50E-06,1.48E-06,8.35E-07,1.17E-07,
1627840800,8/1/2021 6:00,,3.34E-06,2.50E-06,1.48E-06,8.39E-07,1.20E-07,
1627841700,8/1/2021 6:15,,3.35E-06,2.50E-06,1.49E-06,8.43E-07,1.23E-07,
1627842600,8/1/2021 6:30,,3.35E-06,2.51E-06,1.49E-06,8.47E-07,1.26E-07,
1627843500,8/1/2021 6:45,,3.36E-06,2.51E-06,1.49E-06,8.51E-07,1.28E-07,
1627844400,8/1/2021 7:00,,3.36E-06,2.52E-06,1.50E-06,8.55E-07,1.31E-07,
1627845300,8/1/2021 7:15,,3.36E-06,2.52E-06,1.50E-06,8.59E-07,1.34E-07,
1627846200,8/1/2021 7:30,,3.37E-06,2.53E-06,1.50E-06,8.62E-07,1.37E-07,
1627847100,8/1/2021 7:45,,3.37E-06,2.53E-06,1.51E-06,8.66E-07,1.40E-07,
1627848000,8/1/2021 8:00,,3.38E-06,2.54E-06,1.51E-06,8.69E-07,1.43E-07,
1627848900,8/1/2021 8:15,,3.38E-06,2.54E-06,1.51E-06,8.73E-07,1.45E-07,
1627849800,8/1/2021 8:30,,3.38E-06,2.55E-06,1.52E-06,8.76E-07,1.48E-07,
1627850700,8/1/2021 8:45,,3.39E-06,2.55E-06,1.52E-06,8.79E-07,1.51E-07,
1627851600,8/1/2021 9:00,,3.39E-06,2.56E-06,1.52E-06,8.81E-07,1.53E-07,
1627852500,8/1/2021 9:15,,3.40E-06,2.56E-06,1.53E-06,8.84E-07,1.56E-07,
1627853400,8/1/2021 9:30,,3.40E-06,2.56E-06,1.53E-06,8.87E-07,1.58E-07,
1627854300,8/1/2021 9:45,,3.40E-06,2.57E-06,1.54E-06,8.89E-07,1.61E-07,
1627855200,8/1/2021 10:00,,3.41E-06,2.57E-06,1.54E-06,8.92E-07,1.63E-07,
1627856100,8/1/2021 10:15,,3.41E-06,2.58E-06,1.54E-06,8.94E-07,1.65E-07,
1627857000,8/1/2021 10:30,,3.41E-06,2.58E-06,1.55E-06,8.96E-07,1.67E-07,
1627857900,8/1/2021 10:45,,3.42E-06,2.59E-06,1.55E-06,8.99E-07,1.69E-07,
1627858800,8/1/2021 11:00,,3.42E-06,2.59E-06,1.56E-06,9.01E-07,1.71E-07,
1627859700,8/1/2021 11:15,,3.42E-06,2.60E-06,1.56E-06,9.03E-07,1.72E-07,
1627860600,8/1/2021 11:30,,3.43E-06,2.60E-06,1.56E-06,9.05E-07,1.74E-07,
1627861500,8/1/2021 11:45,,3.43E-06,2.61E-06,1.57E-06,9.07E-07,1.75E-07,
1627862400,8/1/2021 12:00,,3.43E-06,2.61E-06,1.57E-06,9.09E-07,1.76E-07,
1627863300,8/1/2021 12:15,,3.44E-06,2.61E-06,1.58E-06,9.11E-07,1.78E-07,
1627864200,8/1/2021 12:30,,3.44E-06,2.62E-06,1.58E-06,9.13E-07,1.79E-07,
1627865100,8/1/2021 12:45,,3.45E-06,2.62E-06,1.59E-06,9.15E-07,1.80E-07,
1627866000,8/1/2021 13:00,,3.45E-06,2.63E-06,1.59E-06,9.16E-07,1.80E-07,
1627866900,8/1/2021 13:15,,3.45E-06,2.63E-06,1.60E-06,9.18E-07,1.81E-07,
1627867800,8/1/2021 13:30,,3.46E-06,2.63E-06,1.60E-06,9.20E-07,1.82E-07,
1627868700,8/1/2021 13:45,,3.46E-06,2.64E-06,1.61E-06,9.22E-07,1.82E-07,
1627869600,8/1/2021 14:00,,3.46E-06,2.64E-06,1.61E-06,9.24E-07,1.83E-07,
1627870500,8/1/2021 14:15,,3.47E-06,2.64E-06,1.62E-06,9.26E-07,1.83E-07,
1627871400,8/1/2021 14:30,,3.47E-06,2.65E-06,1.62E-06,9.28E-07,1.83E-07,
1627872300,8/1/2021 14:45,,3.48E-06,2.65E-06,1.62E-06,9.30E-07,1.84E-07,
1627873200,8/1/2021 15:00,,3.48E-06,2.65E-06,1.63E-06,9.32E-07,1.84E-07,
1627874100,8/1/2021 15:15,,3.48E-06,2.66E-06,1.63E-06,9.34E-07,1.84E-07,
1627875000,8/1/2021 15:30,,3.49E-06,2.66E-06,1.64E-06,9.36E-07,1.84E-07,
1627875900,8/1/2021 15:45,,3.49E-06,2.66E-06,1.64E-06,9.38E-07,1.84E-07,
1627876800,8/1/2021 16:00,,3.50E-06,2.67E-06,1.65E-06,9.41E-07,1.84E-07,
1627877700,8/1/2021 16:15,,3.50E-06,2.67E-06,1.65E-06,9.43E-07,1.84E-07,
1627878600,8/1/2021 16:30,,3.51E-06,2.67E-06,1.66E-06,9.45E-07,1.84E-07,
1627879500,8/1/2021 16:45,,3.51E-06,2.68E-06,1.66E-06,9.48E-07,1.85E-07,
1627880400,8/1/2021 17:00,,3.52E-06,2.68E-06,1.67E-06,9.50E-07,1.85E-07,
1627881300,8/1/2021 17:15,,3.52E-06,2.68E-06,1.67E-06,9.52E-07,1.85E-07,
1627882200,8/1/2021 17:30,,3.53E-06,2.69E-06,1.68E-06,9.55E-07,1.85E-07,
1627883100,8/1/2021 17:45,,3.53E-06,2.69E-06,1.68E-06,9.57E-07,1.85E-07,
1627884000,8/1/2021 18:00,,3.54E-06,2.69E-06,1.69E-06,9.60E-07,1.85E-07,
1627884900,8/1/2021 18:15,,3.55E-06,2.70E-06,1.69E-06,9.62E-07,1.86E-07,
1627885800,8/1/2021 18:30,,3.55E-06,2.70E-06,1.69E-06,9.65E-07,1.86E-07,
1627886700,8/1/2021 18:45,,3.56E-06,2.70E-06,1.70E-06,9.67E-07,1.86E-07,
1627887600,8/1/2021 19:00,,3.56E-06,2.70E-06,1.70E-06,9.70E-07,1.87E-07,
1627888500,8/1/2021 19:15,,3.57E-06,2.71E-06,1.71E-06,9.72E-07,1.88E-07,
1627889400,8/1/2021 19:30,,3.57E-06,2.71E-06,1.71E-06,9.75E-07,1.89E-07,
1627890300,8/1/2021 19:45,,3.58E-06,2.71E-06,1.72E-06,9.78E-07,1.89E-07,
1627891200,8/1/2021 20:00,,3.59E-06,2.72E-06,1.72E-06,9.80E-07,1.90E-07,
1627892100,8/1/2021 20:15,,3.59E-06,2.72E-06,1.72E-06,9.83E-07,1.92E-07,
1627893000,8/1/2021 20:30,,3.60E-06,2.72E-06,1.73E-06,9.85E-07,1.93E-07,
1627893900,8/1/2021 20:45,,3.60E-06,2.72E-06,1.73E-06,9.88E-07,1.94E-07,
1627894800,8/1/2021 21:00,,3.61E-06,2.73E-06,1.74E-06,9.90E-07,1.96E-07,
1627895700,8/1/2021 21:15,,3.62E-06,2.73E-06,1.74E-06,9.93E-07,1.97E-07,
1627896600,8/1/2021 21:30,,3.62E-06,2.73E-06,1.74E-06,9.95E-07,1.99E-07,
1627897500,8/1/2021 21:45,,3.63E-06,2.73E-06,1.75E-06,9.97E-07,2.01E-07,
1627898400,8/1/2021 22:00,,3.63E-06,2.74E-06,1.75E-06,1.00E-06,2.03E-07,
1627899300,8/1/2021 22:15,,3.64E-06,2.74E-06,1.76E-06,1.00E-06,2.05E-07,
1627900200,8/1/2021 22:30,,3.65E-06,2.74E-06,1.76E-06,1.00E-06,2.07E-07,
1627901100,8/1/2021 22:45,,3.65E-06,2.74E-06,1.76E-06,1.01E-06,2.10E-07,
1627902000,8/1/2021 23:00,,3.66E-06,2.75E-06,1.77E-06,1.01E-06,2.12E-07,
1627902900,8/1/2021 23:15,,3.66E-06,2.75E-06,1.77E-06,1.01E-06,2.15E-07,
1627903800,8/1/2021 23:30,,3.67E-06,2.75E-06,1.77E-06,1.01E-06,2.17E-07,
1627904700,8/1/2021 23:45,,3.67E-06,2.75E-06,1.77E-06,1.01E-06,2.20E-07,
1627905600,8/2/2021 0:00,,3.67E-06,2.75E-06,1.78E-06,1.01E-06,2.23E-07,
1627906500,8/2/2021 0:15,,3.68E-06,2.75E-06,1.78E-06,1.02E-06,2.26E-07,
1627907400,8/2/2021 0:30,,3.68E-06,2.75E-06,1.78E-06,1.02E-06,2.29E-07,
1627908300,8/2/2021 0:45,,3.69E-06,2.75E-06,1.79E-06,1.02E-06,2.32E-07,
1627909200,8/2/2021 1:00,,3.69E-06,2.76E-06,1.79E-06,1.02E-06,2.35E-07,
1627910100,8/2/2021 1:15,,3.70E-06,2.76E-06,1.79E-06,1.02E-06,2.38E-07,
1627911000,8/2/2021 1:30,,3.70E-06,2.76E-06,1.79E-06,1.02E-06,2.41E-07,
1627911900,8/2/2021 1:45,,3.71E-06,2.76E-06,1.79E-06,1.02E-06,2.44E-07,
1627912800,8/2/2021 2:00,,3.71E-06,2.76E-06,1.80E-06,1.02E-06,2.48E-07,
1627913700,8/2/2021 2:15,,3.71E-06,2.76E-06,1.80E-06,1.02E-06,2.51E-07,
1627914600,8/2/2021 2:30,,3.72E-06,2.76E-06,1.80E-06,1.02E-06,2.54E-07,
1627915500,8/2/2021 2:45,,3.73E-06,2.76E-06,1.80E-06,1.02E-06,2.58E-07,
1627916400,8/2/2021 3:00,,3.73E-06,2.76E-06,1.81E-06,1.02E-06,2.61E-07,
1627917300,8/2/2021 3:15,,3.74E-06,2.76E-06,1.81E-06,1.02E-06,2.65E-07,
1627918200,8/2/2021 3:30,,3.74E-06,2.76E-06,1.81E-06,1.02E-06,2.68E-07,
1627919100,8/2/2021 3:45,,3.75E-06,2.76E-06,1.81E-06,1.02E-06,2.71E-07,
1627920000,8/2/2021 4:00,,3.76E-06,2.76E-06,1.81E-06,1.02E-06,2.75E-07,
1627920900,8/2/2021 4:15,,3.76E-06,2.76E-06,1.81E-06,1.02E-06,2.78E-07,
1627921800,8/2/2021 4:30,,3.77E-06,2.76E-06,1.82E-06,1.02E-06,2.81E-07,
1627922700,8/2/2021 4:45,,3.77E-06,2.76E-06,1.82E-06,1.02E-06,2.85E-07,
1627923600,8/2/2021 5:00,,3.78E-06,2.76E-06,1.82E-06,1.02E-06,2.88E-07,
1627924500,8/2/2021 5:15,,3.79E-06,2.77E-06,1.82E-06,1.02E-06,2.91E-07,
1627925400,8/2/2021 5:30,,3.79E-06,2.77E-06,1.82E-06,1.02E-06,2.94E-07,
1627926300,8/2/2021 5:45,,3.80E-06,2.77E-06,1.82E-06,1.01E-06,2.97E-07,
