Date_Time,P2C,P3C,P4C,P6C,,,,,
3/8/2022 5:45,,2724.149052,2733.048071,2737.320002,,,,,
3/8/2022 6:00,,2724.149635,2733.046905,2737.320586,,,,,
3/8/2022 6:15,,2724.148469,2733.047488,2737.321169,,,,,
3/8/2022 6:30,,2724.147303,2733.046322,2737.321752,,,,,
3/8/2022 6:45,,2724.148469,2733.045739,2737.321169,,,,,
3/8/2022 7:00,,2724.148469,2733.045739,2737.322918,,,,,
3/8/2022 7:15,,2724.151971,2733.048071,2737.325251,,,,,
3/8/2022 7:30,,2724.149442,2733.048461,2737.32739,,,,,
3/8/2022 7:45,,2724.150222,2733.05099,2737.32817,,,,,
3/8/2022 8:00,,2724.149832,2733.05235,2737.329529,,,,,
3/8/2022 8:15,,2724.147496,2733.050014,2737.325444,,,,,
3/8/2022 8:30,,2724.146133,2733.048071,2737.320582,,,,,
3/8/2022 8:45,,2724.14672,2733.046319,2737.319999,,,,,
3/8/2022 9:00,,2724.145554,2733.048071,2737.315334,,,,,
3/8/2022 9:15,,2724.145554,2733.046322,2737.313585,,,,,
3/8/2022 9:30,,2724.149249,2733.044769,2737.312032,,,,,
3/8/2022 9:45,,2724.144197,2733.038548,2737.30698,,,,,
3/8/2022 10:00,,2724.140305,2733.034656,2737.303088,,,,,
3/8/2022 10:15,,2724.141278,2733.036799,2737.305811,,,,,
3/8/2022 10:30,,2724.140502,2733.037772,2737.306784,,,,,
3/8/2022 10:45,,2724.137779,2733.035629,2737.305811,,,,,
3/8/2022 11:00,,2724.139725,2733.037575,2737.309506,,,,,
3/8/2022 11:15,,2724.141475,2733.038745,2737.311255,,,,,
3/8/2022 11:30,,2724.140892,2733.038161,2737.312422,,,,,
3/8/2022 11:45,,2724.135837,2733.036605,2737.310866,,,,,
3/8/2022 12:00,,2724.137196,2733.036215,2737.308726,,,,,
3/8/2022 12:15,,2724.138752,2733.037772,2737.311452,,,,,
3/8/2022 12:30,,2724.135837,2733.034856,2737.307367,,,,,
3/8/2022 12:45,,2724.131565,2733.032333,2737.304844,,,,,
3/8/2022 13:00,,2724.132535,2733.031554,2737.304065,,,,,
3/8/2022 13:15,,2724.137779,2733.035629,2737.30756,,,,,
3/8/2022 13:30,,2724.137976,2733.037575,2737.309506,,,,,
3/8/2022 13:45,,2724.138752,2733.034853,2737.306784,,,,,
3/8/2022 14:00,,2724.135057,2733.034656,2737.306587,,,,,
3/8/2022 14:15,,2724.136613,2733.035632,2737.306394,,,,,
3/8/2022 14:30,,2724.139529,2733.036799,2737.310479,,,,,
3/8/2022 14:45,,2724.140892,2733.038161,2737.310092,,,,,
3/8/2022 15:00,,2724.138363,2733.035632,2737.307563,,,,,
3/8/2022 15:15,,2724.134277,2733.035046,2737.303478,,,,,
3/8/2022 15:30,,2724.138363,2733.035632,2737.305814,,,,,
3/8/2022 15:45,,2724.139725,2733.036995,2737.308926,,,,,
3/8/2022 16:00,,2724.139725,2733.040494,2737.310676,,,,,
3/8/2022 16:15,,2724.138752,2733.037772,2737.307953,,,,,
3/8/2022 16:30,2723.142241,2724.136806,2733.037575,2737.307757,,,,,
3/8/2022 16:45,2723.120858,2724.136417,2733.037185,2737.307367,,,,,
3/8/2022 17:00,2723.112891,2724.134277,2733.035046,2737.305227,,,,,
3/8/2022 17:15,2723.11503,2724.136417,2733.035436,2737.305617,,,,,
3/8/2022 17:30,2723.129026,2724.134667,2733.035436,2737.305617,,,,,
3/8/2022 17:45,,2724.139725,2733.038745,2737.305427,,,,,
3/8/2022 18:00,,2724.137976,2733.040494,2737.307177,,,,,
3/8/2022 18:15,,2724.141278,2733.043216,2737.310479,,,,,
3/8/2022 18:30,,2724.143414,2733.044183,2737.314364,,,,,
3/8/2022 18:45,,2724.139725,2733.043413,2737.315924,,,,,
3/8/2022 19:00,,2724.142645,2733.043413,2737.314174,,,,,
3/8/2022 19:15,,2724.144394,2733.045162,2737.315924,,,,,
3/8/2022 19:30,,2724.146143,2733.045162,2737.317673,,,,,
3/8/2022 19:45,,2724.14556,2733.046329,2737.320009,,,,,
3/8/2022 20:00,,2724.143228,2733.043996,2737.318256,,,,,
3/8/2022 20:15,,2724.144394,2733.045162,2737.321172,,,,,
3/8/2022 20:30,,2724.143811,2733.046329,2737.322338,,,,,
3/8/2022 20:45,,2724.144394,2733.043413,2737.320592,,,,,
3/8/2022 21:00,,2724.14673,2733.046329,2737.320589,,,,,
3/8/2022 21:15,,2724.144394,2733.045162,2737.320592,,,,,
3/8/2022 21:30,,2724.141478,2733.043996,2737.321175,,,,,
3/8/2022 21:45,,2724.143421,2733.045939,2737.320199,,,,,
3/8/2022 22:00,,2724.143224,2733.043993,2737.321172,,,,,
3/8/2022 22:15,,2724.142641,2733.04166,2737.320589,,,,,
3/8/2022 22:30,,2724.142645,2733.042243,2737.321172,,,,,
3/8/2022 22:45,,2724.140309,2733.042827,2737.320006,,,,,
3/8/2022 23:00,,2724.141475,2733.043993,2737.321172,,,,,
3/8/2022 23:15,,2724.138949,2733.043216,2737.330892,,,,,
3/8/2022 23:30,,2724.140312,2733.04283,2737.330505,,,,,
3/8/2022 23:45,,2724.138559,2733.042247,2737.329922,,,,,
3/9/2022 0:00,,2724.138559,2733.043996,2737.333421,,,,,
3/9/2022 0:15,,2724.141475,2733.043413,2737.332838,,,,,
3/9/2022 0:30,,2724.138946,2733.043213,2737.332058,,,,,
3/9/2022 0:45,,2724.139719,2733.042237,2737.331082,,,,,
3/9/2022 1:00,,2724.140885,2733.043403,2737.332248,,,,,
3/9/2022 1:15,,2724.140885,2733.043403,2737.330499,,,,,
3/9/2022 1:30,,2724.139526,2733.043793,2737.32622,,,,,
3/9/2022 1:45,,2724.140888,2733.045156,2737.327003,,,,,
3/9/2022 2:00,,2724.142055,2733.046322,2737.323501,,,,,
3/9/2022 2:15,,2724.140895,2733.046322,2737.323501,,,,,
3/9/2022 2:30,,2724.142638,2733.046905,2737.324084,,,,,
3/9/2022 2:45,,2724.142645,2733.046322,2737.323501,,,,,
3/9/2022 3:00,,2724.141285,2733.046712,2737.32564,,,,,
3/9/2022 3:15,,2724.139149,2733.046325,2737.325254,,,,,
3/9/2022 3:30,,2724.140898,2733.048075,2737.325254,,,,,
3/9/2022 3:45,,2724.141282,2733.047878,2737.323308,,,,,
3/9/2022 4:00,,2724.139139,2733.049234,2737.321165,,,,,
3/9/2022 4:15,,2724.140888,2733.050984,2737.321745,,,,,
3/9/2022 4:30,,2724.140305,2733.053899,2737.321162,,,,,
3/9/2022 4:45,,2724.140305,2733.05215,2737.319413,,,,,
3/9/2022 5:00,,2724.140695,2733.05254,2737.322721,,,,,
3/9/2022 5:15,,2724.141475,2733.055069,2737.324081,,,,,
3/9/2022 5:30,,2724.141475,2733.055069,2737.327,,,,,
3/9/2022 5:45,,2724.141475,2733.055069,2737.330499,,,,,
3/9/2022 6:00,,2724.142448,2733.056042,2737.326224,,,,,
3/9/2022 6:15,,2724.144004,2733.057598,2737.329529,,,,,
3/9/2022 6:30,,2724.142641,2733.056235,2737.328166,,,,,
3/9/2022 6:45,,2724.143807,2733.057402,2737.332831,,,,,
3/9/2022 7:00,,2724.147113,2733.058958,2737.339636,,,,,
3/9/2022 7:15,,2724.147893,2733.057988,2737.336917,,,,,
3/9/2022 7:30,,2724.147893,2733.057988,2737.338666,,,,,
3/9/2022 7:45,,2724.147503,2733.055849,2737.333028,,,,,
3/9/2022 8:00,,2724.14614,2733.052737,2737.329916,,,,,
3/9/2022 8:15,,2724.144584,2733.050021,2737.330109,,,,,
3/9/2022 8:30,,2724.145943,2733.047882,2737.331468,,,,,
3/9/2022 8:45,,2724.146723,2733.045162,2737.332248,,,,,
3/9/2022 9:00,,2724.146723,2733.043413,2737.333998,,,,,
3/9/2022 9:15,,2724.144584,2733.041274,2737.333608,,,,,
3/9/2022 9:30,,2724.144001,2733.038941,2737.331275,,,,,
3/9/2022 9:45,,2724.143424,2733.035446,2737.32778,,,,,
3/9/2022 10:00,,2724.142248,2733.03136,2737.320196,,,,,
3/9/2022 10:15,,2724.147496,2733.03311,2737.318446,,,,,
3/9/2022 10:30,,2724.151581,2733.035446,2737.319033,,,,,
3/9/2022 10:45,,2724.150025,2733.03389,2737.305811,,,,,
3/9/2022 11:00,,2724.150805,2733.038168,2737.30834,,,,,
3/9/2022 11:15,,2724.151192,2733.040304,2737.308726,,,,,
3/9/2022 11:30,,2724.153131,2733.040494,2737.307167,,,,,
3/9/2022 11:45,,2724.149835,2733.038358,2737.305031,,,,,
3/9/2022 12:00,,2724.146533,2733.037385,2737.308726,,,,,
3/9/2022 12:15,,2724.14497,2733.038741,2737.304834,,,,,
3/9/2022 12:30,,2724.140502,2733.036022,2737.305614,,,,,
3/9/2022 12:45,,2724.141282,2733.035053,2737.302895,,,,,
3/9/2022 13:00,,2724.141278,2733.035049,2737.301142,,,,,
3/9/2022 13:15,,2724.140305,2733.035246,2737.303088,,,,,
3/9/2022 13:30,,2724.141861,2733.038551,2737.302895,,,,,
3/9/2022 13:45,,2724.141085,2733.039524,2737.307367,,,,,
3/9/2022 14:00,,2724.138369,2733.036219,2737.305811,,,,,
3/9/2022 14:15,,2724.134867,2733.036215,2737.304068,,,,,
3/9/2022 14:30,,2724.13564,2733.036989,2737.30659,,,,,
3/9/2022 14:45,,2724.135447,2733.035046,2737.306397,,,,,
3/9/2022 15:00,,2724.137976,2733.035826,2737.307177,,,,,
3/9/2022 15:15,,2724.136227,2733.035826,2737.305427,,,,,
3/9/2022 15:30,,2724.132728,2733.034076,2737.305427,,,,,
3/9/2022 15:45,,2724.137976,2733.034076,2737.305427,,,,,
3/9/2022 16:00,,2724.13681,2733.036409,2737.30776,,,,,
3/9/2022 16:15,,2724.137393,2733.036992,2737.306594,,,,,
3/9/2022 16:30,,2724.137976,2733.037575,2737.307177,,,,,
3/9/2022 16:45,,2724.136227,2733.034076,2737.303678,,,,,
3/9/2022 17:00,,2724.134671,2733.034269,2737.305621,,,,,
3/9/2022 17:15,,2724.133114,2733.034463,2737.304065,,,,,
3/9/2022 17:30,,2724.13506,2733.036409,2737.30776,,,,,
3/9/2022 17:45,,2724.137976,2733.037575,2737.308926,,,,,
3/9/2022 18:00,,2724.139725,2733.039324,2737.312425,,,,,
3/9/2022 18:15,,2724.137976,2733.037575,2737.310676,,,,,
3/9/2022 18:30,,2724.140312,2733.038741,2737.311842,,,,,
3/9/2022 18:45,,2724.137976,2733.039324,2737.310676,,,,,
3/9/2022 19:00,,2724.139146,2733.037575,2737.310676,,,,,
3/9/2022 19:15,,2724.137976,2733.039324,2737.310676,,,,,
3/9/2022 19:30,,2724.137393,2733.036992,2737.311842,,,,,
3/9/2022 19:45,,2724.137396,2733.037575,2737.312425,,,,,
3/9/2022 20:00,,2724.139146,2733.037575,2737.312425,,,,,
3/9/2022 20:15,,2724.138756,2733.038935,2737.310286,,,,,
3/9/2022 20:30,,2724.138756,2733.038355,2737.312035,,,,,
3/9/2022 20:45,,2724.13662,2733.037968,2737.311649,,,,,
3/9/2022 21:00,,2724.136227,2733.039324,2737.312415,,,,,
3/9/2022 21:15,,2724.134477,2733.039324,2737.311255,,,,,
3/9/2022 21:30,,2724.138559,2733.038158,2737.311839,,,,,
3/9/2022 21:45,,2724.139142,2733.040491,2737.314171,,,,,
3/9/2022 22:00,,2724.13759,2733.040687,2737.312618,,,,,
3/9/2022 22:15,,2724.138566,2733.038165,2737.310096,,,,,
3/9/2022 22:30,,2724.136233,2733.039331,2737.309513,,,,,
3/9/2022 22:45,,2724.133901,2733.038748,2737.310089,,,,,
3/9/2022 23:00,,2724.137203,2733.038551,2737.312232,,,,,
3/9/2022 23:15,,2724.138756,2733.040104,2737.313195,,,,,
3/9/2022 23:30,,2724.13565,2733.038748,2737.310089,,,,,
3/9/2022 23:45,,2724.137983,2733.039331,2737.310672,,,,,
3/10/2022 0:00,,2724.13565,2733.038748,2737.311839,,,,,
3/10/2022 0:15,,2724.139725,2733.039914,2737.313005,,,,,
3/10/2022 0:30,,2724.138566,2733.038165,2737.311255,,,,,
3/10/2022 0:45,,2724.138566,2733.038165,2737.311845,,,,,
3/10/2022 1:00,,2724.138566,2733.039914,2737.313005,,,,,
3/10/2022 1:15,,2724.139142,2733.035832,2737.310672,,,,,
3/10/2022 1:30,,2724.137976,2733.038165,2737.309506,,,,,
3/10/2022 1:45,,2724.138559,2733.036999,2737.310089,,,,,
3/10/2022 2:00,,2724.138566,2733.038165,2737.314754,,,,,
3/10/2022 2:15,,2724.138566,2733.036415,2737.311255,,,,,
3/10/2022 2:30,,2724.138566,2733.038165,2737.311255,,,,,
3/10/2022 2:45,,2724.137786,2733.039134,2737.313974,,,,,
3/10/2022 3:00,,2724.139725,2733.042823,2737.315914,,,,,
3/10/2022 3:15,,2724.140309,2733.043406,2737.313588,,,,,
3/10/2022 3:30,,2724.136806,2733.042823,2737.314164,,,,,
3/10/2022 3:45,,2724.138559,2733.043406,2737.311839,,,,,
3/10/2022 4:00,,2724.137783,2733.037382,2737.311062,,,,,
3/10/2022 4:15,,2724.139146,2733.039324,2737.315924,,,,,
3/10/2022 4:30,,2724.137396,2733.037575,2737.312425,,,,,
3/10/2022 4:45,,2724.139729,2733.039908,2737.311259,,,,,
3/10/2022 5:00,,2724.135644,2733.036992,2737.311842,,,,,
3/10/2022 5:15,,2724.13681,2733.039908,2737.313008,,,,,
3/10/2022 5:30,,2724.138559,2733.039908,2737.313008,,,,,
3/10/2022 5:45,,2724.137976,2733.039324,2737.314174,,,,,
3/10/2022 6:00,,2724.137393,2733.036992,2737.311842,,,,,
3/10/2022 6:15,,2724.13681,2733.038158,2737.313008,,,,,
3/10/2022 6:30,,2724.137393,2733.038741,2737.311842,,,,,
3/10/2022 6:45,,2724.137393,2733.040491,2737.310092,,,,,
3/10/2022 7:00,,2724.137979,2733.041077,2737.313008,,,,,
3/10/2022 7:15,,2724.140895,2733.041074,2737.314174,,,,,
3/10/2022 7:30,,2724.139725,2733.042243,2737.314174,,,,,
3/10/2022 7:45,,2724.138173,2733.040101,2737.314951,,,,,
3/10/2022 8:00,,2724.136806,2733.039324,2737.313005,,,,,
3/10/2022 8:15,,2724.139142,2733.040491,2737.312422,,,,,
3/10/2022 8:30,,2724.139725,2733.039324,2737.311255,,,,,
3/10/2022 8:45,,2724.137976,2733.039324,2737.314164,,,,,
3/10/2022 9:00,,2724.139725,2733.039324,2737.314164,,,,,
3/10/2022 9:15,,2724.140892,2733.04224,2737.311832,,,,,
3/10/2022 9:30,,2724.13681,2733.039908,2737.311249,,,,,
3/10/2022 9:45,,2724.139142,2733.038741,2737.312422,,,,,
3/10/2022 10:00,,2724.13759,2733.037188,2737.312028,,,,,
3/10/2022 10:15,,2724.135067,2733.034666,2737.311255,,,,,
3/10/2022 10:30,,2724.135067,2733.038165,2737.309506,,,,,
3/10/2022 10:45,,2724.137786,2733.039134,2737.310476,,,,,
3/10/2022 11:00,,2724.138756,2733.038355,2737.312035,,,,,
3/10/2022 11:15,,2724.135067,2733.034666,2737.308346,,,,,
3/10/2022 11:30,,2724.135067,2733.036415,2737.309506,,,,,
3/10/2022 11:45,,2724.133901,2733.036999,2737.30718,,,,,
3/10/2022 12:00,,2724.138566,2733.036415,2737.308346,,,,,
3/10/2022 12:15,,2724.135067,2733.038165,2737.308346,,,,,
3/10/2022 12:30,,2724.135067,2733.036415,2737.308346,,,,,
3/10/2022 12:45,,2724.135454,2733.036802,2737.310482,,,,,
3/10/2022 13:00,,2724.13506,2733.039908,2737.311839,,,,,
3/10/2022 13:15,,2724.13739,2733.038738,2737.30834,,,,,
3/10/2022 13:30,,2724.137783,2733.039711,2737.311062,,,,,
3/10/2022 13:45,,2724.13681,2733.038158,2737.30776,,,,,
3/10/2022 14:00,,2724.137976,2733.037575,2737.308926,,,,,
3/10/2022 14:15,,2724.138559,2733.036409,2737.309509,,,,,
3/10/2022 14:30,,2724.137976,2733.037575,2737.307177,,,,,
3/10/2022 14:45,,2724.137976,2733.037575,2737.307177,,,,,
3/10/2022 15:00,,2724.136227,2733.037575,2737.310676,,,,,
3/10/2022 15:15,2723.14574,2724.137976,2733.035826,2737.307177,,,,,
3/10/2022 15:30,2723.13583,2724.135644,2733.036992,2737.308343,,,,,
3/10/2022 15:45,2723.12533,2724.13506,2733.036409,2737.30776,,,,,
3/10/2022 16:00,2723.120855,2724.137003,2733.036602,2737.309703,,,,,
3/10/2022 16:15,2723.11464,2724.138366,2733.039714,2737.309896,,,,,
3/10/2022 16:30,2723.110948,2724.135254,2733.036602,2737.307953,,,,,
3/10/2022 16:45,2723.110169,2724.134474,2733.035822,2737.307173,,,,,
3/10/2022 17:00,2723.109586,2724.13506,2733.036989,2737.30659,,,,,
3/10/2022 17:15,2723.110752,2724.137976,2733.037575,2737.307757,,,,,
3/10/2022 17:30,2723.112501,2724.137976,2733.041074,2737.311255,,,,,
3/10/2022 17:45,2723.111918,2724.137393,2733.038741,2737.310672,,,,,
3/10/2022 18:00,2723.109782,2724.138756,2733.040104,2737.310286,,,,,
3/10/2022 18:15,2723.109979,2724.138952,2733.040301,2737.310482,,,,,
3/10/2022 18:30,2723.109782,2724.138756,2733.040104,2737.311445,,,,,
3/10/2022 18:45,2723.108426,2724.140309,2733.040497,2737.311839,,,,,
3/10/2022 19:00,2723.110752,2724.139725,2733.043413,2737.314754,,,,,
3/10/2022 19:15,2723.110169,2724.140892,2733.04283,2737.314171,,,,,
3/10/2022 19:30,2723.111918,2724.142641,2733.04108,2737.314171,,,,,
3/10/2022 19:45,2723.116003,2724.142058,2733.040497,2737.313588,,,,,
3/10/2022 20:00,2723.124754,2724.142641,2733.04283,2737.314171,,,,,
3/10/2022 20:15,2723.141665,2724.142058,2733.042247,2737.317087,,,,,
3/10/2022 20:30,,2724.142641,2733.043999,2737.31767,,,,,
3/10/2022 20:45,,2724.142838,2733.044776,2737.313198,,,,,
3/10/2022 21:00,,2724.144974,2733.045162,2737.320582,,,,,
3/10/2022 21:15,,2724.144584,2733.043023,2737.318443,,,,,
3/10/2022 21:30,,2724.143221,2733.046908,2737.320579,,,,,
3/10/2022 21:45,,2724.142255,2733.044773,2737.319613,,,,,
3/10/2022 22:00,,2724.143814,2733.043993,2737.319423,,,,,
3/10/2022 22:15,,2724.14498,2733.046908,2737.318839,,,,,
3/10/2022 22:30,,2724.143034,2733.044962,2737.322142,,,,,
3/10/2022 22:45,,2724.144587,2733.046515,2737.323694,,,,,
3/10/2022 23:00,,2724.14673,2733.046908,2737.320589,,,,,
3/10/2022 23:15,,2724.145564,2733.047492,2737.322921,,,,,
3/10/2022 23:30,,2724.143814,2733.045742,2737.321172,,,,,
3/10/2022 23:45,,2724.143231,2733.045159,2737.320589,,,,,
3/11/2022 0:00,,2724.141675,2733.045352,2737.319033,,,,,
3/11/2022 0:15,,2724.143221,2733.043989,2737.319419,,,,,
3/11/2022 0:30,,2724.143804,2733.044573,2737.318253,,,,,
3/11/2022 0:45,,2724.144387,2733.043406,2737.317087,,,,,
3/11/2022 1:00,,2724.143804,2733.044573,2737.320002,,,,,
3/11/2022 1:15,,2724.141478,2733.043406,2737.317087,,,,,
3/11/2022 1:30,,2724.140305,2733.041074,2737.316504,,,,,
3/11/2022 1:45,,2724.140888,2733.043406,2737.317087,,,,,
3/11/2022 2:00,,2724.145554,2733.044573,2737.318253,,,,,
3/11/2022 2:15,,2724.143221,2733.043989,2737.319419,,,,,
3/11/2022 2:30,,2724.141472,2733.04224,2737.31592,,,,,
3/11/2022 2:45,,2724.143034,2733.043213,2737.318643,,,,,
3/11/2022 3:00,,2724.144974,2733.045742,2737.317673,,,,,
3/11/2022 3:15,,2724.143814,2733.045742,2737.319423,,,,,
3/11/2022 3:30,,2724.144584,2733.045352,2737.322532,,,,,
3/11/2022 3:45,,2724.143221,2733.043989,2737.319419,,,,,
3/11/2022 4:00,,2724.145554,2733.044573,2737.320002,,,,,
3/11/2022 4:15,,2724.145554,2733.044573,2737.321752,,,,,
3/11/2022 4:30,,2724.14497,2733.045739,2737.321169,,,,,
3/11/2022 4:45,,2724.145164,2733.044183,2737.321362,,,,,
3/11/2022 5:00,,2724.143801,2733.046319,2737.319999,,,,,
3/11/2022 5:15,,2724.145357,2733.046125,2737.319806,,,,,
3/11/2022 5:30,,2724.14633,2733.047098,2737.324278,,,,,
3/11/2022 5:45,,2724.145357,2733.046125,2737.323305,,,,,
3/11/2022 6:00,,2724.14633,2733.045349,2737.322528,,,,,
3/11/2022 6:15,,2724.143801,2733.044569,2737.323498,,,,,
3/11/2022 6:30,,2724.144387,2733.043986,2737.322915,,,,,
3/11/2022 6:45,,2724.144001,2733.0436,2737.325447,,,,,
3/11/2022 7:00,,2724.141672,2733.044189,2737.326617,,,,,
3/11/2022 7:15,,2724.142058,2733.041077,2737.325254,,,,,
3/11/2022 7:30,,2724.138169,2733.040687,2737.324864,,,,,
3/11/2022 7:45,,2724.138756,2733.040104,2737.322532,,,,,
3/11/2022 8:00,,2724.139732,2733.040501,2737.321758,,,,,
3/11/2022 8:15,,2724.137593,2733.040111,2737.321369,,,,,
3/11/2022 8:30,,2724.139332,2733.038941,2737.31845,,,,,
3/11/2022 8:45,,2724.137969,2733.039328,2737.316497,,,,,
3/11/2022 9:00,,2724.137,2733.038358,2737.313778,,,,,
3/11/2022 9:15,,2724.141672,2733.04127,2737.313781,,,,,
3/11/2022 9:30,,2724.143228,2733.039908,2737.312418,,,,,
3/11/2022 9:45,,2724.140119,2733.040297,2737.309309,,,,,
3/11/2022 10:00,,2724.138752,2733.037192,2737.305034,,,,,
3/11/2022 10:15,,2724.141082,2733.034273,2737.303865,,,,,
3/11/2022 10:30,,2724.136803,2733.031744,2737.304834,,,,,
3/11/2022 10:45,,2724.136803,2733.031744,2737.304834,,,,,
3/11/2022 11:00,,2724.134471,2733.031161,2737.302502,,,,,
3/11/2022 11:15,,2724.137776,2733.034466,2737.307557,,,,,
3/11/2022 11:30,,2724.139725,2733.035246,2737.309506,,,,,
3/11/2022 11:45,,2724.138752,2733.036022,2737.308533,,,,,
3/11/2022 12:00,,2724.136806,2733.035826,2737.305417,,,,,
3/11/2022 12:15,,2724.137586,2733.033107,2737.309116,,,,,
3/11/2022 12:30,,2724.133314,2733.034083,2737.304844,,,,,
3/11/2022 12:45,2723.134854,2724.133508,2733.034276,2737.303288,,,,,
3/11/2022 13:00,,2724.133118,2733.032137,2737.304648,,,,,
3/11/2022 13:15,,2724.133118,2733.035636,2737.304648,,,,,
3/11/2022 13:30,,2724.13642,2733.035439,2737.3062,,,,,
3/11/2022 13:45,,2724.134674,2733.033693,2737.304454,,,,,
3/11/2022 14:00,,2724.132145,2733.032913,2737.303675,,,,,
3/11/2022 14:15,,2724.134477,2733.031747,2737.302508,,,,,
3/11/2022 14:30,2723.126303,2724.137783,2733.034473,2737.305814,,,,,
3/11/2022 14:45,2723.13641,2724.138563,2733.037002,2737.310092,,,,,
3/11/2022 15:00,2723.126693,2724.138173,2733.040111,2737.309703,,,,,
3/11/2022 15:15,2723.113081,2724.136227,2733.036415,2737.307757,,,,,
3/11/2022 15:30,2723.105504,2724.136227,2733.036415,2737.307757,,,,,
3/11/2022 15:45,2723.103754,2724.145554,2733.036415,2737.309506,,,,,
3/11/2022 16:00,2723.114247,2724.14672,2733.037582,2737.312422,,,,,
3/11/2022 16:15,,2724.144581,2733.037192,2737.310282,,,,,
3/11/2022 16:30,,2724.139915,2733.036026,2737.303868,,,,,
3/11/2022 16:45,,2724.140309,2733.034669,2737.302512,,,,,
3/11/2022 17:00,,2724.138559,2733.03408,2737.304261,,,,,
3/11/2022 17:15,,2724.140502,2733.036022,2737.306204,,,,,
3/11/2022 17:30,,2724.138946,2733.034466,2737.307567,,,,,
3/11/2022 17:45,,2724.142645,2733.036995,2737.325251,,,,,
3/11/2022 18:00,,2724.143811,2733.036412,2737.331665,,,,,
3/11/2022 18:15,,2724.144977,2733.039328,2737.334581,,,,,
3/11/2022 18:30,,2724.14556,2733.04166,2737.333414,,,,,
3/11/2022 18:45,,2724.146726,2733.042827,2737.332831,,,,,
3/11/2022 19:00,,2724.14556,2733.04341,2737.331665,,,,,
3/11/2022 19:15,,2724.146923,2733.043023,2737.32836,,,,,
3/11/2022 19:30,,2724.14731,2733.04341,2737.323498,,,,,
3/11/2022 19:45,,2724.146143,2733.043993,2737.320582,,,,,
3/11/2022 20:00,,2724.148476,2733.044576,2737.316507,,,,,
3/11/2022 20:15,,2724.150225,2733.041077,2737.311259,,,,,
3/11/2022 20:30,,2724.144394,2733.040494,2737.303678,,,,,
3/11/2022 20:45,,2724.145753,2733.041854,2737.303288,,,,,
3/11/2022 21:00,,2724.143807,2733.039908,2737.298423,,,,,
3/11/2022 21:15,,2724.144967,2733.041657,2737.301342,,,,,
3/11/2022 21:30,,2724.144391,2733.040491,2737.301925,,,,,
3/11/2022 21:45,,2724.143414,2733.040104,2737.301539,,,,,
3/11/2022 22:00,,2724.144391,2733.04283,2737.302515,,,,,
3/11/2022 22:15,,2724.148669,2733.04186,2737.302125,,,,,
3/11/2022 22:30,,2724.144387,2733.042247,2737.299013,,,,,
3/11/2022 22:45,,2724.147889,2733.044579,2737.301345,,,,,
3/11/2022 23:00,,2724.147306,2733.047495,2737.297263,,,,,
3/11/2022 23:15,,2724.145554,2733.048661,2737.292012,,,,,
3/11/2022 23:30,,2724.146723,2733.050411,2737.286764,,,,,
3/11/2022 23:45,,2724.146723,2733.050411,2737.288513,,,,,
3/12/2022 0:00,,2724.145557,2733.049244,2737.283848,,,,,
3/12/2022 0:15,,2724.145557,2733.050404,2737.283848,,,,,
3/12/2022 0:30,,2724.146723,2733.055069,2737.281516,,,,,
3/12/2022 0:45,,2724.149056,2733.059151,2737.282099,,,,,
3/12/2022 1:00,,2724.146723,2733.060317,2737.281516,,,,,
3/12/2022 1:15,,2724.147113,2733.064206,2737.280156,,,,,
3/12/2022 1:30,,2724.147503,2733.067515,2737.280546,,,,,
3/12/2022 1:45,,2724.146723,2733.070234,2737.278017,,,,,
3/12/2022 2:00,,2724.147113,2733.072373,2737.276657,,,,,
3/12/2022 2:15,,2724.146723,2733.074902,2737.275688,,,,,
3/12/2022 2:30,,2724.146723,2733.076652,2737.272769,,,,,
3/12/2022 2:45,,2724.146333,2733.078011,2737.273548,,,,,
3/12/2022 3:00,,2724.147696,2733.082873,2737.274321,,,,,
3/12/2022 3:15,,2724.147889,2733.106388,2737.276854,,,,,
3/12/2022 3:30,,2724.144974,2733.098224,2737.279186,,,,,
3/12/2022 3:45,,2724.144974,2733.101723,2737.282685,,,,,
3/12/2022 4:00,,2724.143807,2733.104056,2737.285018,,,,,
3/12/2022 4:15,,2724.14614,2733.106388,2737.2891,,,,,
3/12/2022 4:30,,2724.143807,2733.105805,2737.293185,,,,,
3/12/2022 4:45,,2724.147306,2733.110473,2737.301932,,,,,
3/12/2022 5:00,,2724.14614,2733.114555,2737.302515,,,,,
3/12/2022 5:15,,2724.145943,2733.114359,2737.304068,,,,,
3/12/2022 5:30,,2724.148079,2733.116495,2737.306204,,,,,
3/12/2022 5:45,,2724.146333,2733.116498,2737.306207,,,,,
3/12/2022 6:00,,2724.14614,2733.120383,2737.311252,,,,,
3/12/2022 6:15,,2724.146723,2733.122136,2737.313585,,,,,
3/12/2022 6:30,,2724.148473,2733.120387,2737.311835,,,,,
3/12/2022 6:45,,2724.148473,2733.122136,2737.305427,,,,,
3/12/2022 7:00,,2724.150222,2733.123886,2737.300179,,,,,
3/12/2022 7:15,,2724.152168,2733.121163,2737.300956,,,,,
3/12/2022 7:30,,2724.150222,2733.119217,2737.29726,,,,,
3/12/2022 7:45,,2724.153138,2733.116885,2737.298426,,,,,
3/12/2022 8:00,,2724.153138,2733.115135,2737.301335,,,,,
