Date (MM/DD/YYYY),Time (HH:mm:ss),Cond uS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond uS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond uS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,pH,pH mV,Temp C,Vertical Position m,Battery V,Cable Pwr V
7/24/2021,8:43:07,39.6,-0.325,362.94,38,55.8,95.6,95.6,10.67,-0.461,0.02,54.8,36,23.72,0,1.205,7.41,-37.4,10.497,-0.327,5.01,0
7/24/2021,8:48:08,39.6,-0.324,362.14,37.92,55.7,95.6,95.6,10.65,-0.46,0.02,54.7,36,6.08,0,1.216,7.42,-37.6,10.559,-0.326,5.01,0
7/24/2021,9:00:00,39.7,-0.324,359.78,37.67,55.6,95.5,95.5,10.6,-0.46,0.02,54.7,36,21.61,0,1.207,7.4,-36.8,10.701,-0.326,5.01,0
7/24/2021,9:03:11,39.8,-0.324,359.47,37.64,55.6,95.5,95.5,10.59,-0.459,0.02,54.7,36,21.6,0,1.205,7.41,-37.5,10.739,-0.326,5.01,0
7/24/2021,9:08:12,39.8,-0.324,358.69,37.55,55.6,95.4,95.4,10.57,-0.459,0.02,54.7,36,35.9,0,1.216,7.41,-37.5,10.788,-0.324,5.02,0
7/24/2021,9:13:13,39.9,-0.324,358.18,37.5,55.7,95.4,95.4,10.57,-0.46,0.02,54.7,36,26.49,0,1.208,7.41,-37.5,10.812,-0.327,5.01,0
7/24/2021,9:18:14,39.9,-0.325,357.32,37.41,55.7,95.5,95.5,10.57,-0.46,0.02,54.7,36,51.23,0,1.205,7.41,-37.4,10.832,-0.327,5.01,0
7/24/2021,9:23:15,39.9,-0.324,356.49,37.32,55.6,95.6,95.6,10.56,-0.46,0.02,54.6,36,51.19,0,1.22,7.43,-38.2,10.895,-0.326,5.01,0
7/24/2021,9:28:16,40,-0.324,355.14,37.18,55.5,95.7,95.7,10.55,-0.459,0.02,54.6,35,21.7,0,1.21,7.43,-38.6,10.983,-0.327,5.01,0
7/24/2021,9:33:17,40,-0.324,353.97,37.06,55.5,95.7,95.7,10.53,-0.46,0.02,54.5,35,21.99,0,1.207,7.44,-38.8,11.09,-0.325,5.02,0
7/24/2021,9:38:18,40.1,-0.324,352.88,36.95,55.5,95.6,95.6,10.49,-0.459,0.02,54.5,35,23.66,0,1.209,7.42,-37.9,11.191,-0.326,5.01,0
7/24/2021,9:43:19,40.2,-0.324,352.03,36.86,55.4,95.6,95.6,10.47,-0.459,0.02,54.5,35,13.54,0,1.207,7.43,-38.3,11.287,-0.326,5.01,0
7/24/2021,9:48:20,40.3,-0.323,351,36.75,55.4,95.7,95.7,10.47,-0.458,0.02,54.5,35,24.12,0,1.208,7.43,-38.5,11.345,-0.325,5.01,0
7/24/2021,9:53:21,40.3,-0.323,350.61,36.71,55.4,95.7,95.7,10.46,-0.458,0.02,54.5,35,12.04,0,1.207,7.45,-39.5,11.364,-0.324,5.01,0
7/24/2021,9:58:22,40.3,-0.322,350.13,36.66,55.4,95.6,95.6,10.45,-0.457,0.02,54.5,35,11.16,0,1.206,7.45,-39.5,11.375,-0.323,5.02,0
7/24/2021,10:03:23,40.3,-0.323,349.39,36.58,55.4,95.8,95.8,10.46,-0.458,0.02,54.5,35,26.8,0,1.207,7.45,-39.5,11.419,-0.326,5.01,0
7/24/2021,10:08:24,40.4,-0.324,348.51,36.49,55.4,96,96,10.45,-0.46,0.02,54.4,35,12.76,0,1.206,7.46,-39.9,11.534,-0.327,5.01,0
7/24/2021,10:13:25,40.5,-0.323,347.59,36.39,55.4,95.8,95.8,10.42,-0.458,0.02,54.4,35,47.3,0,1.207,7.47,-40.8,11.575,-0.324,5.01,0
7/24/2021,10:18:26,40.5,-0.322,347.02,36.33,55.4,95.7,95.7,10.41,-0.457,0.02,54.4,35,15.66,0,1.207,7.45,-39.4,11.617,-0.324,5.01,0
7/24/2021,10:23:27,40.6,-0.323,343.5,35.96,55.3,96.1,96.1,10.42,-0.457,0.02,54.4,35,25.7,0,1.207,7.47,-40.6,11.726,-0.324,5.02,0
7/24/2021,10:28:28,40.8,-0.323,343.93,36.01,55.3,96.2,96.2,10.38,-0.457,0.02,54.4,35,6.4,0,1.208,7.48,-41.4,11.934,-0.324,5.01,0
7/24/2021,10:33:29,40.9,-0.322,343.02,35.91,55.3,96.1,96.1,10.34,-0.457,0.02,54.3,35,45.62,0,1.205,7.48,-41.6,12.083,-0.323,5.01,0
7/24/2021,10:38:30,41,-0.321,342.15,35.82,55.3,95.7,95.7,10.28,-0.456,0.02,54.4,35,6.14,0,1.217,7.47,-40.9,12.138,-0.323,5.01,0
7/24/2021,10:43:31,41,-0.32,339.93,35.59,55.4,95.5,95.5,10.26,-0.454,0.02,54.4,35,11.05,0,1.212,7.45,-39.7,12.123,-0.322,5.02,0
7/24/2021,10:48:32,41.1,-0.319,341.52,35.76,55.4,95.5,95.5,10.26,-0.453,0.02,54.5,35,26.6,0,1.207,7.45,-39.5,12.094,-0.322,5.02,0
7/24/2021,10:53:33,41.1,-0.319,341.33,35.74,55.5,95.6,95.6,10.28,-0.453,0.02,54.6,35,32.43,0,1.215,7.43,-38.6,12.071,-0.321,5.01,0
7/24/2021,10:58:34,41.1,-0.319,341.06,35.71,55.5,95.6,95.6,10.29,-0.452,0.02,54.6,35,28.23,0,1.217,7.45,-39.7,12.058,-0.321,5.02,0
7/24/2021,11:03:35,41.1,-0.318,340.66,35.67,55.5,95.7,95.7,10.3,-0.451,0.02,54.6,35,25.44,0,1.216,7.45,-39.5,12.035,-0.319,5.02,0
7/24/2021,11:08:36,41.1,-0.319,340.04,35.6,55.6,95.6,95.6,10.3,-0.452,0.02,54.6,36,25.73,0,1.209,7.44,-39,12.015,-0.321,5,0
7/24/2021,11:13:37,41.1,-0.318,340.01,35.6,55.6,95.5,95.5,10.3,-0.451,0.02,54.6,36,21.94,0,1.211,7.45,-39.5,11.995,-0.32,5.01,0
7/24/2021,11:18:38,41.1,-0.317,339.42,35.54,55.6,95.5,95.5,10.3,-0.45,0.02,54.7,36,21.84,0,1.215,7.44,-39,11.974,-0.316,5.01,0
7/24/2021,11:23:39,41.1,-0.317,338.9,35.48,55.7,95.4,95.4,10.29,-0.45,0.02,54.7,36,28.04,0,1.213,7.43,-38.4,11.946,-0.32,5.01,0
7/24/2021,11:28:40,41.1,-0.317,339,35.49,55.8,95.4,95.4,10.3,-0.45,0.02,54.8,36,13.84,0,1.212,7.44,-39.1,11.916,-0.319,5.01,0
7/24/2021,11:33:41,41.1,-0.317,338.31,35.42,55.8,95.5,95.5,10.31,-0.45,0.02,54.8,36,57.49,0,1.206,7.43,-38.5,11.887,-0.32,5.01,0
7/24/2021,11:38:42,41.1,-0.319,338.04,35.39,55.8,95.7,95.7,10.34,-0.452,0.02,54.8,36,31.68,0,1.207,7.43,-38.8,11.872,-0.321,5.01,0
7/24/2021,11:43:43,41.1,-0.318,337.68,35.35,55.8,95.9,95.9,10.36,-0.451,0.02,54.8,36,25.88,0,1.206,7.45,-39.6,11.886,-0.32,5,0
7/24/2021,11:48:44,41.1,-0.318,336.87,35.27,55.7,95.9,95.9,10.35,-0.451,0.02,54.8,36,13.11,0,1.207,7.46,-40.2,11.913,-0.319,5.01,0
7/24/2021,11:53:45,41.1,-0.319,335.94,35.17,55.7,96.1,96.1,10.36,-0.452,0.02,54.7,36,19.75,0,1.207,7.46,-40.3,11.982,-0.321,5,0
7/24/2021,11:58:46,41.1,-0.319,335.26,35.1,55.6,96,96,10.33,-0.452,0.02,54.7,36,38.94,0,1.208,7.48,-41.1,12.034,-0.32,5.01,0
7/24/2021,12:03:47,41.2,-0.319,334.6,35.03,55.6,95.9,95.9,10.32,-0.452,0.02,54.7,36,31.17,0,1.206,7.47,-40.6,12.074,-0.321,5.01,0
7/24/2021,12:08:48,41.2,-0.319,333.53,34.92,55.6,96,96,10.31,-0.452,0.02,54.7,36,10.22,0,1.212,7.48,-41.2,12.131,-0.32,5,0
7/24/2021,12:13:49,41.3,-0.32,332.73,34.84,55.6,96,96,10.3,-0.453,0.02,54.7,36,35.78,0,1.212,7.48,-41.5,12.175,-0.321,5.01,0
7/24/2021,12:18:50,41.3,-0.321,332.53,34.82,55.7,95.7,95.7,10.27,-0.454,0.02,54.7,36,13.62,0,1.207,7.46,-40.2,12.178,-0.323,5,0
7/24/2021,12:23:51,41.3,-0.321,332.16,34.78,55.7,95.7,95.7,10.27,-0.455,0.02,54.7,36,6.27,0,1.21,7.47,-40.6,12.16,-0.323,5.01,0
7/24/2021,12:28:52,41.3,-0.32,331.35,34.69,55.7,95.9,95.9,10.29,-0.454,0.02,54.7,36,7.86,0,1.201,7.47,-40.7,12.164,-0.322,5.01,0
7/24/2021,12:33:53,41.4,-0.321,329.41,34.49,55.6,96.2,96.2,10.3,-0.455,0.02,54.7,36,52.84,0,1.206,7.48,-41.2,12.272,-0.323,5,0
7/24/2021,12:38:54,41.6,-0.322,328.02,34.34,55.6,96.3,96.3,10.26,-0.457,0.02,54.6,36,11.55,0,1.207,7.49,-42.2,12.487,-0.323,5.01,0
7/24/2021,12:43:55,41.8,-0.322,325.89,34.12,55.5,96.1,96.1,10.18,-0.457,0.02,54.6,35,38.56,0,1.208,7.5,-42.6,12.728,-0.324,5,0
7/24/2021,12:48:56,42,-0.322,324.06,33.93,55.5,96,96,10.13,-0.457,0.02,54.6,35,44.71,0,1.209,7.5,-42.8,12.947,-0.323,5.01,0
7/24/2021,12:53:57,42.2,-0.32,321.1,33.62,55.4,96,96,10.08,-0.453,0.02,54.5,35,55.21,0,1.206,7.51,-42.9,13.153,-0.321,5.02,0
7/24/2021,12:58:58,42.3,-0.32,321.85,33.7,55.4,95.7,95.7,10.04,-0.453,0.02,54.5,35,10.1,0,1.206,7.5,-42.5,13.223,-0.321,5.01,0
7/24/2021,13:03:59,42.3,-0.321,321.67,33.68,55.4,95.7,95.7,10.02,-0.455,0.02,54.5,35,11.71,0,1.204,7.5,-42.8,13.276,-0.323,5.01,0
7/24/2021,13:09:00,42.3,-0.32,321.06,33.61,55.5,95.4,95.4,10,-0.454,0.02,54.6,35,24.26,0,1.211,7.47,-40.7,13.255,-0.322,5,0
7/24/2021,13:14:01,42.4,-0.319,320.13,33.52,55.5,95.9,95.9,10.03,-0.453,0.02,54.6,35,24.84,0,1.207,7.48,-41.8,13.288,-0.322,5.01,0
7/24/2021,13:19:02,42.4,-0.32,320.19,33.52,55.4,95.7,95.7,10.01,-0.453,0.02,54.5,35,28.81,0,1.212,7.49,-42,13.303,-0.322,5.02,0
7/24/2021,13:24:03,42.4,-0.321,319.07,33.41,55.4,95.7,95.7,10.01,-0.454,0.02,54.5,35,13.18,0,1.201,7.5,-42.7,13.323,-0.322,5.01,0
7/24/2021,13:29:04,42.4,-0.321,318.23,33.32,55.5,95.5,95.5,9.99,-0.455,0.02,54.6,35,13.5,0,1.207,7.47,-40.7,13.288,-0.321,5.01,0
7/24/2021,13:34:05,42.4,-0.32,318.07,33.3,55.6,95.3,95.3,10,-0.454,0.02,54.7,36,4.54,0,1.205,7.47,-40.8,13.217,-0.321,5.01,0
7/24/2021,13:45:00,42.2,-0.319,317.75,33.27,55.7,95.1,95.1,10.02,-0.453,0.02,54.8,36,12.84,0,1.211,7.44,-39.3,13.001,-0.322,5.02,0
7/24/2021,13:49:08,42.2,-0.319,317.36,33.23,55.7,95.4,95.4,10.07,-0.452,0.02,54.8,36,12.5,0,1.206,7.45,-39.8,12.944,-0.322,5.02,0
7/24/2021,13:54:09,42.1,-0.319,317.26,33.22,55.7,95.7,95.7,10.1,-0.452,0.02,54.8,36,6.48,0,1.21,7.46,-40.4,12.901,-0.321,5.01,0
7/24/2021,13:59:10,42.1,-0.318,317.91,33.28,55.7,95.7,95.7,10.11,-0.451,0.02,54.7,36,20.73,0,1.21,7.46,-40.5,12.872,-0.321,5.01,0
7/24/2021,14:04:11,42,-0.318,317.02,33.19,55.6,95.8,95.8,10.12,-0.451,0.02,54.7,36,11.67,0,1.204,7.47,-40.8,12.863,-0.319,5,0
7/24/2021,14:09:12,42,-0.317,316.45,33.13,55.6,95.8,95.8,10.12,-0.45,0.02,54.7,36,22.39,0,1.211,7.48,-41.2,12.864,-0.319,5.02,0
7/24/2021,14:14:13,42,-0.318,315.83,33.07,55.6,95.7,95.7,10.12,-0.45,0.02,54.7,36,5.63,0,1.204,7.46,-40.4,12.857,-0.32,5.02,0
7/24/2021,14:19:14,42,-0.316,315.02,32.98,55.7,95.6,95.6,10.11,-0.449,0.02,54.8,36,10.36,0,1.203,7.46,-40.3,12.825,-0.318,5.01,0
7/24/2021,14:24:15,42.1,-0.317,316.13,33.1,55.8,95.4,95.4,10.1,-0.449,0.02,54.9,36,17.15,0,1.208,7.45,-39.8,12.776,-0.319,5.02,0
7/24/2021,14:29:16,42,-0.317,315.62,33.04,55.9,95.6,95.6,10.13,-0.45,0.02,54.9,36,6.55,0,1.21,7.44,-39.4,12.726,-0.319,5.02,0
7/24/2021,14:34:17,42,-0.318,315.99,33.08,55.9,95.4,95.4,10.13,-0.451,0.02,55,36,9.81,0,1.205,7.44,-39.4,12.668,-0.32,5.02,0
7/24/2021,14:39:18,42,-0.319,315.27,33.01,56,95.4,95.4,10.14,-0.452,0.02,55,36,6.31,0,1.2,7.44,-39.1,12.601,-0.321,5.02,0
7/24/2021,14:44:19,42,-0.319,315.4,33.02,56.1,95.2,95.2,10.14,-0.452,0.03,55.1,36,13.03,0,1.204,7.44,-39.2,12.529,-0.321,5.02,0
7/24/2021,14:49:20,41.9,-0.319,315.02,32.98,56.1,95.4,95.4,10.17,-0.452,0.03,55.1,36,16.85,0,1.211,7.44,-39.2,12.456,-0.321,5.02,0
7/24/2021,14:54:21,41.9,-0.319,313.58,32.83,56.1,95.5,95.5,10.2,-0.453,0.03,55.1,36,15.8,0,1.207,7.45,-39.4,12.4,-0.321,5.02,0
7/24/2021,14:59:22,41.8,-0.32,313.04,32.77,56,95.8,95.8,10.24,-0.453,0.02,55,36,40.29,0,1.211,7.46,-40.3,12.366,-0.322,5.02,0
7/24/2021,15:04:23,41.7,-0.322,313.03,32.77,55.9,95.9,95.9,10.25,-0.457,0.02,54.9,36,34.52,0,1.201,7.46,-40,12.354,-0.325,5.02,0
7/24/2021,15:09:24,41.6,-0.321,309.17,32.37,55.8,95.8,95.8,10.25,-0.456,0.02,54.9,36,10.51,0,1.212,7.47,-40.7,12.348,-0.323,5.01,0
7/24/2021,15:14:25,41.6,-0.321,312.69,32.74,55.8,95.9,95.9,10.26,-0.455,0.02,54.8,36,10.02,0,1.215,7.47,-40.6,12.336,-0.322,5.02,0
7/24/2021,15:19:26,41.6,-0.323,312.55,32.72,55.8,96,96,10.26,-0.458,0.02,54.8,36,26.87,0,1.219,7.46,-40,12.354,-0.324,5.01,0
7/24/2021,15:24:27,41.6,-0.322,311.87,32.65,55.8,96,96,10.26,-0.457,0.02,54.8,36,8.15,0,1.217,7.46,-40.1,12.377,-0.324,5.02,0
7/24/2021,15:29:28,0,-0.387,-4.11,-0.43,0,95.4,95.4,9.89,-0.549,0,0,0,1.85,0,1.213,6.87,-6.8,13.733,-0.39,4.98,0
7/24/2021,15:45:00,41.6,-0.334,309.05,32.36,55.7,95.7,95.7,10.21,-0.474,0.02,54.7,36,5.02,0,1.216,7.42,-37.7,12.465,-0.335,4.98,0
7/24/2021,16:00:00,41.7,-0.336,305.51,31.99,55.7,95.9,95.9,10.23,-0.476,0.02,54.8,36,5.06,0,1.212,7.36,-34.8,12.478,-0.338,5,0
7/24/2021,16:15:00,41.6,-0.337,304.21,31.85,55.5,95.9,95.9,10.2,-0.477,0.02,54.6,35,5.08,0,1.204,7.38,-35.9,12.547,-0.339,5,0
7/24/2021,16:30:00,41.8,-0.338,302.94,31.72,55.7,95.7,95.7,10.18,-0.479,0.02,54.8,36,5.23,0,1.207,7.38,-35.8,12.592,-0.339,5,0
7/24/2021,16:45:00,41.7,-0.339,302.51,31.67,55.7,95.7,95.7,10.18,-0.481,0.02,54.7,36,4.91,0,1.205,7.38,-35.5,12.567,-0.341,5,0
7/24/2021,17:00:00,41.8,-0.339,300.82,31.5,55.9,95.5,95.5,10.17,-0.48,0.02,54.9,36,4.88,0,1.212,7.36,-34.5,12.535,-0.341,5.01,0
7/24/2021,17:15:00,41.9,-0.338,300.58,31.47,56,95.5,95.5,10.18,-0.48,0.02,55,36,4.88,0,1.204,7.36,-34.7,12.469,-0.34,5.01,0
7/24/2021,17:30:00,41.9,-0.338,300.39,31.45,56.1,95.6,95.6,10.21,-0.479,0.03,55.1,36,4.86,0,1.202,7.37,-35,12.412,-0.34,5,0
7/24/2021,17:45:00,41.8,-0.338,299.11,31.32,56.1,95.5,95.5,10.22,-0.479,0.03,55.2,36,4.9,0,1.201,7.34,-33.7,12.319,-0.34,5.01,0
7/24/2021,18:00:00,41.7,-0.339,297.92,31.19,56.2,95.4,95.4,10.23,-0.481,0.03,55.3,36,4.88,0,1.204,7.34,-33.2,12.183,-0.338,5.01,0
7/24/2021,18:15:00,41.7,-0.339,298.38,31.24,56.3,95.3,95.3,10.26,-0.481,0.03,55.3,36,4.76,0,1.201,7.34,-33.4,12.075,-0.342,5.01,0
7/24/2021,18:30:00,41.7,-0.34,296.6,31.05,56.6,95.2,95.2,10.27,-0.482,0.03,55.6,36,4.92,0,1.207,7.32,-32.1,11.926,-0.342,5.02,0
7/24/2021,18:45:00,41.6,-0.34,297.48,31.15,56.7,95.2,95.2,10.3,-0.482,0.03,55.7,36,5.27,0,1.206,7.3,-31.3,11.787,-0.342,5.01,0
7/24/2021,19:00:00,41.5,-0.339,296.3,31.02,56.6,95.4,95.4,10.36,-0.481,0.03,55.6,36,4.94,0,1.208,7.31,-31.9,11.686,-0.341,5.01,0
7/24/2021,19:15:00,41.4,-0.339,288.4,30.19,56.5,95.5,95.5,10.38,-0.481,0.03,55.6,36,6.87,0,1.201,7.32,-32,11.624,-0.341,5.01,0
7/24/2021,19:30:00,41.4,-0.338,294.24,30.81,56.8,95,95,10.35,-0.479,0.03,55.8,36,4.78,0,1.204,7.28,-30.2,11.528,-0.34,5.01,0
7/24/2021,19:45:00,41.4,-0.335,292.33,30.61,56.9,95.1,95.1,10.39,-0.476,0.03,55.9,36,4.78,0,1.201,7.27,-29.3,11.392,-0.334,5.02,0
7/24/2021,20:00:00,41.5,-0.334,291.79,30.55,57.1,95,95,10.41,-0.474,0.03,56.2,37,4.74,0,1.205,7.26,-28.9,11.289,-0.336,5.01,0
7/24/2021,20:15:00,41.4,-0.332,290.79,30.44,57.2,94.9,94.9,10.42,-0.471,0.03,56.3,37,4.63,0,1.201,7.25,-28,11.194,-0.334,5.01,0
7/24/2021,20:30:00,41.4,-0.332,289.56,30.32,57.3,94.9,94.9,10.44,-0.471,0.03,56.4,37,4.77,0,1.205,7.24,-27.6,11.107,-0.333,5.01,0
7/24/2021,20:45:00,41.4,-0.333,286.79,30.03,57.4,95,95,10.47,-0.472,0.03,56.4,37,4.6,0,1.202,7.25,-28.1,11.013,-0.334,5.01,0
7/24/2021,21:00:00,41.3,-0.333,287.07,30.06,57.4,95,95,10.5,-0.472,0.03,56.4,37,4.68,0,1.201,7.25,-28.4,10.916,-0.335,5.02,0
7/24/2021,21:15:00,41.2,-0.332,286.21,29.97,57.4,95.1,95.1,10.52,-0.471,0.03,56.4,37,4.61,0,1.201,7.25,-28.3,10.835,-0.335,5.01,0
7/24/2021,21:30:00,41,-0.332,285.09,29.85,57.3,95.1,95.1,10.54,-0.471,0.03,56.3,37,4.61,0,1.202,7.25,-28.4,10.772,-0.332,5.02,0
7/24/2021,21:45:00,40.9,-0.331,284.32,29.77,57.2,95.1,95.1,10.56,-0.47,0.03,56.2,37,4.71,0,1.202,7.25,-28.4,10.705,-0.334,5.01,0
7/24/2021,22:00:00,40.8,-0.329,284.13,29.75,57.2,95.1,95.1,10.58,-0.467,0.03,56.2,37,4.86,0,1.205,7.25,-28.3,10.644,-0.331,5.01,0
7/24/2021,22:15:00,40.7,-0.327,281.39,29.46,57.1,95.2,95.2,10.59,-0.464,0.03,56.2,36,4.61,0,1.202,7.25,-28.3,10.589,-0.328,5.02,0
7/24/2021,22:30:00,40.6,-0.325,280.83,29.4,57.1,95.2,95.2,10.61,-0.461,0.03,56.1,36,4.93,0,1.207,7.25,-28.4,10.533,-0.325,5.01,0
7/24/2021,22:45:00,40.6,-0.325,279.3,29.24,57.2,95.2,95.2,10.63,-0.461,0.03,56.2,37,4.75,0,1.204,7.24,-27.9,10.477,-0.327,5.01,0
7/24/2021,23:00:00,40.5,-0.326,281.21,29.44,57.1,95.2,95.2,10.64,-0.463,0.03,56.1,36,4.68,0,1.207,7.25,-28.5,10.415,-0.328,5.01,0
7/24/2021,23:15:00,40.4,-0.327,279.85,29.3,57.1,95.2,95.2,10.66,-0.464,0.03,56.1,36,4.72,0,1.202,7.26,-28.6,10.356,-0.329,5.01,0
7/24/2021,23:30:00,40.3,-0.327,278.73,29.18,57.1,95.2,95.2,10.67,-0.464,0.03,56.1,36,4.63,0,1.207,7.26,-28.7,10.301,-0.328,5.02,0
7/24/2021,23:45:00,40.2,-0.326,278.56,29.16,57,95.2,95.2,10.69,-0.463,0.03,56,36,4.65,0,1.204,7.26,-28.7,10.245,-0.327,5.01,0
7/25/2021,0:00:00,40.1,-0.328,278.1,29.12,57,95.2,95.2,10.69,-0.465,0.03,56,36,4.39,0,1.205,7.26,-28.6,10.193,-0.33,5.01,0
7/25/2021,0:15:00,40.1,-0.327,274.1,28.7,57,95.2,95.2,10.71,-0.464,0.03,56,36,4.5,0,1.203,7.26,-29,10.138,-0.329,5.01,0
7/25/2021,0:30:00,40,-0.328,276.52,28.95,56.9,95.2,95.2,10.72,-0.465,0.03,55.9,36,4.61,0,1.206,7.26,-28.9,10.086,-0.328,5.01,0
7/25/2021,0:45:00,39.9,-0.329,274.86,28.78,56.9,95.2,95.2,10.73,-0.466,0.03,55.9,36,4.66,0,1.204,7.27,-29.3,10.037,-0.331,5,0
7/25/2021,1:00:00,39.9,-0.329,273.32,28.62,56.9,95.2,95.2,10.75,-0.467,0.03,55.9,36,4.46,0,1.201,7.27,-29.3,9.992,-0.332,5,0
7/25/2021,1:15:00,39.8,-0.329,273.45,28.63,56.8,95.2,95.2,10.76,-0.467,0.03,55.8,36,4.51,0,1.204,7.27,-29.6,9.949,-0.33,5,0
7/25/2021,1:30:00,39.7,-0.33,272.62,28.54,56.8,95.2,95.2,10.77,-0.468,0.03,55.8,36,4.97,0,1.21,7.27,-29.1,9.908,-0.332,5.01,0
7/25/2021,1:45:00,39.7,-0.329,272.61,28.54,56.8,95.2,95.2,10.78,-0.467,0.03,55.8,36,4.46,0,1.205,7.26,-29,9.87,-0.331,5,0
7/25/2021,2:00:00,39.7,-0.33,270.27,28.3,56.8,95.2,95.2,10.79,-0.469,0.03,55.8,36,4.62,0,1.209,7.27,-29.3,9.834,-0.331,5,0
7/25/2021,2:15:00,39.6,-0.331,270.43,28.31,56.8,95.2,95.2,10.8,-0.47,0.03,55.8,36,4.37,0,1.202,7.28,-29.7,9.802,-0.333,5,0
7/25/2021,2:30:00,39.6,-0.331,271.27,28.4,56.8,95.2,95.2,10.8,-0.47,0.03,55.8,36,4.28,0,1.202,7.26,-28.9,9.776,-0.333,5,0
7/25/2021,2:45:00,39.6,-0.332,267.87,28.05,56.8,95.2,95.2,10.81,-0.472,0.03,55.8,36,4.52,0,1.204,7.28,-29.6,9.753,-0.335,5.01,0
7/25/2021,3:00:00,39.6,-0.332,268.12,28.07,56.8,95.2,95.2,10.81,-0.472,0.03,55.8,36,4.49,0,1.208,7.27,-29.6,9.737,-0.334,5,0
7/25/2021,3:15:00,39.6,-0.333,267.36,27.99,56.8,95.2,95.2,10.82,-0.472,0.03,55.9,36,4.6,0,1.203,7.27,-29.2,9.722,-0.335,5,0
7/25/2021,3:30:00,39.6,-0.332,266.84,27.94,56.9,95.2,95.2,10.82,-0.471,0.03,55.9,36,4.23,0,1.202,7.27,-29.5,9.704,-0.333,4.99,0
7/25/2021,3:45:00,39.6,-0.333,264.89,27.73,56.9,95.2,95.2,10.82,-0.472,0.03,55.9,36,4.29,0,1.201,7.26,-28.9,9.711,-0.335,5,0
7/25/2021,4:00:00,39.5,-0.333,265.13,27.76,56.8,95.2,95.2,10.81,-0.472,0.03,55.8,36,4.35,0,1.2,7.25,-28,9.723,-0.335,5.01,0
7/25/2021,4:15:00,39.5,-0.333,263.85,27.62,56.8,95.2,95.2,10.82,-0.473,0.03,55.8,36,4.2,0,1.204,7.26,-29,9.711,-0.335,5,0
7/25/2021,4:30:00,39.5,-0.334,264.43,27.69,56.9,95.1,95.1,10.82,-0.473,0.03,55.9,36,4.17,0,1.207,7.27,-29.2,9.683,-0.336,5,0
7/25/2021,4:45:00,39.5,-0.333,261.86,27.42,56.8,95.2,95.2,10.84,-0.473,0.03,55.9,36,4.18,0,1.202,7.27,-29.3,9.651,-0.334,4.99,0
7/25/2021,5:00:00,39.4,-0.334,261.74,27.4,56.8,95.2,95.2,10.84,-0.474,0.03,55.8,36,4.15,0,1.201,7.26,-29,9.62,-0.336,5,0
7/25/2021,5:15:00,39.3,-0.333,262.15,27.45,56.7,95.2,95.2,10.85,-0.473,0.03,55.7,36,4.24,0,1.208,7.27,-29.1,9.591,-0.336,5.01,0
7/25/2021,5:30:00,39.3,-0.332,261.73,27.4,56.8,95.2,95.2,10.86,-0.471,0.03,55.8,36,4.24,0,1.208,7.27,-29.4,9.564,-0.334,5,0
7/25/2021,5:45:00,39.3,-0.332,261.38,27.37,56.7,95.2,95.2,10.86,-0.47,0.03,55.8,36,4.18,0,1.203,7.28,-30,9.549,-0.333,5,0
7/25/2021,6:00:00,39.2,-0.332,259.44,27.16,56.7,95.2,95.2,10.86,-0.47,0.03,55.7,36,4.06,0,1.203,7.28,-29.8,9.556,-0.333,5,0
7/25/2021,6:15:00,39.3,-0.331,259.94,27.22,56.7,95.3,95.3,10.87,-0.469,0.03,55.7,36,4.2,0,1.202,7.27,-29.2,9.562,-0.332,5,0
7/25/2021,6:30:00,39.3,-0.329,258.86,27.1,56.7,95.4,95.4,10.87,-0.466,0.03,55.7,36,4.24,0,1.203,7.27,-29.2,9.576,-0.33,5.01,0
7/25/2021,6:45:00,39.3,-0.329,258.57,27.07,56.7,95.4,95.4,10.88,-0.467,0.03,55.7,36,4.12,0,1.204,7.26,-29,9.567,-0.332,5,0
7/25/2021,7:00:00,39.1,-0.328,258.22,27.04,56.5,95.4,95.4,10.89,-0.466,0.03,55.5,36,4.22,0,1.211,7.28,-30.1,9.553,-0.329,5,0
7/25/2021,7:15:00,39.1,-0.328,258.47,27.06,56.4,95.6,95.6,10.91,-0.465,0.03,55.5,36,4.05,0,1.201,7.29,-30.7,9.558,-0.329,5,0
7/25/2021,7:30:00,39.1,-0.329,257.76,26.99,56.4,95.7,95.7,10.91,-0.467,0.03,55.4,36,4.03,0,1.204,7.3,-31,9.571,-0.332,5,0
7/25/2021,7:45:00,39,-0.328,256.89,26.9,56.2,95.6,95.6,10.9,-0.465,0.03,55.2,36,4.22,0,1.202,7.29,-30.3,9.605,-0.329,5.01,0
7/25/2021,8:00:00,39,-0.328,257.73,26.98,56.2,95.7,95.7,10.89,-0.466,0.03,55.2,36,4.15,0,1.205,7.29,-30.4,9.669,-0.33,4.99,0
7/25/2021,8:15:00,39,-0.327,255.43,26.74,56,95.9,95.9,10.88,-0.464,0.03,55.1,36,4.1,0,1.204,7.31,-31.4,9.746,-0.328,5,0
7/25/2021,8:30:00,39.1,-0.328,255.86,26.79,56,96,96,10.87,-0.465,0.03,55,36,3.98,0,1.209,7.3,-31,9.845,-0.33,5,0
