Date (MM/DD/YYYY),Time (HH:mm:ss),Cond uS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond uS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond uS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,Temp C,Vertical Position m,Battery V,Cable Pwr V
9/22/2023,11:56:40,39,-1.065,11.37,3.85,54.6,76.1,98.6,8.46,-1.51,0.02,53.7,35,2.24,0,1.188,10.692,-1.065,4.76,0
9/22/2023,11:56:50,39,-1.065,11.38,3.85,54.6,76.2,98.6,8.46,-1.51,0.02,53.7,35,2.18,0,1.188,10.693,-1.065,4.76,0
9/22/2023,11:57:00,39,-1.065,11.37,3.85,54.6,76.2,98.6,8.46,-1.511,0.02,53.7,35,2.24,0,1.188,10.697,-1.065,4.76,0
9/22/2023,11:57:10,39,-1.065,11.37,3.85,54.6,76.2,98.6,8.46,-1.51,0.02,53.7,35,2.24,0,1.188,10.703,-1.064,4.75,0
9/22/2023,11:57:20,39,-1.065,11.38,3.85,54.6,76.2,98.6,8.45,-1.51,0.02,53.7,35,2.23,0,1.188,10.707,-1.065,4.75,0
9/22/2023,11:57:30,39,-1.065,11.38,3.85,54.6,76.2,98.6,8.45,-1.51,0.02,53.7,35,2.32,0,1.188,10.71,-1.064,4.75,0
9/22/2023,11:57:40,39,-1.065,11.36,3.85,54.6,76.1,98.6,8.45,-1.51,0.02,53.7,35,2.3,0,1.188,10.717,-1.065,4.75,0
9/22/2023,11:57:50,39,-1.065,11.36,3.84,54.6,76.1,98.6,8.45,-1.51,0.02,53.7,35,2.21,0,1.188,10.726,-1.066,4.75,0
9/22/2023,11:58:00,39,-1.065,11.4,3.86,54.6,76.2,98.6,8.45,-1.511,0.02,53.7,35,2.05,0,1.188,10.733,-1.064,4.75,0
9/22/2023,11:58:10,39.1,-1.065,11.44,3.87,54.6,76.2,98.6,8.45,-1.511,0.02,53.7,35,2.32,0,1.188,10.734,-1.065,4.75,0
9/22/2023,11:58:20,39.1,-1.065,11.46,3.88,54.6,76.1,98.6,8.45,-1.511,0.02,53.7,35,2.24,0,1.188,10.732,-1.066,4.75,0
9/22/2023,11:58:30,39.1,-1.065,11.45,3.88,54.7,76.2,98.6,8.45,-1.511,0.02,53.7,35,2.15,0,1.188,10.734,-1.065,4.75,0
9/22/2023,11:58:40,39.1,-1.066,11.45,3.88,54.7,76.2,98.6,8.45,-1.511,0.02,53.7,35,2.19,0,1.188,10.74,-1.065,4.75,0
9/22/2023,11:58:50,39.1,-1.065,11.45,3.88,54.7,76.1,98.6,8.45,-1.511,0.02,53.7,35,2.45,0,1.188,10.743,-1.064,4.75,0
9/22/2023,11:59:00,39.1,-1.065,11.45,3.88,54.7,76.1,98.6,8.45,-1.511,0.02,53.7,35,2.38,0,1.188,10.746,-1.065,4.76,0
9/22/2023,11:59:10,39.1,-1.065,11.45,3.88,54.7,76.1,98.6,8.44,-1.511,0.02,53.7,35,2.38,0,1.188,10.751,-1.066,4.76,0
9/22/2023,11:59:20,39.1,-1.065,11.45,3.88,54.7,76.1,98.6,8.44,-1.511,0.02,53.7,35,2.46,0,1.188,10.753,-1.066,4.76,0
9/22/2023,11:59:30,39.1,-1.066,11.49,3.89,54.7,76.1,98.6,8.44,-1.511,0.02,53.7,35,2.65,0,1.188,10.755,-1.065,4.76,0
9/22/2023,11:59:40,39.1,-1.066,11.49,3.89,54.7,76.1,98.6,8.44,-1.511,0.02,53.7,35,2.33,0,1.188,10.756,-1.065,4.76,0
9/22/2023,11:59:50,39.1,-1.066,11.45,3.88,54.7,76.1,98.6,8.44,-1.511,0.02,53.7,35,2.48,0,1.188,10.758,-1.065,4.76,0
9/22/2023,12:00:00,39.1,-1.066,11.4,3.86,54.7,76.1,98.6,8.44,-1.511,0.02,53.7,35,2.56,0,1.188,10.763,-1.065,4.76,0
9/22/2023,12:00:10,39.1,-1.065,11.36,3.85,54.7,76.1,98.5,8.44,-1.511,0.02,53.7,35,2.62,0,1.188,10.769,-1.066,4.76,0
9/22/2023,12:00:20,39.1,-1.066,11.36,3.85,54.6,76.1,98.6,8.44,-1.511,0.02,53.7,35,2.52,0,1.188,10.775,-1.065,4.76,0
9/22/2023,12:00:30,39.1,-1.066,11.34,3.84,54.6,76.1,98.6,8.44,-1.511,0.02,53.7,35,2.25,0,1.188,10.78,-1.065,4.76,0
9/22/2023,12:00:40,39.1,-1.066,11.32,3.83,54.6,76.1,98.6,8.44,-1.511,0.02,53.7,35,2.75,0,1.188,10.782,-1.065,4.76,0
9/22/2023,12:00:50,39.1,-1.066,11.36,3.84,54.6,76.1,98.6,8.44,-1.511,0.02,53.7,35,2.76,0,1.188,10.783,-1.066,4.76,0
9/22/2023,12:01:00,39.1,-1.066,11.39,3.86,54.7,76.1,98.5,8.44,-1.512,0.02,53.7,35,2.57,0,1.188,10.786,-1.066,4.76,0
9/22/2023,12:01:10,39.1,-1.066,11.39,3.86,54.6,76.1,98.6,8.43,-1.512,0.02,53.7,35,2.45,0,1.188,10.791,-1.066,4.76,0
9/22/2023,12:01:20,39.1,-1.066,11.39,3.86,54.6,76.1,98.6,8.43,-1.512,0.02,53.7,35,2.44,0,1.188,10.797,-1.066,4.76,0
9/22/2023,12:01:30,39.1,-1.066,11.33,3.84,54.6,76.1,98.5,8.43,-1.512,0.02,53.7,35,3,0,1.188,10.8,-1.066,4.76,0
9/22/2023,12:01:40,39.1,-1.066,11.2,3.79,54.6,76.1,98.5,8.43,-1.512,0.02,53.7,35,5.12,0,1.188,10.804,-1.066,4.76,0
9/22/2023,12:01:50,39.1,-1.066,11.11,3.76,54.6,76.1,98.5,8.43,-1.512,0.02,53.7,35,6.08,0,1.188,10.806,-1.065,4.76,0
9/22/2023,12:02:00,39.1,-1.066,11.13,3.77,54.6,76.1,98.5,8.43,-1.511,0.02,53.7,35,5.11,0,1.188,10.812,-1.066,4.76,0
9/22/2023,12:02:10,39.1,-1.066,11.2,3.79,54.6,76.1,98.6,8.43,-1.512,0.02,53.7,35,3.69,0,1.188,10.816,-1.066,4.76,0
9/22/2023,12:02:20,39.1,-1.066,11.25,3.81,54.6,76.1,98.5,8.43,-1.512,0.02,53.7,35,3.21,0,1.188,10.82,-1.067,4.76,0
9/22/2023,12:02:30,39.1,-1.067,11.27,3.82,54.6,76.1,98.5,8.43,-1.513,0.02,53.7,35,3.29,0,1.188,10.821,-1.067,4.76,0
9/22/2023,12:02:40,39.1,-1.067,11.28,3.82,54.6,76.1,98.5,8.43,-1.513,0.02,53.7,35,3.28,0,1.188,10.824,-1.067,4.76,0
9/22/2023,12:02:50,39.1,-1.067,11.3,3.82,54.6,76.1,98.5,8.43,-1.513,0.02,53.7,35,2.81,0,1.188,10.825,-1.066,4.75,0
9/22/2023,12:03:00,39.1,-1.067,11.3,3.82,54.6,76.1,98.5,8.43,-1.513,0.02,53.7,35,3.25,0,1.188,10.824,-1.066,4.75,0
9/22/2023,12:03:10,39.2,-1.066,11.28,3.82,54.6,76.1,98.5,8.42,-1.512,0.02,53.7,35,2.89,0,1.188,10.83,-1.066,4.75,0
9/22/2023,12:03:20,39.2,-1.066,11.29,3.82,54.6,76.1,98.5,8.42,-1.512,0.02,53.7,35,2.49,0,1.188,10.83,-1.065,4.75,0
9/22/2023,12:03:30,39.2,-1.066,11.3,3.83,54.6,76.1,98.5,8.42,-1.511,0.02,53.7,35,2.85,0,1.188,10.833,-1.065,4.75,0
9/22/2023,12:03:40,39.2,-1.066,11.31,3.83,54.6,76.1,98.5,8.42,-1.511,0.02,53.7,35,2.94,0,1.188,10.838,-1.066,4.75,0
9/22/2023,12:03:50,39.2,-1.066,11.33,3.83,54.6,76.1,98.5,8.42,-1.512,0.02,53.7,35,2.43,0,1.188,10.844,-1.066,4.75,0
9/22/2023,12:04:00,39.2,-1.066,11.33,3.84,54.6,76.1,98.5,8.42,-1.512,0.02,53.7,35,2.36,0,1.188,10.845,-1.067,4.75,0
9/22/2023,12:04:10,39.2,-1.066,11.36,3.85,54.7,76.1,98.5,8.42,-1.512,0.02,53.7,35,2.28,0,1.188,10.849,-1.066,4.75,0
9/22/2023,12:04:20,39.2,-1.067,11.35,3.84,54.6,76.1,98.5,8.42,-1.513,0.02,53.7,35,2.37,0,1.188,10.85,-1.067,4.75,0
9/22/2023,12:04:30,39.2,-1.067,11.32,3.83,54.7,76.1,98.5,8.42,-1.513,0.02,53.7,35,2.61,0,1.188,10.849,-1.066,4.76,0
9/22/2023,12:04:40,39.2,-1.067,11.31,3.83,54.6,76.1,98.5,8.42,-1.513,0.02,53.7,35,3.1,0,1.188,10.855,-1.066,4.76,0
9/22/2023,12:04:50,39.2,-1.067,11.22,3.8,54.6,76.1,98.5,8.42,-1.513,0.02,53.7,35,3.67,0,1.188,10.862,-1.066,4.76,0
9/22/2023,12:05:00,39.2,-1.066,11.09,3.76,54.6,76.1,98.5,8.42,-1.512,0.02,53.7,35,4.34,0,1.188,10.866,-1.066,4.76,0
9/22/2023,12:05:10,39.2,-1.066,11.05,3.74,54.7,76.1,98.6,8.42,-1.512,0.02,53.7,35,5.03,0,1.188,10.871,-1.066,4.76,0
9/22/2023,12:05:20,39.2,-1.067,11.1,3.76,54.7,76.1,98.6,8.42,-1.512,0.02,53.7,35,5.01,0,1.188,10.871,-1.066,4.76,0
9/22/2023,12:05:30,39.2,-1.067,11.15,3.77,54.7,76.1,98.6,8.42,-1.513,0.02,53.7,35,4.43,0,1.188,10.874,-1.066,4.76,0
9/22/2023,12:05:40,39.2,-1.067,11.19,3.79,54.7,76.1,98.5,8.42,-1.513,0.02,53.7,35,4.35,0,1.188,10.876,-1.066,4.76,0
9/22/2023,12:05:50,39.2,-1.066,11.22,3.8,54.7,76.1,98.5,8.42,-1.512,0.02,53.7,35,4.3,0,1.188,10.88,-1.065,4.76,0
9/22/2023,12:06:00,39.2,-1.066,11.24,3.81,54.7,76.1,98.5,8.42,-1.512,0.02,53.7,35,4.27,0,1.188,10.883,-1.066,4.76,0
9/22/2023,12:06:10,39.2,-1.066,11.23,3.8,54.7,76.1,98.5,8.41,-1.512,0.02,53.7,35,4.29,0,1.188,10.887,-1.066,4.76,0
9/22/2023,12:06:20,39.2,-1.066,11.15,3.78,54.7,76.1,98.5,8.41,-1.512,0.02,53.7,35,4.9,0,1.188,10.889,-1.066,4.76,0
9/22/2023,12:06:30,39.2,-1.066,11.04,3.74,54.7,76.1,98.5,8.41,-1.512,0.02,53.7,35,6.11,0,1.188,10.891,-1.065,4.76,0
9/22/2023,12:06:40,39.2,-1.066,11,3.73,54.7,76.1,98.5,8.41,-1.512,0.02,53.7,35,6.3,0,1.188,10.895,-1.066,4.76,0
9/22/2023,12:06:50,39.2,-1.066,11.09,3.75,54.7,76.1,98.5,8.41,-1.512,0.02,53.7,35,5.47,0,1.188,10.9,-1.066,4.76,0
9/22/2023,12:07:00,39.2,-1.066,11.19,3.79,54.6,76.1,98.5,8.41,-1.512,0.02,53.7,35,4.66,0,1.188,10.902,-1.066,4.75,0
9/22/2023,12:07:10,39.2,-1.066,11.24,3.81,54.6,76.1,98.6,8.41,-1.512,0.02,53.7,35,3.68,0,1.188,10.903,-1.065,4.76,0
9/22/2023,12:07:20,39.2,-1.066,11.28,3.82,54.6,76.1,98.5,8.41,-1.511,0.02,53.7,35,3.74,0,1.188,10.905,-1.065,4.76,0
9/22/2023,12:07:30,39.2,-1.066,11.3,3.83,54.6,76.1,98.5,8.41,-1.511,0.02,53.7,35,3.76,0,1.188,10.909,-1.066,4.76,0
9/22/2023,12:07:40,39.2,-1.065,11.29,3.82,54.6,76.1,98.5,8.41,-1.511,0.02,53.7,35,3.88,0,1.188,10.911,-1.065,4.76,0
9/22/2023,12:07:50,39.3,-1.066,11.25,3.81,54.6,76.1,98.5,8.41,-1.511,0.02,53.7,35,4.16,0,1.188,10.913,-1.066,4.76,0
9/22/2023,12:08:00,39.2,-1.066,11.2,3.79,54.6,76.1,98.5,8.41,-1.511,0.02,53.7,35,4.34,0,1.188,10.916,-1.066,4.76,0
9/22/2023,12:08:10,39.2,-1.066,11.15,3.77,54.6,76.1,98.5,8.41,-1.511,0.02,53.7,35,5.12,0,1.188,10.918,-1.066,4.75,0
9/22/2023,12:08:20,39.3,-1.066,11.11,3.76,54.6,76.1,98.5,8.41,-1.512,0.02,53.7,35,5.37,0,1.188,10.922,-1.066,4.75,0
9/22/2023,12:08:30,39.3,-1.066,11.13,3.77,54.6,76.1,98.5,8.41,-1.511,0.02,53.7,35,4.7,0,1.188,10.924,-1.065,4.75,0
9/22/2023,12:08:40,39.3,-1.066,11.15,3.78,54.6,76.1,98.5,8.41,-1.512,0.02,53.7,35,4.3,0,1.188,10.93,-1.065,4.75,0
9/22/2023,12:08:50,39.3,-1.066,11.19,3.79,54.6,76.1,98.5,8.41,-1.511,0.02,53.7,35,3.96,0,1.188,10.938,-1.065,4.75,0
9/22/2023,12:09:00,39.3,-1.066,11.24,3.81,54.6,76.1,98.5,8.4,-1.511,0.02,53.7,35,3.34,0,1.188,10.939,-1.065,4.75,0
9/22/2023,12:09:10,39.3,-1.065,11.26,3.81,54.6,76.1,98.5,8.41,-1.511,0.02,53.7,35,2.94,0,1.188,10.937,-1.065,4.75,0
9/22/2023,12:09:20,39.3,-1.066,11.27,3.82,54.6,76.1,98.6,8.41,-1.511,0.02,53.7,35,2.84,0,1.188,10.939,-1.065,4.75,0
9/22/2023,12:09:30,39.3,-1.066,11.32,3.83,54.6,76.1,98.6,8.4,-1.511,0.02,53.7,35,2.73,0,1.188,10.945,-1.066,4.75,0
9/22/2023,12:09:40,39.3,-1.066,11.34,3.84,54.6,76.1,98.6,8.4,-1.512,0.02,53.7,35,2.52,0,1.188,10.95,-1.066,4.75,0
9/22/2023,12:09:50,39.3,-1.066,11.34,3.84,54.6,76.1,98.6,8.4,-1.512,0.02,53.7,35,2.51,0,1.188,10.952,-1.066,4.75,0
9/22/2023,12:10:00,39.3,-1.066,11.35,3.84,54.6,76.1,98.6,8.41,-1.512,0.02,53.7,35,2.38,0,1.188,10.956,-1.065,4.75,0
9/22/2023,12:10:10,39.3,-1.066,11.32,3.83,54.6,76.2,98.6,8.41,-1.512,0.02,53.7,35,2.34,0,1.188,10.961,-1.066,4.76,0
9/22/2023,12:10:20,39.3,-1.066,11.27,3.82,54.6,76.2,98.6,8.41,-1.511,0.02,53.7,35,2.7,0,1.188,10.964,-1.065,4.76,0
9/22/2023,12:10:30,39.3,-1.066,11.3,3.83,54.6,76.2,98.6,8.4,-1.511,0.02,53.7,35,3.22,0,1.188,10.97,-1.065,4.76,0
9/22/2023,12:10:40,39.3,-1.066,11.34,3.84,54.6,76.2,98.6,8.4,-1.511,0.02,53.7,35,3.03,0,1.188,10.974,-1.066,4.76,0
9/22/2023,12:10:50,39.3,-1.066,11.22,3.8,54.7,76.2,98.6,8.41,-1.511,0.02,53.7,35,17.36,0,1.188,10.976,-1.066,4.75,0
9/22/2023,12:11:00,39.4,-1.065,8.94,3.03,54.8,76.2,98.7,8.41,-1.51,0.02,53.9,35,165.11,0,1.188,10.973,-1.061,4.76,0
9/22/2023,12:11:10,39.7,-1.065,6.36,2.15,55.2,76.3,98.8,8.42,-1.51,0.02,54.3,35,159.3,0,1.188,10.963,-1.067,4.76,0
9/22/2023,12:11:20,39.9,-1.065,6.13,2.08,55.5,76.6,99.1,8.45,-1.511,0.02,54.5,35,146.66,0,1.188,10.961,-1.068,4.76,0
9/22/2023,12:11:30,39.9,-1.066,6.52,2.21,55.5,76.8,99.4,8.47,-1.512,0.02,54.6,35,126.41,0,1.188,10.962,-1.069,4.76,0
9/22/2023,12:11:40,40,-1.068,6.92,2.34,55.6,76.9,99.6,8.49,-1.515,0.02,54.6,35,100.64,0,1.188,10.967,-1.069,4.76,0
9/22/2023,12:11:50,40,-1.069,7.25,2.45,55.6,77,99.7,8.49,-1.516,0.02,54.6,35,90.26,0,1.188,10.973,-1.069,4.76,0
9/22/2023,12:12:00,40,-1.069,7.54,2.55,55.6,77,99.7,8.5,-1.517,0.02,54.6,36,81.17,0,1.188,10.974,-1.069,4.76,0
9/22/2023,12:12:10,40,-1.069,7.87,2.66,55.6,77.1,99.8,8.5,-1.517,0.02,54.6,36,73.61,0,1.188,10.973,-1.07,4.76,0
9/22/2023,12:12:20,40,-1.07,8.16,2.76,55.6,77.1,99.8,8.5,-1.517,0.02,54.6,36,63.97,0,1.188,10.971,-1.07,4.76,0
9/22/2023,12:12:30,40,-1.07,8.43,2.85,55.6,77,99.7,8.5,-1.517,0.02,54.6,35,58.31,0,1.188,10.973,-1.07,4.76,0
9/22/2023,12:12:40,39.9,-1.07,8.73,2.96,55.5,77,99.7,8.5,-1.517,0.02,54.6,35,50.99,0,1.188,10.976,-1.07,4.76,0
9/22/2023,12:12:50,39.9,-1.07,9.05,3.06,55.5,77,99.7,8.5,-1.518,0.02,54.5,35,44.61,0,1.188,10.978,-1.07,4.76,0
9/22/2023,12:13:00,39.9,-1.07,9.35,3.16,55.4,77,99.7,8.49,-1.518,0.02,54.5,35,37.59,0,1.188,10.981,-1.07,4.76,0
9/22/2023,12:13:10,39.8,-1.07,9.64,3.26,55.4,77,99.6,8.49,-1.518,0.02,54.4,35,31.4,0,1.188,10.983,-1.07,4.75,0
9/22/2023,12:13:20,39.8,-1.07,9.93,3.36,55.3,76.9,99.6,8.48,-1.518,0.02,54.3,35,26.09,0,1.188,10.986,-1.069,4.75,0
9/22/2023,12:13:30,39.8,-1.07,10.22,3.46,55.2,76.9,99.5,8.48,-1.518,0.02,54.3,35,20.91,0,1.188,10.989,-1.071,4.76,0
9/22/2023,12:13:40,39.7,-1.071,10.53,3.56,55.2,76.8,99.4,8.47,-1.518,0.02,54.2,35,18.9,0,1.188,10.993,-1.071,4.75,0
9/22/2023,12:13:50,39.7,-1.071,10.68,3.62,55.1,76.8,99.4,8.46,-1.518,0.02,54.2,35,15.16,0,1.188,10.998,-1.07,4.76,0
9/22/2023,12:14:00,39.7,-1.071,10.75,3.64,55.1,76.7,99.3,8.46,-1.518,0.02,54.1,35,14.41,0,1.188,11.002,-1.071,4.75,0
9/22/2023,12:14:10,39.6,-1.071,10.84,3.67,55,76.7,99.3,8.45,-1.518,0.02,54.1,35,14.13,0,1.188,11.006,-1.07,4.75,0
9/22/2023,12:14:20,39.6,-1.071,10.89,3.69,55,76.6,99.2,8.45,-1.518,0.02,54.1,35,13.39,0,1.188,11.009,-1.07,4.75,0
9/22/2023,12:14:30,39.6,-1.071,10.89,3.69,55,76.6,99.1,8.44,-1.518,0.02,54,35,12.87,0,1.188,11.011,-1.07,4.75,0
9/22/2023,12:14:40,39.6,-1.071,10.88,3.68,54.9,76.6,99.1,8.44,-1.518,0.02,54,35,12.66,0,1.188,11.015,-1.071,4.75,0
9/22/2023,12:14:50,39.6,-1.071,10.91,3.69,54.9,76.6,99.1,8.44,-1.518,0.02,54,35,11.12,0,1.188,11.02,-1.07,4.75,0
9/22/2023,12:15:00,39.6,-1.071,10.98,3.72,54.9,76.5,99.1,8.43,-1.518,0.02,54,35,10.39,0,1.188,11.025,-1.071,4.75,0
9/22/2023,12:15:10,39.5,-1.071,11.06,3.74,54.9,76.5,99.1,8.43,-1.518,0.02,53.9,35,9.84,0,1.188,11.028,-1.071,4.75,0
9/22/2023,12:15:20,39.5,-1.071,11.15,3.77,54.9,76.5,99,8.43,-1.519,0.02,53.9,35,8.15,0,1.188,11.031,-1.071,4.75,0
9/22/2023,12:15:30,39.5,-1.071,11.2,3.79,54.9,76.5,99,8.43,-1.519,0.02,53.9,35,7.48,0,1.188,11.035,-1.071,4.75,0
9/22/2023,12:15:40,39.5,-1.071,11.21,3.8,54.9,76.5,99,8.43,-1.519,0.02,53.9,35,7.26,0,1.188,11.039,-1.071,4.75,0
9/22/2023,12:15:50,39.5,-1.071,11.27,3.81,54.9,76.5,99,8.42,-1.519,0.02,53.9,35,6.64,0,1.188,11.04,-1.071,4.76,0
9/22/2023,12:16:00,39.5,-1.071,11.29,3.82,54.8,76.5,99,8.42,-1.519,0.02,53.9,35,6.15,0,1.188,11.042,-1.071,4.76,0
9/22/2023,12:16:10,39.5,-1.071,11.27,3.81,54.8,76.5,99,8.42,-1.519,0.02,53.9,35,6.12,0,1.188,11.042,-1.071,4.76,0
9/22/2023,12:16:20,39.5,-1.071,11.26,3.81,54.8,76.5,99,8.42,-1.519,0.02,53.9,35,6.32,0,1.188,11.044,-1.071,4.76,0
9/22/2023,12:16:30,39.5,-1.071,11.27,3.81,54.8,76.5,99,8.42,-1.519,0.02,53.9,35,5.88,0,1.188,11.045,-1.071,4.76,0
9/22/2023,12:16:40,39.5,-1.071,11.26,3.81,54.8,76.5,99,8.42,-1.519,0.02,53.9,35,6.53,0,1.188,11.047,-1.071,4.76,0
9/22/2023,12:16:50,39.5,-1.071,11.21,3.79,54.8,76.5,99,8.42,-1.519,0.02,53.9,35,6.89,0,1.188,11.05,-1.071,4.76,0
9/22/2023,12:17:00,39.5,-1.071,11.17,3.78,54.8,76.5,99,8.42,-1.519,0.02,53.9,35,6.4,0,1.188,11.052,-1.071,4.76,0
9/22/2023,12:17:10,39.5,-1.071,11.19,3.79,54.8,76.5,99,8.42,-1.519,0.02,53.9,35,6.47,0,1.188,11.053,-1.071,4.76,0
9/22/2023,12:17:20,39.5,-1.072,11.22,3.8,54.8,76.5,99,8.43,-1.52,0.02,53.9,35,5.59,0,1.188,11.055,-1.072,4.76,0
9/22/2023,12:17:30,39.5,-1.072,11.23,3.8,54.8,76.5,99.1,8.43,-1.52,0.02,53.9,35,5.3,0,1.188,11.056,-1.071,4.76,0
9/22/2023,12:17:40,39.5,-1.072,11.25,3.81,54.8,76.5,99.1,8.43,-1.52,0.02,53.9,35,5,0,1.188,11.059,-1.071,4.76,0
9/22/2023,12:17:50,39.5,-1.072,11.27,3.82,54.8,76.5,99.1,8.43,-1.52,0.02,53.9,35,4.61,0,1.188,11.063,-1.071,4.76,0
9/22/2023,12:18:00,39.5,-1.071,11.26,3.81,54.8,76.6,99.1,8.43,-1.519,0.02,53.9,35,4.66,0,1.188,11.067,-1.071,4.75,0
9/22/2023,12:18:10,39.5,-1.071,11.24,3.81,54.8,76.6,99.1,8.43,-1.519,0.02,53.8,35,4.39,0,1.188,11.071,-1.071,4.76,0
9/22/2023,12:18:20,39.5,-1.071,11.28,3.82,54.8,76.6,99.1,8.43,-1.519,0.02,53.8,35,4.47,0,1.188,11.075,-1.071,4.76,0
9/22/2023,12:18:30,39.5,-1.071,11.3,3.83,54.8,76.6,99.1,8.43,-1.519,0.02,53.8,35,4.84,0,1.188,11.079,-1.071,4.76,0
9/22/2023,12:18:40,39.5,-1.071,11.3,3.83,54.8,76.6,99.1,8.43,-1.519,0.02,53.8,35,4.91,0,1.188,11.081,-1.071,4.76,0
9/22/2023,12:18:50,39.5,-1.071,11.29,3.82,54.8,76.6,99.1,8.43,-1.519,0.02,53.8,35,5.34,0,1.188,11.084,-1.071,4.76,0
9/22/2023,12:19:00,39.5,-1.071,11.26,3.81,54.8,76.6,99.1,8.43,-1.519,0.02,53.8,35,5.98,0,1.188,11.087,-1.07,4.75,0
9/22/2023,12:19:10,39.5,-1.071,11.23,3.8,54.8,76.6,99.1,8.43,-1.519,0.02,53.8,35,5.96,0,1.188,11.09,-1.07,4.76,0
9/22/2023,12:19:20,39.5,-1.071,11.21,3.8,54.8,76.6,99.1,8.43,-1.518,0.02,53.8,35,5.98,0,1.188,11.093,-1.07,4.75,0
9/22/2023,12:19:30,39.5,-1.07,11.2,3.79,54.8,76.6,99.1,8.43,-1.518,0.02,53.8,35,6.02,0,1.188,11.095,-1.07,4.75,0
9/22/2023,12:19:40,39.5,-1.07,11.21,3.79,54.8,76.6,99.1,8.43,-1.518,0.02,53.8,35,6.25,0,1.188,11.098,-1.069,4.75,0
9/22/2023,12:19:50,39.5,-1.07,11.26,3.81,54.8,76.6,99.1,8.43,-1.518,0.02,53.8,35,5.83,0,1.188,11.1,-1.07,4.75,0
9/22/2023,12:20:00,39.5,-1.07,11.31,3.83,54.8,76.6,99.1,8.42,-1.518,0.02,53.8,35,5.35,0,1.188,11.103,-1.07,4.75,0
9/22/2023,12:20:10,39.5,-1.07,11.34,3.84,54.8,76.6,99.1,8.42,-1.518,0.02,53.8,35,4.83,0,1.188,11.106,-1.07,4.75,0
9/22/2023,12:20:20,39.5,-1.07,11.35,3.84,54.8,76.6,99.1,8.42,-1.518,0.02,53.8,35,4.54,0,1.188,11.109,-1.07,4.75,0
9/22/2023,12:20:30,39.5,-1.07,11.35,3.84,54.8,76.6,99.2,8.42,-1.518,0.02,53.8,35,4.37,0,1.188,11.112,-1.071,4.75,0
9/22/2023,12:20:40,39.5,-1.071,11.35,3.84,54.8,76.6,99.2,8.42,-1.518,0.02,53.8,35,4.43,0,1.188,11.113,-1.071,4.75,0
9/22/2023,12:20:50,39.5,-1.071,11.35,3.84,54.8,76.6,99.2,8.43,-1.519,0.02,53.8,35,4.09,0,1.188,11.117,-1.071,4.75,0
9/22/2023,12:21:00,39.5,-1.071,11.34,3.84,54.8,76.6,99.2,8.43,-1.519,0.02,53.8,35,4.16,0,1.188,11.119,-1.07,4.76,0
9/22/2023,12:21:10,39.5,-1.071,11.34,3.84,54.7,76.6,99.2,8.43,-1.518,0.02,53.8,35,4.47,0,1.188,11.122,-1.07,4.76,0
9/22/2023,12:21:20,39.5,-1.07,11.33,3.84,54.7,76.6,99.2,8.43,-1.518,0.02,53.8,35,4.05,0,1.188,11.125,-1.07,4.76,0
9/22/2023,12:21:30,39.5,-1.07,11.29,3.82,54.8,76.6,99.2,8.42,-1.518,0.02,53.8,35,4.18,0,1.188,11.126,-1.07,4.76,0
9/22/2023,12:21:40,39.6,-1.07,11.29,3.82,54.8,76.6,99.2,8.42,-1.518,0.02,53.8,35,4.56,0,1.188,11.127,-1.071,4.76,0
9/22/2023,12:21:50,39.6,-1.071,11.29,3.82,54.8,76.6,99.1,8.42,-1.518,0.02,53.8,35,5.04,0,1.188,11.128,-1.07,4.76,0
9/22/2023,12:22:00,39.5,-1.071,11.24,3.8,54.7,76.6,99.1,8.42,-1.518,0.02,53.8,35,5.42,0,1.188,11.13,-1.071,4.76,0
9/22/2023,12:22:10,39.5,-1.071,11.22,3.8,54.7,76.6,99.1,8.42,-1.518,0.02,53.8,35,5.37,0,1.188,11.13,-1.07,4.76,0
9/22/2023,12:22:20,39.5,-1.07,11.22,3.8,54.7,76.5,99.1,8.41,-1.518,0.02,53.8,35,5.82,0,1.188,11.13,-1.07,4.75,0
9/22/2023,12:22:30,39.6,-1.07,11.21,3.8,54.7,76.5,99.1,8.41,-1.518,0.02,53.8,35,5.93,0,1.188,11.13,-1.07,4.75,0
9/22/2023,12:22:40,39.6,-1.07,11.2,3.79,54.8,76.5,99.1,8.41,-1.518,0.02,53.8,35,5.77,0,1.188,11.132,-1.071,4.75,0
9/22/2023,12:22:50,39.6,-1.07,11.16,3.78,54.7,76.5,99.1,8.41,-1.518,0.02,53.8,35,5.6,0,1.188,11.133,-1.07,4.75,0
9/22/2023,12:23:00,39.6,-1.071,11.13,3.77,54.7,76.5,99.1,8.41,-1.518,0.02,53.8,35,5.63,0,1.188,11.134,-1.071,4.76,0
9/22/2023,12:23:10,39.6,-1.071,11.14,3.77,54.7,76.5,99,8.41,-1.519,0.02,53.8,35,6.6,0,1.188,11.133,-1.071,4.76,0
9/22/2023,12:23:20,39.6,-1.071,11.17,3.78,54.7,76.5,99,8.41,-1.519,0.02,53.8,35,7.03,0,1.188,11.132,-1.07,4.76,0
