Date (MM/DD/YYYY),Time (HH:mm:ss),Cond uS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond uS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond uS/cm,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,pH,pH mV,Temp C,Vertical Position m,Battery V,Cable Pwr V
7/12/2023,23:00:00,40.7,-0.982,20.84,6.94,55.9,74.7,90.2,8.17,-1.396,0.02,55,36,4.85,0,1.212,8.16,-43.7,11.376,-0.981,5.24,0
7/12/2023,23:15:00,40.6,-0.981,20.72,6.9,55.9,74.8,90.3,8.19,-1.395,0.02,55,36,5.01,0,1.206,8.16,-43.6,11.307,-0.981,5.24,0
7/12/2023,23:30:00,40.6,-0.982,20.76,6.91,56,74.8,90.3,8.2,-1.396,0.03,55.1,36,4.7,0,1.208,8.19,-44.8,11.232,-0.982,5.24,0
7/12/2023,23:45:00,40.5,-0.982,20.6,6.86,56.1,74.8,90.3,8.22,-1.397,0.03,55.1,36,5.1,0,1.206,8.16,-43.6,11.149,-0.982,5.24,0
7/13/2023,0:00:00,40.4,-0.983,20.63,6.87,56,74.8,90.3,8.23,-1.397,0.03,55,36,5.28,0,1.21,8.16,-43.4,11.098,-0.982,5.23,0
7/13/2023,0:15:00,40.4,-0.981,20.53,6.83,56,74.8,90.3,8.24,-1.394,0.03,55.1,36,4.75,0,1.205,8.16,-43.5,11.046,-0.98,5.24,0
7/13/2023,0:30:00,40.3,-0.982,20.57,6.85,55.9,74.8,90.3,8.25,-1.396,0.02,55,36,4.75,0,1.215,8.16,-43.2,11.006,-0.981,5.24,0
7/13/2023,0:45:00,40.2,-0.982,20.38,6.78,55.9,74.8,90.3,8.25,-1.396,0.02,54.9,36,5.07,0,1.208,8.17,-43.7,10.958,-0.982,5.23,0
7/13/2023,1:00:00,40.1,-0.984,20.48,6.82,55.8,74.8,90.3,8.26,-1.399,0.02,54.8,36,5.14,0,1.217,8.17,-43.9,10.91,-0.984,5.24,0
7/13/2023,1:15:00,40,-0.985,20.49,6.82,55.8,74.8,90.3,8.28,-1.4,0.02,54.8,36,4.66,0,1.206,8.17,-43.7,10.853,-0.984,5.23,0
7/13/2023,1:30:00,39.9,-0.986,20.43,6.8,55.8,74.7,90.3,8.28,-1.402,0.02,54.8,36,4.47,0,1.22,8.17,-43.8,10.783,-0.986,5.23,0
7/13/2023,1:45:00,39.9,-0.987,20.47,6.81,55.8,74.8,90.3,8.3,-1.403,0.02,54.8,36,4.84,0,1.21,8.17,-43.7,10.717,-0.987,5.23,0
7/13/2023,2:00:00,39.8,-0.988,20.39,6.79,55.7,74.8,90.3,8.31,-1.404,0.02,54.8,36,4.71,0,1.204,8.17,-44.1,10.655,-0.987,5.22,0
7/13/2023,2:15:00,39.6,-0.988,20.31,6.76,55.7,74.9,90.4,8.34,-1.404,0.02,54.7,36,4.9,0,1.207,8.18,-44.4,10.582,-0.988,5.23,0
7/13/2023,2:30:00,39.5,-0.987,20.42,6.8,55.6,74.8,90.4,8.35,-1.403,0.02,54.6,36,4.7,0,1.208,8.18,-44.3,10.506,-0.987,5.22,0
7/13/2023,2:45:00,39.4,-0.988,20.35,6.77,55.5,74.8,90.3,8.36,-1.405,0.02,54.6,35,4.49,0,1.216,8.18,-44.4,10.429,-0.987,5.22,0
7/13/2023,3:00:00,39.3,-0.988,20.37,6.78,55.5,74.8,90.3,8.37,-1.404,0.02,54.5,35,4.83,0,1.21,8.17,-43.7,10.362,-0.988,5.23,0
7/13/2023,3:15:00,39.2,-0.988,20.29,6.76,55.5,74.9,90.4,8.39,-1.405,0.02,54.5,35,4.42,0,1.209,8.17,-43.6,10.303,-0.988,5.22,0
7/13/2023,3:30:00,39.1,-0.989,20.19,6.72,55.4,74.8,90.4,8.4,-1.406,0.02,54.4,35,4.51,0,1.215,8.18,-44.1,10.249,-0.989,5.23,0
7/13/2023,3:45:00,39,-0.99,20.26,6.75,55.4,74.9,90.4,8.41,-1.407,0.02,54.4,35,5.29,0,1.204,8.17,-44,10.209,-0.989,5.22,0
7/13/2023,4:00:00,38.9,-0.988,20.24,6.74,55.3,74.9,90.4,8.42,-1.405,0.02,54.3,35,6.33,0,1.212,8.19,-44.7,10.174,-0.988,5.22,0
7/13/2023,4:15:00,38.9,-0.987,20.24,6.74,55.2,74.9,90.4,8.43,-1.404,0.02,54.3,35,7.9,0,1.201,8.17,-43.6,10.128,-0.987,5.23,0
7/13/2023,4:30:00,38.8,-0.987,20.23,6.74,55.2,74.9,90.4,8.43,-1.403,0.02,54.3,35,7.47,0,1.205,8.17,-43.8,10.089,-0.987,5.22,0
7/13/2023,4:45:00,38.8,-0.987,20.24,6.74,55.2,74.9,90.4,8.44,-1.404,0.02,54.3,35,5.77,0,1.212,8.17,-43.5,10.065,-0.987,5.22,0
7/13/2023,5:00:00,38.8,-0.987,20.09,6.69,55.2,74.9,90.5,8.45,-1.404,0.02,54.3,35,5.79,0,1.203,8.16,-43.4,10.034,-0.987,5.22,0
7/13/2023,5:15:00,38.7,-0.987,20.19,6.72,55.2,74.9,90.5,8.46,-1.404,0.02,54.3,35,5.29,0,1.214,8.16,-43.4,9.994,-0.987,5.22,0
7/13/2023,5:30:00,38.7,-0.987,20,6.66,55.3,74.9,90.5,8.47,-1.403,0.02,54.3,35,6.3,0,1.209,8.16,-43.4,9.948,-0.986,5.22,0
7/13/2023,5:45:00,38.6,-0.987,20.05,6.67,55.3,74.9,90.5,8.48,-1.403,0.02,54.3,35,5.59,0,1.218,8.15,-42.9,9.892,-0.986,5.22,0
7/13/2023,6:00:00,38.6,-0.987,20.06,6.68,55.2,75,90.5,8.49,-1.403,0.02,54.2,35,6.76,0,1.206,8.16,-43.4,9.856,-0.986,5.22,0
7/13/2023,6:15:00,38.5,-0.986,20.07,6.68,55.2,75,90.6,8.5,-1.402,0.02,54.2,35,7.98,0,1.214,8.17,-43.5,9.832,-0.986,5.21,0
7/13/2023,6:30:00,38.4,-0.986,20.17,6.72,55.1,75.1,90.7,8.51,-1.402,0.02,54.1,35,6.87,0,1.205,8.17,-43.8,9.83,-0.986,5.22,0
7/13/2023,6:45:00,38.4,-0.985,20.19,6.72,55,75.1,90.7,8.51,-1.401,0.02,54,35,6.89,0,1.2,8.18,-44.1,9.843,-0.985,5.22,0
7/13/2023,7:00:00,38.4,-0.985,20.28,6.75,54.9,75.2,90.9,8.52,-1.401,0.02,54,35,8.38,0,1.207,8.19,-44.8,9.877,-0.985,5.21,0
7/13/2023,7:15:00,38.8,-0.984,21.8,7.25,55.4,75.2,90.8,8.5,-1.399,0.02,54.4,35,7.1,0,1.213,8.21,-46,9.922,-0.984,5.22,0
7/13/2023,7:30:00,38.8,-0.983,20.99,6.99,55.4,75.2,90.8,8.49,-1.397,0.02,54.4,35,9.74,0,1.218,8.23,-46.7,9.977,-0.983,5.21,0
7/13/2023,7:45:00,38.5,-0.983,20.4,6.79,54.8,75.3,90.9,8.49,-1.398,0.02,53.9,35,6.11,0,1.211,8.23,-46.7,10.043,-0.983,5.21,0
7/13/2023,8:00:00,38.6,-0.983,20.3,6.76,54.8,75.3,90.9,8.48,-1.397,0.02,53.9,35,6.9,0,1.212,8.23,-47,10.107,-0.982,5.22,0
7/13/2023,8:15:00,39.3,-0.982,21.18,7.05,55.8,75.1,90.6,8.44,-1.397,0.02,54.8,36,7.13,0,1.22,8.23,-47,10.177,-0.982,5.22,0
7/13/2023,8:30:00,39.8,-0.982,21.24,7.07,56.2,75.2,90.8,8.42,-1.396,0.03,55.3,36,9.07,0,1.203,8.26,-48.4,10.329,-0.982,5.22,0
7/13/2023,8:45:00,39,-0.982,20.16,6.71,54.9,75.5,91.1,8.42,-1.396,0.02,54,35,9.41,0,1.206,8.26,-48.4,10.478,-0.981,5.22,0
7/13/2023,9:00:00,39.2,-0.981,20.39,6.79,55,75.4,91.1,8.4,-1.395,0.02,54,35,7.55,0,1.204,8.27,-49.2,10.591,-0.981,5.22,0
7/13/2023,9:15:00,39.4,-0.981,20.23,6.74,55.2,75.4,91.1,8.38,-1.395,0.02,54.3,35,5.65,0,1.211,8.27,-49.1,10.692,-0.981,5.23,0
7/13/2023,9:30:00,39.2,-0.98,20.17,6.71,54.8,75.5,91.1,8.37,-1.394,0.02,53.9,35,5.96,0,1.207,8.27,-49,10.758,-0.98,5.24,0
7/13/2023,9:45:00,39.1,-0.98,19.87,6.61,54.5,75.4,91.1,8.35,-1.393,0.02,53.6,35,5.92,0,1.207,8.27,-48.9,10.819,-0.98,5.23,0
7/13/2023,10:00:00,39,-0.979,20.09,6.69,54.3,75.4,91,8.33,-1.392,0.02,53.4,35,5.11,0,1.207,8.26,-48.6,10.895,-0.979,5.23,0
7/13/2023,10:15:00,39,-0.979,20,6.66,54.2,75.3,90.9,8.32,-1.391,0.02,53.3,35,5.63,0,1.21,8.25,-48.3,10.939,-0.978,5.24,0
7/13/2023,10:30:00,39.1,-0.979,19.78,6.58,54.2,75.5,91.2,8.3,-1.392,0.02,53.2,35,5.03,0,1.206,8.28,-49.6,11.113,-0.979,5.24,0
7/13/2023,10:45:00,39.2,-0.979,19.65,6.54,53.9,75.7,91.4,8.27,-1.392,0.02,53,34,6.8,0,1.209,8.29,-50.5,11.396,-0.979,5.23,0
7/13/2023,11:00:00,39.9,-0.978,19.39,6.45,54,75.4,91,8.13,-1.39,0.02,53.1,35,6.3,0,1.203,8.29,-50.4,11.953,-0.977,5.24,0
7/13/2023,11:15:00,39.8,-0.978,19.58,6.52,54.1,75.2,90.8,8.13,-1.39,0.02,53.2,35,6.04,0,1.218,8.26,-49,11.869,-0.977,5.23,0
7/13/2023,11:30:00,40.4,-0.979,19.2,6.39,54,75.7,91.4,8.07,-1.392,0.02,53.1,35,5.27,0,1.215,8.29,-50.3,12.475,-0.979,5.24,0
7/13/2023,11:45:00,41.1,-0.983,18.93,6.3,54,75.6,91.3,7.94,-1.397,0.02,53.1,35,5.89,0,1.211,8.29,-51,13.184,-0.983,5.24,0
7/13/2023,12:00:00,41.4,-0.981,18.84,6.27,53.9,75.2,90.8,7.83,-1.395,0.02,53.1,34,5.37,0,1.205,8.28,-50.3,13.525,-0.981,5.25,0
7/13/2023,12:15:00,41.4,-0.982,19.11,6.36,54.1,75.2,90.8,7.86,-1.396,0.02,53.2,35,6.19,0,1.204,8.28,-50.3,13.392,-0.981,5.24,0
7/13/2023,12:30:00,41.3,-0.982,19.19,6.39,54,75.1,90.7,7.85,-1.396,0.02,53.1,35,5.73,0,1.201,8.27,-50,13.361,-0.982,5.25,0
7/13/2023,12:45:00,42,-0.985,18.91,6.3,53.9,75.5,91.2,7.77,-1.399,0.02,53.1,34,5.34,0,1.214,8.29,-51.1,14.06,-0.984,5.25,0
7/13/2023,13:00:00,42.4,-0.985,18.83,6.27,53.9,75.4,91,7.69,-1.399,0.02,53.1,35,6.42,0,1.201,8.28,-50.6,14.445,-0.985,5.24,0
7/13/2023,13:15:00,42.9,-0.987,18.73,6.24,54,75.2,90.8,7.61,-1.402,0.02,53.2,35,6.58,0,1.213,8.28,-50.8,14.835,-0.987,5.25,0
7/13/2023,13:30:00,43.4,-0.988,18.64,6.2,54.1,75.2,90.8,7.53,-1.404,0.02,53.3,35,7.8,0,1.203,8.28,-50.6,15.305,-0.987,5.25,0
7/13/2023,13:45:00,43.9,-0.988,18.65,6.21,54.2,75.2,90.8,7.47,-1.403,0.02,53.4,35,6.3,0,1.218,8.29,-51.6,15.674,-0.987,5.25,0
7/13/2023,14:00:00,43.8,-0.988,18.79,6.26,54.2,74.8,90.3,7.45,-1.404,0.02,53.4,35,6.49,0,1.213,8.27,-50.2,15.569,-0.987,5.26,0
7/13/2023,14:15:00,44,-0.99,18.86,6.28,54.3,74.9,90.4,7.44,-1.407,0.02,53.5,35,14.02,0,1.206,8.28,-50.8,15.683,-0.99,5.26,0
7/13/2023,14:20:00,43.9,-0.991,18.94,6.31,54.3,74.8,90.3,7.44,-1.408,0.02,53.5,35,5.83,0,1.205,8.27,-50.2,15.637,-0.991,5.26,0
7/13/2023,14:25:00,43.9,-0.991,19,6.32,54.3,74.7,90.1,7.44,-1.408,0.02,53.5,35,6.19,0,1.204,8.27,-50.2,15.549,-0.99,5.25,0
7/13/2023,14:30:00,43.8,-0.991,19.12,6.37,54.4,74.7,90.2,7.46,-1.407,0.02,53.6,35,22.47,0,1.207,8.27,-50.2,15.459,-0.99,5.26,0
7/13/2023,14:35:00,43.7,-0.992,19.25,6.41,54.4,74.8,90.3,7.49,-1.409,0.02,53.6,35,5.59,0,1.208,8.28,-50.6,15.341,-0.992,5.26,0
7/13/2023,14:40:00,43.6,-0.992,19.33,6.44,54.5,74.8,90.3,7.51,-1.41,0.02,53.7,35,7.76,0,1.209,8.28,-50.9,15.217,-0.992,5.25,0
7/13/2023,14:45:00,43.6,-0.993,19.21,6.39,54.5,74.9,90.5,7.53,-1.411,0.02,53.7,35,7.38,0,1.205,8.29,-51,15.126,-0.992,5.26,0
7/13/2023,15:00:00,43.7,-0.993,19.23,6.4,54.5,75.2,90.7,7.54,-1.411,0.02,53.7,35,8.87,0,1.209,8.3,-52,15.233,-0.993,5.25,0
7/13/2023,15:15:00,44.2,-0.994,20.29,6.75,55,74.7,90.2,7.49,-1.413,0.02,54.2,35,15.85,0,1.202,8.28,-50.6,15.309,-0.994,5.26,0
7/13/2023,15:20:00,44.6,-0.994,21.85,7.27,55.6,74.6,90,7.48,-1.413,0.02,54.8,36,5.47,0,1.207,8.28,-50.7,15.243,-0.994,5.26,0
7/13/2023,15:25:00,44.5,-0.994,21.44,7.14,55.6,74.5,90,7.5,-1.413,0.02,54.8,36,8.79,0,1.203,8.28,-50.4,15.099,-0.994,5.26,0
7/13/2023,15:30:00,44.1,-0.995,20.68,6.88,55.4,74.6,90,7.52,-1.414,0.02,54.5,35,6.79,0,1.218,8.27,-50,14.964,-0.995,5.26,0
7/13/2023,15:35:00,43.8,-0.995,20.07,6.68,55.1,74.9,90.5,7.57,-1.414,0.02,54.3,35,7.38,0,1.212,8.28,-50.7,14.901,-0.995,5.25,0
7/13/2023,15:40:00,43.7,-0.996,19.94,6.64,55,74.9,90.5,7.57,-1.415,0.02,54.2,35,11.36,0,1.208,8.28,-50.9,14.883,-0.996,5.25,0
7/13/2023,15:45:00,43.6,-0.996,19.86,6.61,54.9,74.9,90.4,7.57,-1.415,0.02,54.1,35,13.04,0,1.206,8.29,-51,14.889,-0.996,5.26,0
7/13/2023,15:50:00,43.6,-0.997,19.71,6.56,54.8,75,90.6,7.57,-1.417,0.02,54,35,7.2,0,1.212,8.29,-51.3,14.952,-0.997,5.25,0
7/13/2023,15:55:00,43.7,-0.998,19.64,6.54,54.8,74.9,90.4,7.55,-1.418,0.02,54,35,6.79,0,1.205,8.29,-51.1,14.994,-0.998,5.25,0
7/13/2023,16:00:00,43.7,-0.997,19.67,6.55,54.8,74.8,90.3,7.54,-1.417,0.02,54,35,8.21,0,1.216,8.28,-50.9,15.014,-0.997,5.25,0
7/13/2023,16:05:00,43.7,-0.998,19.49,6.49,54.8,74.8,90.3,7.54,-1.418,0.02,54,35,7.91,0,1.207,8.28,-50.6,15.028,-0.998,5.25,0
7/13/2023,16:10:00,43.7,-0.997,19.64,6.54,54.8,74.7,90.2,7.53,-1.417,0.02,54,35,7.6,0,1.201,8.27,-50.2,15.013,-0.997,5.26,0
7/13/2023,16:15:00,43.7,-0.998,19.56,6.51,54.8,74.7,90.2,7.54,-1.418,0.02,54,35,9.14,0,1.211,8.27,-50.4,15.002,-0.998,5.25,0
7/13/2023,16:30:00,43.6,-0.998,19.6,6.52,54.8,74.7,90.2,7.54,-1.419,0.02,54,35,15.06,0,1.203,8.27,-50,14.928,-0.998,5.26,0
7/13/2023,16:35:00,43.6,-1,19.56,6.51,54.9,74.7,90.2,7.55,-1.421,0.02,54.1,35,28.49,0,1.207,8.27,-49.9,14.882,-0.999,5.25,0
7/13/2023,16:40:00,43.5,-1.001,19.74,6.57,54.8,74.7,90.2,7.56,-1.422,0.02,53.9,35,10.83,0,1.205,8.26,-49.8,14.847,-1.001,5.25,0
7/13/2023,16:45:00,43.6,-1,19.67,6.55,54.9,74.6,90,7.55,-1.421,0.02,54.1,35,8.42,0,1.208,8.26,-49.5,14.801,-1,5.26,0
7/13/2023,16:50:00,43.5,-1,19.74,6.57,55,74.5,90,7.55,-1.421,0.02,54.1,35,8.64,0,1.205,8.25,-48.9,14.745,-1,5.25,0
7/13/2023,16:55:00,43.4,-1.001,19.76,6.58,54.9,74.6,90.1,7.57,-1.423,0.02,54,35,6.43,0,1.208,8.25,-48.8,14.687,-1.001,5.25,0
7/13/2023,17:00:00,43.5,-1.001,19.84,6.6,55.1,74.5,90,7.58,-1.423,0.02,54.2,35,6.63,0,1.203,8.25,-48.9,14.595,-1.001,5.25,0
7/13/2023,17:15:00,43.3,-1.002,19.84,6.6,55.1,74.5,89.9,7.61,-1.424,0.02,54.2,35,6.57,0,1.219,8.25,-49.1,14.42,-1.002,5.25,0
7/13/2023,17:30:00,43.4,-1.002,20.08,6.68,55.4,74.5,90,7.63,-1.424,0.02,54.6,35,7.51,0,1.206,8.24,-48.5,14.277,-1.002,5.26,0
7/13/2023,17:45:00,43.8,-1.004,20.68,6.88,56.2,74.4,89.9,7.65,-1.427,0.03,55.3,36,10.29,0,1.211,8.26,-49.2,14.103,-1.004,5.26,0
7/13/2023,17:50:00,43.5,-1.005,20.06,6.68,55.9,74.5,89.9,7.66,-1.428,0.02,55,36,8.41,0,1.211,8.25,-48.9,14.046,-1.004,5.26,0
7/13/2023,17:55:00,43.3,-1.005,19.99,6.65,55.8,74.5,89.9,7.68,-1.429,0.02,54.9,36,9.86,0,1.208,8.25,-48.6,13.97,-1.005,5.25,0
7/13/2023,18:00:00,43.3,-1.005,20.18,6.72,55.8,74.4,89.8,7.68,-1.429,0.02,54.9,36,10.87,0,1.219,8.23,-47.7,13.898,-1.005,5.25,0
7/13/2023,18:05:00,43.8,-1.006,21.15,7.04,56.6,74.3,89.7,7.68,-1.43,0.03,55.7,36,13.93,0,1.204,8.22,-47,13.814,-1.005,5.26,0
7/13/2023,18:10:00,44.7,-1.007,22.68,7.55,57.9,74.2,89.6,7.69,-1.431,0.03,57,37,14.13,0,1.21,8.23,-47.5,13.731,-1.006,5.25,0
7/13/2023,18:15:00,44.5,-1.007,21.82,7.26,57.8,74.1,89.5,7.7,-1.432,0.03,56.9,37,8.25,0,1.201,8.23,-47.9,13.64,-1.007,5.26,0
7/13/2023,18:30:00,43.1,-1.008,20.42,6.8,56.3,74.3,89.7,7.76,-1.432,0.03,55.3,36,9.07,0,1.207,8.22,-46.9,13.421,-1.007,5.25,0
7/13/2023,18:45:00,42.8,-1.008,20.55,6.84,56.2,74.3,89.8,7.8,-1.433,0.03,55.3,36,8.6,0,1.202,8.21,-46.6,13.186,-1.008,5.25,0
7/13/2023,19:00:00,43.4,-1.007,21.73,7.23,57.3,74.4,89.8,7.85,-1.432,0.03,56.4,37,7.31,0,1.21,8.21,-46.5,12.93,-1.007,5.26,0
7/13/2023,19:15:00,43.2,-1.007,22.61,7.52,57.4,74.4,89.9,7.89,-1.432,0.03,56.5,37,6.16,0,1.208,8.21,-46.4,12.696,-1.007,5.25,0
7/13/2023,19:30:00,42.8,-1.006,21.35,7.11,57.1,74.5,89.9,7.93,-1.43,0.03,56.2,37,12,0,1.207,8.2,-46,12.51,-1.005,5.25,0
7/13/2023,19:35:00,42.7,-1.005,21.15,7.04,57,74.5,90,7.95,-1.429,0.03,56.1,36,8.62,0,1.207,8.21,-46.2,12.457,-1.005,5.25,0
7/13/2023,19:40:00,42.5,-1.005,21.09,7.02,56.9,74.5,90,7.96,-1.429,0.03,56,36,6.05,0,1.21,8.2,-45.9,12.407,-1.005,5.25,0
7/13/2023,19:45:00,42.4,-1.005,21.03,7,56.9,74.5,90,7.96,-1.428,0.03,55.9,36,7.12,0,1.207,8.19,-45.5,12.357,-1.005,5.25,0
7/13/2023,19:50:00,42.3,-1.005,21.04,7,56.8,74.5,90,7.98,-1.428,0.03,55.8,36,8.85,0,1.207,8.19,-45.3,12.306,-1.005,5.25,0
7/13/2023,19:55:00,42.2,-1.004,21.09,7.02,56.7,74.5,90,7.98,-1.428,0.03,55.7,36,5.85,0,1.207,8.19,-45.2,12.258,-1.004,5.25,0
7/13/2023,20:00:00,42.1,-1.004,21.06,7.01,56.6,74.5,90,7.99,-1.427,0.03,55.7,36,5.64,0,1.209,8.18,-44.9,12.209,-1.004,5.25,0
7/13/2023,20:15:00,41.8,-1.004,20.57,6.85,56.5,74.5,90,8.02,-1.427,0.03,55.5,36,5.45,0,1.205,8.18,-44.7,12.063,-1.004,5.25,0
7/13/2023,20:30:00,41.7,-1.003,20.92,6.96,56.5,74.6,90,8.05,-1.426,0.03,55.5,36,5.87,0,1.211,8.18,-44.5,11.924,-1.003,5.25,0
7/13/2023,20:45:00,41.7,-1.002,21.37,7.11,56.8,74.6,90,8.07,-1.424,0.03,55.8,36,6.33,0,1.209,8.18,-44.4,11.791,-1.002,5.25,0
7/13/2023,21:00:00,41.4,-1.002,21.1,7.02,56.5,74.5,90,8.09,-1.424,0.03,55.6,36,6.21,0,1.216,8.18,-44.5,11.665,-1.002,5.24,0
7/13/2023,21:15:00,41.3,-1,21.03,7,56.6,74.7,90.1,8.13,-1.421,0.03,55.6,36,5.59,0,1.212,8.18,-44.5,11.548,-0.999,5.25,0
7/13/2023,21:30:00,41.3,-0.999,21.06,7.01,56.7,74.6,90.1,8.15,-1.421,0.03,55.7,36,6.54,0,1.212,8.18,-44.5,11.436,-0.999,5.24,0
7/13/2023,21:45:00,41,-0.997,20.88,6.95,56.5,74.6,90.1,8.16,-1.418,0.03,55.5,36,6.23,0,1.208,8.17,-44.1,11.33,-0.997,5.24,0
7/13/2023,22:00:00,40.8,-0.995,20.79,6.92,56.3,74.7,90.2,8.19,-1.415,0.03,55.4,36,6.67,0,1.22,8.18,-44.3,11.232,-0.995,5.25,0
7/13/2023,22:15:00,40.7,-0.996,20.62,6.86,56.3,74.7,90.2,8.21,-1.415,0.03,55.3,36,6.49,0,1.207,8.17,-43.9,11.139,-0.995,5.24,0
7/13/2023,22:30:00,40.5,-0.994,20.71,6.89,56.2,74.7,90.2,8.23,-1.414,0.03,55.2,36,5.7,0,1.215,8.17,-43.9,11.052,-0.994,5.24,0
7/13/2023,22:45:00,40.4,-0.995,20.7,6.89,56.2,74.7,90.2,8.24,-1.414,0.03,55.2,36,6.35,0,1.204,8.18,-44.5,10.969,-0.994,5.24,0
7/13/2023,23:00:00,40.5,-0.995,20.56,6.85,56.4,74.8,90.3,8.27,-1.415,0.03,55.4,36,6.15,0,1.218,8.18,-44.4,10.888,-0.995,5.24,0
7/13/2023,23:15:00,40.4,-0.996,20.51,6.83,56.5,74.8,90.3,8.28,-1.416,0.03,55.5,36,6.14,0,1.207,8.18,-44.4,10.813,-0.996,5.24,0
7/13/2023,23:30:00,40.3,-0.997,20.55,6.84,56.4,74.8,90.3,8.29,-1.417,0.03,55.4,36,5.51,0,1.211,8.17,-44,10.74,-0.996,5.23,0
7/13/2023,23:45:00,40.2,-0.997,20.5,6.82,56.3,74.8,90.3,8.31,-1.418,0.03,55.4,36,5.13,0,1.211,8.17,-43.9,10.673,-0.997,5.24,0
7/14/2023,0:00:00,40.1,-0.998,20.37,6.78,56.3,74.8,90.3,8.32,-1.419,0.03,55.3,36,4.98,0,1.207,8.17,-44.1,10.603,-0.998,5.24,0
7/14/2023,0:15:00,40,-0.998,20.22,6.73,56.2,74.8,90.3,8.34,-1.419,0.03,55.2,36,5.21,0,1.209,8.17,-44,10.534,-0.998,5.23,0
7/14/2023,0:30:00,39.9,-0.998,20.51,6.83,56.1,74.8,90.3,8.35,-1.419,0.03,55.2,36,4.99,0,1.205,8.17,-43.7,10.465,-0.998,5.24,0
7/14/2023,0:45:00,39.8,-0.996,20.29,6.75,56.1,74.9,90.4,8.37,-1.417,0.03,55.2,36,5.06,0,1.208,8.17,-43.8,10.4,-0.996,5.23,0
7/14/2023,1:00:00,39.7,-0.996,20.23,6.73,56.1,74.8,90.3,8.38,-1.416,0.03,55.1,36,4.83,0,1.206,8.17,-44,10.332,-0.996,5.23,0
7/14/2023,1:15:00,39.6,-0.996,20.23,6.74,56.1,74.9,90.4,8.4,-1.416,0.03,55.1,36,4.91,0,1.219,8.17,-43.9,10.264,-0.996,5.24,0
7/14/2023,1:30:00,39.5,-0.996,20.17,6.71,56,74.9,90.4,8.41,-1.416,0.03,55,36,4.76,0,1.202,8.17,-43.9,10.198,-0.996,5.22,0
7/14/2023,1:45:00,39.4,-0.996,20.16,6.71,56,74.9,90.4,8.43,-1.416,0.03,55,36,4.93,0,1.212,8.17,-43.8,10.131,-0.996,5.23,0
7/14/2023,2:00:00,39.3,-0.996,20.14,6.7,55.9,74.9,90.4,8.44,-1.416,0.02,54.9,36,5.4,0,1.203,8.17,-43.7,10.063,-0.996,5.22,0
7/14/2023,2:15:00,39.2,-0.995,20.16,6.71,55.9,74.9,90.5,8.45,-1.415,0.02,54.9,36,4.84,0,1.214,8.17,-43.9,9.997,-0.995,5.22,0
7/14/2023,2:30:00,39.1,-0.996,20.17,6.71,55.8,74.9,90.5,8.47,-1.416,0.02,54.8,36,4.73,0,1.204,8.17,-43.7,9.932,-0.996,5.23,0
7/14/2023,2:45:00,38.9,-0.997,20.03,6.67,55.7,75,90.5,8.49,-1.418,0.02,54.8,36,4.86,0,1.208,8.17,-43.7,9.868,-0.997,5.22,0
7/14/2023,3:00:00,38.8,-0.997,20.03,6.67,55.7,75,90.5,8.5,-1.417,0.02,54.7,36,5.83,0,1.211,8.17,-43.8,9.803,-0.996,5.22,0
7/14/2023,3:15:00,38.8,-0.997,20.05,6.68,55.7,74.9,90.5,8.51,-1.418,0.02,54.7,36,4.43,0,1.207,8.17,-43.4,9.743,-0.997,5.22,0
7/14/2023,3:30:00,38.7,-0.998,20.02,6.66,55.6,74.9,90.5,8.52,-1.419,0.02,54.7,36,4.85,0,1.208,8.17,-43.7,9.686,-0.997,5.22,0
7/14/2023,3:45:00,38.6,-0.998,19.97,6.65,55.6,74.9,90.4,8.53,-1.42,0.02,54.6,36,5.91,0,1.205,8.17,-43.8,9.629,-0.998,5.22,0
7/14/2023,4:00:00,38.5,-0.998,20.06,6.68,55.5,74.9,90.5,8.54,-1.42,0.02,54.6,35,5.03,0,1.209,8.17,-43.6,9.575,-0.998,5.22,0
7/14/2023,4:15:00,38.4,-0.998,19.89,6.62,55.5,74.9,90.5,8.55,-1.419,0.02,54.6,35,4.67,0,1.203,8.17,-43.6,9.526,-0.998,5.22,0
7/14/2023,4:30:00,38.4,-0.997,19.67,6.55,55.5,75,90.5,8.57,-1.417,0.02,54.5,35,4.79,0,1.209,8.17,-43.7,9.477,-0.996,5.22,0
7/14/2023,4:45:00,38.3,-0.998,19.82,6.6,55.4,75,90.6,8.58,-1.419,0.02,54.5,35,4.94,0,1.203,8.17,-43.7,9.431,-0.997,5.21,0
7/14/2023,5:00:00,38.2,-0.998,19.68,6.55,55.4,74.9,90.5,8.58,-1.419,0.02,54.5,35,4.8,0,1.207,8.17,-43.7,9.388,-0.997,5.22,0
7/14/2023,5:15:00,38.2,-0.997,19.8,6.59,55.4,75,90.6,8.6,-1.418,0.02,54.4,35,4.41,0,1.205,8.17,-43.5,9.346,-0.997,5.21,0
7/14/2023,5:30:00,38.1,-0.997,19.85,6.61,55.4,75.1,90.6,8.61,-1.418,0.02,54.4,35,4.8,0,1.209,8.17,-43.4,9.309,-0.997,5.22,0
